,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,21,30,
630102301,18,26,
630102302,25,22,
630102303,21,21,
630102304,15,22,
630102305,12,29,
630102306,22,17,
630102307,30,27,
630102308,21,33,
630102309,29,25,
630102310,30,16,
630102311,10,26,
630102312,12,24,
630102313,17,17,
630102314,23,26,
630102315,18,22,
630102316,19,32,
630102317,17,18,
630102318,22,27,
630102319,8,25,
630102320,21,20,
630102321,24,33,
630102322,22,30,
630102323,19,29,
630102324,26,29,
630102325,27,11,
630102326,24,26,
630102327,12,27,
630102328,15,26,
630102329,19,25,
630102330,16,30,
630102331,19,26,
630102332,13,32,
630102333,18,18,
630102334,9,25,
630102335,22,25,
630102336,22,27,
630102337,22,32,
630102338,25,22,
630102339,22,21,
630102340,24,25,
630102341,23,12,
630102342,11,21,
630102401,25,25,
630102402,11,28,
630102403,15,27,
630102404,28,13,
630102405,15,33,
630102406,14,29,
630102407,25,26,
630102501,16,29,
630102502,21,24,
630102503,15,26,
630102504,23,23,
630102505,17,29,
630102506,22,17,
630102507,34,22,
630102508,19,18,
630102509,24,36,
630102510,22,28,
630102511,33,32,
630102512,18,24,
630102513,20,22,
630102601,19,16,
630102701,18,22,
630102702,24,19,
630102703,16,29,
630102704,23,24,
630102705,23,26,
630102706,26,19,
630102707,24,22,
630102708,24,29,
630102709,27,29,
630102710,15,18,
630102901,28,22,
632523101,15,20,
632523102,22,17,
632523103,17,24,
632523104,22,18,
632523105,20,23,
632523106,20,21,
632523107,23,28,
632523108,28,18,
632523109,27,22,
632523110,24,24,
632523111,15,14,
632523112,14,16,
632523113,20,19,
632523114,19,18,
632523115,15,20,
632523116,16,27,
632523117,17,19,
632523118,24,23,
632523119,14,21,
632523120,22,15,
632523121,15,20,
632523122,20,41,
632523123,24,18,
632523124,11,21,
632523125,13,23,
632523126,29,23,
632523127,17,25,
632523128,15,22,
632523129,26,12,
632523130,34,23,
632523131,21,27,
632523132,20,20,
632523133,25,25,
632523134,9,28,
632523135,25,23,
632523136,18,21,
632523137,19,20,
632523138,13,31,
632523139,24,17,
632523140,19,28,
632523141,15,22,
632523142,24,21,
632523143,19,27,
632523144,24,22,
632523145,17,17,
632523146,26,21,
632523147,20,20,
632523148,14,22,
632523149,16,29,
632523150,13,23,
632523151,13,18,
632523152,28,22,
632523153,20,17,
632523154,19,20,
632523155,18,29,
632523156,23,20,
632523157,16,18,
632523158,23,24,
632523159,30,13,
632523160,19,21,
632523161,19,19,
632523162,22,15,
632523163,19,18,
632523164,20,14,
632523165,26,30,
632523166,34,14,
632523167,19,20,
632523168,12,19,
632523169,27,20,
632523170,20,29,
632523171,14,17,
632523172,16,19,
632523173,17,30,
632523174,16,24,
632523175,22,23,
632523176,21,20,
632523177,21,12,
632523178,17,17,
632523179,16,18,
632523180,23,14,
632523181,27,22,
632523182,18,21,
632523183,17,24,
632523184,25,25,
632523185,12,23,
632523186,20,21,
632523187,19,26,
632523188,18,24,
632523189,20,17,
632523190,28,22,
632523191,17,25,
632523192,18,21,
632523193,18,20,
632523194,20,22,
632523195,13,22,
632523196,24,19,
632523197,19,21,
632523198,18,31,
632523199,22,11,
632523200,18,20,
632523201,20,19,
632523202,10,21,
632523203,18,17,
632523204,16,19,
632523205,16,22,
632523206,20,22,
632523207,14,26,
632523208,9,23,
632523209,11,26,
632523210,22,20,
632523211,26,14,
632523212,18,15,
632523213,16,18,
632523214,18,19,
632523215,24,20,
632523216,19,23,
632523217,20,21,
632523218,24,22,
632523219,16,15,
632523220,24,15,
632523221,15,22,
632523222,14,20,
632523223,22,26,
632523224,30,22,
632523225,11,25,
632523226,19,20,
632523227,17,18,
632523228,23,22,
632523229,19,20,
632523230,23,29,
632523231,22,19,
632523232,27,13,
632523233,19,14,
632523234,19,21,
632523235,21,16,
632523236,14,27,
632523237,18,26,
632523238,15,24,
632523239,25,22,
632523240,20,41,
632523241,18,17,
632523242,16,23,
632523243,18,19,
632523244,24,23,
632523245,21,16,
632523246,22,21,
632523247,17,23,
632523248,23,28,
632523249,10,27,
632523250,21,22,
632523251,14,33,
632523252,22,16,
632523253,17,22,
632523254,17,20,
632523255,19,29,
632523256,20,18,
632523257,15,32,
632523258,25,19,
632523259,12,31,
632523260,20,21,
632523261,15,23,
632523262,22,15,
632523263,26,17,
632523264,14,26,
632523265,21,25,
632523266,19,33,
632523267,18,25,
632523268,26,25,
632523269,9,30,
632523270,12,29,
632523271,15,26,
632523272,19,22,
632523273,18,16,
632523274,30,16,
632523275,23,21,
632523276,34,13,
632523277,19,21,
632523278,19,24,
632523279,22,18,
632523280,26,17,
632523281,24,29,
632523282,25,17,
632523283,23,20,
632523284,11,23,
632523285,24,21,
632523286,23,18,
632523287,22,20,
632523288,22,18,
632523289,11,24,
632523290,30,18,
632523291,23,19,
632523292,22,22,
632523293,19,21,
632523294,17,28,
632523295,19,16,
632523296,18,21,
632523297,16,29,
632523298,20,16,
632523299,21,22,
632523300,26,18,
632523301,20,19,
632523302,27,22,
632523303,22,17,
632523304,23,16,
632523305,15,28,
632523306,20,29,
632523307,20,21,
632523308,15,22,
632523309,22,21,
632523310,31,22,
632523311,24,29,
632523312,21,23,
632523313,20,22,
632523314,17,25,
632523315,25,11,
632523316,21,12,
632523317,20,28,
632523318,9,21,
632523319,18,34,
632523320,22,21,
632523321,25,20,
632523322,18,20,
632523323,16,24,
632523324,24,22,
632523325,14,20,
632523326,36,13,
632523327,32,18,
632523328,16,31,
632523329,19,22,
632523330,22,20,
632523331,24,14,
632523332,20,20,
632523333,28,15,
632523334,22,19,
632523335,26,16,
632523336,16,18,
632523337,18,23,
632523338,17,20,
632523339,17,19,
632523340,19,14,
632523501,16,16,
632523502,26,26,
632523503,24,24,
632523504,23,22,
632523505,19,19,
632523506,21,19,
632523507,19,22,
632523508,21,28,
632523509,19,31,
632523510,26,21,
632523511,32,20,
632523512,23,17,
632523513,31,18,
632523514,18,19,
632523515,16,25,
632523516,15,27,
632523517,26,31,
632523518,16,20,
632523519,20,20,
632523520,15,37,
632523521,23,25,
632523522,14,19,
632523523,21,27,
632523524,14,24,
632523525,20,24,
632523526,22,26,
632523527,28,18,
632523528,16,26,
632523529,22,24,
632523530,15,21,
632523531,20,16,
632523532,15,24,
632523533,25,25,
632523534,9,21,
632523535,19,13,
632523536,22,27,
632523537,16,16,
632523538,22,24,
632523539,17,18,
632523540,10,24,
632523601,15,12,
632523602,18,16,
632523603,26,19,
632523604,22,18,
632523605,26,24,
632523606,10,15,
632523607,11,20,
632523608,20,20,
632523609,20,18,
632523610,20,28,
632523611,25,16,
632523612,17,27,
632523613,19,30,
632523614,9,19,
632523615,21,22,
632523616,28,16,
632523617,19,18,
632523618,23,29,
632523619,15,22,
632523620,22,19,
632523901,25,19,
632523902,19,22,
632523903,23,21,
632523904,13,20,
632523905,14,29,
632523906,18,19,
632523907,17,22,
632523908,31,27,
632523909,15,19,
632523910,15,25,
632524201,21,35,
632524202,14,15,
632524203,20,18,
632524204,26,24,
632524205,19,25,
632524206,19,27,
632524207,15,14,
632524208,21,17,
632524209,25,15,
632524210,25,17,
632524211,15,13,
632524212,19,25,
632524213,20,25,
632524214,22,19,
632524215,24,25,
632524216,17,27,
632524217,17,24,
632524218,27,19,
632524219,19,31,
632524220,25,30,
632524221,19,23,
632524222,23,21,
632524223,18,23,
632524224,22,23,
632524225,17,24,
632524226,15,24,
632524227,21,27,
632524228,25,21,
632524229,21,23,
632524230,22,22,
632524231,18,22,
632524232,25,23,
632524233,15,30,
632524234,21,21,
632524235,29,19,
632524236,17,27,
632524237,31,21,
632524238,22,32,
632524239,20,14,
632524240,17,21,
632524241,25,27,
632524242,18,20,
632524243,17,26,
632524244,13,18,
632524245,20,23,
632524246,12,27,
632524247,20,19,
632524248,17,36,
