,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,12,7,
630102301,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,8,9,1,
630102302,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,16,7,1,
630102303,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,20,2,
630102304,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,17,7,
630102305,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,18,9,1,
630102306,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,11,7,
630102307,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,14,9,
630102308,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,8,
630102309,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,9,7,
630102310,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,13,9,
630102311,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,14,3,1,
630102312,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,16,9,
630102313,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,10,6,1,
630102314,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,12,5,
630102315,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,10,9,1,
630102316,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,15,9,1,
630102317,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,20,11,
630102318,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,12,7,1,
630102319,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,10,
630102320,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,7,
630102321,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,19,8,
630102322,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,14,6,
630102323,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,18,10,
630102324,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,10,1,
630102325,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,9,
630102326,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,13,7,
630102327,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,11,3,
630102328,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,20,15,
630102329,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,17,12,3,
630102330,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,8,9,
630102331,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,9,8,1,
630102332,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,14,6,1,
630102333,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,15,7,
630102334,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,13,5,
630102335,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,17,6,1,
630102336,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,17,6,
630102337,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,8,
630102338,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,8,1,
630102339,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,16,8,
630102340,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,5,1,
630102341,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,11,7,
630102342,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,13,12,
630102401,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,14,5,
630102402,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,9,10,2,
630102403,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,15,2,
630102404,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,15,6,1,
630102405,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,14,2,
630102406,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,14,2,
630102407,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,17,5,
630102501,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,7,
630102502,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,12,7,1,
630102503,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,12,2,
630102504,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,16,8,
630102505,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,15,9,1,
630102506,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,19,13,1,
630102507,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,4,
630102508,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,11,5,2,
