,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,1,23,18,
630102301,3,23,21,
630102302,1,25,28,
630102303,4,21,23,
630102304,1,31,25,
630102305,3,25,15,
630102306,0,16,27,
630102307,2,36,25,
630102308,0,28,26,
630102309,3,21,26,
630102310,0,19,37,
630102311,1,25,20,
630102312,7,14,31,
630102313,0,27,30,
630102314,2,17,26,
630102315,1,27,28,
630102316,1,29,17,
630102317,0,23,31,
630102318,0,18,21,
630102319,2,32,22,
630102320,0,24,25,
630102321,4,25,19,
630102322,2,19,29,
630102323,0,23,35,
630102324,0,29,22,
630102325,1,28,22,
630102326,3,30,25,
630102327,1,17,22,
630102328,1,20,18,
630102329,1,26,30,
630102330,2,17,16,
630102331,0,25,18,
630102332,0,22,28,
630102333,5,28,23,
630102334,0,25,29,
630102335,1,31,23,
630102336,2,27,21,
630102337,2,24,16,
630102338,0,18,20,
630102339,0,21,23,
630102340,1,26,33,
630102341,1,26,25,
630102342,4,22,22,
630102401,0,23,27,
630102402,1,27,31,
630102403,0,31,26,
630102404,4,19,22,
630102405,1,18,25,
630102406,0,15,38,
630102407,0,29,29,
630102501,0,29,30,
630102502,2,20,20,
630102503,0,28,29,
630102504,3,18,27,
630102505,1,22,21,
630102506,0,26,23,
630102507,0,24,37,
630102508,1,31,21,
630102509,0,16,27,
630102510,0,26,25,
630102511,2,29,23,
630102512,4,19,19,
630102513,0,20,35,
630102601,1,33,30,
630102701,1,17,22,
630102702,1,23,26,
630102703,0,29,16,
630102704,0,28,27,
630102705,1,22,25,
630102706,0,23,36,
630102707,0,18,25,
630102708,1,25,23,
630102709,2,28,18,
630102710,0,30,30,
630102901,3,32,20,
632523101,1,25,25,
632523102,6,24,21,
632523103,2,14,16,
632523104,4,23,22,
632523105,4,19,23,
632523106,9,30,31,
632523107,0,14,19,
632523108,3,15,28,
632523109,0,19,24,
632523110,0,39,26,
632523111,0,29,14,
632523112,0,33,21,
632523113,2,33,22,
632523114,0,24,29,
632523115,3,19,12,
632523116,0,33,17,
632523117,0,26,13,
632523118,0,22,19,
632523119,0,20,13,
632523120,0,17,28,
632523121,2,21,24,
632523122,0,23,24,
632523123,4,14,23,
632523124,2,16,24,
632523125,0,33,27,
632523126,0,21,23,
632523127,1,21,17,
632523128,1,28,11,
632523129,0,12,22,
632523130,1,23,21,
632523131,4,14,21,
632523132,2,26,13,
632523133,0,34,21,
632523134,0,32,28,
632523135,10,25,16,
632523136,0,24,22,
632523137,1,24,20,
632523138,0,19,31,
632523139,3,16,15,
632523140,1,21,9,
632523141,2,21,15,
632523142,0,28,22,
632523143,1,20,21,
632523144,2,24,21,
632523145,0,29,22,
632523146,0,33,15,
632523147,0,34,22,
632523148,3,27,24,
632523149,1,19,27,
632523150,0,23,21,
632523151,4,15,21,
632523152,0,27,20,
632523153,1,16,22,
632523154,2,19,18,
632523155,1,25,21,
632523156,3,33,26,
632523157,1,21,21,
632523158,0,20,27,
632523159,3,24,13,
632523160,0,26,27,
632523161,1,21,24,
632523162,1,20,17,
632523163,3,15,14,
632523164,0,13,14,
632523165,7,25,24,
632523166,3,20,22,
632523167,0,28,23,
632523168,2,14,24,
632523169,1,24,29,
632523170,1,26,25,
632523171,0,17,20,
632523172,3,29,25,
632523173,5,25,12,
632523174,0,19,20,
632523175,2,31,9,
632523176,4,30,20,
632523177,0,27,36,
632523178,6,20,16,
632523179,1,21,18,
632523180,0,32,18,
632523181,4,19,21,
632523182,0,29,21,
632523183,1,26,17,
632523184,5,24,22,
632523185,2,23,19,
632523186,1,26,16,
632523187,3,29,18,
632523188,0,25,16,
632523189,2,19,19,
632523190,0,29,23,
632523191,1,28,31,
632523192,1,24,20,
632523193,0,19,24,
632523194,0,28,34,
632523195,0,19,19,
632523196,0,29,18,
632523197,0,21,18,
632523198,0,34,23,
632523199,4,22,21,
632523200,3,22,15,
