,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,10,40,1,
630102301,12,37,1,
630102302,7,46,3,
630102303,16,22,2,
630102304,11,40,7,
630102305,7,26,2,
630102306,14,35,5,
630102307,7,36,7,
630102308,8,33,2,
630102309,9,34,3,
630102310,7,40,3,
630102311,6,37,4,
630102312,12,32,5,
630102313,11,41,5,
630102314,12,35,4,
630102315,11,20,2,
630102316,7,34,6,
630102317,15,38,3,
630102318,17,39,3,
630102319,10,44,3,
630102320,9,29,3,
630102321,9,36,2,
630102322,10,29,3,
630102323,10,41,4,
630102324,10,36,5,
630102325,11,33,6,
630102326,15,32,3,
630102327,7,35,5,
630102328,10,42,4,
630102329,6,36,11,
630102330,9,41,6,
630102331,8,27,4,
630102332,14,26,5,
630102333,7,29,
630102334,12,34,5,
630102335,10,31,1,
630102336,19,34,3,
630102337,4,42,1,
630102338,11,36,
630102339,8,34,4,
630102340,6,36,4,
630102341,21,36,1,
630102342,6,38,2,
630102401,13,25,1,
630102402,11,30,3,
630102403,7,42,6,
630102404,10,41,1,
630102405,8,36,1,
630102406,13,34,
630102407,12,32,4,
630102501,10,32,4,
630102502,9,29,5,
630102503,7,41,3,
630102504,7,32,5,
630102505,11,31,4,
630102506,16,40,
630102507,8,40,4,
630102508,8,39,2,
630102509,18,40,4,
630102510,10,34,3,
630102511,4,36,4,
630102512,8,32,3,
630102513,7,38,4,
630102601,10,29,2,
630102701,8,32,1,
630102702,6,35,2,
630102703,18,30,7,
630102704,10,35,3,
630102705,7,33,3,
630102706,12,16,5,
630102707,12,27,5,
630102708,5,38,3,
630102709,7,25,5,
630102710,4,35,5,
630102901,6,30,3,
632523101,15,26,4,
632523102,9,29,4,
632523103,10,26,2,1,
632523104,10,26,8,
632523105,5,28,3,
632523106,7,22,4,
632523107,4,23,8,
632523108,9,42,3,
632523109,14,29,5,
632523110,18,29,1,1,
632523111,2,38,7,
632523112,11,35,3,
632523113,10,35,4,
632523114,8,26,3,1,
632523115,19,28,4,
632523116,3,40,2,
632523117,5,30,6,
