deviceID,total points,overflow points,overflow percentage, overflow time(ms)
630102001,83,37,0.4457831325301205,200121837
630102301,70,27,0.38571428571428573,131981675
630102302,69,35,0.5072463768115942,174930071
630102303,87,40,0.45977011494252873,196145491
630102304,79,34,0.43037974683544306,160302300
630102305,94,50,0.5319148936170213,268428880
630102306,90,33,0.36666666666666664,171795359
630102307,94,40,0.425531914893617,200426825
630102308,76,37,0.4868421052631579,186803502
630102309,92,34,0.3695652173913043,175657726
630102310,98,54,0.5510204081632653,288220912
630102311,82,30,0.36585365853658536,164808606
630102312,72,31,0.4305555555555556,162420546
630102313,85,42,0.49411764705882355,214548310
630102314,87,33,0.3793103448275862,171794116
630102315,104,55,0.5288461538461539,272706124
630102316,72,32,0.4444444444444444,133520652
630102317,96,50,0.5208333333333334,247349118
630102318,74,33,0.44594594594594594,174802325
630102319,69,26,0.37681159420289856,137222595
630102320,105,54,0.5142857142857142,293231655
630102321,73,36,0.4931506849315068,161095133
630102322,73,29,0.3972602739726027,152777761
630102323,102,46,0.45098039215686275,249177899
630102324,78,42,0.5384615384615384,226835594
630102325,85,43,0.5058823529411764,224358067
630102326,83,37,0.4457831325301205,178709668
630102327,109,53,0.48623853211009177,276152104
630102328,93,42,0.45161290322580644,203506459
630102329,96,41,0.4270833333333333,199934555
630102330,85,35,0.4117647058823529,179796273
630102331,95,42,0.4421052631578947,213746036
630102332,88,41,0.4659090909090909,227978575
630102333,79,32,0.4050632911392405,165529929
630102334,88,37,0.42045454545454547,180412956
630102335,88,36,0.4090909090909091,182186466
630102336,90,33,0.36666666666666664,168701683
630102337,83,37,0.4457831325301205,203535776
630102338,79,42,0.5316455696202531,224341228
630102339,80,35,0.4375,165220439
630102340,87,41,0.47126436781609193,195243902
630102341,90,46,0.5111111111111111,239190705
630102342,89,34,0.38202247191011235,138370088
630102401,71,32,0.4507042253521127,162449750
630102402,90,40,0.4444444444444444,211098875
630102403,95,37,0.3894736842105263,191616658
630102404,79,45,0.569620253164557,220113827
630102405,102,53,0.5196078431372549,308591553
630102406,93,41,0.44086021505376344,191107549
630102407,95,38,0.4,179419577
630102501,93,45,0.4838709677419355,236897473
630102502,81,32,0.3950617283950617,157020018
630102503,76,39,0.5131578947368421,198601992
