deviceID,total points,overflow points,overflow percentage, overflow time(ms)
630102001,103,48,0.46601941747572817,49202336
630102301,116,44,0.3793103448275862,50790564
630102302,106,49,0.46226415094339623,56000963
630102303,99,41,0.41414141414141414,46978314
630102304,100,44,0.44,49026741
630102305,105,44,0.41904761904761906,51801285
630102306,108,47,0.4351851851851852,54317625
630102307,111,46,0.4144144144144144,50659571
630102308,91,30,0.32967032967032966,33297347
630102309,132,50,0.3787878787878788,58898219
630102310,96,49,0.5104166666666666,53135195
630102311,109,52,0.47706422018348627,56734599
630102312,96,38,0.3958333333333333,41050740
630102313,108,45,0.4166666666666667,52198616
630102314,111,43,0.38738738738738737,50774007
630102315,107,49,0.45794392523364486,54360922
630102316,116,51,0.4396551724137931,56220588
630102317,89,29,0.3258426966292135,30818132
630102318,120,52,0.43333333333333335,57701938
630102319,104,50,0.4807692307692308,56026427
630102320,111,52,0.46846846846846846,57151867
630102321,106,43,0.4056603773584906,47639877
630102322,107,38,0.35514018691588783,41199891
630102323,119,52,0.4369747899159664,61730982
630102324,96,38,0.3958333333333333,39009005
630102325,126,50,0.3968253968253968,58239519
630102326,97,40,0.41237113402061853,45834172
630102327,112,57,0.5089285714285714,63404562
630102328,107,47,0.4392523364485981,53090917
630102329,116,48,0.41379310344827586,53461382
630102330,118,51,0.4322033898305085,57316901
630102331,100,46,0.46,50659403
630102332,84,33,0.39285714285714285,32607030
630102333,98,40,0.40816326530612246,45213435
630102334,104,47,0.4519230769230769,51490232
630102335,100,48,0.48,54758733
630102336,123,44,0.35772357723577236,52876707
630102337,108,56,0.5185185185185185,63975801
630102338,117,45,0.38461538461538464,52706849
630102339,118,49,0.4152542372881356,56119671
630102340,96,39,0.40625,43862604
630102341,125,40,0.32,48528452
630102342,113,58,0.5132743362831859,64586289
630102401,106,41,0.3867924528301887,48184594
630102402,99,39,0.3939393939393939,44756431
630102403,103,49,0.47572815533980584,50893847
630102404,104,35,0.33653846153846156,39091990
630102405,102,44,0.43137254901960786,47293941
630102406,94,39,0.4148936170212766,43480932
630102407,104,45,0.4326923076923077,51554623
630102501,110,45,0.4090909090909091,51614015
630102502,116,45,0.3879310344827586,50654695
630102503,112,54,0.48214285714285715,62979251
630102504,108,39,0.3611111111111111,42581553
630102505,105,51,0.4857142857142857,55470303
630102506,101,44,0.43564356435643564,49952283
630102507,115,57,0.4956521739130435,60724871
630102508,121,49,0.4049586776859504,55554186
630102509,105,48,0.45714285714285713,53548539
630102510,108,52,0.48148148148148145,53898058
630102511,103,45,0.4368932038834951,48914071
630102512,99,41,0.41414141414141414,45034754
630102513,102,46,0.45098039215686275,46126226
630102601,118,52,0.4406779661016949,61176281
630102701,121,53,0.4380165289256198,60873590
630102702,133,68,0.5112781954887218,78047510
630102703,121,60,0.49586776859504134,67431610
630102704,107,51,0.4766355140186916,59404789
630102705,108,49,0.4537037037037037,53165378
630102706,99,53,0.5353535353535354,56291863
630102707,101,39,0.38613861386138615,45958785
630102708,104,48,0.46153846153846156,53352910
630102709,81,42,0.5185185185185185,41656989
630102710,109,42,0.3853211009174312,47630617
