,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,0,0,0,0,0,0,0,0,6,10,8,22,7,
630102301,1,0,0,0,0,0,0,3,7,16,9,19,7,
630102302,0,0,0,0,0,0,0,0,5,7,8,19,2,
630102303,0,0,0,0,0,0,0,0,1,10,13,29,3,
630102304,0,0,0,0,0,0,0,1,3,12,6,15,8,
630102305,0,0,0,0,0,0,0,5,2,10,10,13,6,
630102306,0,0,0,0,0,0,0,0,6,12,12,29,10,
630102307,0,0,0,0,0,0,0,4,7,12,10,18,5,
630102308,0,1,0,0,0,0,0,1,3,6,10,14,6,
630102309,0,0,0,0,0,0,0,3,7,13,8,19,7,
630102310,0,0,0,0,0,0,0,3,3,10,9,14,7,
630102311,0,0,0,0,0,0,0,1,5,13,8,16,10,
630102312,0,0,0,0,0,0,0,0,7,11,9,21,3,
630102313,0,0,0,0,0,0,0,0,5,14,7,22,11,
630102314,1,0,0,0,0,0,0,3,10,17,6,18,7,
630102315,0,0,0,0,0,0,0,2,4,8,11,21,8,
630102316,0,0,0,0,0,0,0,0,6,8,15,20,11,
630102317,1,0,0,0,0,0,0,0,3,13,2,24,9,
630102318,0,0,0,0,0,0,0,2,0,15,9,18,2,
630102319,0,1,0,0,0,0,0,3,1,8,2,24,8,
630102320,1,0,0,0,0,0,0,1,6,10,9,18,8,
630102321,0,0,0,0,0,0,0,0,3,12,10,18,8,
630102322,0,0,0,0,0,0,0,0,6,14,16,14,7,
630102323,1,1,0,0,0,0,0,0,4,7,10,14,5,
630102324,0,0,0,0,0,0,0,1,10,7,10,21,6,
630102325,0,0,0,0,0,0,0,0,4,12,8,20,7,
630102326,0,0,0,0,0,0,0,1,5,5,14,21,7,
630102327,0,0,0,0,0,0,0,2,6,8,4,11,4,
630102328,1,0,0,0,0,0,0,0,5,11,6,25,7,
630102329,0,0,0,0,0,0,0,1,5,11,9,19,4,
630102330,0,1,0,0,0,0,0,2,5,18,9,17,9,
630102331,0,0,0,0,0,0,0,0,9,17,7,21,7,
630102332,1,1,0,0,0,0,0,0,4,17,8,27,4,
630102333,0,0,0,0,0,0,0,4,2,18,4,17,4,
630102334,0,0,0,0,0,0,1,3,5,15,8,8,4,
630102335,0,0,0,0,0,0,0,1,9,11,8,17,5,
630102336,0,0,0,0,0,0,0,1,4,15,8,19,7,
630102337,0,1,0,0,0,0,0,1,7,11,7,16,5,
630102338,0,0,0,0,0,0,0,1,4,18,12,15,14,
630102339,0,0,0,0,0,0,0,2,4,8,14,23,1,
630102340,0,2,0,0,0,0,0,1,7,12,11,10,4,
630102341,0,1,0,0,0,0,0,0,3,17,9,16,16,
630102342,0,0,0,0,0,0,0,0,8,11,11,20,4,
630102401,0,0,0,0,0,0,0,1,5,14,9,29,4,
630102402,0,0,0,0,0,0,0,0,8,11,13,14,10,
630102403,1,0,0,0,0,0,0,0,6,12,11,24,11,
630102404,0,0,0,0,0,0,0,0,6,7,10,15,12,
630102405,1,0,0,0,0,0,0,0,8,9,11,23,10,
630102406,0,0,0,0,0,0,0,0,5,15,18,21,5,
630102407,0,0,0,0,0,0,0,1,11,10,8,23,3,
630102501,0,0,0,0,0,0,0,1,3,11,15,25,7,
630102502,0,0,0,0,0,0,0,0,7,8,9,19,8,
630102503,0,0,0,0,0,0,0,0,6,12,11,21,7,
630102504,2,0,0,0,0,0,0,1,5,6,5,17,4,
630102505,1,0,0,0,0,0,0,1,5,14,11,24,8,
630102506,0,1,0,0,0,0,0,2,9,16,3,25,7,
630102507,1,0,0,0,0,0,0,1,7,14,14,18,9,
630102508,1,0,0,0,0,0,0,0,7,8,10,17,7,
630102509,1,1,0,0,0,0,0,0,6,11,6,19,5,
630102510,0,0,0,0,0,0,0,0,7,9,8,18,5,
630102511,0,0,0,0,0,0,0,0,7,12,11,21,2,
630102512,0,0,0,0,0,0,0,0,8,8,8,26,8,
630102513,0,0,0,0,0,0,0,4,1,17,6,11,11,
630102601,1,0,0,0,0,0,0,1,3,16,6,22,6,
630102701,1,0,0,0,0,0,0,0,3,9,6,17,4,
630102702,0,1,0,0,0,0,0,0,4,14,8,20,7,
630102703,0,0,0,0,0,0,0,0,7,12,13,16,7,
630102704,0,1,0,0,0,0,0,0,10,15,13,11,6,
630102705,1,0,0,0,0,0,0,0,1,11,12,24,8,
630102706,0,0,0,0,0,0,0,0,6,15,12,16,12,
630102707,0,0,0,0,0,0,0,0,8,6,18,20,11,
630102708,1,1,0,0,0,0,0,0,3,10,7,20,6,
630102709,0,0,0,0,0,0,0,0,5,12,17,22,6,
630102710,0,0,0,0,0,0,0,0,1,12,7,18,3,
630102901,0,0,0,0,0,0,0,3,1,14,7,16,5,
632523101,1,1,0,0,0,0,0,0,0,6,10,15,4,
632523102,0,0,0,0,0,0,0,0,3,6,10,21,11,
632523103,0,0,0,0,0,0,0,0,0,13,13,24,4,
632523104,1,0,0,0,0,0,0,0,3,8,12,19,4,
632523105,4,1,0,0,0,0,0,0,0,14,8,17,2,
632523106,0,2,0,0,0,0,0,0,0,16,15,16,8,
632523107,1,1,0,0,0,0,0,0,12,5,11,19,14,
632523108,1,0,0,0,0,0,0,0,1,12,12,21,7,
632523109,1,0,0,0,0,0,0,0,0,13,13,20,5,
632523110,4,0,0,0,0,0,0,0,1,17,17,19,1,
632523111,2,0,0,0,0,0,0,0,1,7,13,18,14,
632523112,0,1,0,0,0,0,0,0,0,16,13,17,12,
632523113,1,0,0,0,0,0,0,0,0,18,19,20,6,
632523114,2,0,0,0,0,0,0,0,0,12,16,17,8,
632523115,1,0,0,0,0,0,0,0,0,11,5,22,6,
632523116,2,0,0,0,0,0,0,0,3,8,11,17,10,
632523117,0,0,0,0,0,0,0,0,0,6,16,18,6,
632523118,0,0,0,0,0,0,0,0,1,15,6,15,10,
632523119,0,0,0,0,0,0,0,0,2,12,10,21,6,
632523120,1,0,0,0,0,0,0,0,2,8,11,14,9,
632523121,1,0,0,0,0,0,0,0,0,19,8,16,6,
632523122,0,0,0,0,0,0,0,0,0,0,23,18,12,
632523123,2,0,0,0,0,0,0,0,0,19,18,19,5,
632523124,1,0,0,0,0,0,0,0,0,8,19,27,10,
632523125,0,0,0,0,0,0,0,0,0,11,16,18,5,
632523126,0,0,0,0,0,0,0,0,1,12,10,25,6,
632523127,1,0,0,0,0,0,0,0,1,11,15,22,5,
632523128,1,1,0,0,0,0,0,0,0,9,14,18,4,
632523129,0,0,0,0,0,0,0,0,0,8,10,24,9,
632523130,1,0,0,0,0,0,0,0,1,13,12,22,6,
632523131,0,0,0,0,0,0,0,0,0,17,12,18,4,
632523132,0,0,0,0,0,0,0,0,1,6,13,22,4,
632523133,0,0,0,0,0,0,0,0,0,11,12,21,7,
632523134,1,0,0,0,0,0,0,0,1,7,19,23,
632523135,0,0,0,0,0,0,0,0,2,13,18,18,5,
632523136,2,1,0,0,0,0,0,0,0,19,14,18,9,
632523137,1,0,0,0,0,0,0,0,1,17,9,16,6,
632523138,0,0,0,0,0,0,0,0,1,13,16,16,3,
632523139,0,0,0,0,0,0,0,0,1,6,5,19,11,
632523140,1,0,0,0,0,0,0,0,2,7,12,21,10,
