,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102705,1,10,8,11,12,1,2,0,1,7,
630102706,2,6,11,9,9,0,1,1,1,11,
630102707,0,5,9,7,11,1,0,0,3,4,
630102708,0,13,13,12,10,0,0,1,2,6,
630102709,0,10,13,7,4,1,0,1,3,8,
630102710,1,9,13,9,10,0,1,0,2,3,
630102901,0,8,16,11,7,1,1,5,1,7,
632523101,0,11,5,13,4,1,2,0,3,10,
632523102,1,11,5,6,6,1,1,3,2,9,
632523103,0,16,11,7,8,2,0,0,1,9,
632523104,0,6,3,3,10,2,3,1,2,6,
632523105,1,8,15,6,0,1,2,3,3,6,
632523106,0,5,11,14,14,2,0,1,5,6,
632523107,2,7,6,15,7,3,1,1,3,4,
632523108,1,11,8,14,7,0,1,2,2,9,
632523109,2,13,14,8,3,1,1,0,2,9,
632523110,0,15,8,10,8,0,1,0,6,2,
632523111,4,10,8,8,7,2,0,2,4,6,
632523112,0,6,14,3,6,0,2,2,4,8,
632523113,6,5,6,11,1,0,1,0,1,7,
632523114,4,5,7,11,9,1,0,0,0,7,
632523115,0,5,7,11,8,2,1,3,2,4,
632523116,0,3,10,15,9,1,0,0,3,6,
632523117,4,5,8,13,4,0,2,1,3,6,
632523118,1,10,12,14,3,3,0,3,4,3,
632523119,1,11,10,16,9,0,3,2,4,9,
632523120,0,12,9,7,3,0,2,1,6,6,
632523121,2,1,8,5,7,1,0,1,3,9,
632523122,0,8,8,14,9,1,3,1,3,4,
632523123,0,12,5,6,4,2,2,3,3,6,
632523124,3,6,5,8,8,0,3,1,3,6,
632523125,0,5,6,14,10,3,0,0,1,1,
632523126,1,7,13,6,5,0,1,4,4,5,
632523127,0,8,5,12,7,1,3,0,1,3,
632523128,3,7,18,14,2,0,1,1,2,8,
632523129,0,11,1,11,5,3,2,1,3,5,
632523130,0,8,9,7,7,0,2,0,0,8,
632523131,0,7,5,16,12,3,0,2,1,6,
632523132,0,4,15,8,5,2,1,3,4,6,
632523133,0,18,9,5,10,0,2,3,5,3,
632523134,1,14,10,12,5,0,0,1,3,7,
632523135,0,8,8,12,8,0,1,3,3,8,
632523136,1,7,15,7,4,1,3,2,3,3,
632523137,2,11,9,8,3,0,1,1,0,7,
632523138,0,7,6,12,8,0,0,0,1,8,
632523139,4,10,6,15,10,0,2,4,2,13,
632523140,0,7,9,10,3,0,2,3,4,6,
632523141,0,7,11,8,5,0,4,2,1,8,
632523142,1,19,10,7,7,0,0,0,2,5,
632523143,1,10,9,14,4,0,1,1,3,3,
632523144,0,8,12,10,9,2,0,0,3,4,
632523145,7,4,6,7,5,0,2,0,2,2,
632523146,0,10,12,5,12,0,1,1,1,5,
632523147,0,16,15,6,5,0,1,1,2,2,
632523148,0,5,14,9,7,0,1,3,2,6,
632523149,2,10,6,16,5,1,1,1,4,7,
632523150,3,7,10,12,6,4,3,3,3,11,
632523151,0,3,11,17,1,2,1,2,1,4,
632523152,1,12,15,7,10,1,2,2,3,8,
632523153,0,10,11,13,6,0,0,1,4,9,
632523154,0,13,10,11,6,1,3,1,0,3,
632523155,0,7,10,5,6,1,1,2,1,5,
632523156,1,5,4,15,1,0,1,1,1,4,
632523157,1,15,7,11,9,1,1,2,1,3,
632523158,3,10,7,15,3,0,1,1,2,4,
632523159,3,9,10,15,13,2,1,3,5,2,
632523160,0,13,12,11,10,2,1,0,1,4,
632523161,0,6,12,12,4,1,1,0,1,4,
632523162,1,8,13,5,3,4,1,1,1,5,
632523163,4,9,7,7,9,0,2,1,5,11,
632523164,0,11,10,3,12,1,2,0,4,6,
632523165,3,9,13,11,9,0,4,1,4,6,
632523166,0,7,9,12,6,0,1,0,4,4,
632523167,2,8,10,15,8,0,4,0,5,5,
632523168,0,12,14,6,5,0,0,0,3,
632523169,0,7,7,10,5,1,2,3,3,9,
632523170,2,6,13,10,7,0,1,1,3,6,
632523171,0,6,13,17,5,0,2,1,3,4,
632523172,1,10,11,6,3,1,1,0,4,4,
632523173,0,19,15,8,6,0,2,1,7,10,
632523174,1,8,12,9,7,0,2,0,3,9,
632523175,1,20,15,7,2,2,0,0,4,2,
632523176,1,8,7,5,3,0,1,0,2,7,
632523177,1,8,11,9,7,2,4,0,1,10,
632523178,5,6,11,6,8,0,3,1,2,8,
632523179,4,14,8,8,10,2,2,0,2,5,
632523180,0,12,7,7,8,1,1,3,4,5,
632523181,2,10,13,5,9,1,2,3,4,3,
632523182,1,3,13,11,10,0,2,2,0,9,
632523183,4,9,13,16,3,1,2,3,1,11,
632523184,2,10,5,9,3,2,2,1,2,3,
632523185,2,14,8,7,11,1,0,1,4,8,
632523186,1,9,8,7,5,0,2,2,5,4,
632523187,0,5,12,7,8,1,0,0,9,10,
632523188,0,7,6,10,9,1,2,0,2,9,
632523189,3,13,5,13,7,0,2,0,1,8,
632523190,1,4,9,7,9,0,2,3,2,6,
632523191,0,8,11,13,6,0,0,4,4,4,
632523192,0,10,10,10,5,1,1,0,2,4,
632523193,0,7,8,5,7,0,2,2,3,6,
632523194,1,9,10,10,11,0,0,0,8,5,
632523195,2,4,6,12,2,0,2,2,5,4,
632523196,1,9,8,9,6,1,1,0,2,4,
632523197,2,9,8,12,5,0,0,1,3,6,
632523198,1,9,11,12,7,1,6,0,4,5,
632523199,2,5,16,13,8,1,1,3,4,8,
632523200,1,6,14,9,7,0,3,1,3,4,
632523201,0,4,7,11,10,2,2,1,5,2,
632523202,0,7,7,21,7,1,2,1,2,5,
632523203,0,5,8,14,5,0,0,2,4,4,
632523204,1,9,11,12,13,0,3,1,2,4,
632523205,0,7,14,3,1,1,1,3,3,4,
632523206,0,7,11,11,6,1,0,0,4,6,
632523207,0,13,8,6,5,1,1,1,2,4,
632523208,4,7,7,7,4,2,2,4,3,14,
632523209,2,5,8,5,5,1,0,1,1,3,
632523210,2,4,11,10,6,1,2,0,2,7,
632523211,0,9,10,10,6,2,2,2,3,8,
632523212,3,12,6,10,7,2,1,0,3,11,
632523213,0,10,12,7,3,0,1,2,2,7,
632523214,2,6,11,11,9,0,1,0,3,8,
632523215,3,15,7,19,6,0,1,0,1,10,
632523216,0,13,15,11,4,1,3,3,5,9,
632523217,2,3,13,10,3,1,1,1,0,6,
632523218,2,9,8,12,7,0,1,2,4,4,
632523219,0,5,14,8,5,1,0,3,6,4,
632523220,3,5,11,16,5,1,2,2,1,10,
632523221,0,15,4,10,4,0,1,1,3,7,
632523222,0,3,10,15,5,0,1,1,0,4,
632523223,2,11,6,10,4,2,9,0,2,7,
632523224,0,7,3,11,8,0,2,1,4,2,
632523225,0,18,6,4,2,1,0,2,2,8,
632523226,6,13,5,13,4,1,3,1,1,11,
632523227,0,9,4,11,2,0,0,2,5,8,
632523228,1,4,10,10,9,0,0,1,6,7,
632523229,0,7,11,5,4,0,1,1,0,6,
632523230,0,5,16,15,4,2,0,0,3,7,
632523231,1,3,12,8,1,0,0,3,2,5,
632523232,0,11,11,8,2,1,2,3,8,6,
632523233,0,8,4,8,9,2,0,1,1,7,
632523234,1,7,16,6,14,0,0,0,1,11,
632523235,0,6,8,8,5,0,2,3,2,5,
632523236,3,8,12,6,5,1,1,0,2,9,
632523237,6,3,8,11,10,1,3,2,4,5,
632523238,1,8,7,5,4,1,0,1,5,7,
632523239,0,5,6,9,7,4,0,1,4,9,
632523240,2,4,13,11,9,1,0,1,3,8,
632523241,1,6,11,7,6,0,2,0,1,9,
632523242,0,6,7,6,7,2,0,2,4,5,
632523243,0,10,15,15,3,1,2,4,2,6,
632523244,0,16,14,15,6,1,1,2,4,4,
632523245,0,6,2,10,5,0,2,1,
632523246,4,2,6,9,4,1,1,0,3,4,
632523247,0,13,12,11,7,2,0,2,7,4,
632523248,0,5,10,10,3,1,2,1,0,7,
632523249,0,8,6,6,7,0,3,2,2,7,
632523250,0,6,12,12,5,0,2,1,3,11,
632523251,0,8,17,12,5,0,0,2,5,6,
632523252,0,9,5,7,5,0,0,1,2,9,
632523253,1,9,10,7,6,3,1,1,1,6,
632523254,3,8,9,10,13,1,1,2,3,3,
632523255,1,10,6,12,9,0,0,2,1,6,
632523256,0,8,13,4,9,1,0,0,7,5,
632523257,1,10,14,11,8,1,3,3,1,7,
632523258,0,6,10,9,4,3,2,0,1,14,
632523259,0,10,11,13,5,0,0,1,3,9,
632523260,0,9,12,13,5,1,0,4,1,10,
632523261,2,6,6,10,8,0,3,2,2,2,
632523262,0,9,6,8,7,0,1,0,2,4,
632523263,0,10,12,10,6,0,2,1,3,9,
632523264,0,5,5,10,12,2,2,0,5,6,
632523265,0,10,4,14,6,1,0,1,3,6,
632523266,0,15,10,9,10,2,2,0,4,4,
632523267,2,7,10,12,13,1,0,2,2,5,
632523268,0,9,14,8,4,1,0,2,3,10,
632523269,1,11,16,8,8,1,2,0,1,1,
632523270,1,10,5,7,9,1,1,1,2,9,
632523271,0,2,16,12,7,0,2,1,0,11,
632523272,3,12,3,7,1,1,0,0,1,9,
632523273,1,14,9,7,10,0,1,3,3,5,
632523274,3,10,11,6,13,2,0,0,2,11,
632523275,2,10,10,9,4,2,2,1,4,10,
632523276,2,17,3,7,9,0,1,0,0,5,
632523277,1,8,7,6,8,1,1,1,2,10,
632523278,0,3,12,7,11,0,0,0,1,10,
632523279,0,8,17,12,9,0,4,3,2,9,
632523280,1,11,9,12,3,2,1,0,0,5,
632523281,0,3,10,7,2,3,1,1,4,7,
632523282,1,10,11,13,8,0,3,2,4,5,
632523283,0,11,5,12,6,0,2,5,4,8,
632523284,1,6,11,17,7,1,2,2,4,10,
632523285,0,7,12,14,9,1,4,3,5,11,
632523286,0,6,14,15,7,0,0,3,5,2,
632523287,2,6,8,7,6,1,0,1,3,7,
632523288,1,9,7,10,12,0,1,3,2,4,
632523289,1,10,4,5,8,0,3,2,4,10,
632523290,0,8,14,9,6,1,0,1,2,1,
632523291,0,9,14,11,5,1,2,3,1,7,
632523292,0,10,8,5,6,3,0,0,1,4,
632523293,2,8,6,7,10,1,1,0,3,5,
632523294,0,7,9,10,7,1,1,3,2,1,
632523295,0,9,10,8,4,0,0,0,2,2,
632523296,1,11,9,14,14,0,1,1,4,6,
632523297,0,8,10,18,7,2,0,1,0,10,
632523298,0,8,8,15,4,0,2,0,6,3,
632523299,0,6,10,11,3,0,2,1,1,10,
632523300,0,4,9,10,7,0,2,1,4,10,
632523301,3,6,8,6,6,3,1,3,0,2,
632523302,0,8,9,6,5,1,0,1,5,3,
632523303,0,8,13,8,9,0,4,2,1,5,
632523304,0,9,14,8,4,1,0,0,7,5,
632523305,0,5,10,6,7,1,5,2,2,4,
632523306,0,12,8,8,12,1,3,1,3,8,
632523307,0,9,10,12,9,1,0,2,5,8,
632523308,2,6,18,7,6,2,0,1,2,6,
632523309,0,9,11,10,8,0,0,0,2,7,
632523310,0,10,13,8,9,1,1,1,1,5,
632523311,1,7,4,13,9,0,1,0,3,6,
632523312,2,8,8,9,8,2,0,0,2,7,
632523313,0,7,16,6,10,0,1,2,2,5,
632523314,0,10,7,13,2,1,0,1,2,8,
632523315,0,11,17,4,2,1,2,0,5,6,
632523316,0,12,8,9,4,1,1,2,4,1,
632523317,0,9,12,14,5,0,0,1,7,8,
632523318,0,13,5,8,7,1,2,1,3,7,
632523319,1,8,8,15,6,1,3,1,1,7,
632523320,0,13,7,13,10,2,1,1,4,4,
632523321,1,10,7,11,8,0,0,2,2,7,
632523322,0,10,11,4,3,0,2,1,1,5,
632523323,0,15,7,10,8,0,1,1,0,9,
632523324,3,5,9,14,7,0,0,2,0,4,
632523325,5,6,10,14,6,2,3,1,3,8,
632523326,2,11,13,17,6,1,0,0,2,13,
632523327,2,13,11,9,9,0,1,1,3,12,
632523328,0,8,10,16,7,0,0,0,2,6,
632523329,0,11,2,15,8,0,1,1,2,5,
632523330,1,15,5,13,4,1,0,1,2,6,
632523331,3,6,5,7,7,2,2,2,4,4,
632523332,0,11,11,9,5,0,0,0,1,5,
632523333,3,4,10,9,3,0,1,0,3,2,
632523334,0,12,12,3,9,0,1,1,4,10,
632523335,0,10,15,14,10,1,1,0,4,7,
632523336,1,11,10,9,9,0,1,2,2,6,
632523337,0,11,8,12,8,0,0,0,6,5,
632523338,0,12,7,15,10,1,0,3,2,5,
632523339,1,9,14,12,8,1,0,1,7,6,
632523340,2,9,5,16,6,1,0,0,6,5,
632523501,0,7,6,5,5,1,1,1,2,4,
632523502,0,9,15,4,7,0,3,3,5,4,
632523503,0,5,13,10,8,0,0,1,3,9,
632523504,0,6,14,13,6,1,3,1,1,6,
632523505,0,8,11,13,4,0,2,3,1,5,
632523506,0,7,17,7,4,0,2,1,3,2,
632523507,0,6,16,12,2,1,2,1,3,9,
632523508,2,10,14,6,3,0,1,1,4,2,
632523509,0,17,14,11,4,1,2,2,2,12,
632523510,0,10,15,10,7,1,2,7,7,8,
632523511,0,8,9,11,8,0,1,1,7,4,
632523512,2,7,9,8,8,2,0,1,4,5,
632523513,0,10,10,7,8,0,1,0,0,8,
632523514,0,6,15,7,7,1,0,0,3,8,
632523515,0,9,14,9,4,0,1,1,1,7,
632523516,2,4,11,7,2,1,0,0,4,3,
632523517,0,9,12,4,7,0,2,2,1,8,
632523518,3,5,11,5,8,1,1,0,0,5,
632523519,0,9,11,6,12,0,3,0,3,7,
632523520,6,7,7,12,7,1,1,1,5,8,
632523521,1,9,12,7,3,0,2,3,0,3,
632523522,0,11,10,7,8,1,0,1,3,9,
632523523,0,9,10,14,9,0,2,3,1,9,
632523524,1,12,12,17,4,3,1,2,1,6,
632523525,3,8,15,13,7,2,2,0,3,6,
632523526,0,4,11,6,6,3,2,1,3,2,
632523527,2,8,3,10,8,1,0,0,7,5,
632523528,3,8,14,2,9,1,0,0,2,7,
632523529,0,6,2,3,13,1,4,2,2,7,
632523530,3,11,16,7,7,2,0,0,3,7,
632523531,0,6,14,13,3,2,2,2,3,4,
632523532,1,10,12,7,11,0,1,0,2,6,
632523533,1,7,12,7,6,2,1,1,3,9,
632523534,2,7,9,9,5,2,2,1,3,6,
632523535,1,9,11,15,2,1,2,2,1,3,
632523536,0,9,6,20,10,0,0,0,2,3,
632523537,1,7,11,15,4,0,2,1,1,6,
632523538,2,12,9,15,8,0,2,2,5,5,
632523539,0,16,5,9,4,1,0,1,2,4,
632523540,0,9,6,7,6,2,2,2,2,6,
632523601,0,9,16,13,5,0,1,1,1,10,
632523602,6,9,11,11,9,1,1,1,2,6,
632523603,4,8,10,11,7,3,3,0,1,8,
632523604,0,6,13,9,8,0,2,1,3,3,
632523605,0,10,13,6,5,1,1,2,3,4,
632523606,3,8,10,7,8,1,4,0,4,7,
632523607,1,11,5,10,6,1,0,2,7,3,
632523608,0,11,14,6,3,0,3,2,1,5,
632523609,0,6,8,14,7,0,4,3,0,8,
632523610,0,14,11,7,6,3,1,1,2,5,
632523611,0,6,16,9,6,0,1,1,1,10,
632523612,0,11,9,15,7,2,1,1,1,6,
632523613,2,5,11,8,3,1,5,0,3,8,
632523614,1,8,10,5,8,0,2,1,3,6,
632523615,2,7,9,15,7,0,1,2,3,4,
632523616,0,11,7,12,5,1,0,3,1,7,
632523617,1,7,8,8,4,1,0,2,1,7,
632523618,0,9,10,8,8,1,2,1,1,12,
632523619,5,4,7,8,4,1,0,2,2,5,
632523620,0,6,9,6,5,2,0,1,2,2,
632523901,3,11,8,16,4,0,1,2,3,3,
632523902,0,6,7,10,8,1,4,0,0,3,
632523903,0,8,11,5,10,1,3,4,1,8,
632523904,0,9,10,10,8,0,2,0,1,4,
632523905,2,7,8,15,0,3,3,1,2,2,
632523906,1,7,13,6,8,1,4,0,4,8,
632523907,0,11,13,7,2,1,2,0,2,6,
632523908,0,11,5,8,6,1,1,7,5,1,
632523909,0,8,11,9,10,0,3,1,1,6,
632523910,0,8,3,15,7,0,3,2,4,13,
632524201,0,10,13,11,8,1,4,0,3,2,
632524202,0,10,8,20,8,1,2,0,6,4,
632524203,0,10,8,10,7,1,2,3,3,7,
632524204,0,10,6,15,7,1,3,2,1,7,
632524205,2,10,7,11,9,2,0,0,3,6,
632524206,0,12,6,15,6,0,0,0,5,11,
632524207,2,9,7,13,7,1,4,1,2,3,
632524208,0,9,11,12,9,0,1,1,2,7,
632524209,0,3,14,7,6,1,2,1,5,2,
632524210,0,6,8,11,1,1,2,1,4,8,
632524211,6,12,11,24,4,0,2,0,2,7,
632524212,2,4,17,3,12,0,1,1,2,3,
632524213,0,7,12,9,7,0,0,3,5,16,
632524214,3,9,14,14,5,1,0,2,4,12,
632524215,2,6,12,10,5,0,2,1,6,6,
632524216,2,10,16,18,10,2,2,1,1,11,
632524217,3,4,9,12,6,1,2,2,0,10,
632524218,0,13,10,11,2,1,0,1,3,12,
632524219,0,14,7,16,4,1,3,2,1,4,
632524220,1,15,2,9,4,0,4,1,3,10,
632524221,0,12,8,14,10,1,2,1,2,5,
632524222,0,9,11,8,8,2,1,0,3,8,
632524223,0,12,15,11,6,2,1,0,4,10,
632524224,1,11,11,13,5,0,1,2,2,6,
632524225,0,10,4,9,5,1,1,2,2,1,
632524226,0,7,7,5,9,1,1,0,2,7,
632524227,2,1,7,14,14,2,1,2,1,10,
632524228,0,10,15,7,5,1,2,2,3,7,
632524229,1,13,14,12,9,0,1,1,8,7,
632524230,0,11,13,7,8,0,0,1,5,7,
632524231,5,7,6,9,9,1,1,1,4,9,
632524232,3,10,11,11,4,0,0,1,10,4,
632524233,0,10,9,10,7,0,2,3,0,11,
632524234,0,9,5,18,6,1,5,2,4,7,
632524235,0,10,6,14,8,1,0,4,6,9,
632524236,2,7,7,13,8,0,1,1,5,1,
632524237,0,14,16,5,8,0,1,0,2,3,
632524238,0,12,16,10,5,2,3,3,3,1,
632524239,0,5,11,9,9,3,2,1,4,6,
632524240,0,7,11,4,10,0,3,2,4,8,
632524241,1,15,20,6,7,0,1,1,3,6,
632524242,1,12,13,9,10,2,5,1,1,4,
632524243,0,10,12,8,5,0,1,2,3,6,
632524244,0,10,5,8,8,0,2,1,2,4,
632524245,1,12,9,6,10,0,1,2,3,9,
632524246,1,11,12,18,13,1,2,1,4,4,
632524247,2,9,14,7,10,2,1,3,8,4,
632524248,0,7,11,12,5,3,1,0,6,4,
632524249,0,5,5,8,6,0,1,2,4,2,
632524250,0,15,10,7,10,1,1,0,5,4,
632524251,1,8,7,7,12,1,0,0,3,11,
632524252,1,11,8,7,11,0,2,1,1,9,
632524253,0,10,13,14,3,2,2,1,3,7,
632524254,0,8,12,12,7,0,2,0,4,7,
632524255,0,6,12,8,8,3,2,0,2,14,
632524256,0,6,8,8,9,3,0,0,4,8,
632524257,1,13,10,14,7,0,6,0,2,7,
632524258,1,13,8,10,9,1,1,1,5,6,
632524259,0,4,7,10,12,1,1,2,1,7,
632524260,0,12,10,7,11,2,2,1,2,7,
632524261,0,2,9,12,9,2,3,1,2,5,
632524262,0,7,22,7,5,0,1,3,1,7,
632524263,1,17,6,7,14,1,3,0,2,8,
632524264,1,11,10,8,11,0,1,1,1,5,
632524265,0,16,13,17,3,0,1,1,2,9,
632524266,1,13,10,11,6,0,1,2,4,4,
632524267,0,14,10,7,9,0,2,0,7,4,
632524268,0,6,10,8,6,2,1,2,5,8,
632524269,0,8,16,9,7,0,1,1,3,6,
632524270,0,14,3,7,12,1,2,0,3,10,
632524271,0,6,10,9,6,0,1,4,1,5,
632524272,0,14,16,15,5,1,0,1,4,8,
632524273,6,7,10,13,9,1,1,1,1,7,
632524274,1,9,3,7,8,2,1,1,6,2,
632524275,0,12,19,13,4,2,1,0,2,7,
632524276,0,9,7,15,7,0,0,3,5,9,
632524277,0,14,11,11,1,1,1,3,3,8,
632524278,0,4,3,10,7,2,3,2,5,5,
632524279,0,9,11,13,8,2,2,1,2,9,
632524280,1,9,11,6,10,0,1,0,3,10,
632524281,0,11,10,13,7,1,2,2,8,2,
632524282,1,11,11,8,5,2,2,2,4,3,
632524283,0,11,17,2,14,1,1,2,6,3,
632524284,0,9,16,15,5,0,0,1,6,5,
632524285,0,9,10,11,6,1,1,1,1,6,
632524286,0,10,15,5,2,1,2,1,0,5,
632524287,1,14,6,9,6,1,1,3,3,4,
632524288,0,6,7,12,5,3,2,2,2,8,
632524289,0,8,14,13,7,1,4,3,1,6,
632524290,0,9,20,13,4,1,1,1,4,8,
632524291,0,7,7,15,7,2,2,0,1,11,
632524292,0,10,13,12,8,1,1,1,3,13,
632524293,2,17,8,11,12,1,2,0,6,1,
632524294,0,12,10,15,5,1,2,0,4,12,
632524295,0,12,12,13,7,0,0,0,1,5,
632524296,5,3,16,10,6,1,1,0,2,9,
632524297,0,15,11,9,6,0,0,1,3,4,
632524298,2,6,13,5,6,0,1,4,2,9,
632524299,0,12,9,14,9,2,1,1,9,6,
632524300,0,6,8,10,6,1,4,0,2,5,
632524301,1,3,11,11,8,2,0,0,5,6,
632524302,0,5,9,12,9,2,1,5,5,8,
632524303,0,14,7,15,4,3,1,0,2,14,
632524501,0,10,10,11,7,1,1,0,3,9,
632524502,1,10,7,16,6,3,2,1,4,8,
632524503,0,9,10,12,7,2,4,0,2,10,
632524504,2,7,11,12,3,0,5,1,2,5,
632524505,0,13,13,6,7,1,2,2,3,5,
632524506,0,3,14,8,8,1,2,2,1,8,
632524507,0,7,7,14,7,0,3,1,2,9,
632524508,0,6,13,11,5,1,0,0,3,6,
632524509,2,9,6,17,5,4,0,2,3,9,
632524510,0,7,13,9,8,4,1,2,4,8,
632524511,0,10,10,9,11,1,2,1,2,7,
632524512,1,9,17,7,7,3,1,2,3,9,
632524513,0,13,15,7,9,3,2,2,4,3,
632524514,0,11,7,10,5,0,1,2,4,6,
632524515,0,8,12,15,7,1,3,1,4,4,
632524516,1,7,11,15,3,0,1,0,4,10,
632524601,3,9,11,12,3,1,2,4,4,5,
632524602,0,7,12,9,5,0,2,2,1,12,
632524603,1,9,8,8,7,3,1,1,4,8,
632524604,1,8,15,11,7,1,0,0,5,1,
632524605,1,6,12,8,6,0,1,1,4,7,
632524606,1,10,9,16,8,2,3,2,2,9,
632524607,3,8,14,10,3,0,3,1,2,5,
632524608,0,11,18,11,10,1,0,1,1,4,
632524801,4,11,2,10,6,0,4,1,3,9,
632524901,1,5,13,8,18,1,0,1,1,12,
632525001,6,7,12,8,6,0,3,0,2,7,
632525002,1,13,14,12,10,2,2,0,1,7,
632525003,0,10,9,11,12,3,1,2,5,6,
632525004,3,10,4,9,6,1,1,0,1,7,
632525005,0,6,9,12,8,0,1,0,3,10,
632525006,1,7,7,13,15,2,2,1,5,10,
632525007,1,3,7,13,10,0,3,1,1,10,
632525008,0,8,16,12,4,1,0,1,1,9,
632525009,2,12,4,9,6,2,1,2,4,7,
632525010,1,9,16,10,3,1,3,1,1,9,
632525011,0,12,15,14,16,0,1,0,2,11,
632525012,0,10,10,6,13,1,0,0,0,15,
632525013,0,15,15,7,8,0,1,2,5,11,
632525014,2,10,9,11,13,0,1,2,1,6,
632525015,0,18,3,8,11,0,2,1,3,7,
632525016,1,12,12,4,2,0,1,1,2,2,
632525017,0,9,7,11,7,1,3,2,1,14,
632525018,5,5,8,17,4,1,1,0,2,10,
632525019,1,8,8,16,8,1,2,0,5,5,
632525020,3,11,7,11,9,1,0,1,2,8,
632525021,0,10,10,11,10,0,0,2,3,9,
632525022,1,7,5,8,6,0,2,2,4,2,
632525023,0,14,6,10,8,3,3,0,4,5,
632525024,4,8,19,13,9,1,1,1,3,4,
632525025,0,12,22,11,5,0,3,2,0,7,
632525026,0,4,8,7,12,0,1,1,1,6,
632525027,1,12,7,13,6,3,2,1,6,10,
632525028,1,10,5,14,7,4,0,1,4,3,
632525029,0,15,7,8,10,1,0,1,1,6,
632525030,0,15,13,12,8,0,1,0,5,5,
632525031,1,4,6,10,5,1,1,1,11,4,
632525032,2,9,7,18,7,1,0,1,4,8,
632525033,0,10,7,8,12,0,2,2,2,8,
632525034,0,15,6,11,10,0,1,2,4,7,
632525035,0,9,13,9,8,0,5,2,2,11,
632525036,0,13,14,7,11,1,3,2,3,5,
632525037,0,8,11,3,9,2,3,1,2,3,
632525038,6,7,9,9,9,1,1,3,4,4,
632525039,1,7,6,6,3,3,0,2,1,5,
632525040,0,11,11,11,5,0,1,1,4,2,
632525041,0,9,7,7,7,3,3,1,6,8,
632525042,2,8,18,10,4,1,8,1,3,11,
