,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102335,9,0,0,0,0,0,0,0,0,0,0,0,3,13,4,2,
630102336,8,0,0,0,0,0,0,0,0,0,0,0,6,12,9,9,
630102337,11,0,0,0,0,0,0,0,0,0,0,0,4,13,15,6,2,
630102338,13,0,0,0,0,0,0,0,0,0,0,0,0,7,12,7,2,
630102339,10,0,0,0,0,0,0,0,0,0,0,0,1,3,10,4,3,
630102340,10,0,0,0,0,0,0,0,0,0,0,0,6,10,11,3,3,
630102341,6,0,0,0,0,0,0,0,0,0,0,0,1,8,13,10,2,
630102342,10,0,0,0,0,0,0,0,0,0,0,1,2,10,12,7,1,
630102401,9,1,0,0,0,0,0,0,0,0,0,0,0,8,9,10,4,
630102402,3,0,0,0,0,0,0,0,0,0,0,2,5,6,7,4,1,
630102403,10,0,0,0,0,0,0,0,0,0,0,0,4,8,15,8,2,
630102404,12,0,0,0,0,0,0,0,0,0,0,0,1,8,8,7,2,
630102405,5,0,0,0,0,0,0,0,0,0,0,0,4,16,8,5,2,
630102406,7,0,0,0,0,0,0,0,0,0,0,0,5,8,8,2,1,
630102407,8,0,0,0,0,0,0,0,0,0,0,0,2,11,17,9,
630102501,6,0,0,0,0,0,0,0,0,0,0,0,3,5,7,10,1,
630102502,13,0,0,0,0,0,0,0,0,0,0,0,0,7,13,7,
630102503,4,0,0,0,0,0,0,0,0,0,0,0,3,6,9,8,1,
630102504,13,0,0,0,0,0,0,0,0,0,0,0,3,6,12,2,3,
630102505,10,0,0,0,0,0,0,0,0,0,0,0,1,16,8,9,2,
630102506,6,0,0,0,0,0,0,0,0,0,0,4,3,8,6,5,1,
630102507,7,0,0,0,0,0,0,0,0,0,0,0,2,5,9,7,2,
630102508,7,1,0,0,0,0,0,0,0,0,0,1,3,8,14,4,
630102509,5,0,0,0,0,0,0,0,0,0,0,0,1,15,11,9,
630102510,13,0,0,0,0,0,0,0,0,0,0,0,3,13,14,6,3,
630102511,5,0,0,0,0,0,0,0,0,0,0,0,8,13,8,7,2,
630102512,3,0,0,0,0,0,0,0,0,0,0,2,5,4,9,5,
630102513,5,0,0,0,0,0,0,0,0,0,0,0,2,12,14,6,
630102601,11,0,0,0,0,0,0,0,0,0,0,0,3,12,10,2,1,
630102701,7,0,0,0,0,0,0,0,0,0,0,0,0,6,17,7,
630102702,7,0,0,0,0,0,0,0,0,0,0,0,3,7,9,5,4,
630102703,9,0,0,0,0,0,0,0,0,0,0,0,1,9,10,7,2,
630102704,4,0,0,0,0,0,0,0,0,0,0,0,3,11,10,3,
630102705,12,0,0,0,0,0,0,0,0,0,0,0,2,12,8,4,3,
630102706,7,1,0,0,0,0,0,0,0,0,0,0,3,8,11,10,3,
630102707,9,0,0,0,0,0,0,0,0,0,0,1,1,5,12,6,1,
630102708,11,0,0,0,0,0,0,0,0,0,0,0,2,8,12,8,
630102709,5,0,0,0,0,0,0,0,0,0,0,0,5,10,4,7,3,
630102710,7,0,0,0,0,0,0,0,0,0,0,0,4,8,11,6,1,
630102901,12,0,0,0,0,0,0,0,0,0,0,0,7,7,17,8,
632523101,7,0,0,0,0,0,0,0,0,0,0,1,3,5,13,5,1,
632523102,7,0,0,0,0,0,0,0,0,0,0,3,5,3,11,7,2,
632523103,3,0,0,0,0,0,0,0,0,0,0,0,6,6,9,3,
632523104,7,0,0,0,0,0,0,0,0,0,0,1,5,10,6,11,2,
632523105,8,0,0,0,0,0,0,0,0,0,0,0,0,7,10,8,2,
632523106,7,0,0,0,0,0,0,0,0,0,0,1,6,9,9,10,3,
632523107,7,0,0,0,0,0,0,0,0,0,0,0,3,9,11,9,
632523108,5,0,0,0,0,0,0,0,0,0,0,0,1,3,7,5,1,
632523109,6,0,0,0,0,0,0,0,0,0,0,0,1,7,8,13,1,
632523110,8,0,0,0,0,0,0,0,0,0,0,0,4,5,13,7,3,
632523111,15,0,0,0,0,0,0,0,0,0,0,0,1,10,11,14,1,
632523112,10,0,0,0,0,0,0,0,0,0,0,0,2,5,12,10,4,
632523113,9,0,0,0,0,0,0,0,0,0,0,0,2,2,12,6,
632523114,5,0,0,0,0,0,0,0,0,0,0,1,1,11,7,2,2,
632523115,8,1,0,0,0,0,0,0,0,0,0,0,3,8,6,4,1,
632523116,6,0,0,0,0,0,0,0,0,0,0,0,5,13,10,4,1,
632523117,6,0,0,0,0,0,0,0,0,0,0,0,5,6,11,6,
632523118,5,0,0,0,0,0,0,0,0,0,0,0,2,9,8,4,1,
632523119,7,0,0,0,0,0,0,0,0,0,0,0,3,8,10,8,
632523120,12,0,0,0,0,0,0,0,0,0,0,0,4,11,9,6,1,
632523121,8,0,0,0,0,0,0,0,0,0,0,0,3,7,14,4,1,
632523122,12,0,0,0,0,0,0,0,0,0,0,0,2,14,15,5,1,
632523123,6,0,0,0,0,0,0,0,0,0,0,0,3,8,12,4,
632523124,10,0,0,0,0,0,0,0,0,0,0,0,2,8,11,7,1,
632523125,8,0,0,0,0,0,0,0,0,0,0,0,2,8,17,8,1,
632523126,11,0,0,0,0,0,0,0,0,0,0,0,4,9,11,10,
632523127,13,0,0,0,0,0,0,0,0,0,0,0,2,5,4,7,2,
632523128,7,0,0,0,0,0,0,0,0,0,0,1,2,9,8,7,3,
632523129,9,0,0,0,0,0,0,0,0,0,0,0,2,13,7,3,3,
632523130,9,0,0,0,0,0,0,0,0,0,0,0,1,6,7,11,2,
632523131,12,0,0,0,0,0,0,0,0,0,0,2,2,8,10,6,4,
632523132,7,0,0,0,0,0,0,0,0,0,0,0,0,10,8,4,1,
632523133,6,0,0,0,0,0,0,0,0,0,0,0,6,11,11,10,4,
632523134,3,0,0,0,0,0,0,0,0,0,0,1,2,11,10,1,1,
632523135,9,0,0,0,0,0,0,0,0,0,0,0,0,8,12,7,2,
632523136,2,0,0,0,0,0,0,0,0,0,0,0,2,13,5,6,1,
632523137,4,0,0,0,0,0,0,0,0,0,0,0,3,10,7,6,2,
632523138,11,0,0,0,0,0,0,0,0,0,0,0,6,13,12,5,2,
632523139,9,0,0,0,0,0,0,0,0,0,0,0,6,14,6,6,3,
632523140,2,0,0,0,0,0,0,0,0,0,0,0,6,17,13,8,2,
632523141,8,0,0,0,0,0,0,0,0,0,0,0,2,9,13,7,1,
632523142,7,2,0,0,0,0,0,0,0,0,0,0,6,11,5,8,1,
632523143,10,0,0,0,0,0,0,0,0,0,0,0,7,8,14,7,2,
632523144,4,0,0,0,0,0,0,0,0,0,0,0,1,9,11,4,
632523145,4,0,0,0,0,0,0,0,0,0,0,1,2,7,10,7,1,
632523146,8,0,0,0,0,0,0,0,0,0,0,1,5,12,6,6,
632523147,8,0,0,0,0,0,0,0,0,0,0,0,4,8,10,7,2,
632523148,6,0,0,0,0,0,0,0,0,0,0,1,2,7,12,2,2,
632523149,9,0,0,0,0,0,0,0,0,0,0,0,1,9,10,1,1,
632523150,11,0,0,0,0,0,0,0,0,0,0,0,6,12,6,8,2,
632523151,1,0,0,0,0,0,0,0,0,0,0,0,1,7,5,8,
632523152,11,0,0,0,0,0,0,0,0,0,0,0,3,7,11,3,1,
632523153,9,0,0,0,0,0,0,0,0,0,0,0,2,7,11,4,1,
632523154,9,0,0,0,0,0,0,0,0,0,0,0,2,9,9,4,2,
632523155,10,0,0,0,0,0,0,0,0,0,0,0,3,13,7,3,5,
632523156,3,0,0,0,0,0,0,0,0,0,0,0,1,16,7,7,4,
632523157,8,0,0,0,0,0,0,0,0,0,0,0,3,8,12,4,1,
632523158,3,0,0,0,0,0,0,0,0,0,0,0,1,8,7,4,1,
632523159,5,0,0,0,0,0,0,0,0,0,0,1,9,9,4,4,2,
632523160,8,0,0,0,0,0,0,0,0,0,0,0,1,7,11,10,
632523161,10,0,0,0,0,0,0,0,0,0,0,0,7,9,9,3,3,
632523162,6,0,0,0,0,0,0,0,0,0,1,3,4,5,10,11,5,
632523163,7,0,0,0,0,0,0,0,0,0,0,0,6,10,14,5,1,
632523164,11,0,0,0,0,0,0,0,0,0,0,0,0,6,10,4,1,
632523165,7,1,0,0,0,0,0,0,0,0,0,0,0,7,17,8,2,
632523166,10,0,0,0,0,0,0,0,0,0,0,0,0,9,13,4,3,
632523167,3,0,0,0,0,0,0,0,0,0,0,1,4,10,13,3,3,
632523168,4,0,0,0,0,0,0,0,0,0,0,0,5,8,12,5,
632523169,7,0,0,0,0,0,0,0,0,0,0,0,2,7,17,5,
632523170,5,0,0,0,0,0,0,0,0,0,0,0,3,4,8,6,
632523171,10,0,0,0,0,0,0,0,0,0,0,0,1,16,17,4,1,
632523172,12,0,0,0,0,0,0,0,0,0,0,0,4,9,0,8,2,
632523173,9,0,0,0,0,0,0,0,0,0,0,0,3,6,14,9,1,
632523174,3,1,0,0,0,0,0,0,0,0,0,0,2,8,17,3,3,
632523175,6,0,0,0,0,0,0,0,0,0,0,0,4,10,9,9,
632523176,4,0,0,0,0,0,0,0,0,0,0,3,3,12,7,4,7,
632523177,7,0,0,0,0,0,0,0,0,0,0,0,3,10,10,7,2,
632523178,8,0,0,0,0,0,0,0,0,0,0,0,0,5,14,9,3,
632523179,4,0,0,0,0,0,0,0,0,0,0,0,3,11,11,6,2,
632523180,9,0,0,0,0,0,0,0,0,0,0,0,0,11,10,1,
632523181,11,0,0,0,0,0,0,0,0,0,0,0,0,10,7,5,
632523182,11,0,0,0,0,0,0,0,0,0,0,0,1,6,14,6,2,
632523183,13,0,0,0,0,0,0,0,0,0,0,0,1,8,9,12,
632523184,10,0,0,0,0,0,0,0,0,0,0,0,0,10,11,8,2,
632523185,9,0,0,0,0,0,0,0,0,0,0,0,2,8,13,7,1,
632523186,6,0,0,0,0,0,0,0,0,0,0,0,2,10,15,7,1,
632523187,8,0,0,0,0,0,0,0,0,0,0,0,1,6,13,8,4,
632523188,3,0,0,0,0,0,0,0,0,0,0,1,2,9,11,6,3,
632523189,7,0,0,0,0,0,0,0,0,0,0,0,4,10,15,7,
632523190,11,0,0,0,0,0,0,0,0,0,0,0,6,11,18,6,2,
632523191,6,0,0,0,0,0,0,0,0,0,0,0,6,9,8,6,1,
632523192,5,0,0,0,0,0,0,0,0,0,0,0,6,9,11,3,
632523193,7,0,0,0,0,0,0,0,0,0,0,1,3,9,5,3,
632523194,5,0,0,0,0,0,0,0,0,0,0,0,2,8,7,7,6,
632523195,1,0,0,0,0,0,0,0,0,0,0,1,8,6,7,1,1,
632523196,6,0,0,0,0,0,0,0,0,0,0,0,1,10,6,6,6,
632523197,8,0,0,0,0,0,0,0,0,0,0,0,0,6,5,11,2,
632523198,8,0,0,0,0,0,0,0,0,0,0,0,3,12,10,4,1,
632523199,14,0,0,0,0,0,0,0,0,0,0,1,7,9,10,3,2,
632523200,2,0,0,0,0,0,0,0,0,0,0,0,5,7,13,6,
632523201,5,0,0,0,0,0,0,0,0,0,0,0,3,5,10,4,2,
632523202,5,0,0,0,0,0,0,0,0,0,0,0,3,8,9,7,1,
632523203,9,0,0,0,0,0,0,0,0,0,0,0,3,8,11,10,2,
632523204,3,0,0,0,0,0,0,0,0,0,0,0,3,6,8,5,5,
632523205,10,0,0,0,0,0,0,0,0,0,0,0,2,5,8,9,1,
632523206,1,0,0,0,0,0,0,0,0,0,0,1,4,4,8,11,1,
632523207,7,0,0,0,0,0,0,0,0,0,0,0,5,5,5,9,3,
632523208,8,0,0,0,0,0,0,0,0,0,0,0,4,8,9,9,3,
632523209,9,0,0,0,0,0,0,0,0,0,0,3,1,3,11,5,1,
632523210,12,0,0,0,0,0,0,0,0,0,0,0,2,9,7,5,4,
632523211,3,0,0,0,0,0,0,0,0,0,0,0,2,6,10,5,4,
632523212,10,0,0,0,0,0,0,0,0,0,0,0,7,16,11,7,4,
632523213,6,0,0,0,0,0,0,0,0,0,0,0,5,9,8,4,1,
632523214,9,0,0,0,0,0,0,0,0,0,0,0,7,11,9,4,
632523215,11,0,0,0,0,0,0,0,0,0,0,0,5,15,7,4,3,
632523216,5,0,0,0,0,0,0,0,0,0,0,0,1,14,9,3,3,
632523217,8,0,0,0,0,0,0,0,0,0,0,1,5,5,13,7,3,
632523218,4,0,0,0,0,0,0,0,0,0,0,0,3,5,9,7,
632523219,7,0,0,0,0,0,0,0,0,0,0,0,1,11,11,5,1,
632523220,7,0,0,0,0,0,0,0,0,0,0,0,2,10,4,7,3,
632523221,2,0,0,0,0,0,0,0,0,0,0,1,5,8,9,6,1,
632523222,5,1,0,0,0,0,0,0,0,0,0,0,0,15,10,4,1,
632523223,5,0,0,0,0,0,0,0,0,0,0,3,4,5,7,6,2,
632523224,3,0,0,0,0,0,0,0,0,0,0,0,5,6,9,3,2,
632523225,3,0,0,0,0,0,0,0,0,0,0,4,2,11,7,7,
632523226,8,0,0,0,0,0,0,0,0,0,0,0,6,8,9,6,
632523227,4,0,0,0,0,0,0,0,0,0,0,0,6,5,5,4,2,
632523228,8,0,0,0,0,0,0,0,0,0,0,0,6,12,6,10,1,
632523229,6,0,0,0,0,0,0,0,0,0,0,0,2,7,8,5,3,
632523230,9,0,0,0,0,0,0,0,0,0,0,0,2,5,9,5,3,
632523231,5,0,0,0,0,0,0,0,0,0,0,0,0,6,13,3,3,
632523232,9,0,0,0,0,0,0,0,0,0,0,0,1,12,7,3,3,
632523233,1,0,0,0,0,0,0,0,0,0,0,1,5,12,6,1,
632523234,7,0,0,0,0,0,0,0,0,0,0,0,0,6,10,12,2,
632523235,2,0,0,0,0,0,0,0,0,0,0,0,2,4,9,3,2,
632523236,7,0,0,0,0,0,0,0,0,0,0,0,1,11,15,6,2,
632523237,6,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,2,
632523238,11,0,0,0,0,0,0,0,0,0,0,0,2,4,11,4,
632523239,9,1,0,0,0,0,0,0,0,0,0,0,2,13,14,10,2,
632523240,5,0,0,0,0,0,0,0,0,0,0,0,3,12,10,5,5,
632523241,8,0,0,0,0,0,0,0,0,0,0,0,3,8,14,4,
632523242,7,0,0,0,0,0,0,0,0,0,0,0,3,9,7,4,1,
632523243,3,0,0,0,0,0,0,0,0,0,0,0,2,4,14,4,1,
632523244,8,0,0,0,0,0,0,0,0,0,0,0,5,8,8,14,2,
632523245,4,0,0,0,0,0,0,0,0,0,0,0,3,9,8,8,2,
632523246,9,0,0,0,0,0,0,0,0,0,0,1,1,6,10,5,1,
632523247,5,0,0,0,0,0,0,0,0,0,0,0,3,11,5,0,1,
632523248,6,0,0,0,0,0,0,0,0,0,0,0,4,14,9,8,1,
632523249,9,0,0,0,0,0,0,0,0,0,0,0,1,7,14,3,
632523250,5,0,0,0,0,0,0,0,0,0,0,0,3,13,11,5,2,
632523251,13,0,0,0,0,0,0,0,0,0,0,0,3,8,11,3,3,
632523252,4,0,0,0,0,0,0,0,0,0,0,0,6,7,6,3,1,
632523253,0,0,0,0,0,0,0,0,0,0,2,5,5,2,0,4,
632523254,6,0,0,0,0,0,0,0,0,0,0,0,3,7,6,3,1,
632523255,9,0,0,0,0,0,0,0,0,0,0,0,1,13,15,9,2,
632523256,11,0,0,0,0,0,0,0,0,0,0,0,0,7,10,3,1,
632523257,13,0,0,0,0,0,0,0,0,0,0,0,7,8,12,2,3,
632523258,10,0,0,0,0,0,0,0,0,0,0,0,4,8,10,6,4,
632523259,7,0,0,0,0,0,0,0,0,0,0,0,4,6,8,4,2,
632523260,5,0,0,0,0,0,0,0,0,0,0,0,5,7,12,7,6,
632523261,10,0,0,0,0,0,0,0,0,0,0,0,0,10,4,7,1,
632523262,5,0,0,0,0,0,0,0,0,0,0,0,7,10,11,7,1,
632523263,4,0,0,0,0,0,0,0,0,0,0,0,3,6,10,8,2,
632523264,4,1,0,0,0,0,0,0,0,0,0,0,3,4,9,6,
632523265,6,0,0,0,0,0,0,0,0,0,0,0,4,6,15,4,4,
632523266,5,1,0,0,0,0,0,0,0,0,0,0,0,12,12,7,
632523267,5,0,0,0,0,0,0,0,0,0,0,0,4,3,9,7,4,
632523268,8,0,0,0,0,0,0,0,0,0,0,0,5,7,9,4,3,
632523269,4,0,0,0,0,0,0,0,0,0,0,0,1,8,12,8,1,
632523270,9,1,0,0,0,0,0,0,0,0,0,1,2,3,14,2,1,
632523271,10,0,0,0,0,0,0,0,0,0,0,0,0,9,21,2,
632523272,6,0,0,0,0,0,0,0,0,0,0,0,2,6,9,12,1,
632523273,3,0,0,0,0,0,0,0,0,0,0,0,3,13,12,5,1,
632523274,5,0,0,0,0,0,0,0,0,0,0,0,8,7,11,10,
632523275,8,0,0,0,0,0,0,0,0,0,0,0,2,6,8,4,1,
632523276,4,0,0,0,0,0,0,0,0,0,0,0,2,9,6,9,2,
632523277,6,0,0,0,0,0,0,0,0,0,0,0,2,4,11,9,1,
632523278,6,0,0,0,0,0,0,0,0,0,0,0,5,14,13,4,1,
632523279,8,0,0,0,0,0,0,0,0,0,0,0,5,9,6,4,2,
632523280,14,0,0,0,0,0,0,0,0,0,0,0,5,6,7,6,3,
632523281,10,0,0,0,0,0,0,0,0,0,0,0,1,10,10,7,
632523282,2,0,0,0,0,0,0,0,0,0,0,0,3,11,15,4,
632523283,5,0,0,0,0,0,0,0,0,0,0,0,7,10,9,11,1,
632523284,9,0,0,0,0,0,0,0,0,0,0,0,2,10,11,2,
632523285,9,0,0,0,0,0,0,0,0,0,0,0,3,10,14,6,1,
632523286,4,0,0,0,0,0,0,0,0,0,0,0,4,7,14,4,3,
632523287,5,0,0,0,0,0,0,0,0,0,0,0,3,3,9,4,3,
632523288,5,0,0,0,0,0,0,0,0,0,0,0,3,8,13,1,
632523289,3,0,0,0,0,0,0,0,0,0,0,0,2,15,11,5,1,
632523290,7,0,0,0,0,0,0,0,0,0,0,0,3,5,11,4,
632523291,8,0,0,0,0,0,0,0,0,0,0,0,3,10,16,8,1,
632523292,8,0,0,0,0,0,0,0,0,0,0,0,2,13,14,6,
632523293,10,2,0,0,0,0,0,0,0,0,0,0,0,9,11,6,
632523294,7,0,0,0,0,0,0,0,0,0,0,1,4,4,10,7,3,
632523295,7,0,0,0,0,0,0,0,0,0,0,0,2,9,14,6,4,
632523296,10,0,0,0,0,0,0,0,0,0,0,0,6,9,5,4,2,
632523297,5,1,0,0,0,0,0,0,0,0,0,0,2,7,6,12,2,
632523298,7,0,0,0,0,0,0,0,0,0,0,0,2,13,10,4,2,
632523299,8,0,0,0,0,0,0,0,0,0,0,2,1,9,14,6,
632523300,8,0,0,0,0,0,0,0,0,0,0,0,4,7,9,7,3,
632523301,3,0,0,0,0,0,0,0,0,0,0,0,3,12,10,6,
632523302,6,0,0,0,0,0,0,0,0,0,0,0,3,2,10,8,2,
632523303,11,0,0,0,0,0,0,0,0,0,0,0,4,10,9,7,1,
632523304,12,0,0,0,0,0,0,0,0,0,0,0,0,5,12,4,1,
632523305,9,0,0,0,0,0,0,0,0,0,0,0,3,12,5,12,
632523306,11,0,0,0,0,0,0,0,0,0,0,0,3,8,10,7,2,
632523307,8,0,0,0,0,0,0,0,0,0,0,0,4,6,7,7,2,
632523308,8,0,0,0,0,0,0,0,0,0,0,0,4,13,16,6,3,
632523309,9,0,0,0,0,0,0,0,0,0,0,0,4,8,10,2,4,
632523310,5,0,0,0,0,0,0,0,0,0,0,0,0,10,6,4,1,
632523311,6,0,0,0,0,0,0,0,0,0,0,3,2,15,9,6,3,
632523312,6,0,0,0,0,0,0,0,0,0,0,0,3,12,13,8,
632523313,10,0,0,0,0,0,0,0,0,0,0,0,1,7,10,10,2,
632523314,9,0,0,0,0,0,0,0,0,0,0,0,4,4,2,6,2,
632523315,7,0,0,0,0,0,0,0,0,0,0,0,4,10,8,2,3,
632523316,6,0,0,0,0,0,0,0,0,0,0,1,1,6,3,5,3,
632523317,11,0,0,0,0,0,0,0,0,0,0,1,4,3,9,5,5,
632523318,5,0,0,0,0,0,0,0,0,0,0,0,6,19,15,4,1,
632523319,8,0,0,0,0,0,0,0,0,0,0,0,3,11,8,4,
632523320,7,0,0,0,0,0,0,0,0,0,0,0,3,13,10,9,4,
632523321,8,0,0,0,0,0,0,0,0,0,0,0,2,5,9,5,
632523322,6,0,0,0,0,0,0,0,0,0,0,0,3,9,15,7,2,
632523323,7,0,0,0,0,0,0,0,0,0,0,0,2,12,11,4,2,
632523324,5,0,0,0,0,0,0,0,0,0,0,2,11,11,7,6,1,
632523325,9,0,0,0,0,0,0,0,0,0,0,0,3,4,4,7,2,
632523326,8,0,0,0,0,0,0,0,0,0,0,0,3,10,10,7,4,
632523327,3,0,0,0,0,0,0,0,0,0,0,0,1,6,14,7,4,
632523328,6,2,0,0,0,0,0,0,0,0,0,0,1,12,18,4,2,
632523329,6,0,0,0,0,0,0,0,0,0,0,0,1,15,10,5,5,
632523330,4,0,0,0,0,0,0,0,0,0,0,1,1,5,9,10,2,
632523331,7,0,0,0,0,0,0,0,0,0,0,0,2,10,16,6,2,
632523332,10,0,0,0,0,0,0,0,0,0,0,0,0,9,10,7,
632523333,8,0,0,0,0,0,0,0,0,0,0,0,1,8,11,8,1,
632523334,8,0,0,0,0,0,0,0,0,0,0,0,9,5,11,4,2,
632523335,11,0,0,0,0,0,0,0,0,0,0,0,7,12,16,7,1,
632523336,9,0,0,0,0,0,0,0,0,0,0,0,2,10,13,4,3,
632523337,8,0,0,0,0,0,0,0,0,0,0,0,8,12,14,4,2,
632523338,4,0,0,0,0,0,0,0,0,0,0,0,3,8,10,7,3,
632523339,6,0,0,0,0,0,0,0,0,0,0,0,1,7,8,8,2,
632523340,6,0,0,0,0,0,0,0,0,0,0,0,5,12,10,8,2,
632523501,13,0,0,0,0,0,0,0,0,0,0,0,1,9,13,4,1,
632523502,5,0,0,0,0,0,0,0,0,0,0,0,1,16,12,4,
632523503,8,0,0,0,0,0,0,0,0,0,0,1,4,12,5,5,
632523504,11,0,0,0,0,0,0,0,0,0,0,0,0,8,6,7,1,
632523505,9,0,0,0,0,0,0,0,0,0,0,0,7,11,8,6,4,
632523506,4,1,0,0,0,0,0,0,0,0,0,0,4,10,15,7,
632523507,11,0,0,0,0,0,0,0,0,0,0,0,6,8,11,8,3,
632523508,3,0,0,0,0,0,0,0,0,0,0,0,2,9,4,8,4,
632523509,11,0,0,0,0,0,0,0,0,0,0,0,9,6,18,7,2,
632523510,7,0,0,0,0,0,0,0,0,0,0,0,4,17,9,4,
632523511,6,1,0,0,0,0,0,0,0,0,0,0,1,10,8,4,1,
632523512,10,0,0,0,0,0,0,0,0,0,0,0,5,4,6,11,3,
632523513,11,2,0,0,0,0,0,0,0,0,0,0,0,7,7,3,3,
632523514,9,0,0,0,0,0,0,0,0,0,0,0,3,10,7,4,4,
632523515,4,0,0,0,0,0,0,0,0,0,0,1,2,7,7,9,3,
632523516,7,0,0,0,0,0,0,0,0,0,0,0,2,6,10,8,1,
632523517,7,0,0,0,0,0,0,0,0,0,0,0,3,9,21,4,2,
632523518,11,0,0,0,0,0,0,0,0,0,0,0,0,6,12,6,1,
632523519,7,0,0,0,0,0,0,0,0,0,0,0,2,6,8,7,
632523520,11,0,0,0,0,0,0,0,0,0,0,0,2,13,10,8,2,
632523521,5,0,0,0,0,0,0,0,0,0,0,0,1,6,9,7,2,
632523522,12,0,0,0,0,0,0,0,0,0,0,0,1,9,13,9,5,
632523523,7,0,0,0,0,0,0,0,0,0,0,0,7,7,0,8,
632523524,5,0,0,0,0,0,0,0,0,0,0,0,6,9,10,5,1,
632523525,7,1,0,0,0,0,0,0,0,0,0,0,0,9,10,1,2,
632523526,11,1,0,0,0,0,0,0,0,0,0,0,3,10,8,5,1,
632523527,7,0,0,0,0,0,0,0,0,0,0,0,2,7,6,5,1,
632523528,9,0,0,0,0,0,0,0,0,0,0,3,3,6,11,6,5,
632523529,8,0,0,0,0,0,0,0,0,0,0,0,3,8,16,6,2,
632523530,9,0,0,0,0,0,0,0,0,0,0,0,1,9,13,3,1,
632523531,5,1,0,0,0,0,0,0,0,0,0,0,1,10,12,12,3,
632523532,4,0,0,0,0,0,0,0,0,0,0,0,1,6,9,8,
632523533,7,0,0,0,0,0,0,0,0,0,0,1,4,10,11,7,3,
632523534,7,0,0,0,0,0,0,0,0,0,0,0,3,6,14,9,3,
632523535,4,0,0,0,0,0,0,0,0,0,0,0,8,11,12,4,
632523536,8,0,0,0,0,0,0,0,0,0,0,0,5,9,13,4,1,
632523537,5,0,0,0,0,0,0,0,0,0,0,0,1,12,13,4,1,
632523538,4,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,
632523539,11,0,0,0,0,0,0,0,0,0,0,0,1,12,11,12,
632523540,8,0,0,0,0,0,0,0,0,0,0,1,4,7,6,9,3,
632523601,10,0,0,0,0,0,0,0,0,0,0,0,1,5,18,8,2,
632523602,10,0,0,0,0,0,0,0,0,0,0,0,3,4,11,6,
632523603,6,0,0,0,0,0,0,0,0,0,0,0,4,7,5,10,1,
632523604,9,1,0,0,0,0,0,0,0,0,0,0,3,7,15,6,
632523605,4,0,0,0,0,0,0,0,0,0,0,0,2,6,7,5,3,
632523606,8,0,0,0,0,0,0,0,0,0,0,0,2,5,12,4,
