,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,0,0,0,0,0,0,0,0,0,0,0,1,33,22,
630102301,0,0,0,0,0,0,0,0,0,0,0,1,30,17,
630102302,0,0,0,0,0,0,0,0,0,0,0,2,23,19,
630102303,0,0,0,0,0,0,0,0,0,0,3,8,24,16,1,
630102304,0,0,0,0,0,0,0,0,0,0,0,5,27,12,
630102305,0,0,0,0,0,0,0,0,0,0,0,0,36,6,
630102306,0,0,0,0,0,0,0,0,0,0,0,4,33,21,
630102307,0,0,0,0,0,0,0,0,0,0,0,4,26,18,
630102308,0,0,0,0,0,0,0,0,0,0,0,10,36,17,
630102309,0,0,0,0,0,0,0,0,0,0,0,5,33,24,
630102310,0,0,0,0,0,0,0,0,0,0,0,5,31,15,
630102311,0,0,0,0,0,0,0,0,0,0,0,4,39,17,
630102312,0,0,0,0,0,0,0,0,0,0,0,2,29,23,
630102313,0,0,0,0,0,0,0,0,0,0,0,8,25,21,
630102314,0,0,0,0,0,0,0,0,0,0,0,4,26,22,
630102315,0,0,0,0,0,0,0,0,0,0,0,0,28,26,
630102316,0,0,0,0,0,0,0,0,0,0,0,9,23,16,1,
630102317,0,0,0,0,0,0,0,0,0,0,0,7,31,31,
630102318,0,0,0,0,0,0,0,0,0,0,0,3,34,12,
630102319,0,0,0,0,0,0,0,0,0,0,0,9,26,17,
630102320,0,0,0,0,0,0,0,0,0,0,0,4,28,16,1,
630102321,0,0,0,0,0,0,0,0,0,0,0,1,37,13,
630102322,0,0,0,0,0,0,0,0,0,0,0,11,29,15,
630102323,0,0,0,0,0,0,0,0,0,0,0,5,32,16,
630102324,0,0,0,0,0,0,0,0,0,0,0,5,33,21,
630102325,0,0,0,0,0,0,0,0,0,0,0,0,27,19,
630102326,0,0,0,0,0,0,0,0,0,0,0,2,26,25,
630102327,0,0,0,0,0,0,0,0,0,0,0,3,24,20,
630102328,0,0,0,0,0,0,0,0,0,0,1,13,13,17,
630102329,0,0,0,0,0,0,0,0,0,0,0,2,43,19,
630102330,0,0,0,0,0,0,0,0,0,0,0,8,30,18,
630102331,0,0,0,0,0,0,0,0,0,0,0,2,33,29,
630102332,0,0,0,0,0,0,0,0,0,0,0,5,42,17,
630102333,0,0,0,0,0,0,0,0,0,0,0,7,28,32,
630102334,0,0,0,0,0,0,0,0,0,0,0,4,31,15,
630102335,0,0,0,0,0,0,0,0,0,0,0,10,33,21,
630102336,0,0,0,0,0,0,0,0,0,0,5,9,23,15,
630102337,0,0,0,0,0,0,0,0,0,0,1,3,20,17,
630102338,0,0,0,0,0,0,0,0,0,0,1,4,24,22,
630102339,0,0,0,0,0,0,0,0,0,0,0,3,29,13,
630102340,0,0,0,0,0,0,0,0,0,0,0,1,31,13,
630102341,0,0,0,0,0,0,0,0,0,0,0,1,25,13,
630102342,0,0,0,0,0,0,0,0,0,0,0,0,32,11,1,
630102401,0,0,0,0,0,0,0,0,0,0,1,7,19,10,
630102402,0,0,0,0,0,0,0,0,0,0,0,3,36,27,
630102403,0,0,0,0,0,0,0,0,0,0,0,3,25,12,
630102404,0,0,0,0,0,0,0,0,0,0,0,2,26,18,1,
630102405,0,0,0,0,0,0,0,0,0,0,0,2,28,10,
630102406,0,0,0,0,0,0,0,0,0,0,1,9,28,13,
630102407,0,0,0,0,0,0,0,0,0,0,4,11,16,16,
630102501,0,0,0,0,0,0,0,0,0,0,0,6,35,13,
630102502,0,0,0,0,0,0,0,0,0,0,1,5,27,20,
630102503,0,0,0,0,0,0,0,0,0,0,0,1,34,11,
630102504,0,0,0,0,0,0,0,0,0,0,0,2,40,21,
