,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,11,25,
630102301,20,34,
630102302,11,37,
630102303,23,24,
630102304,11,46,
630102305,30,31,
630102306,10,38,
630102307,18,32,
630102308,15,54,
630102309,23,29,
630102310,17,34,
630102311,16,29,
630102312,11,35,
630102313,23,27,
630102314,14,32,
630102315,14,21,
630102316,17,42,
630102317,18,26,
630102318,17,37,
630102319,8,23,
630102320,10,27,
630102321,19,31,
630102322,11,38,
630102323,17,30,
630102324,17,25,
630102325,15,33,
630102326,10,32,
630102327,11,30,
630102328,16,25,
630102329,14,31,
630102330,9,26,
630102331,16,24,
630102332,19,27,
630102333,11,33,
630102334,22,27,
630102335,12,22,
630102336,14,34,
630102337,17,30,
630102338,20,25,
630102339,11,40,
630102340,20,33,
630102341,18,36,
630102342,6,42,
630102401,25,39,
630102402,8,28,
630102403,18,28,
630102404,8,28,
630102405,16,29,
630102406,21,26,
630102407,21,30,
630102501,13,25,
630102502,14,35,
630102503,17,28,
630102504,10,36,
630102505,17,29,
630102506,17,35,
630102507,15,25,
630102508,20,23,
630102509,24,32,
630102510,21,35,
630102511,10,36,
630102512,17,31,
630102513,19,35,
630102601,15,14,
630102701,13,44,
630102702,18,30,
630102703,13,38,
630102704,16,23,
630102705,11,31,
630102706,17,39,
630102707,16,30,
630102708,7,31,
630102709,16,27,
630102710,13,31,
630102901,18,24,
632523101,12,21,
632523102,28,18,
632523103,21,23,
632523104,11,26,
632523105,10,46,
632523106,7,31,
632523107,19,17,
632523108,7,39,
632523109,18,32,
632523110,11,32,
632523111,18,34,
632523112,21,36,
632523113,9,30,
632523114,16,15,
632523115,9,43,
632523116,7,39,
632523117,10,24,
632523118,15,36,
632523119,16,26,
632523120,24,33,
632523121,20,32,
632523122,12,31,
632523123,11,27,
632523124,11,38,
632523125,18,25,
632523126,23,30,
632523127,10,32,
632523128,25,22,
632523129,10,32,
632523130,15,32,
632523131,15,33,
632523132,18,28,
632523133,9,31,
632523134,15,27,
632523135,18,29,
632523136,15,31,
632523137,15,36,
632523138,22,28,
632523139,19,24,
632523140,8,28,
632523141,8,32,
632523142,11,30,
632523143,19,27,
632523144,15,33,
632523145,15,23,
632523146,19,33,
632523147,11,31,
632523148,11,27,
632523149,12,31,
632523150,16,38,
632523151,14,32,
632523152,11,27,
632523153,16,31,
632523154,27,26,
632523155,14,46,
632523156,23,24,
632523157,18,19,
632523158,17,26,
632523159,8,18,
632523160,14,36,
632523161,10,24,
632523162,18,24,
632523163,14,35,
632523164,17,26,
632523165,13,31,
632523166,10,35,
632523167,18,24,
632523168,16,23,
632523169,15,23,
632523170,9,21,
632523171,14,28,
632523172,18,34,
632523173,24,30,
632523174,21,22,
632523175,16,27,
632523176,18,23,
632523177,17,37,
632523178,13,26,
632523179,23,26,
632523180,15,22,
632523181,7,38,
632523182,15,23,
632523183,12,32,
632523184,11,24,
632523185,14,47,
632523186,8,27,
632523187,19,20,
632523188,12,22,
632523189,24,30,
632523190,12,36,
632523191,12,25,
632523192,16,29,
632523193,18,35,
632523194,14,35,
632523195,16,33,
632523196,11,29,
632523197,19,32,
632523198,10,33,
632523199,11,21,
632523200,7,37,
632523201,15,26,
632523202,18,31,
632523203,13,23,
632523204,18,25,
632523205,14,14,
632523206,18,20,
632523207,12,19,
632523208,13,33,
632523209,24,24,
632523210,18,26,
632523211,14,24,
632523212,13,37,
632523213,21,27,
632523214,17,23,
632523215,17,28,
632523216,16,14,
632523217,16,25,
632523218,14,25,
632523219,16,22,
632523220,9,25,
632523221,14,27,
632523222,19,34,
632523223,19,33,
632523224,10,23,
632523225,9,29,
632523226,12,32,
632523227,15,24,
632523228,13,21,
632523229,17,23,
632523230,13,37,
632523231,13,20,
632523232,6,21,
632523233,18,21,
632523234,16,29,
632523235,20,26,
632523236,10,24,
632523237,14,43,
632523238,9,21,
632523239,14,21,
632523240,20,32,
632523241,16,23,
632523242,18,31,
632523243,15,29,
632523244,16,28,
632523245,8,31,
632523246,13,38,
632523247,17,18,
632523248,19,29,
632523249,12,22,
632523250,11,29,
632523251,8,33,
