,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,10,10,1,
630102301,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,17,9,3,
630102302,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,12,20,10,2,
630102303,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,15,17,3,
630102304,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,9,1,
630102305,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,17,10,
630102306,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,10,1,
630102307,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,12,9,1,
630102308,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,8,
630102309,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,15,13,
630102310,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,7,
630102311,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,7,
630102312,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,5,1,
630102313,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,16,3,2,
630102314,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,29,6,
630102315,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,13,8,1,
630102316,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,8,1,
630102317,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,12,1,
630102318,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,14,6,1,
630102319,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,19,6,1,
630102320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,16,12,2,
630102321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,23,8,
630102322,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,16,14,
630102323,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,9,18,2,
630102324,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,20,5,1,
630102325,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,5,1,
630102326,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,15,12,
630102327,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,10,2,
630102328,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,12,3,
630102329,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,17,8,
630102330,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,11,7,1,
630102331,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,14,11,2,
630102332,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,14,3,
630102333,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,15,7,
630102334,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,8,
630102335,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,8,
630102336,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,19,9,2,
630102337,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,19,4,2,
630102338,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,12,13,
630102339,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,9,1,
630102340,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,12,2,
630102341,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,6,12,6,
630102342,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,12,9,2,
630102401,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,16,15,1,
630102402,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,16,12,
630102403,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,
630102404,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,11,1,
630102405,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,11,
630102406,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,11,10,
630102407,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,18,7,2,
630102501,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,8,
630102502,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,14,7,1,
630102503,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,14,9,2,
630102504,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,5,
630102505,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,15,9,1,
630102506,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,13,2,
630102507,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,7,2,
