deviceID,total points,overflow points,overflow percentage, overflow time(ms)
630102001,139,62,0.4460431654676259,80043898
630102301,102,36,0.35294117647058826,49240557
630102302,120,61,0.5083333333333333,77114013
630102303,104,52,0.5,64471470
630102304,113,55,0.48672566371681414,71721528
630102305,116,46,0.39655172413793105,60181211
630102306,146,78,0.5342465753424658,109123159
630102307,107,52,0.48598130841121495,63412215
630102308,117,56,0.47863247863247865,73540595
630102309,110,46,0.41818181818181815,60333043
630102310,122,66,0.5409836065573771,78480947
630102311,96,43,0.4479166666666667,54446556
630102312,95,43,0.45263157894736844,53746473
630102313,106,57,0.5377358490566038,71599192
630102314,115,48,0.41739130434782606,60130509
630102315,109,56,0.5137614678899083,77571469
630102316,124,56,0.45161290322580644,72674869
630102317,115,59,0.5130434782608696,72996605
630102318,116,53,0.45689655172413796,67451533
630102319,101,50,0.49504950495049505,56718899
630102320,102,47,0.46078431372549017,61752458
630102321,116,48,0.41379310344827586,61049386
630102322,109,50,0.45871559633027525,62096705
630102323,123,55,0.44715447154471544,75910368
630102324,121,54,0.4462809917355372,75228607
630102325,113,49,0.4336283185840708,61383432
630102326,104,51,0.49038461538461536,65371635
630102327,105,38,0.3619047619047619,51259080
630102328,102,49,0.4803921568627451,59721979
630102329,110,48,0.43636363636363634,61145113
630102330,119,57,0.4789915966386555,72509812
630102331,109,52,0.47706422018348627,61678462
630102332,112,52,0.4642857142857143,64646049
630102333,118,55,0.4661016949152542,74751344
630102334,122,56,0.45901639344262296,77172252
630102335,107,49,0.45794392523364486,67527534
630102336,112,49,0.4375,69726193
630102337,110,40,0.36363636363636365,53768097
630102338,108,42,0.3888888888888889,59103711
630102339,101,36,0.3564356435643564,45099123
630102340,96,47,0.4895833333333333,56367265
630102341,129,61,0.4728682170542636,84911894
630102342,86,37,0.43023255813953487,45481565
630102401,121,47,0.3884297520661157,62063266
630102402,92,43,0.4673913043478261,59139771
630102403,117,55,0.4700854700854701,74312997
630102404,111,58,0.5225225225225225,77894733
630102405,101,51,0.504950495049505,62418446
630102406,119,65,0.5462184873949579,76859007
630102407,98,50,0.5102040816326531,65436451
630102501,98,44,0.4489795918367347,49374342
630102502,111,48,0.43243243243243246,59811831
630102503,110,47,0.42727272727272725,58332921
630102504,130,61,0.46923076923076923,79066923
630102505,108,56,0.5185185185185185,68114427
630102506,111,59,0.5315315315315315,72335725
630102507,93,47,0.5053763440860215,63852874
630102508,95,35,0.3684210526315789,49917807
630102509,123,65,0.5284552845528455,76616485
630102510,99,44,0.4444444444444444,52972970
630102511,102,47,0.46078431372549017,60880522
630102512,112,44,0.39285714285714285,55446341
630102513,109,46,0.42201834862385323,60387966
630102601,124,61,0.49193548387096775,81371877
630102701,109,44,0.4036697247706422,55905424
630102702,132,65,0.49242424242424243,80812239
630102703,118,64,0.5423728813559322,83814420
630102704,116,52,0.4482758620689655,66752413
630102705,124,60,0.4838709677419355,74097502
630102706,100,43,0.43,50406020
630102707,114,54,0.47368421052631576,66064098
630102708,112,47,0.41964285714285715,61290536
630102709,115,51,0.4434782608695652,67290908
630102710,110,55,0.5,74600339
630102901,114,61,0.5350877192982456,73973588
632523101,106,50,0.4716981132075472,59009376
632523102,107,49,0.45794392523364486,65840705
632523103,112,47,0.41964285714285715,54418576
632523104,95,44,0.4631578947368421,52587680
632523105,115,45,0.391304347826087,56470644
632523106,103,46,0.44660194174757284,61358105
632523107,91,39,0.42857142857142855,47426611
632523108,75,30,0.4,39525899
632523109,121,50,0.4132231404958678,68233954
632523110,117,56,0.47863247863247865,76679275
632523111,131,60,0.4580152671755725,80253413
632523112,110,55,0.5,70219279
632523113,105,48,0.45714285714285713,58225872
632523114,102,58,0.5686274509803921,73404114
632523115,114,53,0.4649122807017544,70332787
632523116,117,52,0.4444444444444444,66579503
632523117,91,43,0.4725274725274725,54248440
632523118,119,56,0.47058823529411764,67052667
632523119,123,58,0.4715447154471545,77271871
632523120,93,49,0.5268817204301075,53835179
632523121,97,44,0.4536082474226804,52636817
632523122,92,33,0.358695652173913,41629245
632523123,95,37,0.3894736842105263,43890385
632523124,118,52,0.4406779661016949,69930175
632523125,83,35,0.42168674698795183,45190469
632523126,122,59,0.48360655737704916,82332852
632523127,100,50,0.5,62836730
632523128,105,44,0.41904761904761906,58681971
632523129,84,37,0.44047619047619047,50004543
632523130,99,46,0.46464646464646464,55859358
632523131,111,49,0.44144144144144143,59310958
632523132,88,44,0.5,59510334
632523133,127,59,0.4645669291338583,78892609
632523134,93,45,0.4838709677419355,56067361
632523135,83,34,0.40963855421686746,44053062
632523136,108,57,0.5277777777777778,72482831
632523137,81,41,0.5061728395061729,53540506
632523138,117,59,0.5042735042735043,78525674
632523139,81,34,0.41975308641975306,46648855
632523140,100,54,0.54,69880542
632523141,114,56,0.49122807017543857,74615276
632523142,105,41,0.3904761904761905,51059301
632523143,105,45,0.42857142857142855,56547404
632523144,91,50,0.5494505494505495,61523265
632523145,108,38,0.35185185185185186,46829108
632523146,104,50,0.4807692307692308,65770717
632523147,107,52,0.48598130841121495,71870066
632523148,84,31,0.36904761904761907,34835654
632523149,95,47,0.49473684210526314,56307696
632523150,122,56,0.45901639344262296,78147659
632523151,115,51,0.4434782608695652,59930044
632523152,104,53,0.5096153846153846,65304803
632523153,115,52,0.45217391304347826,63802274
632523154,97,46,0.4742268041237113,56124163
632523155,106,35,0.330188679245283,48985744
632523156,114,44,0.38596491228070173,59017348
632523157,116,49,0.4224137931034483,65642032
632523158,98,49,0.5,65768225
632523159,110,62,0.5636363636363636,74669249
632523160,88,41,0.4659090909090909,52516056
632523161,105,52,0.49523809523809526,65050111
632523162,94,46,0.48936170212765956,52806905
632523163,91,38,0.4175824175824176,45399273
632523164,90,44,0.4888888888888889,58461570
632523165,119,57,0.4789915966386555,73617550
632523166,97,38,0.3917525773195876,51522358
632523167,90,39,0.43333333333333335,47363521
632523168,88,45,0.5113636363636364,50947679
632523169,102,53,0.5196078431372549,69141557
632523170,112,51,0.45535714285714285,66427671
632523171,109,53,0.48623853211009177,68134775
632523172,93,37,0.3978494623655914,42120772
632523173,101,47,0.46534653465346537,54127242
632523174,101,40,0.39603960396039606,49984086
632523175,100,36,0.36,53292029
632523176,94,41,0.43617021276595747,54570269
632523177,104,47,0.4519230769230769,55276940
632523178,112,61,0.5446428571428571,72625250
632523179,98,44,0.4489795918367347,48444404
632523180,99,53,0.5353535353535354,62511771
632523181,117,57,0.48717948717948717,75696387
632523182,106,53,0.5,67640992
632523183,105,48,0.45714285714285713,57557922
632523184,91,42,0.46153846153846156,54942277
632523185,110,49,0.44545454545454544,60859058
632523186,87,47,0.5402298850574713,55335144
632523187,119,50,0.42016806722689076,61397083
632523188,89,41,0.4606741573033708,46933317
632523189,109,47,0.43119266055045874,64719827
632523190,109,61,0.5596330275229358,74378881
632523191,113,46,0.40707964601769914,54627790
632523192,86,35,0.4069767441860465,39937460
632523193,102,43,0.4215686274509804,58501754
632523194,119,60,0.5042016806722689,72632189
632523195,102,45,0.4411764705882353,63442097
632523196,118,58,0.4915254237288136,76929148
632523197,103,51,0.49514563106796117,69697861
632523198,118,48,0.4067796610169492,60945977
632523199,114,53,0.4649122807017544,70068326
632523200,90,38,0.4222222222222222,45486667
632523201,109,48,0.44036697247706424,52945557
632523202,98,48,0.4897959183673469,58702334
632523203,85,37,0.43529411764705883,44794595
632523204,112,47,0.41964285714285715,62037105
632523205,104,41,0.3942307692307692,51559037
632523206,103,49,0.47572815533980584,59669095
632523207,119,50,0.42016806722689076,66880525
632523208,111,44,0.3963963963963964,56584678
632523209,99,52,0.5252525252525253,67081655
632523210,91,29,0.31868131868131866,37114079
632523211,99,39,0.3939393939393939,50194978
632523212,114,54,0.47368421052631576,67166813
632523213,95,42,0.4421052631578947,46969324
632523214,114,55,0.4824561403508772,71890571
632523215,110,64,0.5818181818181818,83086966
632523216,113,51,0.45132743362831856,64294614
632523217,95,42,0.4421052631578947,51360150
632523218,99,40,0.40404040404040403,52310256
632523219,98,44,0.4489795918367347,59518284
632523220,99,45,0.45454545454545453,57149085
