,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
632523257,3,0,0,0,0,1,2,2,1,7,6,5,5,
632523258,0,1,0,0,0,2,1,8,3,5,4,4,4,
632523259,5,0,0,0,0,4,7,10,0,4,4,4,5,
632523260,3,0,0,0,0,2,8,3,3,7,2,7,4,
632523261,1,0,0,0,0,2,1,1,3,7,7,7,3,
632523262,2,0,0,0,0,8,3,6,5,5,3,10,3,
632523263,3,0,0,0,0,0,4,3,3,6,0,9,2,
632523264,3,0,0,0,0,2,4,5,4,9,3,6,
632523265,1,0,0,0,0,7,3,6,5,6,4,3,5,
632523266,3,0,0,0,0,4,2,6,3,5,0,0,6,
632523267,3,0,0,0,0,2,1,11,2,3,5,1,8,
632523268,3,0,0,0,0,1,4,9,1,3,4,6,3,1,
632523269,2,0,0,0,0,2,6,4,3,3,1,4,2,
632523270,3,0,0,0,0,6,5,4,1,3,5,2,5,
632523271,2,0,0,0,5,2,8,7,3,4,5,2,5,
632523272,6,0,0,0,0,0,8,5,3,10,3,8,4,
632523273,4,0,0,0,1,1,3,1,3,0,4,3,2,
632523274,5,0,0,0,0,3,5,2,9,3,8,3,1,1,
632523275,4,0,0,0,0,5,3,5,1,6,2,3,8,
632523276,3,0,0,0,0,2,7,1,4,2,2,5,3,
632523277,4,0,0,0,0,6,4,1,4,3,6,4,2,
632523278,2,0,0,0,1,1,1,4,6,1,5,5,4,
632523279,4,0,0,0,0,1,4,5,7,2,4,7,2,
632523280,0,0,0,0,0,2,7,2,5,0,4,4,3,
632523281,3,0,0,0,0,5,6,4,6,5,4,2,3,
632523282,0,0,0,0,0,4,8,5,0,3,4,3,3,
632523283,7,0,0,0,0,0,5,4,8,2,4,3,3,
632523284,2,0,0,0,4,3,2,5,3,1,5,5,3,
632523285,4,0,0,0,0,2,8,1,5,6,1,5,3,
632523286,1,0,0,0,0,1,6,4,6,2,3,2,10,1,
632523287,4,0,0,0,0,2,2,3,3,9,2,8,1,
632523288,3,0,0,0,0,3,4,4,0,2,1,3,1,
632523289,3,0,0,0,0,3,6,3,4,3,0,6,4,
632523290,1,0,0,0,0,0,7,3,1,7,8,2,2,
632523291,3,0,0,0,0,4,7,1,7,4,8,3,5,
632523292,2,0,0,0,0,2,4,1,8,5,4,10,1,
632523293,2,0,0,0,2,6,4,4,2,6,0,4,6,
632523294,3,0,0,0,1,1,2,5,1,5,2,5,3,
632523295,2,0,0,0,0,2,3,4,6,4,4,5,5,
632523296,2,0,0,0,0,1,10,6,4,4,6,4,6,1,
632523297,1,0,0,0,0,3,3,4,4,1,1,12,2,
632523298,2,0,0,0,0,1,4,6,3,6,2,7,1,
632523299,6,0,0,0,5,1,0,9,3,3,6,5,6,1,
632523300,0,0,0,0,0,7,2,6,3,4,1,3,4,
632523301,2,0,0,0,0,1,7,3,1,3,1,8,5,
632523302,1,0,0,0,0,3,5,7,2,1,3,5,2,
632523303,1,0,0,0,0,0,3,5,2,3,4,6,4,
632523304,2,0,0,0,0,4,2,9,5,2,5,8,6,
632523305,0,0,0,0,0,3,3,4,5,6,5,7,5,
632523306,2,0,0,0,0,4,1,3,11,2,5,5,6,
632523307,1,0,0,0,0,1,3,1,5,3,5,6,9,
632523308,1,0,0,0,0,3,8,3,5,4,6,2,9,
632523309,1,0,0,0,0,2,6,3,6,4,4,4,5,
632523310,2,0,0,0,1,1,4,5,8,4,4,1,3,
632523311,3,0,0,0,0,6,3,6,7,5,2,7,10,
632523312,2,0,0,0,0,1,9,8,1,4,4,4,2,
632523313,2,0,0,0,0,4,5,7,1,4,10,3,2,
632523314,3,0,0,0,1,2,4,6,4,2,5,8,1,
632523315,4,0,0,0,1,2,3,5,7,9,5,5,1,
632523316,0,1,0,0,0,3,7,3,4,5,4,8,6,
632523317,5,0,0,0,0,3,7,0,6,8,2,5,10,
632523318,3,0,0,0,0,1,2,13,5,3,1,6,1,
632523319,0,0,0,0,0,1,3,2,5,7,6,2,
632523320,4,0,0,0,0,3,2,2,10,5,2,2,6,
632523321,0,0,0,0,0,2,6,3,4,3,8,4,3,
632523322,3,0,0,0,0,9,3,1,4,3,4,7,5,
632523323,0,0,0,0,0,0,6,4,8,2,9,3,4,
632523324,1,0,0,0,2,3,6,4,9,7,2,3,7,
632523325,2,0,0,0,0,3,1,7,7,2,2,5,3,
632523326,4,0,0,0,0,0,5,5,4,5,3,9,5,
632523327,1,0,0,0,0,1,5,4,7,3,0,5,8,
632523328,2,0,0,0,0,1,10,3,3,5,4,4,4,
632523329,5,0,0,0,1,1,6,0,4,3,3,7,6,1,
632523330,5,0,0,0,0,1,3,3,6,3,4,7,1,1,
632523331,2,1,0,0,0,1,3,6,5,4,2,3,5,
632523332,1,0,0,0,0,5,3,1,4,4,0,5,3,
632523333,5,0,0,0,0,0,9,7,4,1,1,8,3,
632523334,1,0,0,0,0,6,4,0,2,7,4,2,3,
632523335,1,0,0,0,2,8,0,9,3,4,3,3,5,
632523336,2,0,0,0,0,2,6,3,2,5,1,12,3,
632523337,2,0,0,0,0,3,3,5,8,6,1,7,4,2,
632523338,7,0,0,0,0,0,6,6,5,6,6,7,5,
632523339,2,0,0,0,0,1,5,3,8,12,2,1,9,1,
632523340,1,0,0,0,0,2,7,8,7,4,3,5,4,
632523501,5,0,0,0,1,2,3,9,7,6,3,4,3,
632523502,2,0,0,0,0,5,6,2,3,5,3,3,5,
632523503,2,0,0,0,0,6,0,3,5,5,4,11,2,1,
632523504,3,0,0,0,0,5,3,5,3,3,5,2,3,
632523505,0,0,0,0,0,2,2,4,5,3,8,0,4,
632523506,1,0,0,0,0,4,1,2,5,7,4,8,3,
632523507,1,0,0,0,1,5,8,2,8,1,3,4,3,1,
632523508,5,0,0,0,0,2,2,2,6,4,6,4,4,
632523509,1,0,0,0,0,0,6,3,10,5,1,7,4,
632523510,2,0,0,0,0,3,3,5,5,2,9,5,4,
632523511,0,0,0,0,1,4,1,6,4,1,6,11,5,
632523512,2,0,0,0,0,1,3,2,1,4,8,7,4,
632523513,4,0,0,0,0,2,8,4,2,6,4,6,2,
632523514,1,0,0,0,0,6,11,11,1,1,4,7,4,1,
632523515,1,0,0,0,0,6,12,6,1,10,4,11,3,
632523516,1,0,0,0,0,2,3,3,3,5,3,7,5,1,
632523517,3,0,0,0,0,4,6,3,4,5,4,5,1,
632523518,2,0,0,0,2,1,4,3,1,3,5,4,6,
632523519,6,0,0,0,1,5,2,9,1,2,1,5,8,1,
632523520,3,0,0,0,0,1,2,3,0,5,5,2,1,
632523521,2,0,0,0,1,3,2,4,2,2,4,2,7,
632523522,2,0,0,0,1,3,6,1,2,3,4,7,4,
632523523,1,0,0,0,0,3,3,2,3,5,4,3,3,
632523524,0,0,0,0,0,8,6,3,1,5,9,10,4,
632523525,1,1,0,0,0,5,6,1,5,1,3,2,3,
632523526,5,0,0,0,0,2,2,3,1,7,1,5,2,
632523527,0,0,0,0,0,4,0,4,4,4,2,4,5,
632523528,4,0,0,0,0,0,8,3,6,6,3,4,3,
632523529,3,0,0,0,0,0,7,3,5,6,2,7,3,
632523530,1,0,0,0,0,5,1,7,4,7,1,5,4,
632523531,2,0,0,0,1,4,4,8,6,2,2,7,4,1,
632523532,1,0,0,0,0,3,4,5,1,6,2,14,1,
632523533,1,0,0,0,0,4,7,0,6,3,2,2,3,
632523534,3,1,0,0,0,3,7,1,5,5,5,1,4,
632523535,2,0,0,0,0,4,3,7,3,7,4,4,1,
632523536,3,0,0,0,0,2,3,4,6,8,2,9,9,
632523537,2,0,0,0,0,0,3,11,5,2,2,6,2,1,
632523538,3,0,0,0,0,10,1,5,3,5,4,6,4,
632523539,3,1,0,0,0,2,4,4,1,1,4,4,4,
632523540,3,0,0,0,0,2,4,0,3,5,4,5,3,
632523601,0,0,0,0,0,4,3,1,4,3,1,8,4,
632523602,0,0,0,0,0,1,7,2,3,3,2,11,3,1,
632523603,1,1,0,0,1,4,4,9,8,3,3,8,1,1,
632523604,0,0,0,0,3,4,1,0,1,6,2,5,4,
632523605,1,0,0,0,0,2,0,2,5,3,4,4,3,
632523606,1,0,0,0,3,6,7,4,3,4,2,4,6,
632523607,1,0,0,0,0,3,6,3,1,4,4,4,7,
632523608,4,0,0,0,0,0,4,6,1,5,3,3,4,
632523609,3,1,0,0,0,1,2,6,7,2,0,1,3,
632523610,1,0,0,0,0,1,3,4,5,4,4,12,3,
632523611,2,0,0,0,0,3,5,5,5,7,5,3,5,
632523612,3,0,0,0,0,3,5,7,4,3,6,5,4,
632523613,2,0,0,0,0,4,4,7,6,3,2,5,2,
632523614,2,0,0,0,0,2,5,5,6,5,3,7,2,1,
632523615,3,0,0,0,1,6,0,2,4,8,8,3,6,
632523616,2,0,0,0,0,0,3,4,4,3,6,7,4,
632523617,2,0,0,0,1,3,6,4,3,8,4,7,2,
632523618,2,0,0,0,0,5,3,1,3,9,3,8,4,
632523619,2,0,0,0,0,2,4,6,4,4,4,7,1,
632523620,3,0,0,0,0,3,0,4,6,1,0,5,5,1,
632523901,0,0,0,0,2,4,3,3,1,2,5,8,1,
632523902,1,0,0,0,0,4,3,0,10,3,2,2,4,
632523903,2,0,0,0,1,1,5,5,6,1,4,4,5,
632523904,3,0,0,0,1,5,5,7,4,3,2,3,3,
632523905,5,0,0,0,0,1,1,3,3,2,6,6,6,
632523906,2,0,0,0,0,3,7,3,3,5,1,3,5,1,
632523907,3,0,0,0,0,0,6,4,0,7,7,3,5,
632523908,1,0,0,0,0,5,6,6,7,7,4,2,3,
632523909,1,0,0,0,0,2,9,3,9,1,2,3,3,
632523910,3,0,0,0,1,1,3,4,2,6,6,10,5,
632524201,5,0,0,0,0,2,11,15,34,24,5,
632524202,15,0,0,0,0,10,10,8,24,21,16,0,1,
632524203,13,0,0,0,5,12,10,29,31,26,2,1,
632524204,9,0,0,0,1,8,12,13,25,24,9,3,
632524205,9,1,0,0,0,15,7,12,41,24,9,0,1,
632524206,7,0,0,0,0,10,15,15,38,20,9,
632524207,7,3,0,0,1,7,18,16,26,30,6,2,1,
632524208,14,0,0,0,0,9,12,11,41,30,4,0,4,
632524209,11,1,0,0,0,10,24,11,30,30,7,2,2,
632524210,9,1,0,0,3,10,13,17,35,31,7,4,
632524211,8,1,0,0,0,11,13,14,33,21,4,0,3,
632524212,6,0,0,0,0,7,10,18,23,27,4,2,
632524501,9,0,0,0,0,5,17,19,44,24,3,1,1,
632524502,7,1,0,0,0,12,16,10,34,20,3,0,4,
632525001,3,1,0,0,0,16,22,20,27,26,7,1,3,
632525002,11,0,0,0,0,3,13,9,33,19,6,0,2,
632525003,11,1,0,0,0,7,17,12,30,18,4,1,1,
632525004,8,1,0,0,1,8,19,14,29,24,2,2,1,
632525005,7,1,0,0,0,5,14,11,22,30,10,1,
632525006,16,4,1,0,0,8,19,9,31,26,8,5,
632525007,8,2,0,0,0,8,13,11,33,24,10,3,
632525008,12,2,0,0,0,16,6,7,33,30,7,1,
632525009,5,1,1,0,0,15,16,24,29,32,15,
632525010,7,0,0,0,0,11,10,10,30,24,7,1,
632525011,10,0,0,0,0,7,12,21,40,32,11,
632525012,11,0,0,0,0,8,13,13,46,29,6,
632525013,6,2,0,0,0,12,10,19,39,19,7,0,2,
632525014,13,0,0,0,3,12,10,10,22,33,9,3,
632525015,9,1,1,0,0,7,14,11,22,26,7,1,5,
632525016,13,3,0,0,0,5,23,8,34,32,10,0,2,
632525017,9,3,0,0,0,8,18,14,38,27,5,
632525018,10,0,0,0,1,3,23,18,35,24,13,2,
632525019,11,0,0,0,2,10,12,18,21,23,11,
632525020,9,0,0,0,0,15,17,8,35,31,12,
632525021,7,0,0,0,0,6,17,26,27,38,7,3,
632525022,9,0,0,0,2,10,20,20,30,23,7,1,
632525023,9,0,0,0,0,13,17,21,28,23,8,3,3,
632525024,4,0,0,0,0,5,12,8,33,27,9,2,
632525025,14,0,0,0,0,8,16,11,34,29,6,0,2,
632525026,11,2,0,0,0,10,7,16,22,28,7,0,1,
632525027,6,2,0,0,0,10,13,16,42,19,5,0,2,
632525028,12,0,0,0,0,9,17,12,30,16,6,2,
632525029,2,0,0,0,0,6,18,10,28,30,7,2,
632525030,12,0,0,0,0,12,17,11,34,25,5,
632525031,3,0,0,0,0,13,17,17,37,25,8,1,2,
632525032,13,1,0,0,0,11,17,13,26,24,7,1,1,
632525033,14,0,0,0,2,10,15,9,26,22,6,4,
632525034,4,1,0,0,0,6,21,9,29,26,8,
632525035,13,0,0,0,0,8,11,16,32,23,12,
632525036,8,2,0,0,0,7,18,8,29,21,7,
632525037,12,0,0,0,0,18,18,20,21,25,10,0,4,
632525038,14,1,0,0,0,5,20,18,46,22,3,3,
632525039,10,0,0,0,4,7,19,10,28,23,7,3,
632525040,12,1,0,0,0,14,23,17,24,26,15,
632525041,10,0,0,0,0,11,11,8,27,31,4,2,
632525042,12,2,0,0,0,13,11,10,26,30,4,3,
632525043,12,1,0,0,0,6,11,10,41,21,4,2,
632525044,10,0,0,0,0,4,16,12,30,15,8,0,2,
632525045,8,0,0,0,0,11,16,18,36,29,7,3,
632525046,9,2,0,0,0,18,20,21,31,30,12,0,1,
632525047,3,1,0,0,0,8,14,6,30,33,6,2,4,
