,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,9,5,4,10,4,
630102301,12,1,5,11,4,
630102302,8,7,7,12,3,
630102303,9,6,8,9,2,
630102304,11,13,7,11,3,
630102305,18,5,9,8,8,
630102306,9,11,7,7,7,
630102307,13,11,4,8,2,
630102308,5,10,9,8,5,
630102309,16,8,10,13,4,
630102310,12,6,6,17,4,
630102311,12,6,7,10,2,
630102312,11,8,6,8,8,
630102313,12,9,13,7,5,
630102314,12,6,15,16,7,
630102315,7,13,12,7,7,
630102316,9,11,7,8,2,
630102317,8,6,7,10,1,
630102318,9,12,6,12,3,
630102319,11,4,3,4,2,
630102320,19,8,8,10,6,
630102321,14,4,9,7,8,
630102322,7,8,14,12,3,
630102323,10,7,8,17,3,
630102324,11,6,6,9,3,
630102325,15,4,9,7,2,
630102326,11,11,10,10,
630102327,10,5,8,10,2,
630102328,9,8,9,5,2,
630102329,17,10,4,12,4,
630102330,14,6,8,14,6,
630102331,14,6,10,7,3,
630102332,6,8,7,13,3,
630102333,14,5,4,8,2,
630102334,8,3,8,16,2,
630102335,7,6,3,13,1,
630102336,10,5,11,11,5,
630102337,11,8,3,11,4,
630102338,11,12,4,9,3,
630102339,8,6,5,10,4,
630102340,2,10,7,9,1,
630102341,7,7,5,7,3,
630102342,10,2,5,12,5,
630102401,13,12,9,11,2,
630102402,9,13,17,9,2,
630102403,12,5,6,6,7,
630102404,4,4,15,12,1,
630102405,11,6,9,9,1,
630102406,10,7,7,9,5,
630102407,11,10,9,9,9,
630102501,10,5,7,12,4,
630102502,16,4,7,10,1,
630102503,5,10,10,5,2,
630102504,11,7,20,7,2,
630102505,11,5,13,11,4,
630102506,15,12,7,8,8,
630102507,10,14,4,14,11,
630102508,12,10,6,7,2,
630102509,14,12,7,11,6,
630102510,14,9,10,12,3,
630102511,14,5,8,10,6,
630102512,9,1,8,11,1,
630102513,9,12,1,5,4,
630102601,11,9,14,11,1,
630102701,7,6,6,14,5,
630102702,7,11,8,3,
630102703,16,6,8,9,2,
630102704,14,4,9,14,4,
630102705,8,5,11,6,5,
630102706,8,3,6,7,5,
630102707,7,9,7,16,2,
630102708,9,5,10,8,7,
630102709,11,9,6,8,2,
630102710,13,7,20,10,2,
630102901,14,11,5,10,2,
632523101,4,9,10,7,3,
632523102,11,12,5,7,5,
632523103,6,7,7,10,1,
632523104,8,8,6,5,5,
632523105,7,4,8,8,4,
632523106,9,4,6,7,3,
632523107,4,6,6,11,3,
632523108,5,6,7,9,2,
632523109,11,4,8,9,5,
632523110,13,9,5,10,4,
632523111,4,11,5,18,3,
632523112,6,5,5,13,3,
632523113,10,7,7,6,2,
632523114,10,4,8,10,3,
632523115,7,6,12,9,3,
632523116,7,5,10,19,5,
632523117,11,10,14,7,5,
632523118,11,10,6,10,3,
632523119,9,7,6,3,7,
632523120,17,3,9,10,3,
632523121,7,7,13,10,4,
632523122,11,7,7,6,4,
632523123,6,6,11,7,4,
632523124,15,3,9,8,4,
632523125,12,9,6,9,2,
632523126,8,6,7,8,10,
632523127,10,10,11,12,
632523128,10,3,6,12,
632523129,5,8,9,7,3,
632523130,10,5,9,10,4,
632523131,4,3,8,11,4,
632523132,12,9,3,11,3,
632523133,10,7,10,11,8,
632523134,13,6,11,10,2,
632523135,14,9,5,9,4,
632523136,8,9,10,4,3,
632523137,13,10,10,6,1,
632523138,13,7,9,14,5,
632523139,10,10,5,8,1,
632523140,7,5,11,2,4,
632523141,10,7,7,5,2,
632523142,9,12,12,8,2,
632523143,10,6,5,7,2,
632523144,10,3,4,11,1,
632523145,17,8,8,6,3,
632523146,10,7,7,8,3,
632523147,17,9,13,8,2,
632523148,11,9,9,10,5,
632523149,7,5,16,9,2,
632523150,11,12,6,5,8,
632523151,7,8,12,7,2,
632523152,9,5,13,6,3,
632523153,7,10,7,6,1,
632523154,7,12,14,7,1,
632523155,8,8,4,13,3,
632523156,17,10,6,8,1,
632523157,20,5,5,7,2,
632523158,12,7,4,6,4,
632523159,10,4,14,10,4,
632523160,9,12,11,8,4,
632523161,12,9,3,13,2,
632523162,20,4,7,5,3,
632523163,14,4,3,10,5,
632523164,7,8,10,9,2,
632523165,12,8,7,8,2,
632523166,7,8,12,10,4,
632523167,14,7,11,6,3,
632523168,8,4,6,7,3,
632523169,11,5,10,10,4,
632523170,11,7,7,7,6,
632523171,13,6,5,6,3,
632523172,8,11,8,8,1,
632523173,13,10,9,20,5,
632523174,8,5,10,3,5,
632523175,10,5,10,4,10,
632523176,10,7,6,5,1,
632523177,12,6,7,5,4,
632523178,7,3,7,10,3,
632523179,5,5,7,7,5,
632523180,10,5,5,5,3,
632523181,10,10,9,11,3,
632523182,12,3,9,9,1,
632523183,14,8,7,14,8,
632523184,10,8,7,11,2,
632523185,12,10,7,4,6,
632523186,9,7,7,10,1,
632523187,7,3,4,12,6,
632523188,14,7,7,6,4,
632523189,11,8,7,8,3,
632523190,8,5,15,4,
632523191,8,10,9,6,5,
632523192,6,9,10,6,2,
632523193,7,8,6,8,1,
632523194,15,10,7,8,7,
632523195,13,9,3,8,5,
632523196,10,6,8,10,5,
632523197,12,4,13,4,4,
632523198,13,19,5,11,6,
632523199,12,5,8,13,4,
632523200,8,4,3,13,1,
632523201,9,4,8,11,5,
632523202,7,8,3,4,6,
632523203,9,5,4,9,4,
632523204,9,5,5,4,6,
632523205,6,4,8,9,1,
632523206,16,6,8,10,2,
632523207,9,14,5,14,3,
632523208,15,6,8,10,3,
632523209,7,2,4,9,
632523210,9,8,6,7,2,
632523211,10,5,11,5,4,
632523212,16,3,6,6,5,1,
632523213,3,6,4,7,5,
632523214,3,6,4,8,5,
632523215,12,19,3,5,5,
632523216,5,7,9,11,2,
632523217,11,6,5,7,3,
632523218,8,3,7,4,7,
632523219,14,10,1,9,1,
632523220,13,7,9,11,1,
632523221,15,11,4,6,2,
632523222,6,5,7,8,5,
632523223,14,8,5,12,1,
632523224,11,5,3,11,5,
632523225,9,12,3,3,2,
632523226,19,5,4,7,1,
632523227,10,4,5,10,5,
632523228,8,6,6,11,1,
632523229,9,6,7,1,1,
632523230,15,9,11,6,3,
632523231,8,8,10,11,3,
632523232,14,9,14,8,1,
632523233,10,8,8,8,5,
632523234,12,7,6,8,6,
632523235,7,9,4,10,5,
632523236,11,1,5,8,2,
632523237,20,3,8,14,6,
632523238,15,9,8,11,2,
632523239,7,8,8,1,1,
632523240,10,9,4,13,7,
632523241,11,6,11,6,1,
632523242,5,7,4,8,3,
632523243,8,2,4,7,4,
632523244,11,3,7,10,3,
632523245,10,9,7,9,4,
632523246,11,9,7,5,3,
632523247,9,6,8,7,2,
632523248,4,9,14,7,4,
632523249,14,6,11,9,1,
632523250,7,9,3,17,3,
632523251,9,10,4,8,4,
632523252,7,3,7,12,
632523253,15,8,5,12,2,
632523254,7,11,7,7,
632523255,9,13,5,11,1,
632523256,9,4,10,9,1,
632523257,8,7,5,7,6,
632523258,15,4,7,11,7,
632523259,10,9,9,7,4,
632523260,15,11,9,5,3,
632523261,6,5,8,5,3,
632523262,9,10,5,8,6,
632523263,13,7,8,7,5,
632523264,6,7,10,7,5,
632523265,8,9,4,16,6,
632523266,10,4,6,9,5,
632523267,12,8,4,11,7,
632523268,11,6,14,7,7,
632523269,14,10,8,7,4,
632523270,6,8,4,10,3,
632523271,10,11,3,11,3,
632523272,15,16,9,7,2,
632523273,15,3,8,10,4,
632523274,8,8,6,6,2,
632523275,16,8,4,4,4,
632523276,13,7,14,17,6,
632523277,5,7,6,11,3,
632523278,9,11,8,8,2,
632523279,7,0,6,9,5,
632523280,8,5,10,6,5,
632523281,13,7,3,8,5,
632523282,9,12,11,10,1,
632523283,12,6,9,17,3,
632523284,9,14,2,6,2,
632523285,12,5,6,10,3,
632523286,6,4,7,5,3,
632523287,15,6,7,6,3,
632523288,9,10,7,5,1,
632523289,9,6,2,11,3,
632523290,7,8,7,12,3,
632523291,10,4,9,3,2,
632523292,9,11,8,9,2,
632523293,7,8,8,10,1,
632523294,10,10,8,9,
632523295,11,7,9,6,2,
632523296,14,4,7,5,5,
632523297,10,6,11,7,4,
632523298,11,7,5,8,5,
632523299,14,11,7,13,2,
632523300,11,5,4,13,3,
632523301,2,5,5,8,
632523302,7,10,6,10,2,
632523303,6,4,11,10,2,
632523304,7,8,11,8,2,
632523305,11,14,5,8,2,
632523306,13,9,7,10,2,
632523307,11,3,12,12,4,
632523308,12,5,7,9,7,
632523309,12,5,6,10,2,
632523310,9,2,8,9,4,
632523311,10,3,9,10,7,
632523312,13,8,8,11,2,
632523313,8,9,9,8,5,
632523314,14,12,11,14,3,
632523315,13,8,8,7,6,
632523316,12,7,8,5,6,
632523317,14,5,8,9,5,
632523318,7,6,4,9,4,
632523319,11,7,6,11,3,
632523320,7,7,5,6,5,
632523321,9,4,9,8,3,
632523322,14,6,6,8,5,
632523323,11,7,7,12,6,
632523324,8,8,9,9,1,
632523325,13,8,8,6,2,
632523326,8,6,9,9,3,
632523327,9,8,4,8,2,
632523328,9,4,7,6,2,
632523329,11,9,12,10,6,
632523330,9,10,9,11,1,
632523331,4,11,9,11,1,
632523332,8,11,9,11,3,
632523333,11,9,6,7,1,
632523334,10,5,14,6,3,
632523335,17,12,7,13,6,
632523336,11,2,9,7,6,
632523337,7,3,6,6,3,
632523338,17,8,6,9,4,
632523339,10,5,9,9,6,
632523340,8,14,2,6,5,
632523501,8,4,14,7,5,
632523502,7,5,6,14,4,
632523503,9,8,11,7,6,
632523504,9,8,7,10,8,
632523505,6,7,14,15,1,
632523506,7,6,9,13,3,
632523507,16,6,3,8,7,
632523508,12,10,5,5,5,
632523509,6,15,6,7,6,
632523510,16,9,14,8,
632523511,13,7,7,4,3,
632523512,6,7,4,12,2,
632523513,15,6,10,10,7,
632523514,12,11,10,2,3,
632523515,7,6,6,6,4,
632523516,9,4,2,7,4,
632523517,13,15,8,4,5,
632523518,15,13,10,6,1,
632523519,10,5,8,8,4,
632523520,14,4,6,8,7,
632523521,14,12,13,10,4,
632523522,9,10,6,10,2,
632523523,10,2,6,5,1,
632523524,16,7,7,6,5,
632523525,6,8,6,14,4,
632523526,7,7,4,5,2,
632523527,8,2,11,4,7,
632523528,8,6,5,8,4,
632523529,7,14,10,8,2,
632523530,15,6,2,5,6,
632523531,6,5,6,4,3,
632523532,16,14,8,9,5,
632523533,11,5,10,7,3,
632523534,11,9,8,6,4,
632523535,12,4,10,5,2,
632523536,10,5,5,15,3,
632523537,10,4,1,12,2,
632523538,6,5,6,6,3,
632523539,6,7,5,14,3,
632523540,12,11,9,7,1,
632523601,7,11,6,10,1,
632523602,12,3,7,6,5,
632523603,14,9,8,6,3,
632523604,7,7,10,8,2,
632523605,9,6,2,12,3,
632523606,7,6,8,6,7,
632523607,6,8,10,6,4,
632523608,11,4,7,2,3,
632523609,8,8,3,12,5,
632523610,4,5,6,10,1,
632523611,9,3,7,12,
632523612,5,2,5,9,2,
632523613,11,3,15,5,1,
632523614,7,7,6,5,
632523615,10,5,12,13,
632523616,5,10,9,18,3,
632523617,9,8,1,8,5,
632523618,12,4,7,8,5,
632523619,7,11,7,9,8,
632523620,12,9,9,8,3,
632523901,6,7,2,10,2,
632523902,5,5,11,7,5,
632523903,9,5,5,10,3,
632523904,11,8,7,3,7,
632523905,13,4,6,14,4,
632523906,6,17,1,5,4,
632523907,10,14,8,6,4,
632523908,14,3,6,11,2,
632523909,8,7,9,9,
632523910,11,8,8,10,5,
632524201,9,20,4,7,3,5,3,12,5,8,8,10,4,8,1,
632524202,10,25,3,14,6,10,5,11,4,15,8,12,8,3,
632524203,11,23,6,7,6,3,6,9,6,14,9,8,5,3,1,
632524204,7,23,4,11,6,4,6,11,4,13,10,7,8,5,
632524205,12,19,5,1,4,14,5,14,6,13,13,12,5,7,
632524206,6,24,8,10,5,9,5,11,8,8,9,10,11,6,
632524207,11,22,8,3,5,9,2,8,8,8,7,6,3,3,
632524208,7,21,1,9,7,12,5,16,8,10,7,9,6,3,1,
632524209,6,18,6,7,3,9,4,10,9,10,4,13,3,2,
632524210,9,23,10,3,5,13,8,6,8,13,13,10,2,7,
632524211,8,15,6,10,5,12,6,7,7,11,10,9,4,3,
632524212,10,19,6,11,9,4,2,8,11,13,10,11,7,2,2,
632524501,5,25,4,5,4,12,8,8,8,13,11,9,8,5,
632524502,11,14,10,8,5,15,8,9,8,9,11,3,3,6,
632525001,11,20,4,5,6,6,6,13,6,14,10,11,1,10,
632525002,10,18,4,6,9,7,3,11,11,11,9,6,4,6,
632525003,8,25,8,4,11,8,7,5,11,6,8,9,8,3,
632525004,9,21,2,5,5,9,5,10,10,14,14,6,11,2,
632525005,6,19,6,4,6,7,5,17,7,11,13,7,3,4,
632525006,6,10,5,9,1,7,3,13,5,10,14,9,4,2,
632525007,9,26,7,8,10,8,2,6,9,12,8,11,6,6,
632525008,8,24,10,10,7,2,5,6,8,9,12,11,6,2,
632525009,6,22,8,6,5,6,9,7,9,13,13,5,7,0,1,
632525010,12,20,5,8,5,9,9,5,8,12,9,11,4,5,1,
632525011,8,28,9,3,8,10,10,8,6,11,8,7,4,5,
632525012,8,23,4,11,5,13,2,8,5,7,16,5,7,10,
632525013,7,17,5,4,7,5,7,19,14,8,7,15,0,8,
632525014,11,25,4,5,0,12,11,6,12,9,18,13,6,4,
632525015,8,17,4,7,1,13,6,12,12,4,11,9,14,2,2,
