,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,6,0,0,0,0,0,0,0,0,0,9,22,2,
630102301,4,0,0,0,0,0,0,0,0,0,14,17,5,
630102302,4,0,0,0,0,0,0,0,0,0,11,28,2,
630102303,6,0,0,0,0,0,0,0,0,1,10,17,1,
630102304,5,0,0,0,0,0,0,0,0,0,7,14,2,
630102305,12,0,0,0,0,0,0,0,0,0,11,16,3,
630102306,2,0,0,0,0,0,0,0,0,0,10,21,2,
630102307,10,0,0,0,0,0,0,0,0,0,8,20,2,
630102308,9,0,0,0,0,0,0,0,0,0,13,17,3,
630102309,5,0,0,0,0,0,0,0,0,1,10,18,2,
630102310,3,0,0,0,0,0,0,0,0,0,18,21,3,
630102311,2,0,0,0,0,0,0,0,0,0,17,22,1,
630102312,5,0,0,0,0,0,0,0,0,0,12,16,
630102313,6,0,0,0,0,0,0,0,0,2,18,20,1,
630102314,6,0,0,0,0,0,0,0,0,0,17,19,5,
630102315,9,0,0,0,0,0,0,0,0,1,8,15,6,
630102316,4,0,0,0,0,0,0,0,0,0,13,15,1,
630102317,11,0,0,0,0,0,0,0,0,0,9,13,7,
630102318,6,0,0,0,0,0,0,0,0,0,20,19,3,
630102319,1,0,0,0,0,0,0,0,0,0,12,17,5,
630102320,5,0,0,0,0,0,0,0,0,0,12,18,4,
630102321,10,0,0,0,0,0,0,0,0,0,14,13,1,
630102322,7,0,0,0,0,0,0,0,1,4,8,22,3,
630102323,8,0,0,0,0,0,0,0,0,0,12,13,1,
630102324,4,0,0,0,0,0,0,0,0,0,13,23,5,
630102325,9,0,0,0,0,0,0,0,0,1,4,15,
630102326,10,0,0,0,0,0,0,0,0,0,15,12,3,
630102327,7,0,0,0,0,0,0,0,0,3,9,12,3,
630102328,8,0,0,0,0,0,0,0,0,1,14,17,3,
630102329,5,0,0,0,0,0,0,0,0,0,9,20,3,
630102330,2,0,0,0,0,0,0,0,0,0,7,20,4,
630102331,8,0,0,0,0,0,0,0,0,0,11,18,12,
630102332,4,0,0,0,0,0,0,0,0,1,12,24,2,
630102333,9,0,0,0,0,0,0,0,0,0,11,17,3,
630102334,5,0,0,0,0,0,0,0,0,4,11,14,
630102335,8,0,0,0,0,0,0,0,0,0,5,11,4,
630102336,8,0,0,0,0,0,0,0,0,2,7,23,3,
630102337,3,0,0,0,0,0,0,0,3,2,13,13,2,
630102338,9,0,0,0,0,0,0,0,0,0,8,22,1,
630102339,4,0,0,0,0,0,0,0,0,2,16,19,2,
630102340,7,0,0,0,0,0,0,0,0,0,10,30,2,
630102341,8,0,0,0,0,0,0,0,0,2,11,14,
630102342,5,0,0,0,0,0,0,0,0,3,11,21,2,
630102401,7,0,0,0,0,0,0,0,0,1,5,26,2,
630102402,7,0,0,0,0,0,0,0,0,0,12,18,4,
630102403,8,0,0,0,0,0,0,0,0,0,14,15,3,
630102404,9,0,0,0,0,0,0,0,0,0,13,24,4,
630102405,8,0,0,0,0,0,0,0,0,0,15,23,3,
630102406,8,0,0,0,0,0,0,0,0,0,11,21,1,
630102407,5,0,0,0,0,0,0,0,0,2,9,21,5,
630102501,7,0,0,0,0,0,0,0,1,2,11,17,5,
630102502,4,0,0,0,0,0,0,0,0,3,12,18,6,
630102503,3,0,0,0,0,0,0,0,0,0,20,17,2,
630102504,5,0,0,0,0,0,0,0,0,0,10,20,2,
630102505,4,0,0,0,0,0,0,0,0,0,18,20,2,
630102506,6,0,0,0,0,0,0,0,0,1,15,18,7,
630102507,5,0,0,0,0,0,0,0,0,0,12,13,2,
630102508,6,0,0,0,0,0,0,0,0,0,15,25,2,
630102509,6,0,0,0,0,0,0,0,0,1,11,22,1,
630102510,6,0,0,0,0,0,0,0,0,0,10,16,3,
630102511,10,0,0,0,0,0,0,0,0,0,5,20,5,
630102512,4,0,0,0,0,0,0,0,0,0,7,18,4,
630102513,5,0,0,0,0,0,0,0,0,0,13,17,4,
630102601,4,0,0,0,0,0,0,0,0,0,5,25,3,
630102701,10,0,0,0,0,0,0,0,0,2,10,13,2,
630102702,5,0,0,0,0,0,0,0,0,1,11,16,3,
630102703,9,0,0,0,0,0,0,0,0,1,12,13,1,
630102704,10,0,0,0,0,0,0,0,0,1,12,18,
630102705,7,0,0,0,0,0,0,0,0,0,9,14,3,
630102706,8,0,0,0,0,0,0,0,0,0,10,19,4,
630102707,6,0,0,0,0,0,0,0,0,1,13,16,2,
630102708,12,0,0,0,0,0,0,0,0,0,18,22,3,
630102709,4,0,0,0,0,0,0,0,0,1,12,14,1,
630102710,10,0,0,0,0,0,0,0,0,1,11,19,1,
630102901,5,0,0,0,0,0,0,0,0,0,5,23,2,
632523101,10,0,0,0,0,0,0,0,0,0,11,15,1,
632523102,2,0,0,0,0,0,0,0,0,3,19,18,3,
632523103,4,0,0,0,0,0,0,0,1,4,14,12,1,
