deviceID,total points,overflow points,overflow percentage, overflow time(ms)
630102001,99,45,0.45454545454545453,197077344
630102301,93,52,0.5591397849462365,231440262
630102302,86,39,0.45348837209302323,169902346
630102303,107,49,0.45794392523364486,222070204
630102304,95,54,0.5684210526315789,239900436
630102305,103,54,0.5242718446601942,244517868
630102306,100,47,0.47,214264936
630102307,105,53,0.5047619047619047,237349691
630102308,107,49,0.45794392523364486,222416160
630102309,105,43,0.4095238095238095,194393644
630102310,98,50,0.5102040816326531,219907708
630102311,92,43,0.4673913043478261,183144596
630102312,98,53,0.5408163265306123,229389494
630102313,98,41,0.41836734693877553,183477330
630102314,99,49,0.494949494949495,216639523
630102315,114,55,0.4824561403508772,250202144
630102316,103,48,0.46601941747572817,207680836
630102317,100,43,0.43,190536141
630102318,104,52,0.5,231755528
630102319,108,60,0.5555555555555556,260367190
630102320,99,45,0.45454545454545453,201412618
630102321,103,58,0.5631067961165048,249169832
630102322,108,54,0.5,250001964
630102323,95,49,0.5157894736842106,223678735
630102324,103,52,0.5048543689320388,236633185
630102325,114,54,0.47368421052631576,243801902
630102326,87,40,0.45977011494252873,176335980
630102327,134,65,0.48507462686567165,299402868
630102328,90,34,0.37777777777777777,154885582
630102329,110,51,0.4636363636363636,233097321
630102330,92,41,0.44565217391304346,184872761
630102331,113,64,0.5663716814159292,283817803
630102332,106,59,0.5566037735849056,265040383
630102333,108,52,0.48148148148148145,226345537
630102334,109,46,0.42201834862385323,206561076
630102335,119,63,0.5294117647058824,284257432
630102336,94,48,0.5106382978723404,222613041
630102337,95,52,0.5473684210526316,225352504
630102338,95,42,0.4421052631578947,186364513
630102339,94,49,0.5212765957446809,220917018
630102340,97,46,0.4742268041237113,203118746
630102341,114,63,0.5526315789473685,286607048
630102342,105,39,0.37142857142857144,174724317
630102401,125,67,0.536,300711665
630102402,85,29,0.3411764705882353,129963699
630102403,92,48,0.5217391304347826,212412360
630102404,112,52,0.4642857142857143,232572218
630102405,110,50,0.45454545454545453,226083022
630102406,99,54,0.5454545454545454,240236279
630102407,110,51,0.4636363636363636,229785310
630102501,95,44,0.4631578947368421,193590532
630102502,91,48,0.5274725274725275,216403303
630102503,93,42,0.45161290322580644,186695911
630102504,102,42,0.4117647058823529,190411399
630102505,108,51,0.4722222222222222,227811201
630102506,112,56,0.5,254133581
630102507,87,47,0.5402298850574713,202859331
630102508,95,44,0.4631578947368421,199800175
630102509,120,56,0.4666666666666667,257589958
630102510,123,63,0.5121951219512195,278301762
630102511,85,38,0.4470588235294118,165406402
630102512,110,52,0.4727272727272727,237577502
630102513,95,49,0.5157894736842106,217974639
630102601,115,64,0.5565217391304348,289109547
630102701,108,46,0.42592592592592593,207634003
630102702,89,54,0.6067415730337079,239999725
630102703,107,56,0.5233644859813084,250418110
630102704,109,57,0.5229357798165137,259583888
630102705,103,55,0.5339805825242718,247681894
630102706,100,42,0.42,191014680
630102707,103,52,0.5048543689320388,224468097
630102708,100,50,0.5,215231321
630102709,116,61,0.5258620689655172,272317952
630102710,110,59,0.5363636363636364,268965495
630102901,82,47,0.573170731707317,202647405
632523101,102,52,0.5098039215686274,238139463
632523102,90,50,0.5555555555555556,216486223
632523103,88,41,0.4659090909090909,188196058
632523104,98,43,0.4387755102040816,195248111
632523105,104,56,0.5384615384615384,251075255
632523106,98,53,0.5408163265306123,234797914
632523107,97,50,0.5154639175257731,227221701
632523108,93,49,0.5268817204301075,216357048
632523109,96,46,0.4791666666666667,203663584
632523110,118,62,0.5254237288135594,281449978
632523111,106,54,0.5094339622641509,246371715
632523112,101,50,0.49504950495049505,229873875
632523113,97,50,0.5154639175257731,227867387
632523114,104,60,0.5769230769230769,265513764
632523115,80,36,0.45,159461325
632523116,111,53,0.4774774774774775,229730849
632523117,103,44,0.42718446601941745,202298506
632523118,77,38,0.4935064935064935,167299416
632523119,106,44,0.41509433962264153,200130829
632523120,100,50,0.5,231453934
632523121,93,51,0.5483870967741935,222515773
632523122,108,66,0.6111111111111112,288088716
632523123,84,50,0.5952380952380952,224568507
632523124,103,54,0.5242718446601942,240926646
632523125,94,40,0.425531914893617,181233610
632523126,106,53,0.5,240185305
632523127,101,49,0.48514851485148514,221401700
632523128,99,48,0.48484848484848486,207006469
632523129,114,46,0.40350877192982454,211663375
632523130,106,57,0.5377358490566038,246431365
632523131,96,52,0.5416666666666666,228262976
632523132,105,49,0.4666666666666667,225847757
632523133,91,42,0.46153846153846156,192818292
632523134,114,54,0.47368421052631576,244650363
632523135,90,50,0.5555555555555556,226692316
632523136,90,52,0.5777777777777777,230565788
632523137,85,37,0.43529411764705883,168419772
632523138,104,47,0.4519230769230769,215855343
632523139,90,43,0.4777777777777778,199838336
632523140,101,61,0.6039603960396039,266924252
632523141,85,36,0.4235294117647059,165345694
632523142,98,48,0.4897959183673469,216697924
632523143,109,52,0.47706422018348627,231292520
632523144,114,55,0.4824561403508772,253568360
632523145,102,53,0.5196078431372549,236605577
632523146,90,40,0.4444444444444444,181247660
632523147,108,50,0.46296296296296297,223059132
632523148,88,43,0.48863636363636365,183268013
632523149,110,56,0.509090909090909,252087087
632523150,109,64,0.5871559633027523,279831442
632523151,91,41,0.45054945054945056,181691532
632523152,106,54,0.5094339622641509,242291010
632523153,84,40,0.47619047619047616,177564653
632523154,88,50,0.5681818181818182,217659080
632523155,107,49,0.45794392523364486,225953006
632523156,92,54,0.5869565217391305,239357634
632523157,102,48,0.47058823529411764,213086027
632523158,101,56,0.5544554455445545,250107892
632523159,82,34,0.4146341463414634,158214524
632523160,90,36,0.4,164369691
632523161,97,50,0.5154639175257731,224862511
632523162,95,43,0.45263157894736844,197120815
632523163,86,39,0.45348837209302323,176852552
632523164,83,41,0.4939759036144578,183444224
632523165,130,62,0.47692307692307695,279879022
632523166,117,67,0.5726495726495726,300773242
632523167,94,40,0.425531914893617,179551191
632523168,79,36,0.45569620253164556,165255968
632523169,107,54,0.5046728971962616,244279872
632523170,81,48,0.5925925925925926,215502716
632523171,105,49,0.4666666666666667,223149191
632523172,102,56,0.5490196078431373,254928789
632523173,113,58,0.5132743362831859,264995762
632523174,87,46,0.5287356321839081,205955089
632523175,91,44,0.4835164835164835,193335519
632523176,93,49,0.5268817204301075,216343754
632523177,104,58,0.5576923076923077,254585125
632523178,95,47,0.49473684210526314,207638861
632523179,105,49,0.4666666666666667,213968252
632523180,97,51,0.5257731958762887,231045850
632523181,120,73,0.6083333333333333,331633866
632523182,102,47,0.46078431372549017,212393267
632523183,82,48,0.5853658536585366,211313485
632523184,117,63,0.5384615384615384,282801667
632523185,117,54,0.46153846153846156,241553757
632523186,110,57,0.5181818181818182,257194036
632523187,104,59,0.5673076923076923,269432979
632523188,101,48,0.4752475247524752,215778154
632523189,99,60,0.6060606060606061,267118112
632523190,110,65,0.5909090909090909,291280945
632523191,80,34,0.425,152811471
632523192,107,53,0.4953271028037383,243175067
632523193,90,50,0.5555555555555556,225933897
632523194,137,70,0.5109489051094891,318706652
632523195,84,45,0.5357142857142857,199527086
632523196,87,45,0.5172413793103449,206108757
632523197,107,59,0.5514018691588785,266557957
632523198,103,49,0.47572815533980584,224331589
632523199,97,42,0.4329896907216495,189847852
632523200,87,46,0.5287356321839081,206439553
632523201,92,53,0.5760869565217391,237052014
632523202,84,40,0.47619047619047616,180553450
632523203,84,41,0.4880952380952381,179906237
632523204,113,57,0.504424778761062,269863707
632523205,86,43,0.5,192738757
632523206,92,49,0.532608695652174,225842705
632523207,97,48,0.4948453608247423,210549830
632523208,116,65,0.5603448275862069,282948528
632523209,82,43,0.524390243902439,190341459
632523210,86,47,0.5465116279069767,208903131
632523211,98,48,0.4897959183673469,218561055
632523212,108,50,0.46296296296296297,222155509
632523213,84,52,0.6190476190476191,219593594
632523214,88,40,0.45454545454545453,179712554
632523215,102,55,0.5392156862745098,246423438
632523216,108,51,0.4722222222222222,225589528
632523217,80,39,0.4875,173245590
632523218,104,53,0.5096153846153846,238865642
632523219,99,51,0.5151515151515151,225445492
632523220,110,57,0.5181818181818182,259099176
632523221,90,52,0.5777777777777777,230543093
632523222,98,46,0.46938775510204084,203465006
632523223,106,56,0.5283018867924528,257147088
632523224,84,47,0.5595238095238095,201490304
632523225,81,41,0.5061728395061729,180806057
632523226,111,57,0.5135135135135135,253532721
632523227,98,45,0.45918367346938777,198641151
632523228,97,44,0.4536082474226804,193989960
632523229,98,38,0.3877551020408163,178073790
632523230,132,69,0.5227272727272727,315719683
632523231,81,42,0.5185185185185185,192057146
632523232,98,33,0.336734693877551,147391540
632523233,89,44,0.4943820224719101,195526844
632523234,120,69,0.575,315698471
632523235,105,56,0.5333333333333333,243597326
632523236,92,47,0.5108695652173914,204647783
632523237,98,50,0.5102040816326531,219533006
632523238,89,39,0.43820224719101125,174017898
632523239,82,40,0.4878048780487805,175030605
632523240,125,64,0.512,290532868
632523241,96,42,0.4375,184023444
632523242,75,45,0.6,197023101
632523243,108,55,0.5092592592592593,250037577
632523244,128,64,0.5,293735841
632523245,100,62,0.62,272655590
632523246,96,54,0.5625,243360018
632523247,87,51,0.5862068965517241,222947052
632523248,110,58,0.5272727272727272,257981569
632523249,109,56,0.5137614678899083,253083091
632523250,99,43,0.43434343434343436,195237466
632523251,110,55,0.5,248003262
632523252,96,42,0.4375,183550916
632523253,94,44,0.46808510638297873,193426265
632523254,94,39,0.4148936170212766,174180308
632523255,107,49,0.45794392523364486,216192448
632523256,113,53,0.4690265486725664,243897070
632523257,104,49,0.47115384615384615,218964946
632523258,106,55,0.5188679245283019,248302875
632523259,109,60,0.5504587155963303,263411131
632523260,95,45,0.47368421052631576,205810552
632523261,94,51,0.5425531914893617,222430488
632523262,96,50,0.5208333333333334,225813544
632523263,115,64,0.5565217391304348,289695279
632523264,110,51,0.4636363636363636,231484728
632523265,97,46,0.4742268041237113,205351351
632523266,94,53,0.5638297872340425,236847788
632523267,90,45,0.5,202794230
632523268,93,44,0.4731182795698925,200837140
632523269,106,55,0.5188679245283019,251815867
632523270,92,40,0.43478260869565216,183821233
632523271,96,47,0.4895833333333333,215209799
632523272,91,48,0.5274725274725275,215628381
632523273,84,35,0.4166666666666667,156775068
632523274,96,45,0.46875,205626019
632523275,101,62,0.6138613861386139,280835603
632523276,96,52,0.5416666666666666,237681396
632523277,91,47,0.5164835164835165,216213771
632523278,96,56,0.5833333333333334,250915523
632523279,111,51,0.4594594594594595,232816028
632523280,102,44,0.43137254901960786,203247454
632523281,119,66,0.5546218487394958,293029556
632523282,99,48,0.48484848484848486,217318866
632523283,85,45,0.5294117647058824,194397438
632523284,99,39,0.3939393939393939,174679685
632523285,106,51,0.4811320754716981,233943654
632523286,99,49,0.494949494949495,221959315
632523287,97,51,0.5257731958762887,227458353
632523288,90,51,0.5666666666666667,227137919
632523289,98,50,0.5102040816326531,225203226
632523290,119,49,0.4117647058823529,225917921
632523291,101,49,0.48514851485148514,224852211
632523292,106,51,0.4811320754716981,229480994
632523293,97,52,0.5360824742268041,236565958
632523294,126,68,0.5396825396825397,313495950
632523295,102,53,0.5196078431372549,241282425
632523296,107,53,0.4953271028037383,232776204
632523297,96,50,0.5208333333333334,216641503
632523298,101,54,0.5346534653465347,248028128
632523299,107,58,0.5420560747663551,269797193
632523300,113,54,0.4778761061946903,250203616
632523301,80,42,0.525,182541752
632523302,106,49,0.46226415094339623,220932925
632523303,116,54,0.46551724137931033,247600260
632523304,98,58,0.5918367346938775,251534926
632523305,114,58,0.5087719298245614,262511797
632523306,115,50,0.43478260869565216,234742127
632523307,111,48,0.43243243243243246,214234477
632523308,117,69,0.5897435897435898,311879445
632523309,89,40,0.449438202247191,177899282
632523310,113,53,0.4690265486725664,241848677
632523311,103,58,0.5631067961165048,262992342
632523312,106,51,0.4811320754716981,236256296
632523313,93,44,0.4731182795698925,197511855
632523314,104,47,0.4519230769230769,206959380
632523315,95,49,0.5157894736842106,223620762
632523316,91,38,0.4175824175824176,175210772
632523317,111,56,0.5045045045045045,252541164
632523318,79,44,0.5569620253164557,193790768
632523319,102,50,0.49019607843137253,228670957
632523320,90,48,0.5333333333333333,211502735
632523321,107,62,0.5794392523364486,280351050
632523322,101,54,0.5346534653465347,247022796
632523323,104,52,0.5,232174652
632523324,113,61,0.5398230088495575,274919106
632523325,117,57,0.48717948717948717,245891721
632523326,101,46,0.45544554455445546,211134440
632523327,93,51,0.5483870967741935,230827487
632523328,112,54,0.48214285714285715,232147235
632523329,112,67,0.5982142857142857,304995674
632523330,85,38,0.4470588235294118,169495536
632523331,111,60,0.5405405405405406,264709939
632523332,105,56,0.5333333333333333,253014291
632523333,99,49,0.494949494949495,223634874
632523334,95,50,0.5263157894736842,227952981
632523335,106,50,0.4716981132075472,227156753
632523336,81,35,0.43209876543209874,157866588
632523337,102,54,0.5294117647058824,240661432
632523338,77,37,0.4805194805194805,168016972
632523339,98,43,0.4387755102040816,193235092
632523340,97,48,0.4948453608247423,211113542
632523501,106,48,0.4528301886792453,218538134
632523502,115,60,0.5217391304347826,277229637
632523503,118,58,0.4915254237288136,261505384
632523504,96,53,0.5520833333333334,234617842
632523505,95,46,0.4842105263157895,209336253
632523506,79,43,0.5443037974683544,187569446
632523507,120,53,0.44166666666666665,247253219
632523508,98,46,0.46938775510204084,204592644
632523509,95,50,0.5263157894736842,218290511
632523510,97,50,0.5154639175257731,224654564
632523511,111,56,0.5045045045045045,243529510
632523512,97,58,0.5979381443298969,261903657
632523513,96,42,0.4375,189690008
632523514,100,46,0.46,207984764
632523515,110,52,0.4727272727272727,237953496
632523516,95,45,0.47368421052631576,202426116
632523517,107,58,0.5420560747663551,257060784
632523518,103,55,0.5339805825242718,242547094
632523519,101,55,0.5445544554455446,246803237
632523520,112,55,0.49107142857142855,251454899
632523521,112,56,0.5,247076767
632523522,109,54,0.4954128440366973,233492272
632523523,98,53,0.5408163265306123,238314819
632523524,114,61,0.5350877192982456,279626746
632523525,102,51,0.5,231413176
632523526,89,42,0.47191011235955055,193755661
632523527,109,65,0.5963302752293578,289764788
632523528,92,46,0.5,206408658
632523529,102,44,0.43137254901960786,202779519
632523530,95,46,0.4842105263157895,204821467
632523531,100,50,0.5,225183856
632523532,117,59,0.5042735042735043,265625353
632523533,106,54,0.5094339622641509,241443691
632523534,121,64,0.5289256198347108,290777250
632523535,94,54,0.574468085106383,243929186
632523536,99,49,0.494949494949495,218402652
632523537,106,61,0.5754716981132075,273799494
632523538,106,60,0.5660377358490566,273883459
632523539,99,51,0.5151515151515151,231753020
632523540,100,56,0.56,254715129
632523601,102,43,0.4215686274509804,188016783
632523602,79,38,0.4810126582278481,171013331
632523603,105,59,0.5619047619047619,258456595
632523604,87,47,0.5402298850574713,213140402
632523605,93,38,0.40860215053763443,173347349
632523606,101,42,0.4158415841584158,191424617
632523607,106,53,0.5,242052072
632523608,102,47,0.46078431372549017,212909063
632523609,76,43,0.5657894736842105,193305463
632523610,122,60,0.4918032786885246,277795240
632523611,96,49,0.5104166666666666,218555756
632523612,75,40,0.5333333333333333,183504195
632523613,103,40,0.3883495145631068,185029505
632523614,97,52,0.5360824742268041,237290178
632523615,96,53,0.5520833333333334,231413183
632523616,112,57,0.5089285714285714,254531300
632523617,90,42,0.4666666666666667,185256012
632523618,107,62,0.5794392523364486,275482459
632523619,110,50,0.45454545454545453,224273025
632523620,94,38,0.40425531914893614,174392572
632523901,87,41,0.47126436781609193,180163031
632523902,94,48,0.5106382978723404,219418436
632523903,94,45,0.4787234042553192,205479769
632523904,105,60,0.5714285714285714,267875444
632523905,102,51,0.5,229795986
632523906,97,45,0.4639175257731959,204667111
632523907,107,57,0.5327102803738317,255014981
632523908,121,72,0.5950413223140496,324193909
632523909,102,50,0.49019607843137253,225322857
632523910,102,58,0.5686274509803921,257455756
632524201,101,48,0.4752475247524752,217757321
632524202,126,70,0.5555555555555556,318787010
632524203,109,59,0.5412844036697247,264643345
632524204,126,61,0.48412698412698413,276333859
632524205,98,51,0.5204081632653061,226471465
632524206,121,53,0.4380165289256198,241132581
632524207,107,46,0.42990654205607476,210094634
632524208,114,47,0.41228070175438597,223646578
632524209,116,58,0.5,250171673
632524210,96,53,0.5520833333333334,230681321
632524211,112,50,0.44642857142857145,234141309
632524212,107,56,0.5233644859813084,254126344
632524213,96,49,0.5104166666666666,220623344
632524214,104,44,0.4230769230769231,197634589
632524215,98,49,0.5,219362623
632524216,90,44,0.4888888888888889,192989337
632524217,117,55,0.4700854700854701,242875491
632524218,119,62,0.5210084033613446,265225667
632524219,108,56,0.5185185185185185,252713059
632524220,119,51,0.42857142857142855,230943099
632524221,110,56,0.509090909090909,256822767
632524222,107,65,0.6074766355140186,293790544
632524223,104,56,0.5384615384615384,253163206
632524224,98,48,0.4897959183673469,204688427
632524225,99,45,0.45454545454545453,208329867
632524226,112,55,0.49107142857142855,247275392
632524227,99,42,0.42424242424242425,191530761
632524228,106,46,0.4339622641509434,207057145
632524229,95,47,0.49473684210526314,217313729
632524230,98,51,0.5204081632653061,230244819
632524231,122,54,0.4426229508196721,250097966
632524232,106,53,0.5,238924311
632524233,114,61,0.5350877192982456,275677832
632524234,100,54,0.54,241887275
632524235,111,46,0.4144144144144144,206291172
632524236,90,45,0.5,187129212
632524237,109,48,0.44036697247706424,217605295
632524238,111,57,0.5135135135135135,255480464
632524239,101,44,0.43564356435643564,203680327
632524240,98,41,0.41836734693877553,186409350
632524241,102,43,0.4215686274509804,195914498
632524242,107,55,0.514018691588785,255071072
632524243,96,48,0.5,213301312
