deviceID,total points,overflow points,overflow percentage, overflow time(ms)
630102001,127,56,0.4409448818897638,38886200
630102301,105,42,0.4,24917303
630102302,105,55,0.5238095238095238,31688725
630102303,122,53,0.4344262295081967,30491636
630102304,107,47,0.4392523364485981,29845422
630102305,113,49,0.4336283185840708,30930805
630102306,116,53,0.45689655172413796,35156057
630102307,102,48,0.47058823529411764,28440357
630102308,118,51,0.4322033898305085,33118415
630102309,103,49,0.47572815533980584,26832176
630102310,133,66,0.49624060150375937,42338460
630102311,119,56,0.47058823529411764,37452847
630102312,125,51,0.408,35536197
630102313,134,60,0.44776119402985076,33774529
630102314,115,62,0.5391304347826087,34867619
630102315,100,43,0.43,29009776
630102316,109,44,0.4036697247706422,27618094
630102317,119,45,0.37815126050420167,29234158
630102318,120,52,0.43333333333333335,35752560
630102319,115,48,0.41739130434782606,29723106
630102320,111,44,0.3963963963963964,26200808
630102321,121,46,0.38016528925619836,29515954
630102322,129,61,0.4728682170542636,42031324
630102323,117,50,0.42735042735042733,30309148
630102324,113,47,0.415929203539823,29328696
630102325,99,41,0.41414141414141414,26667431
630102326,126,53,0.42063492063492064,34732931
630102327,110,43,0.39090909090909093,24956528
630102328,116,57,0.49137931034482757,34924025
630102329,132,56,0.42424242424242425,34646105
630102330,124,52,0.41935483870967744,35331798
630102331,111,47,0.42342342342342343,27011061
630102332,100,45,0.45,26694143
630102333,136,55,0.40441176470588236,34165511
630102334,121,55,0.45454545454545453,34871436
630102335,115,42,0.3652173913043478,27092104
630102336,113,41,0.36283185840707965,28679093
630102337,104,55,0.5288461538461539,35320468
630102338,116,59,0.5086206896551724,42954705
630102339,137,61,0.44525547445255476,42762693
630102340,106,47,0.44339622641509435,32642259
630102341,115,47,0.40869565217391307,28590177
630102342,118,55,0.4661016949152542,36193733
630102401,117,45,0.38461538461538464,30399063
630102402,116,40,0.3448275862068966,24333462
630102403,110,49,0.44545454545454544,29522163
630102404,111,48,0.43243243243243246,35240210
630102405,136,55,0.40441176470588236,34197316
630102406,102,35,0.3431372549019608,23587032
630102407,108,44,0.4074074074074074,27208995
630102501,93,36,0.3870967741935484,19904991
630102502,134,59,0.44029850746268656,38913743
630102503,110,52,0.4727272727272727,32995272
630102504,101,45,0.44554455445544555,27250375
630102505,117,43,0.36752136752136755,28060504
630102506,120,49,0.4083333333333333,31532201
630102507,119,47,0.3949579831932773,31500624
630102508,113,46,0.40707964601769914,30399806
630102509,118,50,0.423728813559322,33807780
630102510,125,52,0.416,32400441
630102511,106,47,0.44339622641509435,30285118
630102512,138,63,0.45652173913043476,41467442
630102513,107,40,0.37383177570093457,29701862
630102601,103,34,0.3300970873786408,20078653
