,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
632523151,0,0,6,26,35,
632523152,0,0,1,22,33,2,
632523153,0,0,4,15,39,
632523154,0,0,3,13,26,
632523155,0,0,5,17,40,
632523156,0,0,1,27,32,4,
632523157,0,0,0,21,32,5,
632523158,0,0,3,17,36,1,
632523159,0,0,3,24,25,
632523160,0,0,4,29,48,
632523161,0,0,3,23,26,
632523162,0,0,1,22,27,2,
632523163,0,1,6,20,28,1,
632523164,0,0,1,19,38,1,
632523165,0,0,0,35,34,1,
632523166,0,0,2,22,32,1,
632523167,0,0,1,27,33,
632523168,0,1,4,19,29,
632523169,0,0,3,21,32,
632523170,0,0,2,18,43,1,
632523171,0,0,1,13,24,4,
632523172,0,0,1,25,28,2,
632523173,0,0,2,23,31,1,
632523174,0,0,3,22,27,1,
632523175,0,0,4,28,21,
632523176,0,0,2,23,28,3,
632523177,0,0,3,21,42,3,
632523178,0,0,4,22,36,
632523179,0,0,8,27,27,
632523180,0,0,0,32,31,1,
632523181,0,0,0,19,38,2,
632523182,0,1,0,26,14,1,
632523183,0,0,3,22,27,1,
632523184,0,0,2,27,28,3,
632523185,0,0,2,26,43,
632523186,0,0,2,19,37,3,
632523187,0,0,3,26,21,1,
632523188,0,0,3,23,29,
632523189,0,0,2,17,21,2,
632523190,0,0,1,38,40,
632523191,0,0,1,19,29,2,
632523192,0,0,5,33,26,
632523193,0,0,1,20,23,1,
632523194,0,0,3,22,40,
632523195,0,0,0,18,26,2,
632523196,0,0,4,22,32,
632523197,0,0,1,16,34,1,
632523198,0,0,1,17,29,5,
632523199,0,3,5,24,26,
632523200,0,0,2,28,24,2,
632523201,0,0,4,32,26,
632523202,0,0,2,22,20,1,
632523203,0,0,1,28,34,3,
632523204,0,2,1,29,30,
632523205,0,0,4,23,27,1,
632523206,0,0,4,18,35,1,
632523207,0,1,3,19,38,
632523208,0,0,0,19,39,1,
632523209,0,0,1,25,28,1,
632523210,0,0,1,26,40,1,
632523211,0,0,8,23,23,2,
632523212,0,0,1,22,34,
632523213,0,0,0,27,26,1,
632523214,0,0,0,27,30,
632523215,0,0,5,22,22,
632523216,0,0,3,28,31,2,
632523217,0,0,3,16,27,1,
632523218,0,1,4,28,28,3,
632523219,0,0,2,28,32,
632523220,0,3,8,22,30,4,
632523221,0,0,3,26,20,5,
632523222,0,0,9,20,28,1,
632523223,0,0,3,16,31,
632523224,0,1,4,19,35,
632523225,0,0,5,17,34,
632523226,0,1,5,23,34,2,
632523227,0,0,1,20,18,3,
632523228,0,0,0,19,31,1,
632523229,0,0,4,19,29,4,
632523230,0,0,1,21,41,2,
632523231,0,0,0,24,33,
632523232,0,0,3,23,35,3,
632523233,0,0,6,23,25,2,
632523234,0,0,1,26,47,3,
632523235,0,0,1,25,31,
632523236,0,0,3,16,29,
632523237,0,0,1,23,38,
632523238,0,0,3,19,19,4,
632523239,0,0,2,26,24,
632523240,0,0,3,31,29,1,
632523241,0,0,7,27,24,1,
632523242,0,0,1,23,34,
632523243,0,0,7,18,35,2,
632523244,0,0,3,26,26,1,
632523245,0,0,2,18,27,3,
632523246,0,0,3,29,23,
632523247,0,0,3,19,30,1,
632523248,0,0,4,26,33,4,
632523249,0,0,0,24,24,3,
632523250,0,0,5,26,36,
632523251,0,0,3,27,26,1,
632523252,0,0,3,24,31,
632523253,0,0,0,13,36,2,
632523254,0,0,3,23,24,1,
632523255,0,0,3,29,34,3,
632523256,0,0,0,26,36,1,
632523257,0,0,2,16,39,1,
632523258,0,0,3,27,35,
632523259,0,0,5,31,32,1,
632523260,0,0,4,10,39,1,
632523261,0,1,3,17,28,1,
632523262,0,2,2,24,25,
632523263,0,0,4,15,26,3,
632523264,0,0,6,35,36,1,
632523265,0,0,2,24,27,
632523266,0,0,0,19,29,
632523267,0,0,5,21,39,1,
632523268,0,0,4,23,23,1,
632523269,0,0,1,22,34,2,
632523270,0,0,3,28,35,2,
632523271,0,0,0,25,32,1,
632523272,0,0,1,20,39,2,
632523273,0,0,1,25,26,1,
632523274,0,0,3,24,41,4,
632523275,0,0,1,20,38,3,
632523276,0,2,2,18,27,1,
632523277,0,0,2,27,33,2,
632523278,0,0,7,40,26,
632523279,0,0,3,17,30,
632523280,0,5,8,19,20,1,
632523281,0,2,4,20,24,1,
632523282,0,0,4,21,26,
632523283,0,0,4,14,33,2,
632523284,0,5,10,21,29,
632523285,0,2,3,23,28,3,
632523286,0,0,2,31,23,1,
632523287,0,0,1,17,33,1,
632523288,0,0,2,28,31,
632523289,0,0,3,19,35,1,
632523290,0,0,2,16,34,
632523291,0,0,1,22,39,2,
632523292,0,0,4,14,30,
632523293,0,0,3,24,32,3,
632523294,0,0,1,24,32,1,
632523295,0,0,3,24,40,2,
632523296,0,0,2,22,21,
632523297,0,1,5,24,29,1,
632523298,0,0,1,33,25,1,
632523299,0,0,5,15,28,1,
632523300,0,0,2,30,35,
632523301,0,0,2,27,33,1,
632523302,0,0,0,12,35,1,
632523303,0,0,4,19,27,1,
632523304,0,0,3,28,30,1,
632523305,0,0,0,28,31,
632523306,0,0,4,23,31,
632523307,0,0,4,26,25,
632523308,0,0,3,19,25,2,
632523309,0,0,5,26,33,4,
632523310,0,0,1,19,34,1,
632523311,0,0,0,23,31,1,
632523312,0,0,0,20,32,
632523313,0,0,5,17,31,1,
632523314,0,0,2,11,37,2,
632523315,0,1,11,28,18,
632523316,0,0,3,21,30,1,
632523317,0,0,2,16,39,3,
632523318,0,0,2,23,28,2,
632523319,0,0,4,36,25,
632523320,0,0,1,19,34,3,
632523321,0,0,0,18,29,1,
632523322,0,0,5,29,23,
632523323,0,0,5,31,25,2,
632523324,0,1,4,31,22,1,
632523325,0,0,0,35,18,
632523326,0,0,1,32,29,1,
632523327,0,0,3,19,24,
632523328,0,0,2,21,37,2,
632523329,0,0,0,27,33,3,
632523330,0,0,2,31,20,
632523331,0,0,4,20,24,3,
632523332,0,0,2,27,27,4,
632523333,0,0,4,21,25,1,
632523334,0,0,1,24,35,3,
632523335,0,1,3,28,28,
632523336,0,0,2,18,25,1,
632523337,0,0,1,30,36,1,
632523338,0,0,0,19,37,
632523339,0,0,5,26,29,1,
632523340,0,0,2,16,33,
632523501,0,0,9,23,26,1,
632523502,0,1,5,24,28,
632523503,0,0,1,16,32,1,
632523504,0,0,1,18,37,1,
632523505,0,0,4,22,26,1,
632523506,0,0,0,28,17,
632523507,0,0,3,25,32,
632523508,0,0,1,20,38,1,
632523509,0,0,0,22,17,
632523510,0,0,1,27,34,
632523511,0,0,3,17,34,
632523512,0,0,0,20,31,
632523513,0,0,10,26,23,2,
632523514,0,0,0,26,20,1,
632523515,0,0,3,23,25,
632523516,0,0,10,17,23,1,
632523517,0,0,2,28,37,2,
632523518,0,0,8,20,21,
632523519,0,0,6,19,23,
632523520,0,0,4,20,31,1,
632523521,0,0,2,27,22,1,
632523522,0,0,5,21,19,
632523523,0,1,5,15,27,
632523524,0,0,1,27,28,
632523525,0,0,2,19,23,1,
632523526,0,0,2,29,25,1,
632523527,0,2,3,26,25,3,
632523528,0,0,4,23,31,
632523529,0,0,1,18,42,1,
632523530,0,0,1,18,29,
632523531,0,1,4,27,33,2,
632523532,0,0,1,24,22,
632523533,0,0,0,15,25,1,
632523534,0,0,2,22,24,2,
632523535,0,0,0,17,22,
632523536,0,0,6,25,23,3,
632523537,0,3,2,15,26,
632523538,0,0,1,29,43,
632523539,0,0,10,17,16,
632523540,0,2,8,17,28,1,
632523601,0,0,2,25,34,
632523602,0,0,0,24,23,2,
632523603,0,0,0,16,34,2,
632523604,0,0,6,22,24,3,
632523605,0,0,3,17,29,2,
632523606,0,0,2,27,34,
632523607,0,0,1,22,24,2,
632523608,0,0,3,18,25,4,
632523609,0,0,1,23,23,1,
632523610,0,0,2,20,29,3,
632523611,0,0,2,25,29,1,
632523612,0,0,6,19,30,2,
632523613,0,0,0,23,19,1,
632523614,0,0,10,32,13,2,
632523615,0,0,7,16,35,1,
632523616,0,0,1,19,25,
632523617,0,2,2,18,26,
632523618,0,0,5,22,26,1,
632523619,0,0,10,15,34,
632523620,0,0,3,23,18,1,
632523901,0,0,0,25,27,
632523902,0,0,0,23,20,1,
632523903,0,0,0,18,32,1,
632523904,0,0,1,22,35,2,
632523905,0,0,1,25,26,2,
632523906,0,0,2,30,33,
632523907,0,0,3,19,40,1,
632523908,0,0,1,25,34,2,
632523909,0,0,5,28,47,4,
632523910,0,0,0,22,38,
632524201,0,0,3,22,30,2,
632524202,0,0,3,19,23,
632524203,0,0,2,19,30,2,
632524204,0,0,2,21,21,3,
632524205,0,3,0,19,30,
632524206,0,0,7,20,34,1,
632524207,0,0,9,18,20,2,
632524208,0,1,6,31,25,
632524209,0,0,3,23,34,
632524210,0,0,16,37,15,2,
632524211,0,0,9,21,26,
632524212,0,0,0,19,24,2,
632524213,0,1,1,23,46,1,
632524214,0,0,2,21,33,1,
632524215,0,0,4,27,32,3,
632524216,0,2,6,19,28,
632524217,0,0,2,30,39,1,
632524218,0,0,1,19,28,1,
632524219,0,1,8,15,43,
632524220,0,0,1,24,31,1,
632524221,0,0,3,19,28,
632524222,0,0,1,25,47,1,
632524223,0,1,4,20,43,
632524224,0,0,5,23,35,4,
632524225,0,0,2,24,32,2,
632524226,0,0,1,29,38,1,
632524227,0,0,2,23,29,1,
632524228,0,0,6,25,42,1,
632524229,0,0,5,30,32,1,
632524230,0,4,6,21,28,
632524231,0,0,0,26,30,
632524232,0,0,2,20,31,
632524233,0,0,2,28,50,
632524234,0,0,2,26,31,3,
632524235,0,0,1,28,31,4,
632524236,2,3,5,30,24,1,
632524237,0,0,0,27,22,3,
632524238,0,0,1,15,36,1,
632524239,0,0,2,31,23,
632524240,0,0,4,28,31,1,
632524241,0,0,1,25,52,2,
632524242,0,0,2,36,24,2,
632524243,1,0,5,31,29,1,
632524244,0,0,1,20,33,2,
632524245,0,1,5,23,36,3,
632524246,0,0,2,30,29,
632524247,0,0,2,21,41,2,
632524248,0,0,2,30,24,3,
632524249,0,1,4,25,31,
632524250,0,1,7,18,26,2,
632524251,0,0,7,24,34,1,
632524252,0,0,2,14,53,2,
632524253,0,0,3,24,23,1,
632524254,0,0,3,14,42,
632524255,0,0,0,37,33,2,
632524256,0,0,3,19,44,
632524257,0,0,3,24,35,1,
632524258,0,0,6,21,41,3,
632524259,0,0,4,21,34,
632524260,0,0,1,21,39,2,
632524261,0,5,3,23,32,
632524262,0,0,2,25,50,2,
632524263,0,0,6,29,23,
632524264,0,0,2,21,30,1,
632524501,0,0,3,36,28,
632524502,0,0,2,15,23,3,
632524503,0,0,4,32,39,1,
632524504,0,0,1,20,35,1,
632524505,0,0,0,27,33,2,
632524506,0,0,10,34,30,1,
632524507,0,0,5,29,34,1,
632524508,0,0,1,26,31,2,
632524509,0,0,3,16,29,2,
632524510,0,0,0,15,28,
632524601,0,0,4,18,30,3,
632524602,0,0,10,24,36,3,
632524603,0,0,1,25,24,
632524604,0,0,4,26,32,3,
632524605,0,0,4,25,34,3,
632524801,0,0,4,26,34,2,
632524901,0,0,1,27,31,1,
632525001,0,1,2,30,39,5,
632525002,0,0,1,26,23,3,
632525003,0,0,2,24,31,
632525004,0,0,1,26,29,
632525005,0,0,2,30,23,
632525006,0,0,4,29,31,
632525007,0,0,1,25,25,4,
632525008,0,0,4,27,26,
632525009,0,0,3,29,29,1,
632525010,0,0,5,34,35,1,
632525011,0,0,8,22,31,1,
632525012,0,0,3,17,27,1,
632525013,0,0,2,35,33,1,
632525014,0,4,7,24,33,
632525015,0,0,2,19,32,2,
632525016,0,0,3,38,30,1,
632525017,0,0,2,18,25,1,
632525018,0,0,0,17,31,5,
632525019,0,0,0,24,40,3,
632525020,0,0,6,24,40,2,
632525021,0,0,3,20,20,2,
632525022,0,0,2,26,37,2,
632525023,0,0,5,25,30,
632525024,0,0,7,24,29,2,
632525025,0,0,3,23,19,3,
632525026,0,0,2,33,28,1,
632525027,0,0,5,24,37,3,
632525028,0,0,6,40,22,3,
632525029,0,0,2,29,35,1,
632525030,0,0,3,34,26,
632525031,0,0,1,22,47,1,
632525032,0,0,2,28,30,
632525033,0,0,0,37,29,1,
632525034,0,0,1,23,26,2,
632525035,0,0,2,25,44,1,
632525036,0,0,7,19,38,2,
632525037,0,0,5,36,22,3,
632525038,0,0,5,24,35,1,
632525039,0,0,2,23,40,2,
632525040,0,0,1,17,31,1,
632525041,0,0,5,28,35,2,
632525042,0,0,0,33,24,
632525043,0,1,4,24,37,1,
632525044,0,0,3,19,35,5,
632525045,0,0,6,29,20,
632525046,0,0,0,32,30,1,
632525047,0,1,1,35,29,
632525048,0,0,0,29,31,
632525049,0,0,0,30,35,2,
632525050,0,2,2,34,38,2,
632525051,0,0,6,18,31,5,
632525052,0,1,7,16,27,1,
632525053,0,0,5,38,26,
632525054,0,0,1,25,36,2,
632525055,0,0,1,18,37,3,
632525056,0,0,2,22,21,3,
632525057,0,0,6,21,32,2,
632525058,0,0,3,19,25,3,
632525059,0,0,2,32,21,
632525060,0,0,3,25,35,1,
632525061,0,0,2,24,33,2,
632525062,2,3,5,15,34,2,
632525063,0,0,5,23,47,
632525064,0,0,4,24,31,2,
632525065,0,0,1,23,23,2,
632525066,0,0,6,34,26,
632525067,0,0,1,19,29,1,
632525068,0,1,10,33,25,1,
632525069,0,0,0,20,34,1,
632525070,0,0,0,24,24,3,
632525071,0,1,6,27,33,2,
632525072,0,0,4,29,23,1,
632525073,0,0,0,23,26,5,
632525074,0,0,2,31,37,3,
632525075,0,0,0,23,35,1,
632525076,0,2,9,33,33,1,
632525077,0,0,4,23,31,
632525078,0,0,0,30,34,
632525079,0,0,1,22,36,
632525080,0,1,6,28,42,3,
632525081,0,0,9,25,25,
632525082,0,0,2,28,28,2,
632525083,0,0,1,27,36,
632525084,0,0,4,31,30,3,
632525085,0,0,2,30,27,
632525086,0,0,5,18,30,2,
632525087,0,0,2,31,37,3,
632525088,0,0,0,14,35,2,
632525089,0,7,3,25,23,2,
632525090,0,0,1,20,40,
632525091,0,0,10,31,22,
632525092,0,0,2,27,40,2,
632525093,0,0,5,20,32,
632525094,0,0,3,27,23,1,
632525095,0,1,3,22,36,2,
632525096,0,0,1,34,35,4,
632525097,0,1,2,30,23,2,
632525098,0,0,4,20,30,
632525099,0,1,3,29,34,
632525100,0,0,2,24,35,
632525101,0,0,2,23,32,1,
632525102,0,0,3,20,51,1,
632525103,0,0,1,13,33,1,
632525104,0,0,2,20,36,1,
632525105,0,0,3,26,39,2,
632525106,0,0,2,30,27,2,
632525107,0,0,0,36,24,3,
632525108,0,0,0,30,24,
632525109,0,0,2,31,25,
632525110,0,2,3,31,24,2,
632525111,0,0,3,24,35,4,
632525112,0,0,8,18,35,3,
632525113,0,0,2,27,39,1,
632525114,0,0,1,23,43,1,
632525115,0,0,8,29,38,1,
632525116,0,0,0,25,36,
632525117,0,0,5,28,41,
632525118,0,0,3,18,46,
632525119,0,0,1,21,33,1,
632525120,0,0,2,32,40,1,
632525121,0,0,1,22,39,2,
632525122,0,0,2,28,36,
632525123,0,0,3,20,48,2,
632525124,0,0,2,30,32,1,
632525125,0,0,1,32,30,1,
632525126,0,0,5,20,33,1,
632525127,0,0,3,20,34,
632525128,0,0,2,21,28,
632525129,0,0,2,20,36,2,
632525130,0,0,3,19,32,1,
632525131,0,0,1,22,30,1,
632525132,0,0,12,30,22,
632525133,0,0,0,25,36,4,
632525134,0,0,4,34,22,1,
632525135,0,0,4,25,25,
632525136,0,0,1,25,48,
632525137,0,0,4,21,31,1,
632525138,0,0,0,21,21,3,
632525139,0,0,4,25,26,
632525140,0,1,5,20,30,2,
632525141,0,0,2,25,26,1,
632525142,0,0,0,22,41,3,
632525143,0,0,1,26,37,
632525144,0,0,3,23,34,2,
632525145,0,0,1,25,42,2,
632525146,0,0,5,31,27,3,
632525147,0,0,1,32,31,1,
632525148,0,0,4,20,25,1,
632525149,0,0,4,17,26,1,
632525150,0,0,3,12,28,3,
632525151,0,0,5,21,35,
632525152,0,0,6,25,21,
632525153,0,0,0,23,26,1,
632525154,0,0,2,38,22,1,
632525155,0,0,1,31,25,1,
632525156,0,0,3,33,41,1,
632525157,0,5,4,24,30,
632525158,0,0,1,26,32,
632525159,0,0,4,35,27,2,
632525160,0,0,1,29,34,
632525161,0,0,4,17,28,4,
632525162,0,0,1,36,30,2,
632525163,0,0,2,18,41,1,
632525164,0,0,5,28,24,
632525165,0,0,1,20,31,
632525166,0,0,5,25,26,1,
632525167,0,0,3,29,26,
632525168,0,0,1,27,38,1,
632525169,0,0,1,19,20,
632525170,0,0,1,21,28,2,
632525171,0,0,0,24,29,1,
632525172,0,0,4,18,34,
632525173,0,0,6,29,18,
632525174,0,0,4,13,21,1,
632525175,0,0,8,25,30,
632525176,0,3,5,25,28,
632525177,0,0,5,27,34,
632525178,0,0,0,29,30,
632525179,0,0,1,29,35,1,
632525180,0,0,1,31,28,1,
632525181,0,0,10,15,31,2,
632525182,0,0,2,42,25,
632525183,0,0,0,16,40,1,
632525184,0,0,3,32,35,1,
632525185,0,0,1,27,41,1,
632525186,0,0,2,24,34,3,
632525187,0,0,3,28,33,
632525188,0,0,2,16,29,
632525189,0,0,3,27,28,
632525190,0,0,2,21,23,1,
632525191,0,0,4,28,35,3,
632525192,0,0,5,22,49,
632525193,0,0,0,25,21,1,
632525194,0,0,1,24,34,
632525195,0,0,7,23,34,
632525196,0,0,1,23,45,2,
632525197,0,0,8,22,32,3,
632525198,0,0,4,23,31,
632525199,0,0,2,23,24,1,
632525200,0,0,2,40,29,2,
632525201,0,0,4,30,30,
632525202,0,0,1,15,37,1,
632525203,0,0,0,25,34,4,
632525204,0,0,2,35,28,3,
632525205,0,0,1,26,47,
632525206,0,0,3,25,35,2,
632525207,0,0,0,26,32,
632525208,0,0,2,37,26,1,
632525209,0,0,1,20,37,1,
632525210,0,0,6,28,29,1,
632525211,0,0,1,27,31,1,
632525212,0,0,1,17,50,1,
632525213,0,0,1,28,26,
632525214,0,0,2,24,38,1,
632525215,0,0,4,23,20,3,
632525216,0,0,4,34,20,2,
632525217,0,0,3,21,40,1,
632525218,0,3,6,19,33,2,
632525219,0,0,2,35,33,2,
632525220,0,2,0,25,30,1,
632525221,0,1,4,21,17,
632525222,0,0,4,18,29,
632525223,0,0,0,28,27,
632525224,0,2,7,24,27,1,
632525225,0,0,3,25,36,2,
632525226,0,0,2,30,31,1,
632525227,0,0,2,23,41,1,
632525228,0,0,5,18,28,3,
632525229,0,0,2,19,35,4,
632525230,0,0,3,24,30,1,
632525231,0,0,1,29,36,3,
632525232,0,1,3,28,37,2,
632525233,0,0,3,27,34,
632525234,0,0,1,19,33,1,
632525235,0,0,3,29,40,2,
632525236,0,0,2,27,29,3,
632525237,0,0,2,26,38,1,
632525238,0,0,0,33,28,
632525239,0,0,7,24,32,
632525240,0,0,2,22,41,2,
632525241,0,0,1,19,27,
632525242,0,0,5,13,27,
632525243,0,0,5,26,33,2,
632525244,0,0,3,22,34,6,
632525245,0,0,1,21,30,2,
632525246,0,0,18,19,23,
632525247,0,0,3,35,26,1,
632525248,0,0,6,14,35,3,
632525249,0,1,4,24,39,1,
632525250,0,0,0,27,40,3,
632525251,0,0,7,27,27,3,
632525252,0,0,2,15,34,2,
632525253,0,0,2,25,27,1,
632525254,0,2,2,21,36,
632525255,0,0,6,23,34,
632525256,0,0,0,24,36,
632525257,0,2,8,22,36,2,
632525258,0,0,2,22,32,
632525259,0,0,1,22,37,2,
632525260,0,0,1,23,26,
632525261,0,1,4,19,32,3,
632525262,0,1,2,23,35,1,
632525263,0,0,2,19,33,3,
632525264,0,0,0,41,38,3,
632525265,0,0,2,27,24,
632525266,0,0,5,31,29,2,
632525267,0,0,1,24,26,2,
632525268,0,0,7,14,36,2,
632525269,0,0,1,19,29,
632525270,0,0,1,17,19,2,
632525271,0,0,5,28,21,
632525272,0,0,0,21,40,1,
632525273,0,0,0,29,32,
632525274,0,0,0,41,27,
632525275,0,0,5,21,25,2,
632525276,0,0,8,24,23,
632525277,0,0,2,22,16,3,
632525278,0,0,0,31,28,2,
632525279,0,0,0,25,26,
632525280,0,0,3,27,29,1,
632525281,0,0,0,32,32,1,
632525282,0,0,1,25,35,
632525283,0,0,3,14,37,2,
632525284,0,0,1,21,36,
632525285,0,2,1,20,26,
632525286,0,0,3,24,23,
632525287,0,0,0,30,22,1,
632525288,0,1,8,22,21,2,
632525289,0,0,3,16,26,3,
632525290,0,0,4,21,40,
632525291,0,0,2,20,29,1,
632525292,0,0,7,19,23,
632525293,0,0,1,23,39,1,
632525294,0,0,2,21,30,1,
632525295,0,0,3,15,29,
632525296,0,0,0,35,22,1,
632525297,0,0,2,29,22,
632525298,0,0,5,18,22,4,
632525299,0,0,4,29,26,1,
632525300,0,0,1,20,34,
632525301,0,0,0,31,43,2,
632525302,0,0,2,32,36,
632525303,0,0,3,16,33,
632525304,0,2,6,25,34,2,
632525305,0,0,4,25,35,1,
632525306,0,0,2,26,38,
632525307,0,0,1,37,24,1,
632525308,0,0,1,35,27,3,
632525309,0,0,2,29,34,5,
632525310,0,0,6,21,36,5,
632525311,0,0,2,24,41,1,
632525312,0,0,1,23,40,1,
632525313,0,0,2,23,27,2,
632525314,0,0,0,34,27,1,
632525315,0,0,1,29,36,1,
632525316,0,0,9,37,20,1,
632525317,1,2,5,15,29,1,
632525318,0,0,2,18,29,1,
632525319,0,0,0,27,26,1,
632525320,0,0,3,27,30,2,
632525321,0,0,0,35,27,3,
632525322,0,0,1,26,33,1,
632525323,0,0,5,22,31,
632525324,0,0,5,30,35,
632525325,0,0,0,36,37,2,
632525326,0,0,0,26,32,2,
632525327,0,0,5,18,24,1,
632525328,0,0,2,20,33,
632525329,0,0,2,26,29,2,
632525330,0,0,3,23,36,1,
632525331,0,0,2,22,29,1,
632525332,0,0,3,19,37,1,
632525333,0,0,1,29,36,4,
632525334,0,0,0,32,35,3,
632525335,0,1,2,27,26,
632525336,0,0,5,30,35,
632525337,0,0,3,33,29,2,
632525338,0,0,3,31,30,2,
632525339,0,0,0,17,26,1,
632525340,0,0,2,23,25,
632525341,0,0,3,30,14,1,
632525342,0,0,1,34,34,1,
632525343,0,0,2,27,24,3,
632525344,0,0,2,30,35,2,
632525345,0,0,2,30,31,1,
632525346,0,0,4,27,23,3,
632525347,0,0,3,17,30,3,
632525348,0,0,3,34,35,1,
632525349,0,1,3,18,31,5,
632525350,0,0,6,32,35,1,
632525351,0,0,4,31,35,1,
632525352,0,0,1,19,31,2,
632525353,0,0,5,23,26,
632525354,0,0,1,28,29,
632525355,0,0,0,23,31,
632525356,0,0,3,26,30,2,
632525357,0,0,0,19,32,2,
632525358,0,0,2,23,33,1,
632525359,0,0,1,15,34,
632525360,0,0,4,13,36,2,
632525361,0,0,0,16,38,2,
632525362,0,0,2,15,31,1,
632525363,0,0,2,27,29,1,
632525364,0,0,3,18,22,2,
632525365,0,0,0,16,38,1,
632525366,0,0,0,25,31,4,
632525367,0,0,4,22,43,
632525368,0,0,1,18,31,1,
632525369,0,0,4,18,35,
632525370,0,0,3,23,35,
632525371,0,0,5,33,29,2,
632525372,0,0,3,34,17,3,
632525373,0,0,4,20,30,3,
632525374,0,0,5,26,33,1,
632525375,0,0,10,34,26,2,
632525376,0,0,10,24,21,
632525377,0,0,0,23,32,1,
632525378,0,0,3,15,30,1,
632525379,0,3,4,14,33,1,
632525380,0,0,4,25,34,
632525381,0,4,3,20,30,4,
632525382,0,0,0,25,26,1,
632525383,0,0,1,29,32,
