,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,0,0,5,41,7,
630102301,0,0,4,43,6,
630102302,0,0,8,38,6,
630102303,0,0,5,47,6,
630102304,0,0,13,60,7,
630102305,0,0,13,38,8,
630102306,0,0,11,53,6,
630102307,0,0,9,54,8,
630102308,0,0,9,35,3,
630102309,0,0,11,43,4,
630102310,0,0,5,41,3,
630102311,0,1,12,48,3,
630102312,0,0,10,35,4,
630102313,0,0,5,56,3,
630102314,0,0,7,46,5,
630102315,0,0,11,47,6,
630102316,0,0,12,44,2,
630102317,0,0,7,38,1,
630102318,0,0,3,46,6,
630102319,0,0,8,44,1,
630102320,0,0,10,45,9,
630102321,0,0,15,40,4,
630102322,0,1,11,52,5,
630102323,0,0,8,55,4,
630102324,0,1,8,65,5,
630102325,0,0,14,43,2,
630102326,0,0,8,45,6,
630102327,0,0,6,48,6,
630102328,0,0,9,49,7,
630102329,0,0,6,54,6,
630102330,0,0,14,48,4,
630102331,0,0,9,44,5,
630102332,0,0,9,42,9,
630102333,0,0,7,42,3,
630102334,0,0,8,47,5,
630102335,0,0,8,53,5,
630102336,0,0,11,47,3,
630102337,0,0,5,50,3,
630102338,0,0,10,39,6,
630102339,0,0,17,34,6,
630102340,0,0,3,69,5,
630102341,0,0,11,43,6,
630102342,0,0,8,44,6,
630102401,0,0,13,47,11,
630102402,0,0,13,48,10,
630102403,0,0,6,52,1,
630102404,0,0,8,46,3,
630102405,0,0,9,49,2,
630102406,0,1,7,44,3,
630102407,0,0,7,46,5,
630102501,0,0,10,41,5,
630102502,0,0,7,54,1,
630102503,0,0,10,42,5,
630102504,0,0,13,39,3,
630102505,0,0,10,50,6,
630102506,0,0,14,49,3,
630102507,0,0,8,55,9,
630102508,0,0,6,51,8,
630102509,0,0,7,61,5,
630102510,0,0,10,58,1,
630102511,0,0,14,47,1,
630102512,0,0,9,41,6,
630102513,0,0,6,35,5,
630102601,0,0,12,41,4,
630102701,0,0,6,44,4,
630102702,0,0,7,59,5,
630102703,0,0,6,39,1,
630102704,0,0,9,45,7,
630102705,0,0,8,56,4,
630102706,0,0,10,45,5,
630102707,0,0,4,53,4,
630102708,0,0,9,49,5,
630102709,0,0,4,44,1,
630102710,0,0,9,46,4,
630102901,0,0,14,40,2,
632523101,0,7,4,38,4,
632523102,0,0,9,44,2,
632523103,0,1,4,44,7,
632523104,0,0,13,25,1,
632523105,0,0,15,37,2,
632523106,0,0,11,50,6,
632523107,0,0,3,40,4,
632523108,0,0,7,32,3,
632523109,0,0,11,43,2,
632523110,0,5,7,48,7,
632523111,0,0,12,43,4,
632523112,0,1,17,41,4,
632523113,0,0,17,53,7,
632523114,0,1,10,48,2,
632523115,0,0,6,53,4,
632523116,0,0,5,42,3,
632523117,0,0,6,57,4,
632523118,0,0,9,30,4,
632523119,0,0,6,41,3,
632523120,0,0,3,34,4,
632523121,0,0,8,49,2,
632523122,0,0,19,33,11,
632523123,0,0,3,36,1,
632523124,0,0,9,41,2,
632523125,0,0,17,31,4,
632523126,2,4,6,46,1,
632523127,0,0,7,46,5,
632523128,0,1,9,44,3,
632523129,0,4,11,39,7,
632523130,0,0,10,40,2,
632523131,0,0,9,50,7,
632523132,0,7,8,35,1,
632523133,0,0,6,48,
632523134,0,0,7,36,1,
632523135,0,2,13,33,4,
632523136,0,1,5,48,6,
632523137,0,1,8,37,5,
632523138,0,0,8,60,6,
632523139,0,0,5,36,
632523140,0,0,3,44,2,
632523141,0,0,5,55,8,
632523142,0,0,6,44,5,
632523143,0,0,14,47,8,
632523144,0,0,6,53,4,
632523145,0,0,4,44,2,
632523146,0,2,5,48,6,
632523147,0,0,8,48,9,
632523148,0,0,5,36,9,
632523149,0,0,11,39,3,
632523150,0,0,2,44,4,
632523151,0,0,9,48,2,
632523152,0,0,8,39,5,
632523153,0,0,10,45,4,
632523154,0,0,9,34,4,
632523155,0,0,15,48,4,
632523156,0,0,11,31,2,
632523157,0,0,7,43,5,
632523158,0,0,1,45,6,
632523159,0,0,5,45,4,
632523160,0,0,3,65,3,
632523161,0,0,13,41,2,
632523162,0,0,6,50,
632523163,0,0,4,32,3,
632523164,0,0,10,39,4,
632523165,0,0,5,52,5,
632523166,0,0,12,42,7,
632523167,0,0,4,43,4,
632523168,0,0,5,37,
632523169,0,0,10,59,6,
632523170,0,0,8,47,3,
632523171,0,0,7,31,2,
632523172,0,1,11,36,6,
632523173,0,0,6,60,3,
632523174,0,0,3,50,5,
632523175,0,0,5,47,5,
632523176,0,0,12,37,2,
632523177,0,0,7,52,8,
632523178,0,2,13,48,5,
632523179,0,0,12,48,3,
632523180,0,0,15,23,4,
632523181,0,0,12,57,4,
632523182,0,0,7,40,9,
632523183,0,0,6,43,5,
632523184,0,0,4,41,4,
632523185,0,0,9,36,8,
632523186,0,0,8,39,10,
632523187,0,0,13,38,5,
632523188,0,0,9,32,7,
632523189,0,0,10,41,2,
632523190,0,0,3,57,5,
632523191,0,1,1,45,3,
632523192,0,0,10,26,3,
632523193,0,0,9,35,3,
632523194,0,0,16,33,4,
632523195,0,0,14,41,3,
632523196,0,0,13,38,7,
632523197,0,0,0,37,2,
632523198,0,0,9,49,4,
632523199,0,0,7,44,5,
632523200,0,5,2,38,4,
632523201,0,0,16,36,9,
632523202,0,1,25,28,1,
632523203,0,2,13,39,
632523204,0,0,7,44,3,
632523205,0,6,5,46,7,
632523206,0,1,15,42,1,
632523207,0,0,7,43,3,
632523208,0,0,13,46,6,
632523209,0,0,13,48,5,
632523210,0,0,9,38,5,
632523211,0,0,13,36,4,
632523212,0,0,5,51,6,
632523213,0,0,9,40,5,
632523214,0,0,11,35,5,
632523215,0,0,7,51,8,
632523216,0,0,15,38,2,
632523217,0,0,8,52,5,
632523218,0,0,10,44,5,
632523219,0,0,5,33,2,
632523220,0,1,8,53,3,
632523221,0,0,6,40,6,
632523222,0,0,7,39,5,
632523223,1,0,4,51,2,
632523224,0,0,8,42,1,
632523225,0,0,4,45,5,
632523226,0,0,7,50,5,
632523227,0,0,7,34,1,
632523228,0,0,12,34,3,
632523229,0,0,5,31,2,
632523230,0,0,11,47,5,
632523231,0,0,1,39,3,
632523232,0,0,6,24,2,
632523233,0,0,14,34,1,
632523234,0,1,12,51,5,
632523235,0,0,7,48,3,
632523236,0,0,8,39,3,
632523237,0,1,9,44,2,
632523238,0,0,6,34,1,
632523239,0,0,5,46,
632523240,0,0,4,44,7,
632523241,0,0,8,36,5,
632523242,0,0,9,34,5,
632523243,0,0,5,34,3,
632523244,0,0,7,49,9,
632523245,0,0,13,32,3,
632523246,0,1,11,36,
632523247,0,0,9,41,3,
632523248,0,0,3,61,4,
632523249,0,0,11,46,6,
632523250,0,0,10,41,6,
632523251,0,0,8,46,5,
632523252,0,1,8,34,8,
632523253,0,0,14,38,1,
632523254,0,0,7,43,9,
632523255,0,0,3,41,3,
632523256,0,0,13,36,7,
632523257,0,0,8,32,3,
632523258,2,4,9,39,9,
632523259,0,1,10,38,4,
632523260,0,0,10,36,6,
632523261,0,0,6,41,3,
632523262,0,0,7,39,2,
632523263,0,0,14,38,3,
632523264,0,0,3,51,4,
632523265,0,0,2,45,5,
632523266,0,3,11,40,4,
632523267,0,0,8,46,2,
632523268,0,0,10,48,5,
632523269,0,0,10,42,2,
632523270,0,1,12,38,3,
632523271,0,0,4,46,7,
632523272,0,0,5,49,7,
632523273,0,0,6,49,3,
632523274,0,0,5,49,
632523275,0,0,6,45,3,
632523276,0,0,10,33,
632523277,0,1,9,42,5,
632523278,0,0,4,54,5,
632523279,0,0,4,51,2,
632523280,0,1,7,37,6,
632523281,0,0,4,48,5,
632523282,0,3,11,31,5,
632523283,0,0,21,40,2,
632523284,0,0,5,39,3,
632523285,0,1,5,46,8,
632523286,0,1,6,38,2,
632523287,0,0,9,49,5,
632523288,0,0,2,45,
632523289,0,0,7,41,4,
632523290,0,0,12,33,1,
632523291,0,0,2,46,2,
632523292,0,0,5,54,3,
632523293,0,2,5,39,5,
632523294,0,0,12,37,7,
632523295,0,0,6,48,5,
632523296,0,0,3,38,3,
632523297,0,0,13,50,4,
632523298,0,0,9,39,1,
632523299,0,0,18,45,2,
632523300,0,0,2,46,6,
632523301,0,0,8,41,5,
632523302,0,0,9,45,9,
632523303,0,0,13,44,5,
632523304,0,0,5,61,1,
632523305,0,0,2,52,4,
632523306,0,0,2,51,7,
632523307,0,0,12,38,2,
632523308,0,0,14,38,4,
632523309,0,0,3,49,
632523310,0,0,13,40,4,
632523311,0,0,5,53,1,
632523312,0,0,11,37,3,
632523313,0,0,17,38,4,
632523314,0,0,15,39,3,
632523315,0,0,12,43,8,
632523316,0,0,5,40,1,
632523317,0,0,14,41,4,
632523318,0,0,9,48,7,
632523319,0,0,11,46,4,
632523320,0,1,6,48,3,
632523321,0,0,7,47,2,
632523322,0,1,10,44,3,
632523323,0,0,7,49,3,
632523324,0,0,6,46,6,
632523325,0,0,8,62,6,
632523326,0,0,18,40,5,
632523327,0,0,4,37,2,
632523328,0,0,4,40,3,
632523329,0,0,9,45,8,
632523330,0,0,7,46,8,
632523331,0,0,5,33,3,
632523332,0,0,4,55,11,
632523333,0,0,11,33,7,
632523334,0,0,7,38,5,
632523335,0,2,6,54,5,
632523336,0,0,11,34,5,
632523337,0,0,4,47,6,
632523338,0,0,7,31,5,
632523339,0,0,8,34,1,
632523340,0,3,5,30,3,
632523501,0,0,2,48,
632523502,0,0,9,34,8,
632523503,0,0,6,50,5,
632523504,0,1,7,33,3,
632523505,0,0,8,45,3,
632523506,0,1,9,35,5,
632523507,0,0,8,47,2,
632523508,0,0,9,39,2,
632523509,0,0,7,43,4,
632523510,0,0,5,55,4,
632523511,0,0,7,29,6,
632523512,0,0,5,49,2,
632523513,0,0,10,36,3,
632523514,0,0,12,42,6,
632523515,0,0,6,39,3,
632523516,0,0,6,36,3,
632523517,0,2,4,30,3,
632523518,0,0,9,37,3,
632523519,0,1,6,39,3,
632523520,0,2,6,40,6,
632523521,0,0,9,34,
632523522,0,0,10,38,2,
632523523,0,0,11,34,7,
632523524,0,0,13,33,4,
632523525,1,0,6,38,2,
632523526,0,0,7,27,3,
632523527,0,0,5,39,4,
632523528,0,0,4,37,4,
632523529,0,1,7,50,
632523530,0,0,4,44,
632523531,0,0,7,38,1,
632523532,0,0,11,29,3,
632523533,0,0,7,48,2,
632523534,0,0,8,52,3,
632523535,0,1,18,44,7,
632523536,0,0,7,47,2,
632523537,0,0,5,37,7,
632523538,0,0,7,42,4,
632523539,0,0,13,37,8,
632523540,0,0,6,50,3,
632523601,0,2,13,39,4,
632523602,0,0,7,34,
632523603,0,1,3,45,3,
632523604,0,0,9,41,5,
632523605,0,0,9,44,1,
632523606,0,0,8,43,2,
632523607,0,2,8,31,3,
632523608,0,1,4,44,9,
632523609,0,0,9,38,2,
632523610,0,0,4,62,5,
632523611,0,0,8,33,4,
632523612,0,0,3,41,3,
632523613,0,0,8,45,3,
632523614,0,0,16,35,2,
632523615,0,0,15,46,9,
632523616,0,0,3,51,5,
632523617,0,0,5,57,5,
632523618,0,0,4,47,9,
632523619,0,0,14,28,6,
632523620,0,0,9,42,2,
632523901,0,0,7,32,4,
632523902,0,0,13,33,8,
632523903,0,0,17,41,2,
632523904,0,0,9,36,1,
632523905,0,0,12,39,4,
632523906,0,3,13,38,1,
632523907,0,0,8,41,11,
632523908,0,0,12,44,3,
632523909,0,0,3,56,4,
632523910,0,0,12,46,5,
632524201,0,2,7,38,
632524202,0,0,5,46,5,
632524203,0,0,4,31,5,
632524204,0,0,10,35,8,
632524205,0,0,4,57,3,
632524206,0,0,5,45,9,
632524207,0,0,14,36,2,
632524208,0,0,12,33,4,
632524209,0,0,7,38,6,
632524210,0,0,5,48,4,
632524211,0,0,5,30,7,
632524212,0,1,13,40,4,
632524213,0,0,4,28,5,
632524214,0,2,9,42,6,
632524215,0,0,10,48,11,
632524216,0,0,10,47,4,
632524217,0,0,4,41,5,
632524218,0,2,13,53,3,
632524219,0,0,10,48,4,
632524220,0,0,4,50,3,
632524221,0,0,14,43,1,
632524222,0,0,6,54,4,
632524223,0,0,8,34,3,
632524224,0,0,2,40,3,
632524225,0,0,8,52,6,
632524226,0,0,3,55,3,
632524227,0,0,8,47,6,
632524228,0,0,9,44,8,
632524229,0,0,5,42,4,
632524230,0,0,6,53,3,
632524231,0,0,7,43,2,
632524232,0,0,13,48,7,
632524233,0,0,6,45,5,
632524234,0,0,5,45,7,
632524235,0,0,12,43,1,
632524236,0,0,11,59,3,
632524237,0,1,4,45,4,
632524238,0,0,10,45,5,
632524239,0,0,2,45,4,
632524240,0,0,8,58,
632524241,0,0,10,41,8,
632524242,0,0,4,40,7,
632524243,0,0,11,39,6,
632524244,0,0,16,50,8,
632524245,0,1,2,48,1,
632524246,0,0,12,39,8,
632524247,0,0,12,50,9,
632524248,0,0,10,47,3,
632524249,0,0,7,40,1,
632524250,0,2,8,43,5,
632524251,0,0,8,44,1,
632524252,0,1,10,40,4,
632524253,0,0,12,37,3,
632524254,0,0,16,49,3,
632524255,0,0,3,64,3,
632524256,0,0,1,42,10,
632524257,0,6,14,48,8,
632524258,0,0,12,41,5,
632524259,0,0,6,46,12,
632524260,0,0,12,40,1,
632524261,0,0,11,45,5,
632524262,0,0,3,54,5,
632524263,0,0,2,42,4,
632524264,0,0,11,33,6,
632524501,0,0,11,33,2,
632524502,0,0,14,43,7,
632524503,0,1,6,49,8,
632524504,0,0,5,49,5,
632524505,0,0,2,57,1,
632524506,0,0,11,49,5,
632524507,0,0,10,49,4,
632524508,0,4,16,49,3,
632524509,0,1,6,45,8,
632524510,0,0,3,50,4,
632524601,0,0,4,46,5,
632524602,0,0,9,52,5,
632524603,0,0,3,43,5,
632524604,0,0,10,43,4,
632524605,0,0,5,45,7,
632524801,0,0,4,47,1,
632524901,0,0,2,49,3,
632525001,0,0,7,42,2,
632525002,0,0,5,45,10,
632525003,0,0,15,36,6,
632525004,0,0,2,53,8,
632525005,0,0,5,62,3,
632525006,0,0,10,42,10,
632525007,0,0,7,39,8,
632525008,0,0,11,52,9,
632525009,0,0,5,53,4,
632525010,0,0,10,39,3,
632525011,0,1,8,40,3,
632525012,0,0,13,46,4,
632525013,0,0,12,44,4,
632525014,0,0,4,55,9,
632525015,0,0,8,51,2,
632525016,0,0,8,55,7,
632525017,0,0,5,45,6,
632525018,0,0,7,42,3,
632525019,0,0,3,52,3,
632525020,0,0,14,51,7,
632525021,0,0,11,39,8,
632525022,0,0,6,54,5,
632525023,0,0,7,44,4,
632525024,0,0,7,42,7,
632525025,0,0,11,48,3,
632525026,0,0,2,54,5,
632525027,0,0,3,51,1,
632525028,0,0,10,56,4,
632525029,0,0,9,71,8,
632525030,0,0,8,50,3,
632525031,0,0,7,48,
632525032,0,0,7,45,10,
632525033,0,0,11,45,7,
632525034,0,0,7,42,7,
632525035,0,0,11,52,2,
632525036,0,0,9,44,2,
632525037,0,0,5,51,
632525038,0,0,13,45,4,
632525039,0,2,11,50,1,
632525040,0,0,9,49,5,
632525041,0,0,8,41,3,
632525042,0,0,16,42,3,
632525043,0,0,9,43,2,
632525044,0,0,6,48,4,
632525045,0,0,18,48,6,
632525046,0,0,21,48,5,
632525047,0,0,6,44,5,
632525048,0,0,6,41,2,
632525049,0,0,3,51,3,
632525050,0,0,6,42,1,
632525051,0,0,9,36,3,
632525052,0,0,6,44,6,
632525053,0,0,12,54,7,
632525054,0,0,8,61,6,
632525055,1,3,7,44,1,
632525056,0,0,7,39,6,
632525057,0,0,13,53,5,
632525058,0,0,15,42,5,
632525059,0,0,7,53,4,
632525060,0,0,15,42,8,
632525061,0,0,10,48,6,
632525062,0,1,8,45,5,
632525063,0,0,3,45,3,
632525064,0,0,9,41,6,
632525065,0,2,14,41,3,
632525066,0,0,15,57,5,
632525067,0,0,3,56,7,
632525068,0,0,7,50,3,
632525069,0,0,10,34,2,
632525070,0,0,8,57,7,
632525071,0,2,6,37,2,
632525072,0,0,8,38,7,
632525073,0,0,3,46,4,
632525074,0,0,6,38,4,
632525075,0,0,19,50,7,
632525076,0,4,16,29,5,
632525077,0,0,8,39,3,
632525078,0,1,12,53,4,
632525079,0,0,7,42,12,
632525080,0,0,15,35,4,
632525081,0,0,10,40,3,
632525082,0,0,9,43,4,
632525083,0,2,8,48,2,
632525084,0,0,9,51,9,
632525085,0,0,4,45,8,
632525086,0,0,13,44,5,
632525087,0,0,5,49,5,
632525088,0,0,7,42,6,
632525089,0,0,5,48,6,
632525090,0,0,9,48,4,
632525091,0,0,8,48,5,
632525092,0,0,14,45,2,
632525093,0,0,5,47,5,
632525094,0,2,6,54,3,
632525095,0,3,8,50,5,
632525096,0,0,9,40,1,
632525097,0,0,4,63,
632525098,0,1,6,42,5,
632525099,0,0,10,41,7,
632525100,0,0,13,40,7,
632525101,0,0,5,46,5,
632525102,0,0,9,50,8,
632525103,0,0,7,56,8,
632525104,0,0,7,56,2,
632525105,0,0,4,62,5,
632525106,0,0,7,49,8,
632525107,0,0,17,31,12,
632525108,0,0,8,52,4,
632525109,0,1,11,41,2,
632525110,0,0,12,67,2,
632525111,0,0,9,61,2,
632525112,0,0,11,35,6,
632525113,0,0,8,38,3,
632525114,0,1,3,53,5,
632525115,0,0,8,53,1,
632525116,0,0,9,56,8,
632525117,0,0,4,43,3,
632525118,0,0,12,38,5,
632525119,0,0,14,45,8,
632525120,0,0,7,48,1,
632525121,0,0,6,40,5,
632525122,0,0,16,41,5,
632525123,0,0,17,50,3,
632525124,0,0,12,43,2,
632525125,0,5,4,44,4,
632525126,0,1,1,51,6,
632525127,0,0,11,54,2,
632525128,0,0,7,49,5,
632525129,0,0,16,46,4,
632525130,0,1,7,45,11,
632525131,0,0,2,58,3,
632525132,0,0,5,47,4,
632525133,0,0,10,45,4,
632525134,0,0,9,47,1,
632525135,0,0,7,55,4,
632525136,0,0,9,53,2,
632525137,0,2,13,39,4,
632525138,0,0,3,54,3,
632525139,0,0,15,42,1,
632525140,0,0,4,41,3,
632525141,0,0,4,43,3,
632525142,0,1,12,64,3,
632525143,0,0,11,40,2,
632525144,0,0,3,46,4,
632525145,0,0,9,56,6,
632525146,0,0,18,34,6,
632525147,0,0,6,44,6,
632525148,0,1,6,44,2,
632525149,0,0,8,53,
632525150,0,0,9,49,4,
632525151,0,0,2,47,4,
632525152,0,1,11,36,6,
632525153,0,0,8,47,1,
632525154,0,2,7,49,5,
632525155,0,0,6,48,8,
632525156,0,0,10,60,10,
632525157,0,0,20,31,4,
632525158,0,0,8,49,4,
632525159,0,0,8,51,3,
632525160,0,0,4,45,7,
632525161,0,0,9,36,3,
632525162,0,0,9,49,3,
632525163,0,0,11,47,4,
632525164,0,1,6,37,6,
632525165,0,0,9,49,2,
632525166,0,0,16,41,4,
632525167,0,0,12,46,8,
632525168,0,0,8,45,3,
632525169,0,0,9,53,10,
632525170,0,0,11,42,3,
632525171,0,0,5,55,2,
632525172,0,0,7,57,5,
632525173,0,0,11,42,3,
632525174,0,2,8,53,6,
632525175,0,0,5,45,3,
632525176,0,0,8,55,5,
632525177,0,0,1,54,5,
632525178,0,0,5,50,7,
632525179,0,0,12,55,5,
632525180,0,3,18,26,5,
632525181,0,0,12,44,
632525182,0,0,12,51,4,
632525183,0,0,7,53,4,
632525184,0,0,15,42,1,
632525185,0,0,9,52,3,
632525186,0,0,7,45,3,
632525187,0,0,6,50,5,
632525188,0,0,9,50,10,
632525189,0,1,4,39,7,
632525190,0,0,8,50,5,
632525191,0,0,1,42,7,
632525192,0,0,4,41,5,
632525193,0,0,6,43,1,
632525194,0,0,5,56,4,
632525195,0,0,9,45,8,
632525196,0,0,9,52,1,
632525197,0,0,10,46,1,
632525198,0,0,9,35,6,
632525199,0,0,4,66,3,
632525200,0,0,4,54,5,
632525201,0,2,7,44,7,
632525202,0,0,3,59,6,
632525203,0,0,5,52,3,
632525204,0,1,12,55,4,
632525205,0,3,13,51,2,
632525206,0,0,17,43,3,
632525207,0,0,11,52,1,
632525208,0,0,3,54,3,
632525209,0,5,9,32,4,
632525210,0,0,15,49,7,
632525211,0,0,7,41,4,
632525212,0,0,2,43,4,
632525213,0,0,3,56,5,
632525214,0,0,11,46,8,
632525215,0,0,9,56,3,
632525216,0,0,8,55,5,
