deviceID,total points,overflow points,overflow percentage, overflow time(ms)
630102001,201,0,0.0,0
630102301,162,1,0.006172839506172839,700884
630102302,181,1,0.0055248618784530384,624648
630102303,179,0,0.0,0
630102304,180,1,0.005555555555555556,502906
630102305,163,1,0.006134969325153374,609539
630102306,180,0,0.0,0
630102307,172,0,0.0,0
630102308,182,0,0.0,0
630102309,187,2,0.0106951871657754,1386502
630102310,192,0,0.0,0
630102311,165,0,0.0,0
630102312,182,1,0.005494505494505495,614616
630102313,150,0,0.0,0
630102314,174,0,0.0,0
630102315,181,0,0.0,0
630102316,169,0,0.0,0
630102317,184,0,0.0,0
630102318,185,1,0.005405405405405406,883850
630102319,174,1,0.005747126436781609,650211
630102320,175,0,0.0,0
630102321,176,0,0.0,0
630102322,165,1,0.006060606060606061,655212
630102323,159,0,0.0,0
630102324,190,0,0.0,0
630102325,197,0,0.0,0
630102326,195,0,0.0,0
630102327,193,0,0.0,0
630102328,174,0,0.0,0
630102329,191,0,0.0,0
630102330,194,1,0.005154639175257732,568768
630102331,182,2,0.01098901098901099,2209030
630102332,188,0,0.0,0
630102333,174,1,0.005747126436781609,619710
630102334,168,0,0.0,0
630102335,155,0,0.0,0
630102336,193,0,0.0,0
630102337,176,3,0.017045454545454544,1935306
630102338,182,1,0.005494505494505495,650070
630102339,182,1,0.005494505494505495,695837
630102340,174,0,0.0,0
630102341,180,1,0.005555555555555556,716150
630102342,185,1,0.005405405405405406,660321
630102401,193,1,0.0051813471502590676,700869
630102402,172,1,0.005813953488372093,832942
630102403,181,0,0.0,0
630102404,179,1,0.00558659217877095,1472856
630102405,165,0,0.0,0
630102406,176,0,0.0,0
630102407,169,1,0.005917159763313609,716104
630102501,186,0,0.0,0
630102502,191,0,0.0,0
630102503,173,0,0.0,0
630102504,171,0,0.0,0
630102505,197,1,0.005076142131979695,675555
630102506,182,0,0.0,0
630102507,165,1,0.006060606060606061,695915
630102508,177,0,0.0,0
630102509,193,0,0.0,0
630102510,155,0,0.0,0
630102511,185,0,0.0,0
630102512,196,1,0.00510204081632653,680649
630102513,193,1,0.0051813471502590676,675524
630102601,195,0,0.0,0
630102701,178,0,0.0,0
630102702,191,0,0.0,0
630102703,195,1,0.005128205128205128,1508388
630102704,164,0,0.0,0
630102705,171,0,0.0,0
630102706,149,0,0.0,0
630102707,186,1,0.005376344086021506,1620391
630102708,178,1,0.0056179775280898875,787284
630102709,195,0,0.0,0
630102710,206,0,0.0,0
630102901,180,1,0.005555555555555556,717010
632523101,181,1,0.0055248618784530384,849132
632523102,147,1,0.006802721088435374,1377617
632523103,172,0,0.0,0
632523104,148,1,0.006756756756756757,522954
632523105,181,0,0.0,0
632523106,188,2,0.010638297872340425,1292975
632523107,191,0,0.0,0
632523108,174,0,0.0,0
632523109,182,0,0.0,0
632523110,178,0,0.0,0
632523111,202,1,0.0049504950495049506,675723
632523112,169,0,0.0,0
632523113,200,0,0.0,0
632523114,178,1,0.0056179775280898875,1511449
632523115,156,1,0.00641025641025641,684630
632523116,187,0,0.0,0
632523117,194,0,0.0,0
632523118,167,0,0.0,0
632523119,184,1,0.005434782608695652,635644
632523120,152,1,0.006578947368421052,610752
632523121,165,0,0.0,0
632523122,196,0,0.0,0
632523123,176,1,0.005681818181818182,593752
632523124,134,1,0.007462686567164179,1534136
632523125,174,0,0.0,0
632523126,188,1,0.005319148936170213,553969
632523127,163,1,0.006134969325153374,900805
632523128,163,0,0.0,0
632523129,163,0,0.0,0
632523130,193,1,0.0051813471502590676,538751
632523131,179,2,0.0111731843575419,1406337
632523132,180,1,0.005555555555555556,694645
632523133,207,2,0.00966183574879227,2194187
632523134,171,0,0.0,0
