,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
632523114,0,0,0,2,9,9,13,9,3,
632523115,0,0,0,5,10,6,8,10,3,
632523116,0,1,2,8,11,17,12,10,8,
632523117,0,0,0,7,15,4,12,15,7,
632523118,0,0,0,8,15,2,7,4,6,
632523119,3,0,0,5,6,7,9,7,7,
632523120,0,0,0,2,14,9,15,15,4,
632523121,0,0,0,8,10,5,8,16,11,
632523122,0,0,0,4,15,15,10,9,5,
632523123,0,0,0,4,12,7,11,9,8,
632523124,0,0,0,8,10,9,5,15,6,
632523125,0,0,0,7,7,10,3,9,9,
632523126,0,0,0,2,18,7,9,16,2,
632523127,0,0,1,5,14,5,7,17,8,
632523128,0,0,0,3,15,6,8,15,3,
632523129,0,0,0,7,10,7,21,10,5,
632523130,0,0,0,9,19,9,11,14,8,
632523131,0,1,2,6,5,8,11,9,3,
632523132,0,0,0,4,11,6,9,9,4,
632523133,1,0,0,10,6,4,10,11,6,
632523134,0,0,1,4,10,11,9,11,4,
632523135,0,0,2,5,11,11,15,11,1,
632523136,0,0,0,5,12,5,4,15,4,
632523137,0,0,0,6,11,10,9,4,11,
632523138,0,0,0,2,14,5,8,16,6,
632523139,0,0,0,7,9,8,5,11,3,
632523140,0,0,0,6,13,8,6,8,5,
632523141,0,0,0,7,13,8,8,7,7,
632523142,0,0,0,9,6,9,5,12,6,
632523143,0,0,1,4,11,12,8,5,5,
632523144,0,0,0,11,11,5,11,5,6,
632523145,0,0,0,4,11,6,1,12,3,
632523146,0,0,0,7,12,5,8,9,6,
632523147,0,0,0,4,10,8,8,11,8,
632523148,0,0,0,8,5,3,0,8,8,
632523149,0,0,1,8,8,9,8,21,6,
632523150,0,0,3,8,12,10,12,18,5,
632523151,0,0,0,5,15,5,10,5,4,
632523152,0,0,0,11,7,7,4,14,7,
632523153,0,0,0,8,10,5,5,12,4,
632523154,0,0,0,1,11,8,8,13,3,
632523155,0,0,0,2,11,7,14,14,7,
632523156,0,0,0,8,10,11,11,5,6,
632523157,0,0,0,3,12,8,12,8,10,
632523158,0,0,0,4,7,11,6,14,2,
632523159,0,0,0,6,7,4,10,12,1,
632523160,0,0,0,6,9,6,8,12,8,
632523161,0,0,0,3,11,5,10,10,3,
632523162,0,0,0,5,9,12,9,14,3,
632523163,0,0,0,5,13,8,7,11,8,
632523164,0,0,0,7,14,5,1,7,2,
632523165,0,0,0,4,5,13,9,12,13,
632523166,0,1,1,1,7,8,7,13,4,
632523167,0,0,0,7,5,6,4,12,2,
632523168,0,0,0,2,16,4,7,7,9,
632523169,0,0,1,8,14,7,8,8,12,
632523170,0,0,0,8,13,2,5,14,4,
632523171,0,0,1,0,10,6,7,7,6,
632523172,0,0,2,3,8,6,9,10,5,
632523173,0,0,0,2,16,8,7,13,6,
632523174,0,1,0,7,15,3,6,14,10,
632523175,0,0,0,1,11,4,2,8,6,
632523176,0,0,0,4,10,10,9,9,2,
632523177,0,0,0,7,18,5,10,19,8,
632523178,0,0,2,5,4,10,5,8,5,
632523179,0,0,1,6,12,9,9,15,8,
632523180,0,0,0,5,6,6,1,17,4,
632523181,0,0,0,6,15,9,11,13,5,
632523182,0,0,0,7,9,6,7,14,2,
632523183,0,0,0,5,15,4,6,15,6,
632523184,0,0,0,9,15,5,6,10,6,
632523185,0,0,0,5,7,4,6,17,6,
632523186,0,0,0,5,6,6,5,15,5,
632523187,0,0,0,8,11,5,9,15,6,
632523188,0,0,0,5,12,7,7,16,6,
632523189,0,0,0,2,9,5,8,9,2,
632523190,0,0,0,8,10,11,3,10,11,
632523191,0,0,0,5,8,6,12,16,4,
632523192,0,0,0,6,7,7,10,9,4,
632523193,0,0,0,4,9,3,7,13,7,
632523194,0,0,0,6,18,10,10,18,7,
632523195,0,0,0,5,13,5,5,16,6,
632523196,0,0,0,7,8,4,12,15,8,
632523197,0,0,0,7,6,5,6,10,7,
632523198,0,0,0,5,8,14,6,9,4,
632523199,0,0,0,8,4,1,5,8,6,
632523200,0,0,0,7,6,12,5,15,5,
632523201,0,0,0,7,13,5,7,13,8,
632523202,0,0,0,5,6,4,7,5,5,
632523203,0,0,0,3,4,5,7,11,6,
632523204,0,0,0,2,14,5,3,9,5,
632523205,0,0,0,8,7,12,12,12,6,
632523206,0,0,0,5,6,5,9,11,5,
632523207,1,0,0,4,11,4,9,10,2,
632523208,0,0,1,5,15,5,7,12,9,
632523209,0,0,0,3,5,13,6,11,7,
632523210,0,0,0,3,11,8,9,12,3,
632523211,0,0,0,5,7,8,10,17,8,
632523212,0,0,0,5,11,5,8,12,5,
632523213,0,0,0,4,9,11,12,5,8,
632523214,0,0,0,4,10,5,14,7,5,
632523215,0,0,0,5,9,8,7,6,5,
632523216,0,1,0,5,5,6,11,10,3,
632523217,0,0,0,9,11,7,8,9,7,
632523218,0,0,2,4,5,9,10,10,6,
632523219,0,0,0,4,12,6,6,9,10,
632523220,0,2,0,4,15,4,9,15,5,
632523221,0,1,0,4,10,7,5,18,3,
632523222,0,0,0,4,9,6,8,11,3,
632523223,0,0,0,3,16,9,9,15,4,
632523224,0,1,0,7,12,12,6,15,1,
632523225,0,0,0,5,11,7,4,8,1,
632523226,0,0,0,8,5,15,8,15,4,
632523227,0,0,0,2,9,1,7,14,1,
632523228,0,0,0,5,10,5,9,10,3,
632523229,0,0,0,2,8,8,7,14,10,
632523230,0,0,0,13,10,9,9,11,7,
632523231,0,1,0,5,12,8,3,13,9,
632523232,0,1,0,8,8,5,7,11,5,
632523233,0,0,0,4,14,3,4,9,5,
632523234,0,0,5,7,8,9,7,15,6,
632523235,0,0,0,3,16,17,9,12,8,
632523236,0,0,0,8,6,9,7,11,4,
632523237,0,0,0,5,8,6,8,18,6,
632523238,0,0,0,7,9,5,4,11,8,
632523239,0,0,4,3,11,7,9,7,4,
632523240,0,0,0,1,11,9,8,13,10,
632523241,0,0,0,6,10,6,7,9,1,
632523242,0,0,0,2,22,5,10,10,3,
632523243,0,0,0,6,11,4,5,5,6,
632523244,0,0,0,2,19,13,8,11,6,
632523245,0,0,0,9,9,2,11,10,5,
632523246,0,0,3,9,8,16,11,8,6,
632523247,0,0,0,7,10,9,11,15,4,
632523248,0,0,0,2,14,18,11,7,6,
632523249,0,0,1,5,4,6,14,12,3,
632523250,0,0,0,5,11,4,7,10,8,
632523251,0,0,2,4,12,5,13,15,9,
632523252,0,0,0,1,11,19,14,8,5,
632523253,0,0,0,8,10,6,11,11,4,
632523254,0,0,0,4,19,11,5,11,6,
632523255,0,0,0,5,15,7,9,14,6,
632523256,0,0,0,9,7,3,6,10,4,
632523257,0,0,0,1,9,10,6,10,4,
632523258,0,0,0,4,21,13,8,10,9,
632523259,0,0,0,7,12,11,10,12,6,
632523260,0,0,1,4,12,9,10,8,4,
632523261,0,0,0,10,10,12,11,15,14,
632523262,0,0,0,7,12,14,5,14,3,
632523263,0,0,0,5,9,6,8,15,5,
632523264,0,0,0,4,14,10,17,14,2,
632523265,0,0,0,7,12,10,7,15,4,
632523266,0,0,1,10,7,9,7,14,2,
632523267,0,0,0,10,12,8,6,15,4,
632523268,0,0,0,7,9,9,5,11,5,
632523269,0,0,0,6,14,12,9,15,6,
632523270,0,0,0,4,4,3,11,15,5,
632523271,0,0,0,4,8,6,8,18,6,
632523272,0,0,0,5,17,6,9,11,8,
632523273,0,0,1,4,7,5,6,17,4,
632523274,0,0,1,8,7,4,14,18,11,
632523275,1,0,0,7,11,6,12,13,10,
632523276,0,0,0,7,6,9,10,14,3,
632523277,0,0,0,2,17,10,6,8,5,
632523278,1,0,1,6,11,12,6,6,3,
632523279,0,0,0,3,9,4,12,11,1,
632523280,0,0,0,4,10,12,6,8,3,
632523281,0,0,0,8,13,8,7,10,9,
632523282,0,0,0,2,7,9,10,16,9,
632523283,0,0,0,3,14,16,13,18,3,
632523284,0,0,0,3,14,6,9,6,9,
632523285,0,1,0,7,14,12,10,7,6,
632523286,0,0,0,6,5,9,9,10,12,
632523287,0,0,0,5,11,11,9,12,7,
632523288,0,0,0,3,13,8,5,16,10,
632523289,0,0,2,3,11,4,10,11,3,
632523290,0,1,0,10,7,12,3,13,6,
632523291,0,2,1,7,11,3,3,13,10,
632523292,0,1,0,4,11,9,7,10,6,
632523293,0,0,0,8,10,6,6,12,9,
632523294,0,0,2,6,12,8,12,16,3,
632523295,0,0,0,7,6,10,11,13,8,
632523296,0,0,0,7,12,7,4,11,6,
632523297,0,0,1,1,5,10,1,19,7,
632523298,0,0,0,9,7,8,10,14,7,
632523299,0,0,0,7,11,6,12,15,4,
632523300,0,0,0,3,11,4,5,11,5,
632523301,0,0,0,4,12,6,7,9,2,
632523302,0,1,0,3,16,5,8,17,7,
632523303,1,0,0,7,7,5,9,17,4,
632523304,0,0,0,5,17,4,12,5,5,
632523305,0,1,0,9,8,5,7,13,4,
632523306,0,0,0,4,16,7,8,9,3,
632523307,0,0,0,7,11,4,4,11,7,
632523308,0,0,0,2,8,11,8,20,10,
632523309,0,0,0,7,11,6,7,14,9,
632523310,0,0,0,3,13,12,9,8,7,
632523311,0,0,0,6,12,6,7,12,8,
632523312,0,0,0,5,14,7,5,16,4,
632523313,0,0,4,4,10,4,8,13,2,
632523314,0,0,0,1,13,8,10,8,5,
632523315,0,0,0,7,11,11,6,14,3,
632523316,0,0,2,3,9,8,11,17,2,
632523317,0,0,0,4,10,6,6,16,7,
632523318,0,0,0,7,9,13,5,10,5,
632523319,0,0,0,2,11,7,18,18,5,
632523320,0,1,0,6,12,9,8,7,4,
632523321,0,0,0,9,12,3,9,14,3,
632523322,0,0,0,2,11,11,11,9,7,
632523323,0,0,0,7,14,9,5,10,9,
632523324,0,1,3,4,10,11,5,8,6,
632523325,0,0,0,4,3,11,6,11,6,
632523326,0,0,0,3,8,7,11,16,12,
632523327,0,0,0,6,11,6,4,11,8,
632523328,0,0,0,5,17,8,8,15,9,
632523329,0,0,0,5,12,7,4,18,4,
632523330,0,0,1,4,7,9,8,14,2,
632523331,0,0,0,3,10,10,8,11,12,
632523332,0,0,0,2,12,8,5,17,8,
632523333,0,0,0,3,17,4,6,13,5,
632523334,0,0,0,7,10,15,3,13,7,
632523335,0,0,0,8,17,4,8,22,4,
632523336,0,0,0,5,12,7,6,16,3,
632523337,0,0,0,3,8,9,8,11,2,
632523338,0,0,0,6,13,6,11,1,7,
632523339,0,0,0,10,11,3,8,15,3,
632523340,0,1,0,7,17,4,8,13,3,
632523501,0,1,1,3,8,6,7,12,3,
632523502,0,0,0,4,14,8,10,6,4,
632523503,0,0,0,2,12,11,8,16,2,
632523504,0,0,0,9,9,7,8,10,14,
632523505,0,0,0,6,11,2,9,17,5,
632523506,0,0,0,9,4,7,10,15,7,
632523507,0,0,0,7,7,6,12,11,3,
632523508,0,0,0,7,17,5,15,10,6,
632523509,0,0,0,8,15,5,5,12,2,
632523510,0,0,0,8,16,6,5,13,4,
632523511,0,0,0,7,7,4,6,12,9,
632523512,0,0,1,7,4,7,3,8,4,
632523513,0,0,0,7,8,1,4,18,4,
632523514,0,0,0,8,9,8,11,9,5,
632523515,0,0,0,3,18,9,8,11,3,
632523516,0,0,0,8,8,10,8,15,10,
632523517,0,0,0,6,9,7,9,12,6,
632523518,0,1,1,8,6,9,15,13,5,
632523519,0,0,2,7,13,11,7,7,6,
632523520,0,0,0,10,14,7,8,12,7,
632523521,0,0,0,9,13,7,6,21,9,
632523522,1,0,0,4,3,8,13,10,4,
632523523,0,0,0,5,13,11,12,10,6,
632523524,0,0,0,11,10,11,14,11,
632523525,0,0,0,4,11,10,6,13,7,
632523526,0,0,0,5,10,6,5,10,4,
632523527,0,0,0,3,5,6,10,12,10,
632523528,1,0,0,3,13,7,10,13,2,
632523529,0,0,0,3,7,5,14,12,3,
632523530,0,0,0,7,6,5,9,14,5,
632523531,0,0,2,9,5,8,4,13,7,
632523532,0,0,1,7,7,7,7,7,8,
632523533,0,0,0,5,9,5,8,12,4,
632523534,0,0,0,7,12,7,11,14,8,
632523535,0,0,0,0,7,9,7,7,9,
632523536,0,0,0,2,10,5,8,11,7,
632523537,0,0,0,5,7,10,4,15,4,
632523538,0,0,0,2,8,7,6,17,1,
632523539,0,0,1,5,5,10,6,14,4,
632523540,0,0,0,8,14,3,6,9,7,
632523601,0,1,0,9,10,9,11,3,4,
632523602,1,0,0,5,10,5,4,11,3,
632523603,0,1,0,3,9,8,4,19,5,
632523604,0,0,0,4,12,5,8,13,6,
632523605,0,0,0,5,8,7,6,16,6,
632523606,0,0,0,1,7,8,8,14,5,
632523607,0,0,0,7,17,9,8,8,8,
632523608,0,0,0,6,13,8,1,9,3,
632523609,1,0,0,3,7,5,5,11,3,
632523610,0,0,1,8,12,5,10,19,9,
632523611,0,0,0,8,8,4,6,7,6,
632523612,0,0,0,6,6,4,8,16,8,
632523613,0,0,0,4,17,6,9,3,3,
632523614,0,0,0,7,13,10,10,6,6,
632523615,0,0,2,7,14,5,7,10,6,
632523616,0,0,0,7,10,8,6,10,6,
632523617,0,0,0,5,11,2,6,9,8,
632523618,0,0,4,3,8,4,14,10,4,
632523619,0,0,0,4,7,6,14,9,4,
632523620,0,0,0,4,4,5,6,8,5,
632523901,0,0,0,5,7,11,6,8,3,
632523902,0,0,0,2,14,13,10,8,5,
632523903,0,0,0,8,14,5,8,6,7,
632523904,0,0,0,5,6,5,7,19,5,
632523905,0,1,0,9,13,9,10,12,5,
632523906,0,0,0,4,9,7,6,13,4,
632523907,0,0,0,6,12,9,5,18,7,
632523908,0,1,0,6,12,9,4,17,6,
632523909,0,0,0,6,7,12,6,13,8,
632523910,0,0,0,5,10,8,10,13,4,
632524201,0,0,0,6,13,8,2,20,7,
632524202,0,0,0,6,18,9,4,20,5,
632524203,0,0,0,12,6,6,10,16,4,
632524204,1,0,0,5,11,6,8,18,4,
632524205,0,1,0,2,12,5,9,13,11,
632524206,0,0,0,5,12,12,7,8,8,
632524207,0,0,0,0,14,6,7,15,5,
632524208,0,0,0,5,9,5,2,8,7,
632524209,0,0,0,4,10,6,7,14,10,
632524210,0,0,0,9,25,6,8,6,7,
632524211,0,1,0,5,7,5,8,16,7,
632524212,0,1,0,6,12,5,11,12,8,
632524213,0,0,0,10,7,8,7,12,4,
632524214,0,0,1,4,7,12,7,13,10,
632524215,0,0,0,4,14,10,8,16,6,
632524216,0,0,0,9,17,10,6,16,6,
632524217,0,0,0,10,14,10,12,13,7,
632524218,0,0,0,7,11,6,15,12,3,
632524219,0,0,0,9,17,9,6,17,10,
632524220,0,0,0,5,14,10,13,10,12,
632524221,0,0,0,4,13,3,14,9,7,
632524222,0,0,0,5,14,5,6,17,6,
632524223,0,0,0,4,11,5,8,15,5,
632524224,0,0,0,5,14,7,7,9,5,
632524225,0,0,0,7,14,12,6,10,12,
632524226,0,0,0,3,12,10,7,11,3,
632524227,0,0,0,3,12,4,15,10,8,
632524228,0,0,0,9,15,6,5,8,17,
632524229,0,0,0,7,10,9,12,21,6,
632524230,0,0,0,8,9,4,6,17,4,
632524231,0,0,0,7,5,9,7,9,3,
632524232,0,0,0,4,8,7,11,15,5,
632524233,0,0,0,9,8,8,16,14,10,
632524234,0,0,0,8,10,7,10,9,9,
632524235,0,0,0,4,4,12,10,17,8,
632524236,0,0,0,3,13,9,3,9,6,
632524237,0,0,0,3,10,8,11,17,4,
632524238,0,0,0,4,12,11,7,12,5,
632524239,0,0,0,4,12,7,12,22,7,
632524240,0,0,0,3,11,15,7,16,6,
632524241,0,0,0,5,15,9,8,12,3,
632524242,0,0,0,5,9,9,7,18,7,
632524243,0,0,1,5,16,11,4,13,6,
632524244,0,0,1,8,4,10,9,10,5,
632524245,0,0,0,4,18,7,9,16,10,
632524246,0,0,0,6,16,8,8,14,6,
632524247,0,0,0,9,18,7,11,15,7,
632524248,0,0,0,9,14,10,7,12,11,
632524249,0,0,0,3,15,10,8,11,7,
632524250,0,0,0,10,9,6,6,16,7,
632524251,0,0,0,6,13,3,10,14,5,
632524252,0,0,0,3,9,3,8,12,5,
632524253,0,0,0,0,15,18,6,14,6,
632524254,0,0,0,4,15,8,13,13,4,
632524255,0,0,0,7,14,9,14,12,11,
632524256,0,0,0,7,11,6,4,20,3,
632524257,0,0,1,6,4,11,13,16,7,
632524258,0,0,0,7,16,7,6,11,4,
632524259,0,0,0,5,9,11,11,11,6,
632524260,0,0,0,6,12,11,6,18,4,
632524261,0,0,0,5,12,4,9,16,7,
632524262,0,0,0,6,10,8,9,10,5,
632524263,0,0,3,6,8,10,11,21,6,
632524264,0,0,0,4,9,4,10,11,6,
632524265,0,0,0,2,16,16,13,17,9,
632524266,0,0,0,6,18,13,8,12,4,
632524267,0,0,0,3,11,9,6,12,8,
632524268,0,0,3,7,6,7,6,18,2,
632524269,0,0,0,3,12,9,6,8,5,
632524270,0,0,0,3,14,10,19,12,2,
632524271,0,0,0,3,19,10,11,7,8,
632524272,0,0,0,3,13,7,9,15,7,
632524273,0,0,0,5,11,8,9,13,12,
632524274,0,0,0,7,9,15,8,11,3,
632524275,0,0,0,8,7,12,8,13,6,
632524276,0,0,0,6,18,8,9,11,6,
632524277,0,0,0,1,13,5,11,17,6,
632524278,0,0,0,8,17,6,19,14,5,
632524279,0,0,0,5,11,18,5,12,3,
632524280,0,0,1,5,21,7,9,13,4,
632524281,0,0,0,5,7,6,5,17,2,
632524282,0,0,0,9,15,8,12,13,11,
632524283,0,0,0,6,20,10,8,12,9,
632524284,0,0,0,3,11,5,6,21,5,
632524285,0,0,0,4,6,8,9,6,13,
632524286,0,0,0,5,11,12,10,13,5,
632524287,0,0,0,9,17,3,10,6,8,
632524288,0,0,0,6,10,5,10,14,4,
632524289,0,0,0,8,10,10,15,14,2,
632524290,0,0,0,9,12,14,3,6,7,
632524291,0,0,0,7,13,6,9,14,5,
632524292,0,0,1,4,11,11,6,12,7,
632524293,0,0,0,5,13,12,3,8,5,
632524294,1,0,0,2,9,6,12,11,8,
632524295,0,0,0,3,14,8,20,15,9,
632524296,1,0,0,6,14,6,11,14,6,
632524297,0,0,0,6,11,6,9,11,3,
632524298,0,0,0,4,10,4,12,14,17,
632524299,0,0,0,12,11,12,12,15,9,
632524300,0,0,0,8,13,12,8,8,10,
632524301,0,0,0,5,13,6,12,11,7,
632524302,0,0,0,9,16,10,6,10,8,
632524303,0,0,0,4,19,11,10,10,9,
632524501,0,0,0,7,8,11,11,15,5,
632524502,0,0,0,10,9,9,12,13,5,
632524503,0,0,0,6,12,8,6,12,6,
632524504,0,0,0,9,8,7,5,14,7,
632524505,0,0,0,3,12,3,3,13,8,
632524506,0,0,0,8,17,8,9,14,11,
632524507,0,0,0,5,12,8,10,8,9,
632524508,0,0,0,11,13,10,16,14,6,
632524509,0,0,0,5,13,9,9,13,8,
632524510,0,0,0,3,13,7,6,14,10,
632524511,0,0,0,2,12,8,17,13,6,
632524512,0,0,0,7,15,9,7,21,8,
632524513,0,0,0,2,13,6,11,12,7,
632524514,0,0,0,4,17,10,10,11,6,
632524515,0,0,0,2,14,10,11,17,4,
632524516,0,0,0,7,17,11,10,20,7,
632524601,0,0,0,3,13,10,10,15,5,
632524602,0,0,0,3,18,12,7,8,3,
632524603,0,0,0,6,14,8,6,11,4,
632524604,0,0,0,4,15,8,3,12,11,
632524605,0,0,0,5,17,8,7,12,6,
632524606,0,0,0,2,12,7,6,11,5,
632524607,0,1,0,5,8,4,7,11,5,
632524608,0,0,0,3,3,8,9,12,5,
632524801,0,0,0,4,14,8,5,12,9,
632524901,0,1,0,6,9,9,9,16,5,
632525001,1,0,0,3,16,8,11,19,1,
632525002,0,0,2,4,9,7,7,13,10,
632525003,0,0,0,5,13,4,4,10,9,
632525004,0,0,0,8,7,7,6,10,5,
632525005,1,0,0,2,11,8,14,12,8,
632525006,0,0,0,3,9,11,9,20,4,
632525007,0,0,0,2,13,6,6,15,9,
632525008,0,0,0,2,10,7,1,8,7,
632525009,0,0,0,4,10,11,5,13,1,
632525010,0,0,0,1,8,8,10,7,6,
632525011,0,0,0,10,8,10,10,12,9,
632525012,0,0,0,4,9,9,6,10,3,
632525013,0,0,0,11,8,10,16,15,7,
632525014,0,0,0,9,14,7,8,14,6,
632525015,0,0,0,9,12,12,9,16,4,
632525016,0,0,0,6,12,10,9,13,8,
632525017,0,0,0,10,8,14,5,17,2,
632525018,0,0,0,5,10,11,6,17,5,
632525019,0,0,0,1,13,11,11,13,6,
632525020,0,0,1,4,15,9,6,14,9,
632525021,0,0,0,6,15,13,9,5,9,
632525022,0,0,0,4,15,11,5,12,5,
632525023,0,0,0,1,13,9,7,13,5,
632525024,0,0,0,7,20,7,6,16,6,
632525025,0,0,0,3,13,9,10,15,1,
632525026,0,0,0,4,16,9,11,14,3,
632525027,0,0,0,4,10,13,4,15,5,
632525028,0,0,0,5,8,8,17,18,2,
632525029,0,0,0,8,7,7,12,12,11,
632525030,0,0,0,5,13,11,6,20,8,
632525031,0,0,0,7,11,9,8,12,9,
632525032,0,0,0,3,5,7,11,11,12,
632525033,0,0,0,9,8,12,12,14,3,
632525034,1,0,0,6,7,16,11,12,8,
632525035,0,0,0,3,9,6,15,7,7,
632525036,0,0,0,5,14,7,16,14,9,
632525037,0,1,0,6,15,4,7,13,7,
632525038,0,0,0,8,10,7,17,11,5,
632525039,0,0,0,7,14,9,6,10,10,
632525040,0,0,0,7,15,6,14,13,7,
632525041,0,0,0,2,12,13,13,17,3,
632525042,0,0,0,7,12,4,9,13,7,
632525043,0,0,0,9,8,9,11,12,6,
632525044,0,0,0,8,7,9,13,23,8,
632525045,0,1,3,6,8,4,12,9,5,
632525046,0,0,0,5,10,13,13,10,3,
632525047,0,1,2,7,8,12,12,11,8,
632525048,0,0,0,4,8,5,8,16,8,
632525049,0,0,0,10,21,11,12,8,4,
632525050,0,0,0,4,15,9,8,7,8,
632525051,0,1,0,5,21,10,3,19,4,
632525052,0,1,0,1,12,14,12,12,9,
632525053,0,0,0,6,12,7,7,14,9,
632525054,0,1,0,6,11,10,8,18,7,
632525055,0,0,0,7,8,8,5,16,7,
632525056,0,0,0,10,16,7,9,11,7,
632525057,0,1,0,6,11,5,13,12,7,
632525058,0,0,0,3,10,5,15,16,4,
632525059,0,0,0,5,15,10,9,10,6,
632525060,0,0,0,5,9,8,9,11,4,
632525061,0,0,1,4,16,14,12,14,2,
632525062,0,0,0,9,14,15,10,17,6,
632525063,0,1,0,10,17,6,15,15,7,
632525064,0,0,0,6,17,8,9,13,4,
632525065,2,0,0,4,14,16,9,16,5,
632525066,0,1,0,7,17,9,12,11,3,
632525067,0,0,0,9,16,6,10,6,10,
632525068,0,0,0,8,14,11,8,7,3,
632525069,1,1,0,13,11,7,9,9,7,
632525070,0,0,0,10,8,9,5,11,8,
632525071,0,0,0,7,10,7,7,15,4,
632525072,0,0,0,8,7,3,16,12,8,
632525073,0,0,1,7,10,6,9,10,7,
632525074,0,0,0,7,7,11,10,21,2,
632525075,0,1,1,7,7,15,9,12,7,
632525076,0,0,0,5,8,9,13,10,8,
632525077,0,0,0,4,12,6,5,20,9,
632525078,0,0,0,7,13,12,8,10,4,
632525079,0,0,0,3,18,9,12,10,9,
632525080,0,0,0,8,17,10,7,8,7,
632525081,0,0,0,5,13,6,8,14,8,
632525082,0,0,0,1,11,6,7,12,12,
632525083,0,0,0,10,12,6,13,9,4,
632525084,1,0,0,8,11,12,10,13,4,
632525085,0,0,2,2,8,10,13,10,4,
632525086,0,0,0,3,8,13,12,12,9,
632525087,0,0,0,3,8,8,10,7,2,
632525088,0,0,0,8,7,7,7,11,11,
632525089,0,1,1,3,9,8,7,5,4,
632525090,0,0,0,5,15,13,5,12,4,
632525091,0,0,0,6,12,8,11,11,5,
