deviceID,total points,overflow points,overflow percentage, overflow time(ms)
630102001,168,47,0.27976190476190477,19161447
630102301,153,37,0.24183006535947713,16089393
630102302,150,41,0.2733333333333333,17343768
630102303,163,43,0.26380368098159507,18715403
630102304,148,44,0.2972972972972973,18292926
630102305,169,42,0.2485207100591716,17604732
630102306,166,46,0.27710843373493976,21340880
630102307,179,52,0.2905027932960894,22745961
630102308,148,44,0.2972972972972973,16203190
630102309,149,41,0.2751677852348993,16854464
630102310,171,50,0.29239766081871343,20462297
630102311,135,38,0.2814814814814815,16096909
630102312,147,44,0.29931972789115646,15614601
630102313,163,49,0.3006134969325153,21665037
630102314,151,30,0.1986754966887417,11541391
630102315,147,55,0.3741496598639456,19165500
630102316,150,33,0.22,12772909
630102317,173,37,0.2138728323699422,16902249
630102318,161,41,0.2546583850931677,17686297
630102319,169,46,0.27218934911242604,19360115
630102320,171,45,0.2631578947368421,19286341
630102321,165,50,0.30303030303030304,19407599
630102322,153,47,0.30718954248366015,22314499
630102323,160,50,0.3125,20703596
630102324,156,44,0.28205128205128205,18511227
630102325,143,52,0.36363636363636365,20145795
630102326,169,41,0.24260355029585798,16623690
630102327,149,46,0.3087248322147651,16651941
630102328,178,48,0.2696629213483146,18984385
630102329,154,38,0.24675324675324675,16205950
630102330,154,41,0.2662337662337662,14599044
630102331,130,33,0.25384615384615383,14246784
630102332,160,45,0.28125,18348194
630102333,150,40,0.26666666666666666,17726889
630102334,150,33,0.22,15382617
630102335,146,29,0.19863013698630136,13107120
630102336,161,45,0.2795031055900621,17672142
630102337,160,44,0.275,19008915
630102338,147,37,0.25170068027210885,16287971
630102339,164,45,0.27439024390243905,20019563
630102340,146,48,0.3287671232876712,17324547
630102341,157,33,0.21019108280254778,14215826
630102342,148,37,0.25,14126915
630102401,167,49,0.2934131736526946,21489751
630102402,148,53,0.3581081081081081,23992417
630102403,168,43,0.25595238095238093,16800191
630102404,166,42,0.25301204819277107,17398998
630102405,130,36,0.27692307692307694,15341434
630102406,154,38,0.24675324675324675,14966106
630102407,161,44,0.2732919254658385,18144600
