deviceID,total points,overflow points,overflow percentage, overflow time(ms)
630102001,116,51,0.4396551724137931,32762172
630102301,120,46,0.38333333333333336,29756970
630102302,115,45,0.391304347826087,27803834
630102303,108,46,0.42592592592592593,27102234
630102304,122,64,0.5245901639344263,34669067
630102305,121,42,0.34710743801652894,26570084
630102306,101,42,0.4158415841584158,24389841
630102307,96,43,0.4479166666666667,22427961
630102308,105,40,0.38095238095238093,21838429
630102309,110,44,0.4,27448638
630102310,131,68,0.5190839694656488,41643026
630102311,128,59,0.4609375,39280925
630102312,116,42,0.3620689655172414,26303678
630102313,100,45,0.45,25315413
630102314,131,50,0.3816793893129771,32312796
630102315,105,41,0.3904761904761905,26955777
630102316,88,31,0.3522727272727273,18623726
630102317,126,59,0.46825396825396826,36155663
630102318,109,41,0.3761467889908257,24561668
630102319,127,67,0.5275590551181102,39462689
630102320,122,43,0.3524590163934426,25839195
630102321,99,43,0.43434343434343436,23929023
630102322,111,55,0.4954954954954955,32900507
630102323,116,56,0.4827586206896552,33044205
630102324,115,46,0.4,25460003
630102325,101,37,0.36633663366336633,21698020
630102326,106,43,0.4056603773584906,26329330
630102327,107,41,0.38317757009345793,25807554
630102328,118,43,0.3644067796610169,27403811
630102329,116,50,0.43103448275862066,33097107
630102330,112,48,0.42857142857142855,28990152
630102331,113,43,0.3805309734513274,26174219
630102332,104,37,0.3557692307692308,22076620
630102333,99,39,0.3939393939393939,20926619
630102334,109,46,0.42201834862385323,28826449
630102335,117,47,0.4017094017094017,29681739
630102336,117,48,0.41025641025641024,30634522
630102337,110,41,0.37272727272727274,27013027
630102338,135,52,0.3851851851851852,31348879
630102339,107,41,0.38317757009345793,24226239
630102340,112,45,0.4017857142857143,24895827
630102341,94,38,0.40425531914893614,22412778
630102342,115,55,0.4782608695652174,34228797
630102401,118,53,0.4491525423728814,30885269
630102402,119,41,0.3445378151260504,24540790
630102403,111,44,0.3963963963963964,24716583
630102404,115,51,0.4434782608695652,33614339
630102405,107,40,0.37383177570093457,25353343
630102406,98,38,0.3877551020408163,20951916
630102407,120,41,0.3416666666666667,27366378
630102501,125,53,0.424,31850281
630102502,93,33,0.3548387096774194,21043868
630102503,119,51,0.42857142857142855,29666780
630102504,115,54,0.46956521739130436,32159721
630102505,102,43,0.4215686274509804,24699963
630102506,121,42,0.34710743801652894,25176250
630102507,111,48,0.43243243243243246,30930864
630102508,117,53,0.452991452991453,34632535
630102509,112,49,0.4375,29515711
630102510,111,41,0.36936936936936937,25374205
630102511,115,45,0.391304347826087,29331831
630102512,103,36,0.34951456310679613,20302177
630102513,124,54,0.43548387096774194,34433556
630102601,121,48,0.39669421487603307,29392165
630102701,113,41,0.36283185840707965,27038249
630102702,113,44,0.3893805309734513,26011717
630102703,132,56,0.42424242424242425,36998326
630102704,115,47,0.40869565217391307,30415413
630102705,112,47,0.41964285714285715,26921570
630102706,123,57,0.4634146341463415,37912572
630102707,103,42,0.4077669902912621,28091327
630102708,116,40,0.3448275862068966,27389837
630102709,110,43,0.39090909090909093,23845446
630102710,116,43,0.3706896551724138,27349821
630102901,110,40,0.36363636363636365,25204820
632523101,99,32,0.32323232323232326,19011911
632523102,103,41,0.39805825242718446,22002957
632523103,89,37,0.4157303370786517,21873472
632523104,99,41,0.41414141414141414,24504405
632523105,117,52,0.4444444444444444,36029968
