,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,22,
630102301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,28,19,
630102302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,20,1,
630102303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,20,1,
630102304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,33,
630102305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,1,
630102306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,26,1,
630102307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,27,
630102308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,34,1,
630102309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,19,
630102310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,32,
630102311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,29,22,
630102312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,28,1,
630102313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,1,
630102314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,24,1,
630102315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,29,0,1,
630102316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,21,
630102317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,20,22,
630102318,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,30,29,2,
630102319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,27,1,1,
630102320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,24,
630102321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,
630102322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,30,1,1,
630102323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,29,
630102324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,24,1,
630102325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,17,
630102326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,20,1,
630102327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17,
630102328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,31,1,
630102329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,29,13,
630102330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,28,30,
630102331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,
630102332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,24,
630102333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,27,1,
630102334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,17,0,1,
630102335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,1,
630102336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,20,
630102337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,21,1,
630102338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,25,
630102339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,19,1,
630102340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,1,
630102341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,34,
630102342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,22,1,
630102401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,21,
630102402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,31,
630102403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,39,28,0,1,
630102404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,29,
630102405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,22,1,
630102406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,22,1,
630102407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,22,
630102501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,24,26,1,
630102502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,38,15,
630102503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,26,
630102504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,22,
630102505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,33,1,
630102506,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32,21,1,
630102507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,27,28,
630102508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,44,21,1,
630102509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,34,
630102510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,13,1,
630102511,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,1,
630102512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,35,
630102513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,21,
630102601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,27,23,
630102701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,14,
630102702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,26,
630102703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,23,2,
630102704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,28,
