,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,10,0,0,0,0,0,0,0,0,0,1,22,21,
630102301,4,0,0,0,0,0,0,0,0,0,1,22,21,2,
630102302,9,0,0,0,0,0,0,0,0,0,1,16,11,2,
630102303,4,0,0,0,0,0,0,0,0,0,2,17,17,5,
630102304,9,0,0,0,0,0,0,0,0,0,1,13,15,3,
630102305,7,0,0,0,0,0,0,0,0,0,1,10,23,1,
630102306,4,0,0,0,0,0,0,0,0,0,1,20,14,1,
630102307,4,0,0,0,0,0,0,0,0,0,3,18,8,1,
630102308,6,0,0,0,0,0,0,0,0,0,0,15,20,4,
630102309,5,0,0,0,0,0,0,0,0,0,2,11,13,3,
630102310,4,0,0,0,0,0,0,0,0,0,0,17,25,5,
630102311,2,0,0,0,0,0,0,0,0,0,1,8,16,2,
630102312,6,0,0,0,0,0,0,0,0,1,4,15,16,1,
630102313,8,0,0,0,0,0,0,0,0,0,7,11,18,2,
630102314,7,0,0,0,0,0,0,0,0,0,3,11,19,
630102315,7,0,0,0,0,0,0,0,0,0,0,8,20,3,
630102316,9,0,0,0,0,0,0,0,0,0,0,15,15,3,
630102317,3,0,0,0,0,0,0,0,0,0,0,13,17,2,
630102318,2,0,0,0,0,0,0,0,0,0,3,18,15,1,
630102319,3,0,0,0,0,0,0,0,0,0,1,16,21,2,
630102320,3,0,0,0,0,0,0,0,0,0,1,13,17,2,
630102321,6,0,0,0,0,0,0,0,0,0,4,19,13,2,
630102322,6,0,0,0,0,0,0,0,0,0,0,21,20,4,
630102323,11,0,0,0,0,0,0,0,0,0,2,15,19,1,
630102324,4,0,0,0,0,0,0,0,0,0,2,17,23,3,
630102325,9,0,0,0,0,0,0,0,0,0,0,7,28,4,
630102326,5,0,0,0,0,0,0,0,0,0,2,6,14,4,
630102327,4,0,0,0,0,0,0,0,0,0,1,16,22,3,
630102328,7,0,0,0,0,0,0,0,0,0,0,13,26,2,
630102329,6,0,0,0,0,0,0,0,0,0,0,20,13,2,
630102330,8,0,0,0,0,0,0,0,0,0,0,10,20,2,
630102331,8,0,0,0,0,0,0,0,0,0,0,15,16,2,
630102332,3,0,0,0,0,0,0,0,0,0,1,16,10,1,
630102333,4,0,0,0,0,0,0,0,0,3,2,13,20,2,
630102334,5,0,0,0,0,0,0,0,0,0,0,17,19,1,
630102335,3,0,0,0,0,0,0,0,0,0,3,20,17,1,
630102336,2,0,0,0,0,0,0,0,0,0,1,16,22,6,
630102337,7,0,0,0,0,0,0,0,0,0,1,20,29,1,
630102338,4,0,0,0,0,0,0,0,0,5,8,17,19,5,
630102339,6,0,0,0,0,0,0,0,0,0,1,6,18,4,
630102340,5,0,0,0,0,0,0,0,0,0,0,17,24,1,
630102341,7,0,0,0,0,0,0,0,0,0,0,15,15,1,
630102342,2,0,0,0,0,0,0,0,0,0,0,13,24,5,
630102401,6,0,0,0,0,0,0,0,0,0,0,20,22,4,
630102402,5,0,0,0,0,0,0,0,0,0,0,23,16,1,
630102403,4,0,0,0,0,0,0,0,0,0,0,21,23,3,
630102404,7,0,0,0,0,0,0,0,0,0,0,9,22,4,
630102405,4,0,0,0,0,0,0,0,0,0,0,21,29,
630102406,4,0,0,0,0,0,0,0,0,0,1,12,13,2,
630102407,2,0,0,0,0,0,0,0,0,0,3,17,16,1,
630102501,5,0,0,0,0,0,0,0,0,0,0,14,22,1,
630102502,9,0,0,0,0,0,0,0,0,0,0,17,19,3,
630102503,3,0,0,0,0,0,0,0,0,0,0,13,29,1,
630102504,5,0,0,0,0,0,0,0,0,0,0,13,14,4,
630102505,10,0,0,0,0,0,0,0,0,0,2,20,19,4,
630102506,6,0,0,0,0,0,0,0,0,0,0,17,24,2,
630102507,9,0,0,0,0,0,0,0,0,0,0,17,24,2,
630102508,6,0,0,0,0,0,0,0,0,0,0,20,15,1,
630102509,3,0,0,0,0,0,0,0,0,0,0,19,21,3,
630102510,8,0,0,0,0,0,0,0,0,0,0,13,21,5,
630102511,9,0,0,0,0,0,0,0,0,0,0,17,20,3,
630102512,1,0,0,0,0,0,0,0,0,0,0,12,16,1,
630102513,7,0,0,0,0,0,0,0,0,0,5,15,16,4,
630102601,4,0,0,0,0,0,0,0,0,0,0,15,14,5,
630102701,7,0,0,0,0,0,0,0,0,0,0,11,17,1,
630102702,2,0,0,0,0,0,0,0,0,0,1,11,17,1,
630102703,3,0,0,0,0,0,0,0,0,0,0,9,21,1,
630102704,5,0,0,0,0,0,0,0,0,0,0,15,24,3,
630102705,4,0,0,0,0,0,0,0,0,3,3,15,15,2,
630102706,3,0,0,0,0,0,0,0,0,0,0,10,25,2,
630102707,7,0,0,0,0,0,0,0,0,0,0,15,14,4,
630102708,2,0,0,0,0,0,0,0,0,0,0,24,14,1,
630102709,4,0,0,0,0,0,0,0,0,0,2,14,21,4,
630102710,8,0,0,0,0,0,0,0,0,0,0,15,18,2,
630102901,13,0,0,0,0,0,0,0,0,0,0,20,18,2,
632523101,5,0,0,0,0,0,0,0,0,0,0,11,19,8,
632523102,7,0,0,0,0,0,0,0,0,0,0,17,12,1,
632523103,7,0,0,0,0,0,0,0,0,0,1,13,12,
632523104,7,0,0,0,0,0,0,0,0,0,0,13,14,6,
632523105,6,0,0,0,0,0,0,0,0,0,0,3,28,1,
632523106,4,0,0,0,0,0,0,0,0,0,3,9,19,3,
632523107,3,0,0,0,0,0,0,0,0,0,2,14,17,1,
632523108,4,0,0,0,0,0,0,0,0,0,0,19,19,5,
632523109,11,0,0,0,0,0,0,0,0,0,1,16,21,1,
632523110,6,0,0,0,0,0,0,0,0,0,0,15,13,1,
632523111,8,0,0,0,0,0,0,0,0,0,1,19,17,4,
632523112,7,0,0,0,0,0,0,0,0,0,1,14,25,5,
632523113,5,0,0,0,0,0,0,0,0,0,1,12,29,2,
632523114,5,0,0,0,0,0,0,0,0,0,1,13,9,
632523115,6,0,0,0,0,0,0,0,0,0,0,10,14,1,
632523116,6,0,0,0,0,0,0,0,0,0,0,10,17,4,
632523117,2,0,0,0,0,0,0,0,0,0,0,11,24,2,
632523118,7,0,0,0,0,0,0,0,0,0,1,12,17,
632523119,1,0,0,0,0,0,0,0,0,0,2,16,22,3,
632523120,10,0,0,0,0,0,0,0,0,0,0,13,18,1,
632523121,6,0,0,0,0,0,0,0,0,0,0,16,16,
632523122,8,0,0,0,0,0,0,0,0,0,2,12,17,3,
632523123,4,0,0,0,0,0,0,0,0,0,1,11,18,1,
632523124,4,0,0,0,0,0,0,0,0,0,1,5,19,
632523125,4,0,0,0,0,0,0,0,0,0,0,14,11,2,
632523126,6,0,0,0,0,0,0,0,0,0,0,12,21,2,
632523127,6,0,0,0,0,0,0,0,0,1,3,5,18,
632523128,6,0,0,0,0,0,0,0,0,0,0,17,18,2,
632523129,2,0,0,0,0,0,0,0,0,0,1,12,16,1,
632523130,5,0,0,0,0,0,0,0,0,0,0,14,12,2,
632523131,8,0,0,0,0,0,0,0,0,0,0,15,16,2,
632523132,3,0,0,0,0,0,0,0,0,0,0,10,17,1,
632523133,6,0,0,0,0,0,0,0,0,0,1,20,20,2,
632523134,8,0,0,0,0,0,0,0,0,0,0,21,16,2,
632523135,3,0,0,0,0,0,0,0,0,0,1,10,13,3,
632523136,9,0,0,0,0,0,0,0,0,0,0,13,17,2,
632523137,9,0,0,0,0,0,0,0,0,0,0,12,19,2,
632523138,4,0,0,0,0,0,0,0,0,0,0,18,13,4,
632523139,4,0,0,0,0,0,0,0,0,0,1,13,18,
632523140,3,0,0,0,0,0,0,0,0,0,1,13,12,1,
632523141,6,0,0,0,0,0,0,0,0,0,0,14,20,2,
632523142,3,0,0,0,0,0,0,0,0,0,0,7,20,2,
632523143,11,0,0,0,0,0,0,0,0,0,0,19,25,1,
632523144,7,0,0,0,0,0,0,0,0,0,3,15,21,5,
632523145,3,0,0,0,0,0,0,0,0,0,0,13,16,
632523146,3,0,0,0,0,0,0,0,0,0,0,9,14,1,
632523147,8,0,0,0,0,0,0,0,0,0,0,18,21,1,
632523148,9,0,0,0,0,0,0,0,0,0,0,14,16,1,
632523149,4,0,0,0,0,0,0,0,0,0,1,13,17,1,
632523150,4,0,0,0,0,0,0,0,0,0,1,10,13,2,
632523151,12,0,0,0,0,0,0,0,0,0,2,23,12,1,
632523152,5,0,0,0,0,0,0,0,0,0,1,23,12,2,
632523153,6,0,0,0,0,0,0,0,0,0,2,15,14,
