,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,11,39,2,
630102301,5,23,3,
630102302,9,29,3,
630102303,10,41,2,
630102304,10,28,
630102305,12,28,1,
630102306,7,33,
630102307,14,40,
630102308,8,33,2,
630102309,4,39,
630102310,9,34,2,
630102311,10,48,2,
630102312,10,36,2,
630102313,9,29,1,
630102314,6,25,
630102315,8,40,2,
630102316,8,40,
630102317,10,39,1,
630102318,9,27,2,
630102319,16,23,1,
630102320,15,33,1,
630102321,14,43,
630102322,9,48,1,
630102323,9,36,
630102324,13,21,
630102325,6,31,2,
630102326,11,35,1,
630102327,10,37,1,
630102328,10,30,1,
630102329,8,33,
630102330,11,35,1,
630102331,9,39,
630102332,14,35,2,
630102333,8,44,1,
630102334,13,30,1,
630102335,5,37,
630102336,15,37,
630102337,9,26,4,
630102338,7,39,
630102339,14,45,2,
630102340,8,25,2,1,
630102341,11,34,1,
630102342,8,41,2,
630102401,6,33,2,
630102402,15,27,1,
630102403,6,36,2,
630102404,14,32,3,
630102405,7,36,1,
630102406,6,36,4,
630102407,12,32,4,
630102501,11,42,1,
630102502,0,35,
630102503,10,39,1,
630102504,11,28,2,
630102505,9,31,1,
630102506,4,35,2,
630102507,8,31,1,
630102508,9,41,1,
630102509,11,37,2,
630102510,13,32,1,
630102511,4,38,1,
630102512,12,38,1,
630102513,4,39,1,
630102601,7,33,1,
630102701,23,34,
630102702,6,53,1,
630102703,7,33,1,
630102704,7,41,2,
630102705,3,52,2,
630102706,10,32,1,
630102707,17,36,1,
630102708,7,37,
630102709,9,33,3,
630102710,6,38,
630102901,12,32,2,
632523101,8,25,6,
632523102,7,24,2,
632523103,12,31,3,
632523104,5,32,1,
632523105,3,38,
632523106,3,37,1,
632523107,6,34,3,
632523108,9,23,1,
632523109,11,36,1,
632523110,14,41,2,
632523111,5,44,
632523112,15,33,
632523113,12,41,
632523114,17,30,
632523115,6,26,1,
632523116,13,25,4,
632523117,10,35,
632523118,6,26,
632523119,17,43,
632523120,8,45,1,
632523121,8,30,2,
632523122,9,30,
632523123,9,27,3,
632523124,13,26,
632523125,7,33,
632523126,8,32,
632523127,9,34,2,
632523128,6,27,2,
632523129,10,37,1,
632523130,9,45,1,
632523131,11,42,1,
632523132,18,29,1,
632523133,10,31,4,
632523134,5,18,1,
632523135,13,45,4,
632523136,19,31,
632523137,16,36,3,
632523138,9,42,
632523139,8,43,5,
632523140,7,37,
632523141,9,30,1,
632523142,5,31,
632523143,6,30,3,
632523144,10,28,
632523145,9,28,1,
632523146,15,33,1,
632523147,14,34,
632523148,13,34,1,
632523149,6,26,
632523150,13,28,4,
632523151,9,33,1,
632523152,13,23,5,
632523153,5,43,
632523154,11,30,1,
632523155,3,32,
632523156,5,28,
632523157,2,34,
632523158,6,24,2,
632523159,13,27,1,
632523160,4,31,1,
632523161,7,32,2,
632523162,14,24,
632523163,11,38,
632523164,9,37,
632523165,14,30,
632523166,8,32,
632523167,11,30,2,
632523168,12,25,1,
632523169,10,41,3,
632523170,7,27,1,
632523171,7,32,1,
632523172,5,33,
632523173,11,31,1,
632523174,13,29,4,
