,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102510,4,0,0,2,7,11,11,10,
630102511,11,0,0,0,9,7,10,6,2,
630102512,5,0,0,3,10,6,7,8,
630102513,2,0,0,0,5,4,13,4,1,
630102601,5,0,0,0,12,7,17,3,
630102701,3,0,0,3,10,14,13,7,1,
630102702,12,0,0,1,10,14,13,3,1,
630102703,3,0,0,0,8,8,9,5,1,
630102704,3,0,0,0,9,6,10,7,
630102705,9,0,1,4,4,12,10,7,
630102706,5,0,0,1,8,6,14,8,
630102707,6,0,2,2,6,6,12,7,
630102708,7,0,0,0,11,11,10,6,1,
630102709,6,0,0,3,6,9,16,4,1,
630102710,5,0,0,0,3,7,17,4,
630102901,9,0,0,0,9,7,15,1,1,
632523101,2,0,0,0,11,8,9,3,1,
632523102,2,0,0,0,4,14,14,6,
632523103,13,0,0,1,4,9,6,6,
632523104,2,0,0,0,6,8,5,4,
632523105,5,0,0,5,7,9,4,9,
632523106,6,0,0,0,11,11,13,5,
632523107,2,0,0,0,3,9,17,4,
632523108,6,0,0,0,5,11,8,2,
632523109,6,0,0,0,8,8,11,4,1,
632523110,3,0,0,3,9,9,12,5,1,
632523111,7,0,0,1,3,13,11,4,
632523112,5,0,0,0,15,22,13,2,
632523113,4,0,0,0,5,9,17,3,1,
632523114,9,0,0,1,4,9,14,3,
632523115,7,0,0,0,4,13,8,3,1,
632523116,8,0,0,0,6,7,11,4,1,
632523117,8,0,0,1,7,8,22,4,
632523118,5,0,0,0,4,11,17,5,
632523119,11,0,0,3,4,15,15,5,1,
632523120,9,0,0,0,14,8,16,6,
632523121,9,0,0,1,5,15,12,8,1,
632523122,5,0,0,0,11,8,14,4,
632523123,6,0,0,2,10,7,11,2,
632523124,6,0,0,1,8,15,8,5,
632523125,5,0,0,0,3,9,12,3,
632523126,4,0,0,0,6,12,9,10,1,
632523127,5,0,0,0,4,12,9,2,
632523128,5,0,0,1,7,1,14,3,
632523129,6,0,0,0,5,8,11,3,1,
632523130,9,0,0,0,3,10,14,2,
632523131,4,0,0,0,9,14,15,7,
632523132,3,0,0,7,3,8,18,2,
632523133,8,0,0,0,4,8,14,7,2,
632523134,4,0,0,0,9,6,11,5,
632523135,1,0,0,1,12,21,10,1,
632523136,5,0,0,0,5,7,13,5,
632523137,0,0,0,0,7,7,15,10,
632523138,8,0,0,0,1,10,21,5,
632523139,5,0,0,0,5,9,10,9,1,
632523140,3,0,0,1,3,13,13,13,
632523141,7,0,0,0,6,12,9,5,
632523142,3,0,0,0,6,14,9,4,
632523143,7,0,0,0,5,13,9,11,
632523144,7,0,0,0,6,8,15,4,1,
632523145,3,0,0,3,13,8,8,4,1,
632523146,2,0,0,0,8,8,9,4,
632523147,12,0,0,1,5,10,14,10,
632523148,10,0,0,2,5,13,10,5,
632523149,5,0,0,0,6,6,14,2,1,
632523150,7,0,0,3,7,15,11,6,
632523151,9,0,0,1,9,17,8,4,1,
632523152,5,0,0,0,7,12,15,5,
632523153,7,0,0,0,5,12,7,7,
632523154,5,0,0,1,5,16,5,6,
632523155,4,0,0,1,7,9,13,2,
632523156,3,0,0,3,9,6,3,6,2,
632523157,5,0,0,1,9,13,22,2,
632523158,1,0,0,1,8,11,7,3,1,
632523159,7,0,0,0,9,6,6,3,
632523160,4,0,0,0,6,5,15,5,1,
632523161,7,0,0,0,10,15,9,5,
632523162,6,0,0,0,5,10,8,4,2,
632523163,3,0,0,0,10,9,10,6,
632523164,3,0,0,0,6,9,10,2,
632523165,6,0,0,1,7,6,12,9,
632523166,5,0,0,0,5,5,13,6,
632523167,3,0,0,0,8,10,5,7,
632523168,4,0,0,0,9,5,12,3,
632523169,9,0,0,0,2,10,5,7,
632523170,7,0,0,0,4,11,4,6,
632523171,4,0,0,1,1,11,6,6,
632523172,6,0,0,1,8,12,6,1,
632523173,6,0,0,1,3,7,14,4,1,
632523174,5,0,0,2,4,15,5,2,1,
632523175,7,0,0,1,5,15,9,5,
632523176,4,0,0,2,4,6,12,3,
632523177,3,0,0,0,6,9,8,4,1,
632523178,2,0,0,0,8,5,8,3,
632523179,3,0,0,0,4,14,9,7,
632523180,2,0,0,0,8,7,11,6,
632523181,6,0,0,0,4,5,12,6,
632523182,4,0,0,0,6,9,5,5,
632523183,9,0,0,3,13,5,10,6,
632523184,8,0,0,0,7,13,13,5,1,
632523185,11,0,0,0,3,12,8,7,
632523186,9,0,0,0,3,15,10,5,
632523187,11,0,0,0,5,11,6,11,
632523188,8,0,0,0,4,8,8,11,
632523189,7,0,0,0,10,11,11,6,1,
632523190,6,0,0,0,3,10,13,7,
632523191,2,0,0,0,2,12,12,3,
632523192,4,0,0,0,6,7,4,1,
632523193,4,0,0,1,1,8,13,11,
632523194,2,0,0,3,3,24,13,4,1,
632523195,3,0,0,1,8,9,8,4,
632523196,9,0,0,0,4,8,13,3,
632523197,2,0,0,0,8,4,6,1,
632523198,6,0,0,0,8,13,12,3,
632523199,3,0,0,0,5,6,8,2,
632523200,4,0,0,0,6,15,7,2,
632523201,4,0,0,0,2,10,15,2,
632523202,8,0,0,3,5,4,13,7,1,
632523203,3,0,0,0,2,12,5,4,1,
632523204,1,0,0,0,7,12,12,5,
632523205,4,0,0,0,3,9,13,7,
632523206,6,0,0,2,5,11,7,8,
632523207,7,0,0,0,5,14,7,6,
632523208,6,0,0,0,6,8,9,6,1,
632523209,8,0,0,0,4,9,8,6,1,
632523210,5,0,0,0,9,14,8,2,
632523211,4,0,0,0,2,6,8,4,
632523212,10,0,0,0,3,9,8,10,
632523213,2,0,0,0,2,16,15,3,
632523214,4,0,0,0,5,13,10,3,
632523215,4,0,0,0,10,11,13,7,
632523216,4,0,0,0,9,12,9,3,
632523217,3,0,0,0,4,10,11,5,1,
632523218,4,0,0,3,5,5,11,4,
632523219,5,0,0,0,2,12,7,5,2,
632523220,5,0,0,0,8,13,9,8,1,
632523221,5,0,0,1,12,7,10,4,
632523222,7,0,0,0,11,9,6,5,1,
632523223,7,0,0,1,11,10,12,11,
632523224,4,0,0,0,4,13,11,1,
632523225,2,0,0,1,10,13,10,11,
632523226,6,0,0,0,3,25,9,2,1,
632523227,7,0,0,0,6,7,9,5,
632523228,3,0,0,0,7,8,5,4,1,
632523229,5,0,0,0,7,9,10,10,
632523230,8,0,0,0,5,9,17,9,
632523231,2,0,0,0,8,8,14,2,
632523232,9,0,0,1,2,9,10,1,
632523233,4,0,0,0,8,14,5,7,
632523234,6,0,0,0,9,6,5,4,
632523235,8,0,0,0,11,11,6,6,
632523236,9,0,0,0,9,6,6,4,1,
632523237,5,0,0,0,4,13,10,7,
632523238,8,0,0,1,3,11,17,2,
632523239,2,0,0,0,11,8,12,6,
632523240,8,0,0,0,5,14,8,0,2,
632523241,2,0,0,0,6,11,15,4,
632523242,10,0,0,0,7,10,10,7,
632523243,3,0,0,1,6,9,12,1,
632523244,4,0,0,0,3,15,5,5,1,
632523245,3,0,0,0,16,13,11,5,1,
632523246,13,0,0,0,9,12,10,6,
632523247,8,0,0,3,4,8,10,7,
632523248,8,0,0,1,6,10,16,6,
632523249,4,0,0,1,4,15,7,4,
632523250,4,0,0,1,5,11,11,7,
632523251,8,0,0,2,9,4,11,7,
632523252,8,0,0,0,10,8,9,2,
632523253,6,0,0,0,10,11,6,8,
632523254,4,0,0,0,11,7,5,4,
632523255,5,0,1,3,8,7,12,5,
632523256,8,0,0,1,4,11,6,9,
632523257,4,0,0,1,9,9,7,5,
632523258,8,0,0,0,6,9,11,5,
632523259,3,0,0,0,4,8,2,2,
632523260,7,0,0,1,9,7,13,8,1,
632523261,4,0,0,0,6,15,9,5,
632523262,7,0,0,1,4,4,15,5,1,
632523263,6,0,0,0,7,11,5,9,
632523264,11,0,0,0,7,6,10,8,1,
632523265,3,0,0,1,4,6,12,6,1,
632523266,3,0,0,1,8,9,13,10,
632523267,3,0,0,1,9,6,12,5,
632523268,2,0,0,1,4,8,13,4,
632523269,2,0,0,1,5,12,9,5,
632523270,9,0,0,1,6,11,6,7,
632523271,6,0,0,0,4,8,9,4,
632523272,4,0,0,0,7,15,11,2,
632523273,2,0,0,2,8,7,5,5,
632523274,10,0,0,0,4,5,7,5,
632523275,5,0,0,3,3,8,15,6,2,
632523276,4,0,0,0,3,10,10,6,
632523277,5,0,0,0,3,10,15,6,
632523278,4,0,0,0,7,11,8,8,
632523279,4,0,0,0,4,11,15,5,1,
632523280,4,0,0,0,12,8,11,11,
632523281,8,0,0,0,9,7,13,1,1,
632523282,3,0,0,1,5,10,11,10,
632523283,4,0,0,1,11,13,13,1,
632523284,10,0,0,1,8,6,4,5,
632523285,3,0,0,0,13,17,7,4,
632523286,2,0,0,0,7,10,7,9,
632523287,1,0,0,0,7,10,9,4,1,
632523288,5,0,0,3,6,17,7,3,
632523289,7,0,0,0,3,9,13,4,2,
632523290,3,0,0,0,8,8,13,4,1,
632523291,4,0,0,0,7,7,12,7,
632523292,6,0,0,0,6,11,9,4,
632523293,5,0,0,0,6,6,14,1,
632523294,2,0,0,2,4,13,9,3,
632523295,5,0,0,2,8,11,5,7,1,
632523296,6,0,0,1,6,13,5,3,
632523297,8,0,0,0,7,7,10,3,1,
632523298,4,0,0,0,10,12,5,7,
632523299,5,0,0,1,12,12,9,10,
632523300,3,0,0,1,6,11,16,
632523301,4,0,0,1,5,13,13,6,
632523302,10,0,0,1,6,5,13,5,
632523303,5,0,0,0,5,11,13,3,
632523304,10,0,0,1,7,10,10,7,2,
632523305,6,0,0,0,10,12,12,2,
632523306,16,0,0,0,0,15,11,8,1,
632523307,9,0,0,0,9,6,23,8,
632523308,2,0,0,5,11,10,6,2,
632523309,10,0,0,0,7,13,15,7,1,
632523310,9,0,0,0,6,6,12,2,
632523311,8,0,0,0,8,9,15,2,
632523312,2,0,0,0,9,10,12,7,
632523313,7,0,0,0,7,11,11,4,
632523314,4,0,0,0,13,11,9,2,
632523315,6,0,0,2,5,7,8,8,
632523316,4,0,0,0,6,4,8,13,
632523317,10,0,0,1,10,15,9,6,1,
632523318,3,0,0,0,5,8,13,4,
632523319,4,0,0,0,5,6,15,11,
632523320,8,0,0,0,10,9,13,7,
632523321,8,0,0,1,5,11,11,4,
632523322,1,0,0,0,6,12,11,6,
632523323,6,0,0,0,3,10,9,10,
632523324,6,0,0,0,6,15,11,4,1,
632523325,3,0,0,0,1,17,12,1,
632523326,1,0,0,0,3,8,9,7,1,
632523327,4,0,0,0,5,12,11,5,
632523328,5,0,0,0,12,5,10,5,1,
632523329,5,0,0,1,4,16,4,7,
632523330,11,0,0,0,7,7,10,2,
632523331,5,0,1,3,8,4,20,3,
632523332,5,0,0,0,6,11,9,5,1,
632523333,6,0,0,2,7,12,15,4,
632523334,7,0,0,1,5,11,9,9,
632523335,8,0,0,0,7,8,9,10,
632523336,11,0,0,0,5,6,15,2,
632523337,6,0,0,0,5,17,12,3,
632523338,10,0,0,0,6,8,11,9,
632523339,5,0,0,3,3,13,15,5,
632523340,8,0,0,1,7,11,9,4,1,
632523501,3,0,0,0,7,12,5,6,
632523502,6,0,0,0,5,10,12,3,
632523503,5,0,0,0,3,10,16,9,
632523504,4,0,0,1,8,10,18,2,
632523505,6,0,0,0,10,9,11,6,
632523506,6,0,0,1,2,7,14,6,
632523507,4,0,0,0,7,12,12,9,
632523508,9,0,0,1,6,7,13,9,2,
632523509,5,0,0,0,7,16,10,3,
632523510,5,0,0,1,9,11,15,5,1,
632523511,8,0,0,2,6,20,10,8,
632523512,6,0,0,1,6,9,10,7,
632523513,3,0,0,0,7,15,6,3,
632523514,9,0,0,0,7,8,12,5,
632523515,4,0,0,0,5,5,12,4,
632523516,6,0,0,3,5,7,11,3,1,
632523517,5,0,0,0,6,13,9,5,
632523518,8,0,0,0,11,12,8,9,
632523519,7,0,0,0,7,12,12,10,
632523520,5,0,0,0,4,8,14,5,
632523521,3,0,0,0,3,11,14,9,
632523522,4,0,1,3,8,7,11,11,2,
632523523,4,0,0,0,4,11,4,6,
632523524,5,0,0,1,8,9,13,7,
632523525,3,0,0,0,2,9,9,8,
632523526,6,0,0,0,10,8,15,
632523527,4,0,0,0,9,7,13,7,
632523528,8,0,0,0,7,7,11,9,
632523529,8,0,0,0,5,9,16,6,
632523530,3,0,0,0,2,11,19,6,
632523531,8,0,0,0,7,14,12,4,1,
632523532,5,0,0,0,4,10,10,2,
632523533,3,0,5,3,3,10,10,4,
632523534,4,0,0,0,7,12,6,3,
632523535,5,0,0,0,3,20,8,1,
632523536,9,0,0,0,9,8,13,5,1,
632523537,8,0,0,0,6,7,10,4,
632523538,4,0,0,0,9,12,6,6,
632523539,6,0,0,0,4,10,10,14,
632523540,7,0,0,0,1,12,6,2,
632523601,3,0,0,1,5,6,7,6,
632523602,2,0,0,3,10,9,10,4,
632523603,5,0,0,0,9,22,12,2,1,
632523604,5,0,0,0,2,17,10,5,
632523605,9,0,0,0,11,8,5,3,
632523606,10,0,0,1,6,4,6,5,2,
632523607,8,0,0,3,3,5,4,4,
632523608,5,0,0,1,6,10,6,5,
632523609,8,0,0,0,9,11,10,4,
632523610,10,0,0,0,5,12,12,7,
632523611,4,0,0,0,10,5,9,5,3,
632523612,2,0,0,0,8,4,12,3,2,
632523613,6,0,0,0,4,15,11,5,1,
632523614,5,0,0,2,7,5,23,8,3,
632523615,3,0,0,1,4,17,9,7,1,
632523616,6,0,0,2,5,11,10,7,
632523617,8,0,0,0,8,13,12,3,
632523618,6,0,0,2,6,11,14,1,
632523619,4,0,0,2,4,4,11,
632523620,8,0,0,1,13,12,12,7,1,
632523901,8,0,0,0,10,10,9,4,1,
632523902,7,0,0,0,7,11,23,4,1,
632523903,5,0,0,1,9,5,16,9,1,
632523904,6,0,0,0,5,9,4,1,1,
632523905,7,0,0,0,10,11,16,7,
632523906,12,0,0,1,12,8,10,2,
632523907,5,0,0,1,5,4,9,6,
632523908,5,0,0,0,5,15,7,3,
632523909,2,0,0,0,5,5,8,7,
632523910,7,0,0,0,12,13,12,8,
632524201,10,22,1,0,0,0,0,0,0,0,0,0,4,4,7,17,6,21,13,9,16,0,2,
632524202,2,20,0,0,0,0,0,0,0,0,0,0,3,10,11,8,13,10,11,4,14,2,
632524203,2,23,1,0,0,0,0,0,0,0,0,0,1,12,18,6,9,11,12,9,9,8,2,
632524204,8,15,2,0,0,0,0,0,0,0,1,0,3,9,21,14,4,19,13,16,12,8,7,
632524205,5,17,2,0,0,0,0,0,0,0,0,1,2,0,9,17,7,18,16,15,9,3,1,
632524206,3,14,4,0,0,0,0,0,0,0,0,0,0,8,11,16,17,15,17,15,13,3,1,1,
632524207,5,14,3,0,0,0,0,0,0,0,0,0,4,7,5,10,4,12,15,13,12,3,5,1,
632524208,1,20,1,0,0,0,0,0,0,0,0,0,2,9,13,20,5,16,11,12,9,5,4,
632524209,11,8,4,0,0,0,0,0,0,0,0,1,6,3,9,9,16,14,14,10,15,2,2,
632524210,6,10,2,0,0,0,0,0,0,0,0,0,3,7,6,8,9,14,12,9,15,2,4,
632524211,4,13,2,0,0,0,0,0,0,0,0,1,4,8,12,13,14,9,7,14,9,5,2,
632524212,5,12,3,0,0,0,0,0,0,0,0,0,3,4,12,20,8,15,10,19,15,7,2,1,
632524501,5,14,2,0,0,0,0,0,0,0,0,0,2,6,19,9,6,14,6,18,13,9,1,1,
632524502,7,17,1,0,0,0,0,0,0,0,0,0,3,9,12,17,12,13,14,16,9,6,3,
632525001,3,20,0,0,0,0,0,0,0,0,0,0,3,4,16,11,7,9,12,13,11,7,1,
632525002,2,16,2,0,0,0,0,0,0,0,0,0,1,8,14,19,11,16,15,12,15,3,4,2,
632525003,3,14,2,0,0,0,0,0,0,0,0,0,7,3,13,12,6,13,11,12,13,6,1,1,
632525004,2,19,6,0,0,0,0,0,0,0,0,0,2,8,11,20,10,16,16,11,10,3,0,1,
632525005,5,13,6,0,0,0,0,0,0,0,0,0,2,9,9,9,13,14,10,8,8,6,4,
632525006,6,12,4,0,0,0,0,0,0,0,0,1,0,11,13,7,6,5,12,12,13,7,3,
632525007,3,19,3,0,0,0,0,0,0,0,0,0,2,8,8,10,10,14,17,14,14,5,3,
632525008,8,18,2,0,0,0,0,0,0,0,0,0,2,13,9,11,13,7,20,12,14,7,1,
632525009,2,15,7,0,0,0,0,0,0,0,0,0,3,14,12,15,10,14,13,12,20,10,2,
632525010,4,10,10,0,0,0,0,0,0,0,0,1,7,6,8,11,8,15,18,22,11,5,2,1,
632525011,3,15,1,0,0,0,0,0,0,0,0,0,0,6,14,15,5,22,19,11,6,5,4,1,
632525012,2,14,4,0,0,0,0,0,0,0,0,0,3,2,23,5,13,6,9,16,10,7,3,1,
632525013,7,22,1,0,0,0,0,0,0,0,0,0,3,12,6,10,7,6,20,13,15,2,1,1,
632525014,6,20,5,0,0,0,0,0,0,0,0,0,2,7,12,9,4,16,11,20,6,6,
632525015,5,19,4,0,0,0,0,0,0,0,0,0,4,5,8,16,4,11,15,20,7,2,3,
632525016,9,17,3,0,0,0,0,0,0,0,2,5,2,8,13,15,10,20,14,7,9,2,5,1,
632525017,1,18,1,0,0,0,0,0,0,0,0,0,1,7,10,8,10,11,7,11,17,9,3,1,
632525018,4,18,2,0,0,0,0,0,0,0,0,0,8,9,8,17,7,16,13,6,8,10,2,
632525019,4,12,2,0,0,0,0,0,0,0,0,0,4,4,13,12,14,14,4,14,13,6,4,
632525020,5,12,0,0,0,0,0,0,0,0,0,0,3,12,10,14,7,12,10,13,11,9,1,
632525021,5,21,6,0,0,0,0,0,0,0,0,0,7,6,18,13,8,12,8,14,8,3,2,
632525022,2,13,3,0,0,0,0,0,0,0,0,1,7,7,9,9,10,16,5,5,14,8,4,
632525023,5,8,5,0,0,0,0,0,0,0,0,0,4,7,16,10,11,12,14,9,12,4,3,
632525024,1,17,1,0,0,0,0,0,0,0,0,0,2,5,22,19,5,20,10,16,10,6,3,
632525025,4,19,1,0,0,0,0,0,0,0,0,0,6,9,18,10,7,12,13,14,10,5,3,1,
632525026,5,7,6,0,0,0,0,0,0,0,0,0,2,9,12,13,5,16,17,15,12,6,2,
632525027,1,22,5,0,0,0,0,0,0,0,0,0,1,8,8,20,11,15,14,14,16,1,5,
632525028,5,16,2,0,0,0,0,0,0,0,0,0,3,8,11,9,6,7,8,9,10,2,2,
632525029,5,8,3,0,0,0,0,0,0,0,0,0,1,11,13,13,8,15,12,12,12,11,3,1,
632525030,5,18,4,0,0,0,0,0,0,0,0,1,2,8,9,13,11,25,9,13,11,11,3,
632525031,3,9,4,0,0,0,0,0,0,0,0,0,1,8,4,8,9,14,19,10,14,4,3,
632525032,4,10,0,0,0,0,0,0,0,0,0,0,0,16,5,16,8,14,7,12,11,9,5,1,
632525033,5,17,3,0,0,0,0,0,0,0,0,0,5,9,8,18,8,23,12,18,17,7,2,
632525034,6,12,4,0,0,0,0,0,0,0,0,0,4,5,11,13,1,12,27,8,14,7,
632525035,3,20,3,0,0,0,0,0,0,0,0,0,9,3,9,22,12,15,6,16,17,5,4,
632525036,7,12,0,0,0,0,0,0,0,1,0,0,2,8,10,6,4,19,9,17,18,4,1,
632525037,5,11,9,0,0,0,0,0,0,0,0,0,0,6,11,5,11,8,15,12,12,6,3,1,
632525038,1,21,0,0,0,0,0,0,0,0,0,0,3,9,13,17,2,17,12,16,7,7,2,2,
632525039,4,17,4,0,0,0,0,0,0,0,0,0,1,10,10,13,4,19,18,14,7,6,3,1,
632525040,13,7,3,0,0,0,0,0,0,0,0,0,6,6,12,13,8,8,17,9,5,6,
632525041,8,20,3,0,0,0,0,0,0,0,0,2,0,2,10,13,6,12,15,7,27,2,5,
632525042,2,13,0,0,0,0,0,0,0,0,0,0,5,5,16,15,8,12,6,9,16,3,1,1,
632525043,3,12,4,0,0,0,0,0,0,0,0,0,2,7,9,9,9,11,8,13,12,8,0,1,
632525044,4,18,6,0,0,0,0,0,0,0,0,0,7,10,12,14,10,6,20,15,15,5,2,
632525045,8,14,1,0,0,0,0,0,0,0,0,0,2,15,14,13,5,15,16,9,12,6,2,
632525046,4,14,2,0,0,0,0,0,0,0,0,0,4,2,16,14,9,22,9,16,17,7,3,
632525047,4,11,5,0,0,0,0,0,0,0,0,0,6,7,17,13,13,12,13,8,12,8,2,
632525048,3,17,3,0,0,0,0,0,0,0,0,0,3,12,12,9,13,7,10,8,13,8,
632525049,6,14,4,0,0,0,0,0,0,0,0,0,3,8,12,22,5,11,12,14,9,12,1,
632525050,6,17,3,0,0,0,0,0,0,0,0,0,0,11,8,7,13,12,17,14,5,4,4,
632525051,7,27,1,0,0,0,0,0,0,0,0,2,0,6,9,13,9,20,6,24,4,4,1,
632525052,7,17,3,0,0,0,0,0,0,0,0,0,4,5,11,9,16,7,9,15,17,4,3,
632525053,5,20,1,0,0,0,0,0,0,0,0,0,2,9,15,14,8,16,8,18,12,4,2,
632525054,6,10,2,0,0,0,0,0,0,0,0,0,1,8,11,22,16,20,11,14,12,5,1,
632525055,5,15,2,0,0,0,0,0,0,0,0,0,3,7,9,17,19,15,7,8,12,2,3,
632525056,4,12,1,0,0,0,0,0,0,0,0,0,4,10,9,14,18,18,12,18,12,9,
632525057,2,3,5,0,0,0,0,0,0,0,0,0,0,8,16,12,7,14,10,17,8,9,1,1,
632525058,6,15,1,0,0,0,0,0,0,0,1,0,2,6,15,11,9,8,9,14,17,8,0,1,
632525059,6,14,3,0,0,0,0,0,0,0,0,0,4,5,14,13,9,10,18,7,11,4,3,
632525060,5,22,3,0,0,0,0,0,0,0,0,0,7,4,14,12,9,17,11,20,11,4,4,
632525061,2,16,4,0,0,0,0,0,0,0,1,0,3,9,7,17,4,18,17,11,13,6,3,2,
632525062,3,11,0,0,0,0,0,0,0,0,0,0,2,7,13,16,12,12,11,13,12,7,1,
632525063,2,12,7,0,0,0,0,0,0,0,1,2,3,3,9,9,10,18,9,16,7,12,2,
632525064,6,14,3,0,0,0,0,0,0,0,0,0,6,6,11,7,8,16,16,12,14,6,4,
632525065,4,19,3,0,0,0,0,0,0,1,0,0,4,5,9,11,5,11,12,19,15,7,5,
632525066,2,13,3,0,0,0,0,0,0,0,0,0,3,8,12,11,10,20,18,18,8,2,1,1,
632525067,6,9,3,0,0,0,0,0,0,0,1,3,2,6,5,13,19,17,10,13,8,2,2,2,
632525068,6,10,7,0,0,0,0,0,0,0,0,0,2,8,10,9,10,17,12,14,14,2,2,
632525069,5,10,2,0,0,0,0,0,0,0,0,1,2,12,14,9,10,12,14,12,11,3,5,
632525070,4,17,2,0,0,0,0,0,0,0,0,0,3,7,13,13,6,13,9,15,7,8,3,1,
632525071,2,13,6,0,0,0,0,0,0,0,0,0,1,10,8,14,8,18,10,8,17,5,
632525072,4,17,1,0,0,0,0,0,0,0,0,1,4,7,11,16,11,10,8,9,14,6,4,1,
632525073,3,12,2,0,0,0,0,0,0,0,0,1,4,9,13,13,10,14,15,15,16,6,2,1,
632525074,7,17,4,0,0,0,0,0,0,0,0,1,3,5,5,14,9,17,11,7,6,3,0,1,
632525075,3,19,3,0,0,0,0,0,0,0,1,0,4,11,17,9,12,8,16,17,11,8,1,
632525076,6,14,5,0,0,0,0,0,0,0,0,1,8,11,12,12,11,17,15,8,11,8,1,
632525077,6,19,2,0,0,0,0,0,0,0,0,0,2,8,15,16,15,10,16,14,16,4,
632525078,4,19,2,0,0,0,0,0,0,0,0,1,3,6,5,18,9,14,10,15,16,5,1,
632525079,5,15,1,0,0,0,0,0,0,0,0,0,3,10,8,17,8,12,11,10,11,8,1,
632525080,2,13,2,0,0,0,0,0,0,0,0,0,3,5,17,17,11,10,11,8,9,7,5,
632525081,1,10,8,0,0,0,0,0,0,0,0,0,2,10,10,10,7,15,14,11,12,9,3,
632525082,5,15,6,0,0,0,0,0,0,0,0,0,0,13,9,8,6,18,19,9,15,7,2,
632525083,3,8,3,0,0,0,0,0,0,0,0,1,4,11,7,16,4,10,14,15,6,6,1,
632525084,5,16,3,0,0,0,0,0,0,3,0,1,5,6,9,12,7,14,9,12,10,5,2,
632525085,3,16,6,0,0,0,0,0,0,0,0,0,3,6,13,11,8,8,14,13,8,0,3,
632525086,2,19,4,0,0,0,0,0,0,0,0,0,5,7,16,13,10,16,18,13,10,9,4,
632525087,5,12,3,0,0,0,0,0,0,0,0,0,4,6,16,17,8,12,10,13,10,7,2,
632525088,1,14,1,0,0,0,0,0,0,0,0,0,2,12,14,12,10,13,12,9,16,4,5,1,
632525089,5,17,3,0,0,0,0,0,0,0,0,0,2,9,11,18,7,10,14,20,11,7,1,
632525090,1,17,0,0,0,0,0,0,0,0,1,2,1,5,6,14,7,14,13,11,8,5,2,1,
632525091,8,13,3,0,0,0,0,0,0,0,2,0,3,11,11,20,7,13,9,21,12,8,5,
632525092,4,12,5,0,0,0,0,0,0,0,0,0,4,11,8,12,10,9,15,12,9,8,2,
632525093,8,18,1,0,0,0,0,0,0,0,0,0,1,8,11,7,9,13,9,8,12,8,5,
632525094,3,17,5,0,0,0,0,0,0,0,0,0,3,13,12,10,9,15,16,10,10,7,4,
632525095,4,14,3,0,0,0,0,0,0,0,0,0,3,2,17,6,10,12,20,23,9,8,3,
