,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,1,4,3,3,0,0,0,0,0,0,0,0,1,10,7,12,4,7,
630102301,5,1,2,0,0,0,0,0,0,0,0,0,0,7,7,11,10,6,
630102302,1,2,2,0,0,0,0,0,0,0,0,0,0,8,12,7,10,4,
630102303,1,6,3,0,0,0,0,0,0,0,0,0,5,5,7,8,7,
630102304,2,4,0,0,0,0,0,0,0,0,0,1,2,7,11,8,6,1,
630102305,2,2,2,0,0,0,0,0,0,0,0,0,0,3,7,13,4,3,
630102306,1,3,1,0,0,0,0,0,0,0,0,0,0,6,12,4,11,4,
630102307,2,3,1,0,0,0,0,0,0,0,0,0,1,6,2,15,5,
630102308,0,1,3,2,0,0,0,0,0,0,0,0,0,5,17,11,4,6,
630102309,8,2,2,0,0,0,0,0,0,0,0,0,1,7,16,17,4,5,
630102310,0,4,3,0,0,0,0,0,0,0,0,0,2,5,18,14,12,0,1,
630102311,5,5,0,0,0,0,0,0,0,0,0,0,0,4,5,13,4,2,
630102312,1,2,0,0,0,0,0,0,0,0,0,0,2,9,13,19,4,1,
630102313,1,2,1,0,0,0,0,0,0,0,0,0,1,2,8,8,2,3,1,
630102314,1,1,1,0,0,0,0,0,0,0,0,0,5,9,10,8,5,1,
630102315,3,1,1,1,0,0,0,0,0,0,0,0,1,3,4,13,7,5,1,
630102316,1,1,1,0,0,0,0,0,0,0,0,0,1,0,11,12,2,6,3,
630102317,1,2,1,1,0,0,0,0,0,0,0,0,1,9,6,14,10,4,1,
630102318,1,0,5,1,0,0,0,0,0,0,0,0,0,3,6,11,6,9,1,
630102319,4,1,1,0,0,0,0,0,0,0,0,0,7,8,10,12,7,1,
630102320,5,3,1,1,0,0,0,0,0,0,0,0,0,11,19,9,3,1,
630102321,1,1,3,0,0,0,0,0,0,0,0,1,3,7,13,11,0,6,
630102322,4,1,1,2,0,0,0,0,0,0,0,0,2,4,7,19,5,
630102323,4,2,3,0,0,0,0,0,0,0,0,0,0,12,8,16,5,9,3,
630102324,1,0,2,0,0,0,0,0,0,0,0,0,1,5,13,19,3,
630102325,4,2,5,0,0,0,0,0,0,0,0,0,2,7,8,10,11,8,
630102326,4,0,2,1,0,0,0,0,0,0,0,0,4,5,15,9,8,6,
630102327,2,0,2,0,0,0,0,0,0,0,0,0,2,1,13,9,3,3,
630102328,3,2,1,3,0,0,0,0,0,0,0,0,0,6,8,12,16,1,
630102329,5,2,3,0,0,0,0,0,0,0,0,0,0,6,8,9,7,5,1,
630102330,5,1,1,0,0,0,0,0,0,0,0,0,2,14,7,11,8,6,1,
630102331,3,2,1,3,0,0,0,0,0,0,0,0,0,5,3,23,13,4,
630102332,0,2,0,1,0,0,0,0,0,0,0,0,4,6,3,14,13,11,2,
630102333,1,2,5,2,0,0,0,0,0,0,0,0,0,6,8,8,5,7,1,
630102334,2,2,3,1,0,0,0,0,0,0,0,0,0,7,11,17,10,6,1,
630102335,3,1,2,0,0,0,0,0,0,0,0,0,3,8,5,12,7,1,
630102336,0,0,5,0,0,0,0,0,0,0,0,0,0,6,9,6,11,3,
630102337,6,2,0,0,0,0,0,0,0,0,0,0,0,13,9,4,2,1,
630102338,3,0,1,0,0,0,0,0,0,0,0,0,1,11,9,8,0,4,1,
630102339,4,2,4,0,0,0,0,0,0,0,0,0,0,6,4,16,5,6,
630102340,2,3,3,0,0,0,0,0,0,0,0,0,1,4,10,17,6,6,1,
630102341,2,0,1,1,0,0,0,0,0,0,0,0,0,3,8,12,6,5,
630102342,1,1,5,0,0,0,0,0,0,0,0,0,3,10,10,9,10,3,
630102401,3,4,2,1,0,0,0,0,0,0,0,0,1,7,7,12,10,2,
630102402,2,3,4,0,0,0,0,0,0,0,0,0,0,3,6,12,9,7,
630102403,1,0,2,1,0,0,0,0,0,0,0,0,3,11,15,9,0,2,
630102404,4,2,2,0,0,0,0,0,0,0,0,0,0,5,11,11,1,3,
630102405,1,0,1,2,0,0,0,0,0,0,0,0,7,10,12,6,15,2,
630102406,4,1,1,0,0,0,0,0,0,0,0,0,0,9,8,12,7,3,
630102407,2,1,4,0,0,0,0,0,0,0,0,0,2,11,3,16,4,7,
630102501,0,2,4,0,0,0,0,0,0,0,0,0,0,9,16,16,8,2,
630102502,1,4,3,1,0,0,0,0,0,0,0,0,1,7,9,3,15,2,
630102503,1,3,5,2,0,0,0,0,0,0,0,0,2,5,4,12,8,2,
630102504,2,2,0,1,0,0,0,0,0,0,0,0,3,8,7,17,8,
630102505,3,0,1,1,0,0,0,0,0,0,0,0,3,1,8,11,12,6,
630102506,2,3,4,0,0,0,0,0,0,0,0,0,0,8,11,10,7,7,1,
630102507,3,2,3,1,0,0,0,0,0,0,0,0,1,6,7,15,9,5,
630102508,5,3,2,0,0,0,0,0,0,0,0,0,3,1,11,11,4,5,
630102509,2,0,3,2,0,0,0,0,0,0,0,0,1,6,10,11,7,5,1,
630102510,3,1,1,0,0,0,0,0,0,0,0,0,2,8,6,13,8,3,
630102511,1,0,1,0,0,0,0,0,0,0,0,0,1,3,8,10,6,6,
630102512,2,1,3,0,0,0,0,0,0,0,0,0,1,7,7,5,10,4,
630102513,0,2,5,0,0,0,0,0,0,0,0,0,0,9,8,16,3,6,
630102601,2,5,0,0,0,0,0,0,0,0,0,0,0,5,10,11,10,8,
630102701,2,1,1,1,0,0,0,0,0,0,0,0,5,1,12,4,10,
630102702,4,5,0,0,0,0,0,0,0,0,0,3,4,3,3,12,6,1,
630102703,4,1,3,0,0,0,0,0,0,0,0,1,2,3,11,12,4,6,1,
630102704,6,5,1,1,0,0,0,0,0,0,0,0,1,9,6,12,5,4,
630102705,1,4,4,0,0,0,0,0,0,0,0,0,1,4,15,4,9,2,
630102706,2,0,2,2,0,0,0,0,0,0,0,0,0,3,11,13,12,5,
630102707,6,1,1,0,0,0,0,0,0,0,0,0,0,6,7,12,7,3,
630102708,2,3,1,0,0,0,0,0,0,0,0,0,4,8,8,9,2,3,
630102709,0,3,1,1,0,0,0,0,0,0,0,0,1,7,15,10,7,
630102710,1,1,1,0,0,0,0,0,0,0,0,0,1,4,17,9,6,2,
630102901,3,3,1,0,0,0,0,0,0,0,0,0,3,6,13,12,4,2,
632523101,1,1,1,0,0,0,0,0,0,0,0,0,3,8,2,8,7,6,
632523102,2,3,0,1,0,0,0,0,0,0,0,1,3,8,5,7,5,2,
632523103,3,3,0,1,0,0,0,0,0,0,0,0,2,4,8,12,10,1,
632523104,4,3,0,1,0,0,0,0,0,0,0,0,0,5,4,15,10,2,
632523105,2,0,5,0,0,0,0,0,0,0,0,0,4,9,12,8,0,1,1,
632523106,3,0,1,0,0,0,0,0,0,0,0,0,0,3,9,12,4,3,2,
632523107,3,3,1,0,0,0,0,0,0,0,0,1,2,8,4,11,4,6,
632523108,7,2,1,0,0,0,0,0,0,0,0,0,0,6,2,4,7,4,
632523109,2,1,3,0,0,0,0,0,0,0,0,0,1,6,8,12,8,4,
632523110,6,4,1,0,0,0,0,0,0,0,0,0,0,5,12,17,3,1,
632523111,0,3,3,1,0,0,0,0,0,0,0,1,0,11,5,8,6,4,
632523112,0,1,1,0,0,0,0,0,0,0,0,0,1,2,11,13,6,3,
632523113,5,0,0,1,0,0,0,0,0,0,0,0,0,4,1,17,4,1,
632523114,2,0,2,1,0,0,0,0,0,0,0,0,1,9,12,9,8,
632523115,2,1,2,0,0,0,0,0,0,0,0,0,0,1,12,14,8,9,
632523116,3,2,2,0,0,0,0,0,0,0,0,0,0,6,4,15,8,4,1,
632523117,2,3,3,0,0,0,0,0,0,0,0,0,0,7,13,14,6,5,
632523118,3,2,1,0,0,0,0,0,0,0,0,0,6,5,4,15,5,4,
632523119,1,2,5,0,0,0,0,0,0,0,0,0,0,6,7,18,9,2,4,
632523120,6,2,0,0,0,0,0,0,0,0,0,0,0,6,9,13,11,4,
632523121,4,2,2,0,0,0,0,0,0,0,0,0,0,5,5,7,9,1,
632523122,5,1,1,1,0,0,0,0,0,0,0,0,0,6,9,14,3,1,
632523123,5,2,2,1,0,0,0,0,0,0,0,0,1,10,7,9,10,8,
632523124,1,0,1,0,0,0,0,0,0,0,0,0,0,5,8,11,10,1,1,
632523125,3,3,1,0,0,0,0,0,0,0,0,0,3,10,2,7,7,6,
632523126,8,2,4,1,0,0,0,0,0,0,0,0,0,3,9,5,6,3,1,
632523127,1,5,2,0,0,0,0,0,0,0,0,0,1,12,4,8,8,2,1,
632523128,3,2,3,1,0,0,0,0,0,0,0,0,0,11,6,12,3,6,
632523129,4,3,2,1,0,0,0,0,0,0,0,0,0,8,4,11,4,2,2,
632523130,2,1,2,1,0,0,0,0,0,0,0,0,0,6,6,11,9,5,
632523131,0,1,0,0,0,0,0,0,0,0,0,1,7,10,10,3,5,2,
632523132,1,4,4,0,0,0,0,0,0,0,0,0,0,4,5,15,8,2,
632523133,1,1,2,4,0,0,0,0,0,0,0,0,0,2,4,17,9,
632523134,1,3,0,1,0,0,0,0,0,0,0,0,1,9,11,9,4,4,
632523135,2,1,2,1,0,0,0,0,0,0,0,3,3,3,13,9,5,
632523136,2,2,2,0,0,0,0,0,0,0,0,0,2,8,8,16,6,2,
632523137,3,1,1,0,0,0,0,0,0,0,0,0,0,13,10,15,9,2,
632523138,1,4,3,1,0,0,0,0,0,0,0,0,0,6,5,6,10,5,
632523139,1,1,0,0,0,0,0,0,0,0,0,0,0,6,11,10,1,
632523140,3,0,4,2,0,0,0,0,0,0,0,0,1,6,9,15,6,4,
632523141,2,0,1,0,0,0,0,0,0,0,0,0,1,2,17,9,9,5,1,
632523142,1,2,4,2,0,0,0,0,0,0,0,0,1,11,7,13,2,13,1,
632523143,6,2,2,0,0,0,0,0,0,0,0,0,1,4,9,12,4,7,
632523144,3,2,2,2,0,0,0,0,0,0,0,0,0,10,12,14,4,7,
632523145,2,2,2,0,0,0,0,0,0,0,0,1,2,3,7,11,11,1,
632523146,2,0,1,1,0,0,0,0,0,0,0,0,0,2,3,13,9,1,
632523147,3,1,0,0,0,0,0,0,0,0,0,0,1,9,6,7,6,5,
632523148,3,3,1,0,0,0,0,0,0,0,0,0,0,7,9,14,8,1,
632523149,4,2,0,1,0,0,0,0,0,0,0,0,0,5,8,9,6,4,
632523150,3,3,3,1,0,0,0,0,0,0,0,1,3,4,12,9,7,4,
632523151,6,1,0,1,0,0,0,0,0,0,0,0,1,6,8,5,5,8,1,
632523152,4,4,1,1,0,0,0,0,0,0,0,0,1,6,9,11,5,4,
632523153,2,1,2,0,0,0,0,0,0,0,0,0,0,2,4,13,6,3,2,
632523154,1,1,3,0,0,0,0,0,0,0,0,0,1,5,8,7,8,3,1,
632523155,2,3,2,0,0,0,0,0,0,0,0,0,1,5,9,10,11,7,
632523156,3,3,2,2,0,0,0,0,0,0,0,0,4,2,2,17,8,6,
632523157,2,1,1,1,0,0,0,0,0,0,0,0,1,7,0,11,5,
632523158,0,5,0,0,0,0,0,0,0,0,0,0,0,4,11,9,13,4,1,
632523159,3,1,3,0,0,0,0,0,0,0,0,5,7,3,9,6,7,
632523160,0,3,2,1,0,0,0,0,0,0,0,0,1,2,5,8,13,1,2,
632523161,1,1,0,0,0,0,0,0,0,0,0,0,1,8,9,6,2,4,
632523162,3,2,1,0,0,0,0,0,0,0,0,0,3,6,3,4,6,4,
632523163,3,2,0,0,0,0,0,0,0,0,0,0,0,4,16,14,5,
632523164,5,2,4,0,0,0,0,0,0,0,0,0,3,2,9,2,9,3,
632523165,3,4,0,3,0,0,0,0,0,0,0,0,2,7,8,12,9,2,
632523166,1,5,1,0,0,0,0,0,0,0,0,0,0,4,2,10,7,4,
632523167,6,4,0,3,0,0,0,0,0,0,0,0,2,3,9,14,4,
632523168,3,2,3,0,0,0,0,0,0,0,0,0,2,2,3,13,5,5,
632523169,3,4,2,1,0,0,0,0,0,0,0,0,1,7,7,17,6,6,
632523170,2,1,3,1,0,0,0,0,0,0,0,0,2,6,9,8,2,2,
632523171,2,1,3,0,0,0,0,0,0,0,0,0,0,8,1,18,10,4,
632523172,2,1,0,0,0,0,0,0,0,0,0,0,1,8,4,10,11,6,
632523173,2,5,3,1,0,0,0,0,0,0,0,0,1,5,5,10,11,2,
632523174,2,1,3,0,0,0,0,0,0,0,0,0,8,9,8,4,8,5,
632523175,4,1,3,0,0,0,0,0,0,0,0,0,0,3,10,8,5,3,1,
632523176,3,1,4,0,0,0,0,0,0,0,0,0,2,7,8,5,5,3,
632523177,1,4,1,0,0,0,0,0,0,0,0,0,2,6,4,10,8,
632523178,3,2,1,1,0,0,0,0,0,0,0,0,6,8,6,5,9,4,
632523179,2,0,0,1,0,0,0,0,0,0,0,0,0,4,4,11,10,4,1,
632523180,8,2,2,1,0,0,0,0,0,0,0,0,1,14,3,12,9,2,
632523181,2,8,3,1,0,0,0,0,0,0,0,0,2,11,4,9,11,1,
632523182,1,1,1,0,0,0,0,0,0,0,0,0,1,10,10,7,7,2,
632523183,1,3,2,1,0,0,0,0,0,0,0,0,2,4,5,15,4,3,
632523184,2,2,0,0,0,0,0,0,0,0,0,0,1,7,7,9,7,4,
632523185,2,1,0,1,0,0,0,0,0,0,0,0,0,15,11,14,1,
632523186,3,1,0,1,0,0,0,0,0,0,0,3,3,3,2,8,6,2,
632523187,1,1,1,2,0,0,0,0,0,0,0,0,5,7,5,6,10,5,
632523188,6,1,1,0,0,0,0,0,0,0,0,0,4,2,4,13,7,1,
632523189,1,1,1,0,0,0,0,0,0,0,0,0,0,8,11,7,5,3,1,
632523190,3,2,0,1,0,0,0,0,0,0,0,4,6,8,1,5,9,5,
632523191,1,0,2,1,0,0,0,0,0,0,0,0,7,10,1,15,9,3,
632523192,1,3,4,0,0,0,0,0,0,0,0,0,2,3,2,8,6,8,
632523193,6,3,1,1,0,0,0,0,0,0,0,0,1,8,12,9,2,5,
632523194,4,2,0,2,0,0,0,0,0,0,0,0,0,3,3,9,10,2,
632523195,3,5,1,0,0,0,0,0,0,0,0,0,3,5,7,5,6,2,
632523196,0,1,4,1,0,0,0,0,0,0,0,0,0,4,7,9,5,3,
632523197,2,1,4,1,0,0,0,0,0,0,0,0,0,5,12,13,10,5,
632523198,3,1,2,1,0,0,0,0,0,0,0,0,0,4,6,17,2,9,
632523199,1,1,4,1,0,0,0,0,0,0,0,0,0,1,12,7,10,6,1,
632523200,1,3,2,1,0,0,0,0,0,0,0,0,1,10,4,7,6,8,
632523201,1,3,1,0,0,0,0,0,0,0,0,0,0,7,7,11,5,1,
632523202,0,1,5,0,0,0,0,0,0,0,0,0,0,12,7,8,6,5,1,
632523203,4,2,0,0,0,0,0,0,0,0,0,0,10,6,4,10,11,1,
632523204,4,1,2,1,0,0,0,0,0,0,0,0,0,7,13,12,6,4,
632523205,1,5,1,3,0,0,0,0,0,0,0,0,2,8,6,8,8,4,
632523206,1,3,0,0,0,0,0,0,0,0,0,0,4,7,9,11,12,1,
632523207,2,2,0,0,0,0,0,0,0,0,0,3,4,7,4,2,3,1,
632523208,1,1,0,0,0,0,0,0,0,0,0,0,3,12,7,4,8,3,
632523209,2,0,3,0,0,0,0,0,0,0,0,0,0,1,6,13,7,4,1,
632523210,2,5,0,0,0,0,0,0,0,0,0,0,4,14,4,6,5,2,
632523211,2,0,1,0,0,0,0,0,0,0,0,0,5,10,8,0,9,5,1,
632523212,3,0,2,2,0,0,0,0,0,0,0,1,5,16,9,23,3,
632523213,2,3,2,0,0,0,0,0,0,0,0,0,0,3,5,10,11,3,
632523214,2,1,0,1,0,0,0,0,0,0,0,0,0,7,2,8,10,5,
632523215,2,3,1,0,0,0,0,0,0,0,0,4,3,0,8,16,10,4,
632523216,2,1,1,0,0,0,0,0,0,0,0,0,3,10,8,7,4,5,
632523217,0,1,1,1,0,0,0,0,0,0,0,0,0,5,6,7,6,1,
632523218,6,4,0,0,0,0,0,0,0,0,0,1,6,4,7,6,7,
632523219,2,2,2,2,0,0,0,0,0,0,0,0,3,14,7,12,8,4,1,
632523220,1,4,1,0,0,0,0,0,0,0,0,0,3,2,14,2,4,2,
632523221,3,0,1,0,0,0,0,0,0,0,0,0,1,5,5,14,8,
632523222,3,0,1,1,0,0,0,0,0,0,0,0,0,5,10,14,4,1,
632523223,2,0,0,4,0,0,0,0,0,0,0,0,0,7,3,13,10,5,1,
632523224,4,3,0,1,0,0,0,0,0,0,0,0,0,3,9,16,5,5,
632523225,7,2,1,0,0,0,0,0,0,0,0,0,2,11,8,1,8,4,1,
632523226,2,0,1,0,0,0,0,0,0,0,0,0,1,5,10,11,8,6,
632523227,0,1,3,1,0,0,0,0,0,0,0,0,2,4,10,9,3,3,
632523228,0,1,1,0,0,0,0,0,0,0,0,0,0,4,7,10,6,2,
632523229,2,0,2,0,0,0,0,0,0,0,0,0,1,11,4,11,8,2,
632523230,3,1,1,0,0,0,0,0,0,0,0,0,0,6,8,18,9,1,
632523231,2,0,4,0,0,0,0,0,0,0,0,0,0,1,9,11,2,8,
632523232,2,4,2,1,0,0,0,0,0,0,0,0,0,2,5,8,9,1,1,
632523233,1,0,1,2,0,0,0,0,0,0,0,1,5,2,4,11,8,4,
632523234,2,1,0,1,0,0,0,0,0,0,0,0,3,9,11,2,9,1,
632523235,3,3,3,0,0,0,0,0,0,0,0,0,2,13,9,4,7,3,2,
632523236,5,3,3,0,0,0,0,0,0,0,0,0,2,3,3,13,7,4,1,
632523237,5,5,0,0,0,0,0,0,0,0,0,0,6,6,10,5,13,5,
632523238,3,1,0,0,0,0,0,0,0,0,0,0,0,10,6,9,5,
632523239,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,13,5,5,
632523240,1,1,3,0,0,0,0,0,0,0,0,0,5,4,4,15,8,4,
632523241,2,0,1,0,0,0,0,0,0,0,0,0,1,9,3,7,9,1,
632523242,0,2,3,0,0,0,0,0,0,0,0,0,4,1,7,8,5,5,
632523243,2,1,2,0,0,0,0,0,0,0,0,0,0,7,10,8,1,3,
632523244,2,0,0,2,0,0,0,0,0,0,0,0,2,9,12,9,3,8,
632523245,3,1,4,0,0,0,0,0,0,0,0,0,1,12,7,13,5,4,
632523246,3,2,0,0,0,0,0,0,0,0,0,0,1,11,11,14,3,3,
632523247,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,9,8,1,
632523248,1,0,0,0,0,0,0,0,0,0,0,0,5,3,13,13,2,3,
632523249,5,1,1,0,0,0,0,0,0,0,0,0,1,4,6,13,6,3,
632523250,5,0,1,0,0,0,0,0,0,0,0,3,2,10,7,10,6,4,
632523251,2,1,1,2,0,0,0,0,0,0,0,0,0,2,11,13,10,2,
632523252,3,1,0,0,0,0,0,0,0,0,0,3,7,2,10,8,7,
632523253,1,0,0,0,0,0,0,0,0,0,0,0,1,13,4,4,2,3,
632523254,0,0,4,1,0,0,0,0,0,0,0,0,5,9,2,12,8,3,
632523255,3,0,3,0,0,0,0,0,0,0,0,0,2,8,11,22,7,2,
632523256,1,2,3,0,0,0,0,0,0,0,0,0,6,6,6,5,9,2,
632523257,1,1,3,1,0,0,0,0,0,0,0,0,2,8,4,5,3,10,
632523258,3,1,6,1,0,0,0,0,0,0,0,0,2,5,11,10,10,2,1,
632523259,4,0,2,1,0,0,0,0,0,0,0,0,0,8,4,14,4,4,
632523260,2,3,2,0,0,0,0,0,0,0,0,0,2,6,11,11,5,1,
632523261,1,0,2,1,0,0,0,0,0,0,0,0,3,4,10,6,9,5,
632523262,3,0,5,0,0,0,0,0,0,0,0,0,2,5,4,7,4,2,2,
632523263,3,5,4,0,0,0,0,0,0,0,0,0,0,7,11,6,7,6,
632523264,1,3,6,1,0,0,0,0,0,0,0,0,4,9,5,11,7,5,
632523265,0,5,4,1,0,0,0,0,0,0,0,0,0,2,10,16,9,4,
632523266,0,3,2,0,0,0,0,0,0,0,0,0,4,13,3,7,5,1,
632523267,1,2,3,0,0,0,0,0,0,0,0,0,0,8,7,18,5,3,1,
632523268,5,0,0,0,0,0,0,0,0,0,0,0,1,6,11,13,0,4,
632523269,1,1,3,1,0,0,0,0,0,0,0,0,1,4,2,13,9,4,
