,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,0,23,24,
630102301,1,16,18,
630102302,0,19,37,
630102303,0,20,30,
630102304,1,19,27,
630102305,0,21,37,
630102306,0,18,21,
630102307,0,19,30,
630102308,0,24,29,
630102309,2,12,40,1,
630102310,0,20,28,
630102311,2,20,29,
630102312,0,16,27,
630102313,5,17,19,
630102314,0,20,33,
630102315,0,8,36,
630102316,0,24,36,
630102317,0,12,38,
630102318,1,22,26,
630102319,0,23,35,
630102320,2,24,30,
630102321,0,12,32,
630102322,0,16,46,
630102323,0,16,46,
630102324,0,7,38,
630102325,2,23,23,
630102326,2,15,32,
630102327,0,10,26,
630102328,0,18,33,
630102329,0,17,37,
630102330,1,15,28,
630102331,0,14,35,
630102332,0,10,33,
630102333,0,17,27,
630102334,0,22,31,
630102335,0,14,35,
630102336,0,6,36,2,
630102337,1,18,38,
630102338,1,22,37,
630102339,0,20,37,
630102340,0,17,30,
630102341,0,22,33,
630102342,0,15,22,
630102401,0,17,38,
630102402,0,17,30,
630102403,0,8,49,
630102404,1,21,38,
630102405,0,14,38,
630102406,0,13,41,
630102407,0,21,29,
630102501,1,19,35,
630102502,0,13,28,
630102503,0,9,28,
630102504,0,7,27,
630102505,0,16,37,
630102506,0,8,50,
630102507,4,18,28,
630102508,1,10,33,
630102509,0,20,38,
630102510,0,12,34,
630102511,0,25,37,
630102512,0,19,33,
630102513,0,15,28,
630102601,0,15,46,
630102701,0,17,34,
630102702,0,15,45,
630102703,1,20,26,
630102704,0,23,26,
630102705,0,23,34,
630102706,0,18,33,
630102707,0,5,33,
630102708,10,25,22,
630102709,0,9,30,
630102710,2,15,34,
630102901,0,19,24,
632523101,2,14,33,
632523102,0,13,30,
632523103,1,18,25,
632523104,0,14,33,
632523105,0,18,24,
632523106,0,25,22,
632523107,0,10,35,
632523108,0,19,18,
632523109,0,17,33,
632523110,4,14,32,
632523111,0,18,33,
632523112,1,12,24,
632523113,0,15,37,
632523114,3,16,30,
632523115,0,18,25,
632523116,0,20,22,
632523117,1,13,33,
632523118,0,14,37,
632523119,0,17,39,
632523120,0,10,32,
632523121,2,14,16,
632523122,1,18,30,1,
632523123,2,23,28,
632523124,2,11,26,
632523125,0,22,19,
632523126,0,14,39,
632523127,0,9,20,
632523128,0,16,32,
632523129,0,22,36,
632523130,0,21,30,
632523131,0,15,24,
632523132,0,19,29,
632523133,3,16,43,
632523134,0,25,16,
632523135,0,11,31,
632523136,1,10,25,
632523137,0,13,40,
632523138,0,21,34,
632523139,0,17,37,
632523140,0,24,32,
632523141,0,16,37,
632523142,0,14,32,
632523143,0,16,38,
632523144,1,21,36,
632523145,0,17,35,
632523146,2,12,26,
632523147,0,17,33,
632523148,0,16,38,
632523149,0,12,29,
632523150,0,11,41,
632523151,0,13,25,
632523152,0,13,24,
632523153,0,14,25,
632523154,0,11,30,
632523155,0,20,29,
632523156,0,12,34,
632523157,0,14,24,
632523158,0,13,34,
632523159,0,18,9,
632523160,1,15,22,
632523161,0,9,34,
632523162,0,12,27,
632523163,0,14,26,
632523164,0,18,26,
632523165,0,17,38,
632523166,0,14,24,
632523167,0,14,32,
632523168,0,20,24,
632523169,0,13,22,
632523170,0,19,21,
632523171,0,20,27,
632523172,0,18,29,
632523173,0,8,23,
632523174,1,9,28,
632523175,0,17,32,
632523176,0,13,22,
632523177,0,16,40,
632523178,3,18,35,
632523179,0,16,33,
632523180,0,13,28,
632523181,2,8,43,
632523182,0,16,37,
632523183,0,15,30,
632523184,0,11,31,
632523185,0,14,36,
632523186,0,23,35,
632523187,1,13,32,
632523188,2,15,27,
632523189,0,12,34,
632523190,0,15,43,
632523191,1,28,16,
632523192,1,13,21,
632523193,1,15,24,
632523194,0,22,29,
632523195,0,17,30,
632523196,0,14,28,
632523197,0,8,26,
632523198,0,21,45,
632523199,0,17,19,1,
632523200,0,11,31,
632523201,0,16,27,
632523202,1,29,27,
632523203,3,17,28,
632523204,1,21,31,
632523205,1,16,23,
632523206,1,16,22,
632523207,0,18,28,
632523208,0,13,29,
632523209,0,14,19,
632523210,0,15,21,
632523211,2,12,18,
632523212,0,19,23,
632523213,0,19,21,
632523214,1,18,26,
632523215,2,22,32,
632523216,1,13,23,
632523217,3,19,28,1,
632523218,0,14,29,
632523219,6,9,22,
632523220,0,19,30,
632523221,0,17,24,
632523222,0,11,21,
632523223,5,18,30,
632523224,0,14,31,
632523225,0,13,22,
632523226,0,10,30,
632523227,0,18,23,
632523228,0,13,32,
632523229,0,15,31,
632523230,0,28,26,
632523231,0,16,38,
632523232,5,14,25,
632523233,0,11,31,
632523234,4,18,26,1,
632523235,0,22,35,
632523236,0,13,27,
632523237,0,16,41,
632523238,0,13,27,
632523239,0,11,27,
632523240,0,24,35,
632523241,0,19,25,1,
632523242,1,9,24,
632523243,3,6,36,
632523244,4,16,27,
632523245,0,22,17,
632523246,0,16,37,
632523247,1,12,29,
632523248,0,17,35,
632523249,1,13,20,
632523250,2,25,27,
632523251,0,21,28,
632523252,2,9,24,
632523253,0,20,30,
632523254,2,17,20,
632523255,0,11,30,
632523256,0,17,30,
632523257,1,19,27,
632523258,0,22,26,
632523259,0,16,18,
632523260,0,13,25,
632523261,0,10,35,
632523262,0,19,18,
632523263,0,8,38,
632523264,0,14,30,
632523265,0,14,25,
632523266,0,8,41,
632523267,0,18,26,
632523268,1,12,32,
632523269,0,9,31,
632523270,0,18,23,
632523271,2,19,31,
632523272,0,11,33,
632523273,0,7,44,
632523274,0,13,43,
632523275,0,15,29,
632523276,0,10,20,
632523277,0,21,24,
632523278,3,16,32,
632523279,5,18,32,
632523280,0,19,30,
632523281,0,14,34,
632523282,0,12,25,
632523283,1,9,40,
632523284,1,12,23,
632523285,0,16,44,
632523286,0,11,29,
632523287,0,18,35,
632523288,2,22,32,
632523289,1,14,30,
632523290,0,9,39,
632523291,0,12,21,
632523292,0,12,47,
632523293,0,17,19,
632523294,4,21,26,
632523295,0,12,24,
632523296,0,14,32,
632523297,0,10,21,
632523298,0,24,24,
632523299,0,18,30,
632523300,4,14,32,
632523301,0,21,25,
632523302,0,8,27,
632523303,0,10,29,
632523304,1,24,27,
632523305,0,12,24,
632523306,0,29,24,
632523307,1,27,29,
632523308,0,14,44,
632523309,0,18,30,
632523310,1,17,26,
632523311,1,13,32,
632523312,0,14,32,
632523313,0,15,25,
632523314,0,20,26,
632523315,0,15,26,
632523316,0,13,32,
632523317,0,16,30,
632523318,0,10,29,
632523319,1,17,21,
632523320,3,22,26,1,
632523321,0,11,33,
632523322,0,11,28,
632523323,0,19,27,
632523324,0,16,24,
632523325,0,17,28,
632523326,0,16,27,
632523327,1,22,22,
632523328,0,14,34,
632523329,2,18,31,
632523330,0,20,23,
632523331,0,19,24,
632523332,5,17,25,
632523333,0,10,30,
632523334,0,14,36,1,
632523335,0,20,39,
632523336,2,17,27,
632523337,0,13,27,
632523338,0,15,35,
632523339,1,13,23,
632523340,0,21,38,
632523501,0,9,32,
632523502,0,18,28,
632523503,0,17,25,
632523504,1,14,27,
632523505,1,8,26,
632523506,2,14,30,
632523507,3,16,28,
632523508,2,15,24,
632523509,0,18,31,
632523510,0,12,34,
632523511,0,13,19,
632523512,0,11,33,
632523513,0,8,34,
632523514,1,14,34,
632523515,0,23,26,
632523516,0,19,29,
632523517,0,11,36,
632523518,0,21,32,
632523519,0,18,23,
632523520,0,18,39,
632523521,0,15,23,
632523522,3,14,23,
632523523,0,13,26,
632523524,1,21,17,
632523525,0,27,26,
632523526,0,15,24,
632523527,0,19,27,
632523528,0,17,23,
632523529,0,23,29,
632523530,3,12,22,
632523531,0,18,29,
632523532,0,10,27,
632523533,0,9,34,
632523534,0,20,29,
632523535,0,20,28,
632523536,0,14,34,
632523537,2,17,21,
632523538,1,21,24,
632523539,0,10,39,
632523540,0,15,23,
632523601,0,17,31,
632523602,0,20,34,
632523603,0,11,21,
632523604,1,16,28,
632523605,0,14,25,
632523606,3,22,15,
632523607,0,17,34,
632523608,0,18,34,
632523609,0,9,32,
632523610,2,19,39,
632523611,0,11,33,
632523612,0,26,29,
632523613,2,17,16,
632523614,0,20,18,
632523615,0,14,25,
632523616,4,18,34,
632523617,0,10,22,
632523618,1,15,32,
632523619,0,10,28,
632523620,0,13,29,
632523901,0,13,31,
632523902,0,13,34,
632523903,0,18,36,
632523904,0,15,30,
632523905,0,9,26,
632523906,2,12,25,
632523907,0,25,25,
632523908,0,15,33,
632523909,3,12,34,1,
632523910,0,12,31,
632524201,0,11,32,
632524202,0,15,30,
632524203,0,14,30,
632524204,0,16,32,
632524205,0,15,37,
632524206,1,16,35,
632524207,0,10,35,
632524208,5,6,28,
632524209,0,12,30,
632524210,0,13,41,
632524211,3,17,34,
632524212,0,3,40,
632524213,2,14,26,
632524214,3,20,34,
632524215,0,20,40,
632524216,0,12,35,
632524217,0,27,25,
632524218,0,8,42,
632524219,2,23,29,
632524220,1,15,26,
632524221,0,12,33,
632524222,2,9,28,
632524223,1,22,41,
632524224,0,24,26,
632524225,0,11,28,
632524226,0,21,32,
632524227,0,22,29,
632524228,0,22,28,
632524229,0,17,32,
632524230,1,13,36,
632524231,0,18,28,1,
632524232,1,23,24,
632524233,3,20,34,
632524234,0,9,35,
632524235,0,16,29,
632524236,0,21,36,
632524237,0,15,33,
632524238,0,14,36,
632524239,0,21,26,
632524240,0,14,39,
632524241,0,20,26,
632524242,0,16,28,
632524243,0,15,30,
632524244,0,13,41,
632524245,1,7,42,
632524246,0,16,31,
632524247,0,17,37,
632524248,0,11,36,
632524249,1,14,29,
632524250,0,9,38,
632524251,0,17,35,
632524252,0,10,34,
632524253,0,24,38,
632524254,0,15,26,
632524255,0,15,34,
632524256,0,14,22,
632524257,0,15,34,
632524258,0,22,26,
632524259,0,10,36,
632524260,0,22,27,
632524261,0,12,36,
632524262,0,18,48,
632524263,0,12,37,
632524264,0,17,30,
632524265,0,15,29,
632524266,2,13,26,
632524267,0,21,30,
632524268,0,17,37,
632524269,0,12,47,
632524270,0,11,31,
632524271,4,18,28,
632524272,0,23,33,
632524273,0,17,35,
632524274,0,21,31,
632524275,1,16,36,
632524276,5,16,22,
632524277,0,15,39,
632524278,3,17,35,
632524279,0,12,36,
632524280,0,17,32,
632524281,0,20,31,
632524282,0,12,34,
632524283,1,18,41,
632524284,2,15,32,
632524285,4,18,21,
632524286,0,12,36,
632524287,1,11,29,
632524288,0,23,40,
632524289,0,20,30,
632524290,0,17,35,
632524291,0,14,26,
632524292,0,12,45,
632524293,0,13,31,
632524294,3,23,27,
632524295,0,11,44,
632524296,0,16,33,
632524297,0,22,31,
632524298,0,11,42,
632524299,0,12,38,
632524300,0,14,37,
632524301,0,13,34,
632524302,0,13,32,
632524303,2,12,34,
632524501,0,13,38,
632524502,0,18,28,
632524503,1,18,34,
632524504,0,13,35,1,
632524505,0,15,23,
632524506,0,13,36,
632524507,0,20,23,
632524508,0,14,34,
632524509,0,14,27,1,
632524510,0,13,38,
632524511,0,13,39,
632524512,1,22,36,
632524513,0,7,37,
632524514,0,23,44,
632524515,0,24,23,
632524516,0,24,27,
632524601,0,19,34,
632524602,0,24,34,
632524603,4,13,31,
632524604,3,14,32,
632524605,0,13,37,
632524606,0,14,33,
632524607,0,11,35,
632524608,0,16,30,
632524801,0,18,28,
632524901,0,13,40,
632525001,0,17,26,
632525002,2,20,29,
632525003,0,12,24,
632525004,2,13,40,
632525005,0,21,38,
632525006,0,17,29,
632525007,0,21,45,
632525008,1,23,27,
632525009,0,13,30,
632525010,1,12,33,
632525011,0,12,28,
632525012,0,16,36,
632525013,0,21,28,
632525014,0,14,36,1,
632525015,4,12,40,
632525016,2,20,39,
632525017,1,23,39,
632525018,0,18,41,
632525019,0,20,30,
632525020,0,12,25,
632525021,0,15,41,
632525022,2,21,24,
632525023,2,19,28,
632525024,0,11,28,
632525025,0,21,35,
632525026,0,19,22,
632525027,0,9,32,
632525028,0,13,30,
632525029,0,8,32,
632525030,0,22,34,
632525031,0,21,28,
632525032,0,13,47,1,
632525033,0,12,35,
632525034,5,17,37,
632525035,0,14,34,
632525036,0,12,29,
632525037,1,18,30,
632525038,0,24,20,
632525039,0,18,37,
632525040,0,14,26,
632525041,1,22,24,
632525042,1,19,28,
632525043,1,19,30,
632525044,0,14,34,
632525045,0,18,30,
632525046,0,23,34,
632525047,0,14,41,
632525048,0,6,42,
632525049,0,21,35,1,
632525050,0,16,33,
632525051,0,24,35,
632525052,0,21,31,
632525053,0,22,25,
632525054,7,27,29,
632525055,0,15,37,
632525056,3,14,33,
632525057,0,18,33,
632525058,0,15,35,
632525059,0,16,27,
632525060,0,10,39,
632525061,0,11,20,
632525062,0,10,28,
632525063,0,14,36,
632525064,0,13,39,
632525065,0,17,39,
632525066,0,20,37,
632525067,0,15,29,
632525068,0,19,25,
632525069,0,16,45,
632525070,1,17,28,1,
632525071,3,22,37,
632525072,0,11,22,
632525073,0,23,34,
632525074,2,15,38,
632525075,0,5,40,
632525076,1,20,43,
632525077,0,20,40,
632525078,1,15,21,
632525079,0,18,28,
632525080,0,9,29,
632525081,0,16,30,
632525082,5,13,27,
632525083,0,12,35,
632525084,0,22,41,
632525085,0,17,49,
632525086,2,22,36,
632525087,1,15,40,
632525088,0,17,39,
632525089,0,15,42,
632525090,0,13,32,
632525091,0,9,36,
632525092,0,15,40,
632525093,0,9,37,
632525094,1,18,21,
632525095,2,20,37,
632525096,8,18,32,
632525097,0,18,31,
632525098,0,19,44,
632525099,0,18,34,
632525100,3,9,31,
632525101,0,20,29,
632525102,2,21,36,
632525103,0,19,34,
632525104,6,9,33,
632525105,1,15,29,
632525106,0,16,42,
632525107,0,13,38,
632525108,0,22,36,
632525109,3,14,30,
632525110,0,16,38,
632525111,0,13,34,
632525112,2,13,49,
632525113,4,20,32,
632525114,0,25,40,
632525115,1,20,17,
632525116,0,15,41,
632525117,0,18,25,
632525118,0,16,41,
632525119,0,12,33,
632525120,8,13,23,
632525121,0,14,28,
632525122,0,21,33,
632525123,0,17,31,
632525124,0,21,29,
632525125,0,21,35,
632525126,0,17,22,
632525127,2,23,33,
632525128,0,20,32,
632525129,0,13,35,
632525130,0,19,38,
632525131,0,24,38,
632525132,0,20,26,
632525133,0,23,34,
632525134,0,17,31,
