deviceID,total points,overflow points,overflow percentage, overflow time(ms)
630102001,110,61,0.5545454545454546,3994800730
630102301,123,52,0.42276422764227645,3396050267
630102302,99,45,0.45454545454545453,2941903162
630102303,150,70,0.4666666666666667,4586943069
630102304,109,51,0.46788990825688076,3324926535
630102305,131,68,0.5190839694656488,4447608178
630102306,133,62,0.46616541353383456,4062554389
630102307,111,63,0.5675675675675675,4120127385
630102308,102,43,0.4215686274509804,2812972202
630102309,115,54,0.46956521739130436,3533535514
630102310,105,54,0.5142857142857142,3531177808
630102311,114,57,0.5,3726748952
630102312,116,63,0.5431034482758621,4115941857
630102313,116,63,0.5431034482758621,4100137144
630102314,114,58,0.5087719298245614,3780507326
630102315,103,47,0.4563106796116505,3071608398
630102316,114,54,0.47368421052631576,3532013090
630102317,109,55,0.5045871559633027,3598042430
630102318,131,67,0.5114503816793893,4387754493
630102319,117,60,0.5128205128205128,3934120792
630102320,98,44,0.4489795918367347,2880424427
630102321,124,65,0.5241935483870968,4245791196
630102322,111,57,0.5135135135135135,3721611351
630102323,117,60,0.5128205128205128,3924437323
630102324,137,71,0.5182481751824818,4641013805
630102325,120,59,0.49166666666666664,3854226341
630102326,124,54,0.43548387096774194,3529116761
630102327,110,50,0.45454545454545453,3276118515
630102328,105,54,0.5142857142857142,3532648125
630102329,131,61,0.46564885496183206,3925186396
630102330,103,52,0.5048543689320388,3384406662
630102331,122,53,0.4344262295081967,3467383036
630102332,121,54,0.4462809917355372,3465227409
630102333,113,48,0.4247787610619469,3136882545
630102334,108,56,0.5185185185185185,3662981990
630102335,101,47,0.46534653465346537,3074964395
630102336,139,65,0.4676258992805755,4243935894
630102337,116,56,0.4827586206896552,3592342024
630102338,124,56,0.45161290322580644,3652805712
630102339,106,48,0.4528301886792453,3135304798
630102340,98,52,0.5306122448979592,3401552109
630102341,122,55,0.45081967213114754,3606766924
630102342,121,60,0.49586776859504134,3928352784
630102401,121,61,0.5041322314049587,3929932213
630102402,109,56,0.5137614678899083,3658462961
630102403,118,55,0.4661016949152542,3597341534
630102404,122,56,0.45901639344262296,3656100773
630102405,121,64,0.5289256198347108,4184584762
630102406,91,45,0.4945054945054945,2942397557
630102407,107,51,0.4766355140186916,3332237817
630102501,124,62,0.5,4051156723
630102502,113,52,0.46017699115044247,3402975792
630102503,107,55,0.514018691588785,3592961239
630102504,106,53,0.5,3474802224
630102505,129,67,0.5193798449612403,4380921571
630102506,115,48,0.41739130434782606,3133393833
630102507,110,49,0.44545454545454544,3206747041
630102508,116,54,0.46551724137931033,3527117014
630102509,93,46,0.4946236559139785,3008949935
630102510,118,58,0.4915254237288136,3794875560
630102511,126,54,0.42857142857142855,3532184467
630102512,126,50,0.3968253968253968,3272541368
630102513,120,67,0.5583333333333333,4370488585
630102601,124,54,0.43548387096774194,3530385844
630102701,119,59,0.4957983193277311,3854621941
630102702,105,59,0.5619047619047619,3854976565
630102703,114,58,0.5087719298245614,3785296464
630102704,105,58,0.5523809523809524,3787732320
630102705,106,54,0.5094339622641509,3528872118
630102706,128,55,0.4296875,3607840662
630102707,122,64,0.5245901639344263,4189169797
630102708,130,64,0.49230769230769234,4131890371
630102709,106,47,0.44339622641509435,3075973024
630102710,126,53,0.42063492063492064,3462969802
630102901,120,54,0.45,3537489184
632523101,93,43,0.46236559139784944,2813791427
632523102,101,50,0.49504950495049505,3269371794
632523103,89,51,0.5730337078651685,3330262534
632523104,83,42,0.5060240963855421,2738797655
632523105,101,44,0.43564356435643564,2880143306
632523106,117,62,0.5299145299145299,4041677582
632523107,103,49,0.47572815533980584,3201588760
632523108,87,40,0.45977011494252873,2552943550
632523109,98,42,0.42857142857142855,2740429141
632523110,122,74,0.6065573770491803,4834492238
632523111,107,48,0.4485981308411215,3145276097
632523112,97,56,0.5773195876288659,3651706157
632523113,132,70,0.5303030303030303,4572777617
632523114,80,39,0.4875,2538074580
632523115,89,48,0.5393258426966292,3136313488
632523116,128,74,0.578125,4844633430
632523117,107,55,0.514018691588785,3587180034
632523118,100,52,0.52,3400264223
632523119,127,62,0.4881889763779528,3993927824
632523120,101,54,0.5346534653465347,3452485964
632523121,88,49,0.5568181818181818,3196769766
632523122,97,45,0.4639175257731959,2949530986
632523123,92,41,0.44565217391304346,2618763675
632523124,115,60,0.5217391304347826,3920942513
632523125,101,47,0.46534653465346537,3072649897
632523126,122,67,0.5491803278688525,4385366336
632523127,101,43,0.42574257425742573,2813125342
632523128,94,45,0.4787234042553192,2948662560
632523129,118,61,0.5169491525423728,3977446251
632523130,113,55,0.48672566371681414,3598905397
632523131,116,57,0.49137931034482757,3717249521
632523132,108,51,0.4722222222222222,3336647308
632523133,127,68,0.5354330708661418,4383288955
632523134,112,49,0.4375,3206069827
632523135,100,48,0.48,3138298668
632523136,101,50,0.49504950495049505,3265239621
632523137,111,50,0.45045045045045046,3272671511
632523138,110,52,0.4727272727272727,3399549316
632523139,97,44,0.4536082474226804,2881643125
632523140,99,40,0.40404040404040403,2619507959
632523141,81,39,0.48148148148148145,2556931329
632523142,110,55,0.5,3592697053
632523143,127,58,0.4566929133858268,3803876071
632523144,109,55,0.5045871559633027,3591821800
632523145,103,53,0.5145631067961165,3466259846
632523146,98,51,0.5204081632653061,3263725917
632523147,125,65,0.52,4249652452
632523148,108,53,0.49074074074074076,3472088583
632523149,99,48,0.48484848484848486,3075396428
632523150,120,55,0.4583333333333333,3590169858
632523151,97,55,0.5670103092783505,3592827591
632523152,93,40,0.43010752688172044,2622132542
632523153,99,54,0.5454545454545454,3463314928
632523154,102,43,0.4215686274509804,2812359412
632523155,116,65,0.5603448275862069,4234289043
632523156,103,46,0.44660194174757284,3006049618
632523157,89,41,0.4606741573033708,2682485425
632523158,111,50,0.45045045045045046,3256648588
632523159,96,51,0.53125,3331306373
632523160,105,47,0.44761904761904764,3077265382
632523161,97,48,0.4948453608247423,3123199957
632523162,103,48,0.46601941747572817,3138983540
632523163,103,52,0.5048543689320388,3393983294
632523164,99,56,0.5656565656565656,3655631344
632523165,115,50,0.43478260869565216,3268573405
632523166,85,43,0.5058823529411764,2808812988
632523167,78,37,0.47435897435897434,2415970981
632523168,119,56,0.47058823529411764,3666630744
632523169,113,56,0.49557522123893805,3669572076
632523170,106,56,0.5283018867924528,3663422534
632523171,98,48,0.4897959183673469,3129204512
632523172,111,55,0.4954954954954955,3592988073
632523173,120,62,0.5166666666666667,4049489355
632523174,111,48,0.43243243243243246,3133445823
632523175,104,50,0.4807692307692308,3266138945
632523176,97,38,0.3917525773195876,2419461021
632523177,118,58,0.4915254237288136,3791447622
632523178,87,42,0.4827586206896552,2742284425
632523179,84,37,0.44047619047619047,2412777511
632523180,101,47,0.46534653465346537,3073759482
632523181,120,48,0.4,3082930026
632523182,97,46,0.4742268041237113,3009968935
632523183,103,58,0.5631067961165048,3780054833
632523184,97,48,0.4948453608247423,3131300624
632523185,118,53,0.4491525423728814,3474159699
632523186,116,60,0.5172413793103449,3861257787
632523187,90,41,0.45555555555555555,2677470708
632523188,91,41,0.45054945054945056,2681071224
632523189,116,51,0.4396551724137931,3331970878
632523190,114,56,0.49122807017543857,3668164645
632523191,110,40,0.36363636363636365,2616484886
632523192,110,54,0.4909090909090909,3531690078
632523193,119,61,0.5126050420168067,3996252296
632523194,103,45,0.4368932038834951,2947314616
632523195,111,61,0.5495495495495496,3981661020
632523196,106,53,0.5,3459444752
632523197,98,51,0.5204081632653061,3333355827
632523198,107,56,0.5233644859813084,3671038883
632523199,87,48,0.5517241379310345,3069630999
632523200,100,51,0.51,3340032400
632523201,96,38,0.3958333333333333,2426896466
632523202,95,44,0.4631578947368421,2869685631
632523203,104,44,0.4230769230769231,2882693784
632523204,115,55,0.4782608695652174,3592428079
632523205,81,36,0.4444444444444444,2351524855
632523206,96,46,0.4791666666666667,3004748062
632523207,94,44,0.46808510638297873,2873176560
632523208,97,50,0.5154639175257731,3201148142
632523209,89,48,0.5393258426966292,3135107688
632523210,100,42,0.42,2744146151
632523211,113,52,0.46017699115044247,3399104401
632523212,117,49,0.4188034188034188,3200111902
632523213,96,44,0.4583333333333333,2808551101
632523214,92,47,0.5108695652173914,3067795422
632523215,96,47,0.4895833333333333,3071960816
632523216,96,44,0.4583333333333333,2875356727
632523217,87,43,0.4942528735632184,2813239802
632523218,108,57,0.5277777777777778,3711002377
632523219,103,43,0.4174757281553398,2810132573
632523220,109,52,0.47706422018348627,3403769273
632523221,105,59,0.5619047619047619,3858764190
632523222,85,35,0.4117647058823529,2294025600
632523223,109,56,0.5137614678899083,3662284378
632523224,92,49,0.532608695652174,3137440356
632523225,90,37,0.4111111111111111,2413014299
632523226,126,57,0.4523809523809524,3716484657
632523227,89,48,0.5393258426966292,3141172612
632523228,100,47,0.47,3013274661
632523229,100,55,0.55,3596123671
632523230,107,54,0.5046728971962616,3534340856
632523231,98,49,0.5,3207452626
632523232,111,55,0.4954954954954955,3594857134
632523233,118,64,0.5423728813559322,4178071471
632523234,115,54,0.46956521739130436,3532946230
632523235,102,52,0.5098039215686274,3397461417
632523236,95,48,0.5052631578947369,3139971220
632523237,137,68,0.49635036496350365,4447050744
632523238,97,48,0.4948453608247423,3142678259
632523239,85,45,0.5294117647058824,2942135964
632523240,124,52,0.41935483870967744,3409629727
632523241,105,52,0.49523809523809526,3403027463
632523242,97,43,0.44329896907216493,2809393028
632523243,112,63,0.5625,4120898107
632523244,111,61,0.5495495495495496,3986772754
632523245,91,33,0.3626373626373626,2157704196
632523246,87,41,0.47126436781609193,2678306070
632523247,104,44,0.4230769230769231,2873794902
632523248,89,49,0.550561797752809,3207205604
632523249,101,48,0.4752475247524752,3136466928
632523250,88,39,0.4431818181818182,2552768286
632523251,113,61,0.5398230088495575,3988687874
632523252,92,48,0.5217391304347826,3154640156
632523253,102,52,0.5098039215686274,3401824683
632523254,114,53,0.4649122807017544,3459901245
632523255,125,57,0.456,3739380010
632523256,103,45,0.4368932038834951,2939839767
632523257,119,64,0.5378151260504201,4188465910
632523258,109,52,0.47706422018348627,3337490960
632523259,125,67,0.536,4383156071
632523260,110,50,0.45454545454545453,3264591316
632523261,97,41,0.422680412371134,2687666720
632523262,114,52,0.45614035087719296,3404498258
632523263,101,53,0.5247524752475248,3462603628
632523264,116,54,0.46551724137931033,3523036186
632523265,103,49,0.47572815533980584,3194270451
632523266,96,50,0.5208333333333334,3265179137
632523267,93,38,0.40860215053763443,2486551996
632523268,95,51,0.5368421052631579,3329935178
632523269,124,57,0.4596774193548387,3728048472
632523270,100,53,0.53,3396960264
