,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,11,40,
630102301,6,37,
630102302,18,31,
630102303,8,38,
630102304,5,42,
630102305,13,34,
630102306,1,46,
630102307,11,34,
630102308,10,32,
630102309,11,48,
630102310,9,47,1,
630102311,12,42,
630102312,6,40,
630102313,17,42,1,
630102314,13,39,1,
630102315,17,34,1,
630102316,6,32,
630102317,12,29,
630102318,9,37,
630102319,12,29,1,
630102320,8,41,
630102321,14,40,
630102322,5,34,
630102323,8,38,
630102324,16,36,
630102325,7,48,
630102326,17,31,
630102327,9,40,
630102328,4,43,
630102329,7,38,
630102330,10,48,
630102331,8,40,
630102332,9,41,
630102333,8,38,
630102334,7,46,1,
630102335,14,22,
630102336,13,40,
630102337,4,49,
630102338,6,33,
630102339,9,30,
630102340,18,40,
630102341,13,36,
630102342,16,24,
630102401,11,40,1,
630102402,12,35,
630102403,13,43,1,
630102404,11,47,
630102405,5,28,
630102406,14,37,
630102407,6,45,
630102501,10,36,
630102502,11,31,
630102503,2,57,
630102504,13,37,
630102505,9,41,
630102506,9,30,
630102507,15,25,
630102508,11,42,
630102509,10,42,
630102510,5,53,
630102511,14,39,
630102512,9,40,
630102513,11,33,
630102601,5,35,
630102701,10,36,1,
630102702,9,34,
630102703,7,45,
630102704,13,44,
630102705,6,44,
630102706,12,37,
630102707,12,29,
630102708,12,42,
630102709,3,50,
630102710,9,45,
630102901,5,48,1,
632523101,5,39,
632523102,7,30,
632523103,6,38,
632523104,3,34,
632523105,12,33,
632523106,13,31,1,
632523107,6,53,
632523108,15,38,
632523109,10,34,
632523110,8,34,
632523111,8,30,
632523112,7,32,
632523113,11,38,
632523114,9,31,
632523115,15,32,
632523116,3,48,
632523117,13,40,
632523118,12,40,1,
632523119,15,40,
632523120,8,28,
632523121,6,45,
632523122,7,47,
632523123,17,29,
632523124,10,37,
632523125,14,23,1,
632523126,8,35,
632523127,7,33,1,
632523128,14,34,1,
632523129,17,25,
632523130,10,34,
632523131,11,49,
632523132,16,27,
632523133,4,46,1,
632523134,12,26,
632523135,10,47,
632523136,9,26,
632523137,7,35,
632523138,9,31,
632523139,9,37,
632523140,13,17,
632523141,4,48,
632523142,12,30,
632523143,5,36,
632523144,11,32,
632523145,4,42,
632523146,10,31,
632523147,13,46,1,
632523148,16,37,
632523149,7,39,
632523150,12,39,
632523151,10,37,
632523152,13,26,
632523153,12,41,
632523154,12,26,
632523155,7,48,
632523156,8,39,
632523157,15,24,1,
632523158,13,27,
632523159,6,31,
632523160,14,41,
632523161,14,45,
632523162,11,35,
632523163,12,33,
632523164,7,36,
632523165,9,36,
632523166,7,34,
632523167,10,28,
632523168,4,33,
632523169,7,39,2,
632523170,12,31,
632523171,4,24,
632523172,8,39,
632523173,10,41,2,
632523174,7,27,
632523175,15,35,
632523176,7,38,
632523177,8,41,1,
632523178,15,40,
632523179,13,41,1,
632523180,9,37,
632523181,18,44,
632523182,7,23,
632523183,11,25,
632523184,11,24,
632523185,13,41,
632523186,8,45,
632523187,14,27,
632523188,4,36,
632523189,12,39,
632523190,14,39,
632523191,12,27,
632523192,3,29,
632523193,7,29,
632523194,10,41,
632523195,10,38,
632523196,14,30,
632523197,9,29,
632523198,6,42,2,
632523199,12,38,
632523200,13,33,
632523201,5,24,
632523202,5,40,
632523203,12,35,
632523204,8,40,
632523205,8,38,1,
632523206,15,26,
632523207,8,38,
632523208,6,37,
632523209,9,38,
632523210,9,25,
632523211,11,35,
632523212,10,43,
632523213,11,26,
632523214,14,28,
632523215,11,39,
632523216,16,29,
632523217,7,33,
632523218,11,33,
632523219,10,33,
632523220,13,48,
632523221,11,33,
632523222,9,30,
632523223,3,55,
632523224,11,31,1,
632523225,9,21,
632523226,9,30,
632523227,4,40,
632523228,7,35,
632523229,2,42,
632523230,6,30,
632523231,9,23,
632523232,6,32,
632523233,5,37,1,
632523234,8,47,
632523235,8,29,
632523236,10,32,
632523237,7,52,
632523238,5,33,
632523239,5,19,
632523240,15,32,1,
632523241,5,38,
632523242,9,24,
632523243,11,30,
632523244,10,50,
632523245,18,31,
632523246,8,34,
632523247,6,34,
632523248,9,44,
632523249,18,28,1,
632523250,16,28,
632523251,10,47,
632523252,11,37,
632523253,14,27,1,
632523254,10,34,1,
632523255,12,32,1,
632523256,13,32,
632523257,21,25,
632523258,8,46,
632523259,10,48,
632523260,11,29,
632523261,17,39,
632523262,13,40,
632523263,5,27,
632523264,9,34,
632523265,8,38,
632523266,8,32,
632523267,11,35,
632523268,12,40,
632523269,17,39,
632523270,13,29,
632523271,12,32,
632523272,11,42,
632523273,15,35,
632523274,14,33,
632523275,12,32,
632523276,10,32,
632523277,9,41,
632523278,9,33,
632523279,10,44,
632523280,11,36,
632523281,4,50,
632523282,8,25,
632523283,5,34,
632523284,12,36,
632523285,4,47,
632523286,4,40,
632523287,7,37,
632523288,6,37,
632523289,12,33,
632523290,10,41,
632523291,14,34,
632523292,7,34,
632523293,15,35,
632523294,8,48,
632523295,6,34,
632523296,8,43,
632523297,15,34,
632523298,5,41,1,
632523299,4,46,1,
632523300,16,38,
632523301,15,38,
632523302,5,33,
632523303,12,42,
632523304,7,39,1,
632523305,14,29,
632523306,6,35,
632523307,18,39,
632523308,14,32,
632523309,12,38,
632523310,3,34,
632523311,7,41,1,
632523312,8,38,
632523313,14,36,
632523314,9,39,
632523315,3,26,
632523316,16,29,1,
632523317,10,36,
632523318,4,31,
632523319,11,33,
632523320,12,36,
632523321,11,44,
632523322,7,40,
632523323,13,37,
632523324,6,35,
632523325,12,42,1,
632523326,14,23,
632523327,12,40,1,
632523328,15,42,
632523329,13,34,
632523330,12,34,
632523331,8,44,
632523332,9,31,
632523333,5,42,
632523334,9,36,
632523335,10,44,2,
632523336,9,31,
632523337,13,34,
632523338,18,23,
632523339,7,39,
632523340,7,46,
632523501,8,39,
632523502,20,41,
632523503,11,38,
632523504,9,38,
632523505,10,38,
632523506,13,34,
632523507,10,28,
632523508,4,40,
632523509,11,29,
632523510,11,42,
632523511,8,35,
632523512,5,39,
632523513,8,29,
632523514,11,24,
632523515,9,26,
632523516,11,32,
632523517,6,32,
632523518,10,28,
632523519,8,32,
632523520,2,35,
632523521,9,29,
632523522,9,42,
632523523,9,43,
632523524,9,28,
632523525,5,39,
632523526,16,39,
632523527,19,26,
632523528,10,40,
632523529,14,42,
632523530,6,27,
632523531,8,30,
632523532,12,34,
632523533,12,31,
632523534,10,35,
632523535,21,34,
632523536,10,33,
632523537,10,43,
632523538,14,31,
632523539,9,28,1,
632523540,7,33,
632523601,18,36,
632523602,12,47,
632523603,17,45,
632523604,9,38,
632523605,5,40,
632523606,6,25,
632523607,13,35,
632523608,12,29,
632523609,8,23,
632523610,11,42,
632523611,12,40,
632523612,7,27,
632523613,6,41,
632523614,17,31,
632523615,7,29,
632523616,12,37,1,
632523617,9,33,
632523618,10,36,
632523619,10,20,1,
632523620,6,27,
632523901,11,41,
632523902,5,36,
632523903,3,39,
632523904,12,25,
632523905,19,28,1,
632523906,12,35,
632523907,11,37,
632523908,12,37,
632523909,8,44,
632523910,10,32,
632524201,7,37,
632524202,8,42,
632524203,9,44,
632524204,12,35,1,
632524205,6,36,
632524206,8,43,
632524207,9,37,
632524208,13,46,
632524209,18,29,
632524210,11,47,
632524211,5,41,1,
632524212,8,45,
632524213,17,44,
632524214,7,41,1,
632524215,10,37,1,
632524216,8,49,
632524217,17,34,
632524218,11,35,
632524219,12,36,
632524220,11,41,
632524221,10,30,
632524222,11,29,
632524223,11,53,
632524224,9,28,
632524225,8,47,
632524226,11,36,
632524227,11,35,
632524228,7,45,
632524229,13,56,
632524230,7,43,1,
632524231,12,43,1,
632524232,10,42,
632524233,20,49,
632524234,5,39,
632524235,7,40,
632524236,7,42,
632524237,11,36,2,
632524238,9,35,1,
632524239,14,38,
632524240,4,36,
632524241,7,41,
632524242,7,32,
632524243,10,34,
632524244,18,42,1,
632524245,14,49,
632524246,8,47,
632524247,10,30,1,
632524248,15,33,
632524249,8,33,
632524250,5,44,
632524251,12,38,
632524252,5,45,
632524253,10,49,
632524254,11,45,
632524255,7,36,
632524256,7,44,
632524257,2,38,
632524258,10,44,
632524259,15,36,1,
632524260,8,43,
632524261,7,51,
632524262,7,32,
632524263,9,40,
632524264,7,35,
632524265,9,40,
632524266,1,44,
632524267,3,37,
632524268,10,31,
632524269,11,49,
632524270,11,34,
632524271,7,54,
632524272,20,39,
632524273,14,31,
632524274,5,45,
632524275,8,30,
632524276,8,37,1,
632524277,12,39,
632524278,13,34,
632524279,5,32,
632524280,5,43,
632524281,5,48,
632524282,10,38,1,
632524283,14,35,1,
632524284,13,37,
632524285,11,41,
632524286,11,38,3,
632524287,19,37,
632524288,4,47,
632524289,15,39,
632524290,12,35,
632524291,8,54,
632524292,7,47,
632524293,3,43,
632524294,10,56,1,
632524295,10,43,
632524296,9,40,
632524297,8,49,
632524298,11,42,
632524299,13,28,1,
632524300,10,42,2,
632524301,10,51,
632524302,21,51,
632524303,9,35,
632524501,9,39,
632524502,16,35,
632524503,16,47,
632524504,19,40,
632524505,11,39,
632524506,11,31,1,
632524507,9,41,
632524508,18,41,1,
632524509,14,38,
632524510,9,33,
632524511,5,38,
632524512,10,38,
632524513,4,44,
632524514,9,37,
632524515,5,42,
632524516,14,46,
632524601,13,54,
632524602,10,42,
632524603,1,31,
632524604,21,48,
632524605,14,39,
632524606,7,40,
632524607,9,36,
632524608,8,39,
632524801,6,46,
632524901,11,42,
632525001,8,32,
632525002,9,36,
632525003,20,41,
632525004,6,42,
632525005,15,41,
632525006,12,38,1,
632525007,8,36,
632525008,6,33,
632525009,15,51,
632525010,14,27,1,
632525011,8,42,
632525012,12,35,1,
632525013,16,40,
632525014,5,57,
632525015,6,45,
632525016,13,39,
632525017,6,40,
632525018,10,37,
632525019,9,32,
632525020,8,35,1,
632525021,9,34,
632525022,6,39,
632525023,13,31,
632525024,6,41,
632525025,11,43,
632525026,13,36,
632525027,14,52,
632525028,10,33,
632525029,11,31,
632525030,7,45,
632525031,11,30,
632525032,7,30,
632525033,11,43,1,
632525034,10,41,
632525035,2,51,
632525036,10,34,
632525037,7,38,1,
632525038,11,62,
632525039,12,50,
632525040,12,37,
632525041,7,55,
632525042,10,41,1,
632525043,19,47,
632525044,8,37,
632525045,11,38,
632525046,7,40,
632525047,11,38,
632525048,8,43,
632525049,6,44,
632525050,7,39,
632525051,17,44,
632525052,11,41,
632525053,10,28,
632525054,14,31,
632525055,9,40,1,
632525056,14,38,
632525057,2,46,
632525058,11,49,1,
632525059,12,37,
632525060,12,39,
632525061,4,45,
632525062,13,44,
632525063,2,44,
632525064,11,46,1,
632525065,14,31,
632525066,8,48,
632525067,9,38,
632525068,18,27,
632525069,10,32,
632525070,6,46,
632525071,14,44,
632525072,10,31,
632525073,3,53,
632525074,16,27,
632525075,8,39,
632525076,15,33,
632525077,10,46,
632525078,6,41,
632525079,9,49,
632525080,8,47,
632525081,19,52,
632525082,8,55,
632525083,11,38,
632525084,9,38,
632525085,8,45,
632525086,5,27,
632525087,11,25,
632525088,13,44,
632525089,7,44,
632525090,10,34,
632525091,5,35,
632525092,9,48,
632525093,11,43,
632525094,13,51,1,
632525095,16,42,
632525096,12,43,
632525097,14,52,
632525098,10,43,
632525099,9,42,
632525100,8,41,
632525101,7,37,
632525102,4,56,1,
632525103,4,30,
632525104,12,30,
632525105,9,44,
632525106,6,41,
632525107,8,42,
632525108,13,34,
632525109,9,32,
632525110,15,42,
632525111,7,47,
632525112,21,37,
632525113,15,34,
632525114,12,55,
632525115,13,38,
632525116,7,37,
632525117,11,43,
632525118,13,47,
632525119,9,52,1,
632525120,7,38,2,
632525121,14,41,2,
632525122,5,39,
632525123,12,41,
632525124,16,43,
632525125,6,48,
632525126,4,37,
632525127,17,20,
632525128,9,37,1,
632525129,6,47,
632525130,11,28,
632525131,12,43,
632525132,16,28,
632525133,12,42,
632525134,5,42,
632525135,7,47,1,
632525136,12,42,
632525137,11,43,
632525138,15,32,1,
632525139,12,31,
632525140,11,35,
632525141,8,34,
632525142,9,27,
632525143,11,32,
632525144,15,39,
632525145,19,36,
632525146,8,48,1,
632525147,12,53,
632525148,7,34,
632525149,14,45,
632525150,6,33,
632525151,12,33,1,
632525152,14,36,
632525153,9,33,
632525154,10,40,
632525155,12,37,
632525156,13,34,
632525157,14,36,
632525158,8,44,
632525159,21,36,
632525160,18,38,
632525161,10,47,2,
632525162,11,37,
632525163,18,38,
632525164,12,42,
632525165,9,28,
632525166,8,49,
632525167,8,44,
632525168,7,40,
632525169,5,47,
632525170,5,44,
632525171,7,31,
632525172,8,29,
632525173,7,34,
632525174,3,42,
632525175,8,37,
632525176,12,36,
632525177,5,41,1,
632525178,15,30,
632525179,4,52,1,
632525180,13,47,
632525181,9,41,
632525182,5,29,
632525183,6,39,
632525184,10,36,
632525185,21,40,
632525186,4,53,
632525187,10,37,
632525188,14,29,
632525189,5,32,
632525190,11,34,
632525191,12,45,
632525192,4,44,
632525193,10,40,
632525194,11,36,
632525195,7,28,
632525196,11,43,
632525197,10,50,1,
632525198,8,34,
632525199,8,38,
632525200,13,46,
632525201,10,28,
632525202,9,33,
632525203,13,44,
632525204,10,43,
632525205,17,41,
632525206,8,44,
632525207,9,48,1,
632525208,11,33,
632525209,13,37,
632525210,10,31,1,
632525211,9,32,1,
632525212,7,49,
632525213,8,27,1,
632525214,12,47,
632525215,13,47,
632525216,9,30,2,
632525217,20,42,
632525218,15,28,1,
632525219,10,37,
632525220,8,37,
632525221,9,40,
632525222,9,40,
632525223,11,29,
632525224,20,34,
632525225,17,45,
632525226,12,45,
632525227,7,33,
632525228,8,42,
632525229,5,35,
632525230,13,37,
632525231,7,39,1,
632525232,15,31,
632525233,7,30,
632525234,9,38,
632525235,12,41,
632525236,13,54,
632525237,8,33,1,
632525238,4,56,
632525239,10,28,
632525240,11,37,
632525241,4,42,1,
632525242,6,48,
632525243,15,28,
632525244,9,55,
632525245,16,43,
632525246,14,41,
632525247,7,35,
632525248,8,44,
632525249,9,32,
632525250,11,38,1,
632525251,9,48,1,
632525252,7,49,
632525253,11,41,
632525254,10,28,
632525255,5,51,
632525256,13,36,1,
632525257,12,42,
632525258,5,50,
632525259,11,36,
632525260,19,39,
632525261,9,43,1,
632525262,12,44,
632525263,21,31,
632525264,10,34,
632525265,18,40,
632525266,9,43,
632525267,8,40,
632525268,13,41,
632525269,12,37,
632525270,13,47,
632525271,15,44,
632525272,11,43,
632525273,14,43,
632525274,9,43,
632525275,7,34,
632525276,7,36,
632525277,7,33,
632525278,5,46,
632525279,10,29,
632525280,13,32,
632525281,7,43,
632525282,20,38,
632525283,10,44,
632525284,24,30,2,
632525285,13,35,
632525286,9,35,
632525287,7,35,
632525288,5,51,
632525289,8,56,
632525290,9,43,
632525291,11,50,
632525292,6,56,
632525293,12,46,
632525294,18,42,
632525295,7,46,
632525296,24,27,
632525297,5,36,1,
632525298,10,34,
632525299,9,50,
632525300,14,32,
632525301,10,35,
632525302,19,36,
