deviceID,total points,overflow points,overflow percentage, overflow time(ms)
630102001,132,69,0.5227272727272727,194532171
630102301,114,47,0.41228070175438597,129636950
630102302,112,53,0.4732142857142857,150445952
630102303,112,51,0.45535714285714285,137085936
630102304,116,63,0.5431034482758621,178624919
630102305,94,35,0.3723404255319149,96364881
630102306,108,49,0.4537037037037037,139520744
630102307,102,46,0.45098039215686275,131487052
630102308,114,49,0.4298245614035088,137153885
630102309,113,46,0.40707964601769914,129968217
630102310,119,52,0.4369747899159664,147767951
630102311,89,50,0.5617977528089888,141130038
630102312,105,50,0.47619047619047616,138535090
630102313,93,38,0.40860215053763443,100376040
630102314,114,57,0.5,158434519
630102315,114,51,0.4473684210526316,143589196
630102316,123,63,0.5121951219512195,173583931
630102317,112,49,0.4375,135699365
630102318,112,50,0.44642857142857145,136551389
630102319,94,51,0.5425531914893617,141416631
630102320,100,51,0.51,145144623
630102321,118,60,0.5084745762711864,168377809
630102322,113,54,0.4778761061946903,151555608
630102323,128,47,0.3671875,130429994
630102324,110,52,0.4727272727272727,148173896
630102325,116,52,0.4482758620689655,144747652
630102326,94,46,0.48936170212765956,125188769
630102327,117,58,0.49572649572649574,166014701
630102328,112,56,0.5,162299826
630102329,105,58,0.5523809523809524,161581577
630102330,97,41,0.422680412371134,113095297
630102331,96,53,0.5520833333333334,146556222
630102332,99,46,0.46464646464646464,130007481
630102333,118,55,0.4661016949152542,153809798
630102334,115,55,0.4782608695652174,152688012
630102335,105,47,0.44761904761904764,135937863
630102336,111,49,0.44144144144144143,137886183
630102337,123,56,0.45528455284552843,158083104
630102338,96,37,0.3854166666666667,103116771
630102339,106,51,0.4811320754716981,144126339
630102340,111,45,0.40540540540540543,123880176
630102341,113,59,0.5221238938053098,165831466
630102342,122,60,0.4918032786885246,164888323
630102401,98,46,0.46938775510204084,126719718
630102402,126,57,0.4523809523809524,156962022
630102403,112,58,0.5178571428571429,162382402
630102404,109,56,0.5137614678899083,155341160
630102405,121,57,0.47107438016528924,156083335
630102406,111,62,0.5585585585585585,165884154
630102407,102,50,0.49019607843137253,133603901
630102501,125,58,0.464,168144463
630102502,111,47,0.42342342342342343,131263566
630102503,110,45,0.4090909090909091,125317626
630102504,110,48,0.43636363636363634,140701591
630102505,112,55,0.49107142857142855,150945951
630102506,96,45,0.46875,126242063
630102507,102,49,0.4803921568627451,134316266
630102508,104,45,0.4326923076923077,126764838
630102509,129,69,0.5348837209302325,196185682
630102510,114,61,0.5350877192982456,172004941
630102511,112,46,0.4107142857142857,124227979
630102512,104,46,0.4423076923076923,132041569
630102513,118,53,0.4491525423728814,150792794
630102601,108,54,0.5,150697756
630102701,110,56,0.509090909090909,156291093
630102702,114,58,0.5087719298245614,158975786
630102703,108,46,0.42592592592592593,130498971
630102704,116,56,0.4827586206896552,151575390
630102705,109,55,0.5045871559633027,153549432
630102706,107,55,0.514018691588785,154743780
630102707,95,46,0.4842105263157895,124041667
630102708,119,58,0.48739495798319327,160847236
630102709,106,49,0.46226415094339623,137804807
630102710,102,57,0.5588235294117647,147563931
630102901,103,48,0.46601941747572817,131873034
632523101,84,40,0.47619047619047616,120361484
632523102,89,41,0.4606741573033708,109307460
632523103,93,36,0.3870967741935484,93868292
632523104,97,43,0.44329896907216493,118605333
632523105,106,43,0.4056603773584906,123406007
632523106,117,52,0.4444444444444444,150924566
632523107,99,49,0.494949494949495,136750821
632523108,72,37,0.5138888888888888,101005936
632523109,108,59,0.5462962962962963,163870235
632523110,107,47,0.4392523364485981,129605169
632523111,99,56,0.5656565656565656,148279276
632523112,95,52,0.5473684210526316,141472484
632523113,117,42,0.358974358974359,121667826
632523114,92,49,0.532608695652174,132451264
632523115,105,43,0.4095238095238095,122822097
632523116,118,61,0.5169491525423728,168779689
632523117,114,56,0.49122807017543857,158119940
632523118,95,45,0.47368421052631576,125663938
632523119,113,50,0.4424778761061947,140897932
632523120,95,45,0.47368421052631576,122838060
632523121,92,39,0.42391304347826086,106009798
632523122,101,46,0.45544554455445546,128224126
632523123,113,57,0.504424778761062,159832609
632523124,110,47,0.42727272727272725,130176794
632523125,96,46,0.4791666666666667,129465465
632523126,111,53,0.4774774774774775,147667942
632523127,88,33,0.375,90338433
632523128,91,40,0.43956043956043955,108530781
632523129,109,57,0.5229357798165137,160049240
632523130,128,66,0.515625,186054259
632523131,87,33,0.3793103448275862,89161691
632523132,95,49,0.5157894736842106,134303557
632523133,109,46,0.42201834862385323,129394847
632523134,103,48,0.46601941747572817,135290222
632523135,103,48,0.46601941747572817,134474321
632523136,96,48,0.5,137533801
632523137,93,46,0.4946236559139785,124407046
632523138,107,44,0.411214953271028,121565792
632523139,91,42,0.46153846153846156,114246187
632523140,107,62,0.5794392523364486,177084104
632523141,83,38,0.4578313253012048,108125363
632523142,111,48,0.43243243243243246,133436702
632523143,119,70,0.5882352941176471,196241739
632523144,120,51,0.425,146768196
632523145,103,62,0.6019417475728155,167297474
632523146,93,57,0.6129032258064516,148194841
632523147,105,45,0.42857142857142855,124233072
632523148,105,52,0.49523809523809526,142960185
632523149,92,47,0.5108695652173914,130236177
632523150,90,39,0.43333333333333335,109537073
632523151,93,42,0.45161290322580644,116034391
632523152,99,54,0.5454545454545454,148284475
632523153,87,39,0.4482758620689655,109878179
632523154,99,53,0.5353535353535354,146825713
632523155,94,47,0.5,130325677
632523156,123,52,0.42276422764227645,145842656
632523157,98,51,0.5204081632653061,135816097
632523158,98,46,0.46938775510204084,131281028
632523159,90,39,0.43333333333333335,110232692
632523160,110,46,0.41818181818181815,131816197
632523161,97,51,0.5257731958762887,137397183
632523162,93,46,0.4946236559139785,129205715
632523163,109,46,0.42201834862385323,128115244
632523164,93,40,0.43010752688172044,111670373
632523165,116,51,0.4396551724137931,150235779
632523166,88,40,0.45454545454545453,109269535
632523167,89,38,0.42696629213483145,106705350
632523168,106,50,0.4716981132075472,136584554
632523169,94,45,0.4787234042553192,125427925
632523170,91,52,0.5714285714285714,141123682
632523171,95,39,0.4105263157894737,110959771
632523172,76,34,0.4473684210526316,91695249
632523173,111,42,0.3783783783783784,117744835
632523174,94,43,0.4574468085106383,118811530
632523175,90,43,0.4777777777777778,115728260
632523176,91,39,0.42857142857142855,109177863
632523177,110,48,0.43636363636363634,130590666
632523178,79,36,0.45569620253164556,96503258
632523179,112,53,0.4732142857142857,144439610
632523180,112,57,0.5089285714285714,160439184
632523181,125,67,0.536,190914290
632523182,103,51,0.49514563106796117,144681506
632523183,96,46,0.4791666666666667,124221046
632523184,102,51,0.5,139541919
632523185,100,51,0.51,137030485
632523186,96,46,0.4791666666666667,123116012
632523187,90,35,0.3888888888888889,99774205
632523188,96,42,0.4375,116850582
632523189,108,52,0.48148148148148145,143551115
632523190,98,52,0.5306122448979592,144162793
632523191,95,44,0.4631578947368421,119466845
632523192,94,48,0.5106382978723404,129502393
632523193,95,45,0.47368421052631576,125713347
632523194,98,50,0.5102040816326531,136766577
632523195,94,38,0.40425531914893614,105341051
632523196,80,37,0.4625,103569270
632523197,113,62,0.5486725663716814,172908184
632523198,128,61,0.4765625,168182395
632523199,99,48,0.48484848484848486,133173250
632523200,105,49,0.4666666666666667,136299648
632523201,91,44,0.4835164835164835,123498608
632523202,100,53,0.53,149719111
632523203,98,45,0.45918367346938777,123197562
632523204,103,52,0.5048543689320388,144996497
632523205,84,38,0.4523809523809524,103826360
632523206,107,62,0.5794392523364486,168237746
632523207,84,29,0.34523809523809523,81121174
632523208,117,60,0.5128205128205128,163729082
632523209,103,50,0.4854368932038835,141996092
632523210,97,44,0.4536082474226804,123285243
632523211,99,52,0.5252525252525253,146148109
632523212,100,55,0.55,145966961
632523213,82,36,0.43902439024390244,97342926
632523214,101,44,0.43564356435643564,124310323
632523215,84,45,0.5357142857142857,119447201
632523216,91,38,0.4175824175824176,102861897
632523217,99,48,0.48484848484848486,139716822
632523218,109,56,0.5137614678899083,154655669
632523219,102,54,0.5294117647058824,151304229
632523220,112,50,0.44642857142857145,136723598
632523221,115,55,0.4782608695652174,155218541
632523222,96,51,0.53125,142650675
632523223,120,59,0.49166666666666664,169831276
632523224,92,46,0.5,128272285
632523225,83,43,0.5180722891566265,116393249
632523226,110,49,0.44545454545454544,137754238
632523227,94,44,0.46808510638297873,119860794
632523228,105,47,0.44761904761904764,132654442
632523229,97,42,0.4329896907216495,114473795
632523230,82,37,0.45121951219512196,102700876
632523231,97,53,0.5463917525773195,144682559
632523232,91,35,0.38461538461538464,98019303
632523233,105,58,0.5523809523809524,162967155
632523234,114,48,0.42105263157894735,141145166
632523235,93,48,0.5161290322580645,132373057
632523236,97,36,0.3711340206185567,102770436
632523237,106,60,0.5660377358490566,175905526
632523238,100,46,0.46,136497653
632523239,96,49,0.5104166666666666,136971417
632523240,110,57,0.5181818181818182,160887419
632523241,100,47,0.47,133792877
632523242,105,48,0.45714285714285713,131566564
