deviceID,total points,overflow points,overflow percentage, overflow time(ms)
630102001,115,64,0.5565217391304348,4672304361
630102301,111,54,0.4864864864864865,3932839005
630102302,122,54,0.4426229508196721,3933879319
630102303,99,54,0.5454545454545454,3935808579
630102304,125,56,0.448,4076045287
630102305,140,68,0.4857142857142857,4963609637
630102306,113,43,0.3805309734513274,3137285368
630102307,128,71,0.5546875,5187904441
630102308,113,65,0.5752212389380531,4734975768
630102309,101,52,0.5148514851485149,3798175309
630102310,101,54,0.5346534653465347,3928475623
630102311,95,45,0.47368421052631576,3289592210
630102312,117,57,0.48717948717948717,4153513302
630102313,123,53,0.43089430894308944,3866464374
630102314,93,51,0.5483870967741935,3726130608
630102315,104,43,0.41346153846153844,3139651130
630102316,100,44,0.44,3205631421
630102317,123,63,0.5121951219512195,4600069818
630102318,112,58,0.5178571428571429,4235192487
630102319,124,59,0.47580645161290325,4306385957
630102320,114,57,0.5,4152212543
630102321,114,63,0.5526315789473685,4520451402
630102322,85,51,0.6,3716113672
630102323,101,43,0.42574257425742573,3137560720
630102324,125,56,0.448,4089584249
630102325,114,59,0.5175438596491229,4303113836
630102326,89,36,0.4044943820224719,2632949986
630102327,111,55,0.4954954954954955,4013685219
630102328,106,40,0.37735849056603776,2916469758
630102329,120,55,0.4583333333333333,4022545632
630102330,108,61,0.5648148148148148,4454735386
630102331,117,56,0.47863247863247865,4086674954
630102332,100,54,0.54,3931196748
630102333,115,62,0.5391304347826087,4520573845
630102334,123,64,0.5203252032520326,4666437195
630102335,107,50,0.4672897196261682,3648597744
630102336,111,56,0.5045045045045045,4020181206
630102337,107,53,0.4953271028037383,3864456684
630102338,114,57,0.5,4156405145
630102339,114,58,0.5087719298245614,4222479596
630102340,105,50,0.47619047619047616,3646494646
630102341,126,65,0.5158730158730159,4749243916
630102342,104,53,0.5096153846153846,3863661497
630102401,113,47,0.415929203539823,3359690222
630102402,110,63,0.5727272727272728,4595210609
630102403,118,58,0.4915254237288136,4233272329
630102404,116,64,0.5517241379310345,4675926787
630102405,110,60,0.5454545454545454,4374747875
630102406,97,52,0.5360824742268041,3794277116
630102407,94,58,0.6170212765957447,4237367713
630102501,111,52,0.46846846846846846,3800596892
630102502,149,68,0.4563758389261745,4969930533
630102503,113,52,0.46017699115044247,3799721931
630102504,127,65,0.5118110236220472,4741165003
630102505,109,48,0.44036697247706424,3500319661
630102506,115,55,0.4782608695652174,4021210396
630102507,108,47,0.4351851851851852,3419660131
630102508,112,56,0.5,4089154492
630102509,130,58,0.4461538461538462,4229941925
630102510,117,58,0.49572649572649574,4243554462
630102511,131,47,0.35877862595419846,3367047107
630102512,88,41,0.4659090909090909,2989869006
630102513,105,51,0.4857142857142857,3719275763
630102601,93,46,0.4946236559139785,3357844745
630102701,110,54,0.4909090909090909,3950336359
630102702,93,45,0.4838709677419355,3280762110
630102703,117,58,0.49572649572649574,4226831806
630102704,119,55,0.46218487394957986,4014972068
630102705,101,43,0.42574257425742573,3139904985
630102706,100,45,0.45,3284898056
630102707,119,50,0.42016806722689076,3655420444
630102708,102,47,0.46078431372549017,3433211712
630102709,105,54,0.5142857142857142,3931161819
630102710,98,43,0.4387755102040816,3141340401
630102901,112,59,0.5267857142857143,4304020609
632523101,78,30,0.38461538461538464,2112932271
632523102,74,36,0.4864864864864865,2624323377
632523103,104,46,0.4423076923076923,3351589430
632523104,108,53,0.49074074074074076,3869204883
632523105,109,47,0.43119266055045874,3429622488
632523106,121,57,0.47107438016528924,4153102549
632523107,99,44,0.4444444444444444,3212869234
632523108,106,48,0.4528301886792453,3488371775
632523109,124,58,0.46774193548387094,4156747639
