,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,0,0,0,0,0,0,0,0,0,0,0,0,2,14,5,12,4,7,5,
630102301,0,0,0,0,0,0,0,0,0,0,0,1,0,12,12,12,1,7,8,
630102302,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,18,5,9,6,
630102303,0,0,0,0,0,0,0,0,0,0,0,7,5,7,13,16,9,18,2,
630102304,0,0,0,0,0,0,0,0,0,0,0,0,2,9,13,10,5,10,3,
630102305,0,0,0,0,0,0,0,0,0,0,0,0,5,9,8,11,8,9,9,
630102306,0,0,0,0,0,0,0,0,0,0,0,1,3,17,10,11,6,12,7,
630102307,0,0,0,0,0,0,0,0,0,0,0,0,4,16,9,11,10,12,4,
630102308,0,0,0,0,0,0,0,0,0,0,0,0,3,8,7,13,9,5,10,
630102309,0,0,0,0,0,0,0,0,0,0,0,0,2,12,8,11,5,12,4,
630102310,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,12,5,8,8,
630102311,0,0,0,0,0,0,0,0,0,0,0,0,1,14,9,12,9,7,4,
630102312,0,0,0,0,0,0,0,0,0,0,0,0,5,5,8,13,4,10,4,
630102313,0,0,0,0,0,0,0,0,0,0,0,2,3,11,8,4,9,9,3,
630102314,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,6,6,5,10,
630102315,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,9,4,10,5,
630102316,0,0,0,0,0,0,0,0,0,0,0,2,5,5,7,12,4,7,1,
630102317,0,0,0,0,0,0,0,0,0,0,0,0,0,12,12,17,1,8,5,
630102318,0,0,0,0,0,0,0,0,0,0,0,0,3,10,10,12,11,7,3,
630102319,0,0,0,0,0,0,0,0,0,0,0,0,7,5,10,13,6,8,4,
630102320,0,0,0,0,0,0,0,0,0,0,0,0,5,9,10,13,6,10,10,
630102321,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,7,9,8,3,
630102322,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,14,7,8,7,
630102323,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,19,1,9,4,
630102324,0,0,0,0,0,0,0,0,0,0,0,0,3,20,8,8,6,8,4,
630102325,0,0,0,0,0,0,0,0,0,0,0,0,3,12,16,11,7,4,8,
630102326,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,9,5,2,8,
630102327,0,0,0,0,0,0,0,0,0,0,0,0,2,8,8,13,6,7,3,
630102328,0,0,0,0,0,0,0,0,0,0,0,0,3,10,7,8,14,10,6,
630102329,0,0,0,0,0,0,0,0,0,0,0,0,2,8,11,15,6,14,2,
630102330,0,0,0,0,0,0,0,0,0,0,0,0,1,4,13,14,8,5,9,
630102331,0,0,0,0,0,0,0,0,0,0,0,0,2,11,12,9,11,6,7,
630102332,0,0,0,0,0,0,0,0,0,0,0,0,3,11,12,18,1,4,9,
630102333,0,0,0,0,0,0,0,0,0,0,0,0,2,11,12,9,6,8,7,
630102334,0,0,0,0,0,0,0,0,0,0,0,0,2,19,8,14,7,10,4,
630102335,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,11,2,9,7,
630102336,0,0,0,0,0,0,0,0,0,0,0,0,3,10,8,7,8,6,4,
630102337,0,0,0,0,0,0,0,0,0,0,0,0,0,14,13,11,4,6,5,
630102338,0,0,0,0,0,0,0,0,0,0,0,0,8,10,10,16,3,8,4,
630102339,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,9,3,5,7,
630102340,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,15,5,8,1,
630102341,0,0,0,0,0,0,0,0,0,0,0,0,1,9,4,15,5,10,8,
630102342,0,0,0,0,0,0,0,0,0,0,0,0,1,7,10,11,2,6,2,
630102401,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,12,2,5,5,
630102402,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,8,10,2,7,
630102403,0,0,0,0,0,0,0,0,0,0,0,0,2,7,6,13,4,5,4,
630102404,0,0,0,0,0,0,0,0,0,0,0,0,1,15,6,13,9,5,6,
630102405,0,0,0,0,0,0,0,0,0,0,0,0,3,10,11,13,10,10,4,
630102406,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,10,12,6,6,
630102407,0,0,0,0,0,0,0,0,0,0,0,0,1,11,3,13,6,9,3,
630102501,0,0,0,0,0,0,0,0,0,0,0,0,2,11,12,14,8,11,5,
630102502,0,0,0,0,0,0,0,0,0,0,0,0,7,10,20,10,7,9,3,
630102503,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,19,1,8,7,
630102504,0,0,0,0,0,0,0,0,0,0,0,0,2,11,18,8,4,14,4,
630102505,0,0,0,0,0,0,0,0,0,0,0,0,3,6,13,7,3,5,10,
630102506,0,0,0,0,0,0,0,0,0,0,0,0,1,5,8,16,0,13,7,
630102507,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,12,9,7,3,
630102508,0,0,0,0,0,0,0,0,0,0,0,0,3,13,13,10,6,5,3,
630102509,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,13,9,10,1,
630102510,0,0,0,0,0,0,0,0,0,0,0,2,4,6,11,12,1,6,2,
630102511,0,0,0,0,0,0,0,0,0,0,0,0,2,9,10,12,9,12,2,
630102512,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,10,3,5,8,
630102513,0,0,0,0,0,0,0,0,0,0,0,0,5,10,9,4,6,11,4,
630102601,0,0,0,0,0,0,0,0,0,0,0,0,2,17,13,14,4,8,2,
630102701,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,15,5,11,5,
630102702,0,0,0,0,0,0,0,0,0,0,0,0,1,9,7,8,5,7,4,
630102703,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,13,5,12,4,
630102704,0,0,0,0,0,0,0,0,0,0,0,0,2,9,13,10,13,8,3,
630102705,0,0,0,0,0,0,0,0,0,0,0,0,2,9,8,6,9,9,
630102706,0,0,0,0,0,0,0,0,0,0,0,0,4,11,10,4,10,9,6,
630102707,0,0,0,0,0,0,0,0,0,0,0,0,1,13,7,13,2,5,5,
630102708,0,0,0,0,0,0,0,0,0,0,0,0,5,11,4,8,8,10,6,
630102709,0,0,0,0,0,0,0,0,0,0,0,0,0,19,11,5,11,9,7,
630102710,0,0,0,0,0,0,0,0,0,0,0,0,4,8,11,7,3,4,4,
630102901,0,0,0,0,0,0,0,0,0,0,0,0,2,14,4,14,3,8,4,
632523101,0,0,0,0,0,0,0,0,0,0,0,0,6,8,3,12,10,17,8,
632523102,0,0,0,0,0,0,0,0,0,0,0,0,3,12,13,14,6,4,5,
632523103,0,0,0,0,0,0,0,0,0,0,0,0,1,10,7,4,12,5,5,
632523104,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,9,11,5,1,
632523105,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,9,9,12,6,
632523106,0,0,0,0,0,0,0,0,0,0,0,0,5,14,9,12,4,5,5,
632523107,0,0,0,0,0,0,0,0,0,0,0,0,6,9,5,11,9,11,4,
632523108,0,0,0,0,0,0,0,0,0,0,0,0,3,13,12,10,6,4,6,
632523109,0,0,0,0,0,0,0,0,0,0,0,0,5,10,8,2,3,11,4,
632523110,0,0,0,0,0,0,0,0,0,0,0,0,5,9,11,8,3,9,11,
632523111,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,12,12,6,4,
632523112,0,0,0,0,0,0,0,0,0,0,0,1,1,12,11,6,1,7,6,
632523113,0,0,0,0,0,0,0,0,0,0,0,0,2,11,11,2,4,11,2,
632523114,0,0,0,0,0,0,0,0,0,0,0,1,5,7,6,9,7,5,6,
632523115,0,0,0,0,0,0,0,0,0,0,0,0,4,13,14,10,5,9,6,
632523116,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15,14,6,3,
632523117,0,0,0,0,0,0,0,0,0,0,0,0,2,8,12,24,0,16,8,
632523118,0,0,0,0,0,0,0,0,0,0,0,0,2,8,9,4,8,6,5,
632523119,0,0,0,0,0,0,0,0,0,0,0,0,2,10,7,5,5,10,
632523120,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,8,7,7,3,
