,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,26,22,
630102301,23,18,
630102302,16,14,
630102303,37,22,
630102304,25,15,
630102305,22,11,
630102306,28,20,
630102307,21,17,
630102308,28,26,
630102309,17,15,
630102310,11,27,
630102311,25,23,
630102312,29,29,
630102313,28,15,
630102314,27,23,
630102315,26,19,
630102316,23,21,
630102317,29,12,
630102318,20,25,
630102319,37,26,
630102320,27,19,
630102321,20,23,
630102322,32,16,
630102323,30,12,
630102324,19,25,
630102325,31,15,
630102326,30,13,
630102327,34,21,
630102328,21,7,
630102329,27,34,
630102330,27,25,
630102331,28,13,
630102332,19,15,
630102333,27,21,
630102334,31,19,
630102335,21,19,
630102336,29,21,
630102337,21,12,
630102338,16,22,
630102339,27,16,
630102340,27,13,
630102341,31,20,
630102342,27,17,
630102401,31,18,
630102402,26,21,
630102403,35,17,
630102404,25,14,
630102405,24,20,
630102406,30,15,
630102407,26,17,
630102501,28,13,
630102502,29,22,
630102503,38,14,
630102504,25,14,
630102505,19,12,
630102506,23,21,
630102507,24,17,
630102508,24,16,
630102509,33,8,
630102510,29,16,
630102511,35,16,
630102512,30,16,
630102513,29,17,
630102601,15,20,
630102701,28,17,
630102702,20,23,
630102703,29,23,
630102704,35,11,
630102705,30,21,
630102706,20,13,
630102707,28,14,
630102708,22,16,
630102709,29,14,
630102710,18,15,
630102901,26,11,
632523101,22,21,
632523102,25,17,
632523103,28,20,
632523104,19,21,
632523105,19,12,
632523106,29,22,
632523107,23,12,
632523108,15,12,
632523109,22,16,
632523110,32,12,
632523111,28,17,
632523112,22,24,
632523113,24,20,
632523114,28,18,
632523115,22,18,
632523116,38,16,
632523117,30,28,
632523118,20,20,
632523119,33,23,
632523120,30,10,
632523121,25,9,
632523122,23,18,
632523123,22,14,
632523124,24,9,
632523125,33,17,
632523126,18,22,
632523127,32,9,
632523128,26,17,
632523129,24,17,
632523130,22,20,
632523131,21,14,
632523132,20,20,
632523133,22,21,
632523134,19,23,
632523135,27,12,
632523136,28,9,
632523137,20,20,
632523138,37,12,
632523139,21,31,
632523140,26,18,
632523141,41,15,
632523142,21,17,
632523143,26,27,
632523144,15,14,
632523145,19,24,
632523146,16,12,
632523147,30,25,
632523148,29,11,
632523149,21,16,
632523150,31,27,
632523151,29,17,
632523152,24,17,
632523153,33,9,
