deviceID,total points,overflow points,overflow percentage, overflow time(ms)
630102001,106,57,0.5377358490566038,4294237494
630102301,112,62,0.5535714285714286,4679070746
630102302,114,48,0.42105263157894735,3624943615
630102303,96,50,0.5208333333333334,3764341013
630102304,108,62,0.5740740740740741,4682613116
630102305,104,54,0.5192307692307693,4075256478
630102306,108,48,0.4444444444444444,3621426845
630102307,95,51,0.5368421052631579,3845573886
630102308,132,70,0.5303030303030303,5286745649
630102309,115,56,0.48695652173913045,4224066879
630102310,103,63,0.6116504854368932,4747157264
630102311,118,52,0.4406779661016949,3926524773
630102312,124,71,0.5725806451612904,5356627446
630102313,117,62,0.5299145299145299,4679079270
630102314,115,56,0.48695652173913045,4223371458
630102315,121,70,0.5785123966942148,5281250610
630102316,114,70,0.6140350877192983,5278004380
630102317,99,51,0.5151515151515151,3848089696
630102318,110,53,0.4818181818181818,3999499810
630102319,133,62,0.46616541353383456,4678120549
630102320,103,43,0.4174757281553398,3245705981
630102321,109,53,0.48623853211009177,3997997005
630102322,98,42,0.42857142857142855,3159314150
630102323,89,44,0.4943820224719101,3315601674
630102324,112,62,0.5535714285714286,4673725467
630102325,114,63,0.5526315789473685,4746296778
630102326,119,62,0.5210084033613446,4679247285
630102327,110,50,0.45454545454545453,3771980305
630102328,100,52,0.52,3922554940
630102329,112,61,0.5446428571428571,4602178900
630102330,111,59,0.5315315315315315,4448719370
630102331,97,45,0.4639175257731959,3394630337
630102332,110,58,0.5272727272727272,4370957482
630102333,96,43,0.4479166666666667,3242753874
630102334,113,54,0.4778761061946903,4066021608
630102335,103,52,0.5048543689320388,3920973708
630102336,120,52,0.43333333333333335,3924545607
630102337,112,67,0.5982142857142857,5050664640
630102338,120,65,0.5416666666666666,4910062611
630102339,110,55,0.5,4151886192
630102340,119,62,0.5210084033613446,4679082468
630102341,104,57,0.5480769230769231,4295659145
630102342,115,56,0.48695652173913045,4227745314
630102401,128,52,0.40625,3926973816
630102402,97,48,0.4948453608247423,3615470872
630102403,118,60,0.5084745762711864,4527435490
630102404,117,62,0.5299145299145299,4678304954
630102405,108,55,0.5092592592592593,4147948406
630102406,97,52,0.5360824742268041,3920603100
630102407,111,58,0.5225225225225225,4374073312
630102501,109,65,0.5963302752293578,4901816567
630102502,125,61,0.488,4605268711
630102503,155,77,0.4967741935483871,5814336561
630102504,104,50,0.4807692307692308,3773205830
630102505,106,55,0.5188679245283019,4150168078
630102506,119,72,0.6050420168067226,5430904125
630102507,101,45,0.44554455445544555,3398142636
630102508,98,50,0.5102040816326531,3769645665
630102509,139,68,0.4892086330935252,5132571662
630102510,115,52,0.45217391304347826,3922970497
630102511,90,47,0.5222222222222223,3542532981
630102512,117,60,0.5128205128205128,4529553528
630102513,105,59,0.5619047619047619,4443849133
630102601,101,51,0.504950495049505,3838994894
630102701,116,64,0.5517241379310345,4833808823
630102702,110,53,0.4818181818181818,4001040086
630102703,123,49,0.3983739837398374,3704145721
630102704,117,60,0.5128205128205128,4527990043
630102705,106,54,0.5094339622641509,4072977312
630102706,123,62,0.5040650406504065,4678441704
630102707,126,55,0.4365079365079365,4150879581
630102708,114,58,0.5087719298245614,4371098063
630102709,115,60,0.5217391304347826,4525923194
630102710,104,52,0.5,3925055279
630102901,91,49,0.5384615384615384,3697217592
