,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,0,32,24,
630102301,0,38,14,
630102302,1,31,23,
630102303,3,28,22,
630102304,0,43,23,
630102305,5,29,18,
630102306,3,31,15,
630102307,0,24,22,
630102308,1,25,16,
630102309,0,31,27,
630102310,0,19,20,
630102311,2,26,19,
630102312,4,20,22,
630102313,3,29,16,
630102314,2,28,16,
630102315,2,34,20,
630102316,4,34,17,
630102317,0,32,27,
630102318,0,37,30,
630102319,6,31,15,
630102320,0,20,23,
630102321,2,39,20,
630102322,1,24,28,
630102323,0,34,25,
630102324,2,27,26,
630102325,8,28,25,
630102326,0,28,24,
630102327,0,27,12,
630102328,0,27,18,
630102329,1,29,23,
630102330,0,29,16,
630102331,0,18,28,
630102332,0,32,28,
630102333,3,28,17,
630102334,0,26,26,
630102335,1,29,19,
630102336,0,27,21,
630102337,0,29,27,
630102338,4,33,10,
630102339,0,30,24,
630102340,2,24,21,
630102341,5,40,22,
630102342,1,25,28,
630102401,2,27,12,
630102402,1,26,28,
630102403,2,33,19,
630102404,0,30,23,
630102405,5,42,19,
630102406,7,36,16,
630102407,1,25,20,
630102501,0,30,27,
630102502,1,25,32,
630102503,1,39,16,
630102504,4,27,20,
630102505,1,30,18,
630102506,6,32,18,
630102507,4,23,25,
630102508,0,42,19,
630102509,0,19,28,
630102510,2,30,17,
630102511,0,32,14,
630102512,1,33,26,
630102513,0,20,29,
630102601,0,29,21,
630102701,1,27,15,
630102702,0,27,24,
630102703,4,30,16,
630102704,0,24,27,
630102705,0,36,18,
630102706,0,30,24,
630102707,4,25,28,
630102708,1,25,30,
630102709,1,31,30,
630102710,0,37,19,
630102901,1,26,23,
632523101,2,24,13,
632523102,5,32,12,
632523103,1,31,25,
632523104,1,27,25,
632523105,3,22,11,
632523106,0,27,18,
632523107,2,24,13,
632523108,2,22,11,
632523109,0,24,24,
632523110,0,24,23,
632523111,0,33,21,
632523112,0,24,18,
632523113,3,31,13,
632523114,0,28,19,
632523115,2,25,12,
632523116,0,33,18,
632523117,5,31,12,
632523118,0,24,26,
632523119,1,32,20,
632523120,1,21,22,
632523121,4,25,16,
632523122,0,42,21,
632523123,1,26,14,
632523124,1,21,15,
632523125,0,28,26,
632523126,0,30,20,
632523127,10,25,22,
632523128,3,32,11,
632523129,0,33,14,
632523130,1,32,20,
632523131,0,31,11,
632523132,0,26,17,
632523133,1,34,22,
632523134,2,30,15,
632523135,1,29,13,
632523136,0,21,12,
632523137,1,35,14,
632523138,0,27,23,
632523139,2,34,24,
632523140,4,22,13,
632523141,0,25,20,
632523142,1,29,9,
632523143,2,30,19,
632523144,0,24,12,
632523145,0,28,33,
632523146,2,18,11,
632523147,2,27,12,
632523148,0,31,21,
632523149,1,19,23,
632523150,0,19,20,
632523151,0,26,13,
632523152,2,26,22,
632523153,2,35,14,
632523154,3,31,14,
632523155,0,36,18,
632523156,0,23,17,
632523157,5,25,23,
632523158,0,20,16,
