,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,21,31,
630102301,12,42,
630102302,13,44,
630102303,10,35,
630102304,17,30,
630102305,7,42,
630102306,15,31,1,
630102307,8,31,
630102308,12,30,
630102309,11,24,
630102310,8,47,
630102311,8,45,
630102312,9,35,
630102313,9,22,
630102314,12,36,
630102315,19,29,
630102316,11,37,
630102317,12,36,
630102318,10,42,
630102319,8,46,
630102320,11,35,
630102321,11,43,
630102322,9,31,
630102323,11,41,
630102324,19,36,
630102325,11,25,
630102326,13,39,
630102327,12,42,
630102328,14,38,
630102329,2,52,
630102330,14,45,
630102331,4,33,
630102332,8,41,
630102333,15,37,
630102334,6,48,
630102335,8,25,
630102336,16,40,
630102337,12,43,
630102338,15,28,
630102339,18,44,
630102340,9,40,
630102341,11,29,
630102342,11,31,
630102401,15,37,
630102402,7,40,
630102403,20,27,
630102404,11,35,
630102405,15,49,
630102406,19,22,
630102407,11,35,
630102501,9,35,
630102502,12,42,
630102503,8,33,
630102504,13,37,
630102505,10,38,
630102506,8,40,
630102507,14,45,
630102508,6,38,
630102509,9,43,
630102510,14,41,
630102511,8,44,
630102512,5,42,
630102513,9,33,
630102601,8,35,1,
630102701,15,35,
630102702,7,34,
630102703,8,40,
630102704,12,40,
630102705,8,46,
630102706,8,36,
630102707,17,31,
630102708,15,43,
630102709,14,49,
630102710,12,43,
630102901,11,45,
632523101,18,35,
632523102,7,35,
632523103,13,27,
632523104,16,41,
632523105,10,35,
632523106,12,44,
632523107,15,40,
632523108,12,20,
632523109,11,34,
632523110,6,33,
632523111,17,33,
632523112,17,34,
632523113,12,47,
632523114,10,34,
632523115,12,29,
632523116,17,40,
632523117,17,25,
632523118,17,32,
632523119,14,50,
632523120,15,32,
632523121,12,33,
632523122,11,43,
632523123,13,26,
632523124,7,37,
632523125,13,33,
632523126,10,39,1,
632523127,14,29,1,
632523128,9,34,
632523129,11,27,
632523130,13,49,
632523131,12,34,
632523132,8,39,
632523133,11,45,
632523134,20,26,
632523135,13,30,
632523136,6,38,
632523137,9,45,
632523138,6,39,
632523139,13,39,
632523140,16,33,
632523141,8,33,
632523142,7,31,1,
