,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,39,4,
630102301,27,2,
630102302,29,3,
630102303,30,2,
630102304,33,7,
630102305,35,1,
630102306,32,7,
630102307,34,3,
630102308,38,2,
630102309,28,4,
630102310,25,2,
630102311,39,5,
630102312,27,4,
630102313,40,8,
630102314,45,3,
630102315,31,3,
630102316,34,3,
630102317,31,5,
630102318,31,5,
630102319,42,6,
630102320,40,3,
630102321,34,2,
630102322,28,3,
630102323,32,3,
630102324,49,2,
630102325,43,6,
630102326,36,5,
630102327,47,3,
630102328,45,4,
630102329,27,2,
630102330,34,4,
630102331,43,3,
630102332,22,10,
630102333,40,3,
630102334,28,2,
630102335,34,2,
630102336,32,5,
630102337,44,1,
630102338,37,1,
630102339,52,2,
630102340,38,3,
630102341,45,3,
630102342,39,3,
630102401,35,5,
630102402,47,4,
630102403,32,1,
630102404,30,5,
630102405,35,2,
630102406,37,6,
630102407,42,5,
630102501,36,
630102502,32,9,
630102503,25,3,
630102504,32,1,
630102505,30,4,
630102506,42,3,
630102507,32,3,
630102508,39,5,
630102509,34,6,
630102510,27,9,
630102511,33,4,
630102512,49,2,
630102513,39,4,
630102601,38,6,
630102701,25,4,
630102702,30,8,
630102703,42,1,
630102704,32,6,
630102705,39,5,
630102706,59,2,
630102707,36,2,
630102708,25,3,
630102709,44,3,
630102710,36,5,
630102901,47,2,
632523101,29,2,
632523102,33,2,
632523103,26,2,
632523104,32,1,
632523105,42,2,
632523106,37,5,
632523107,43,6,
632523108,36,2,
632523109,45,2,
632523110,40,3,
632523111,35,1,
632523112,19,1,
632523113,45,1,
632523114,25,1,
632523115,26,2,
632523116,35,
632523117,25,4,
632523118,39,4,
632523119,27,6,
632523120,30,7,
632523121,35,7,
632523122,39,4,
632523123,34,2,
632523124,37,2,
632523125,38,7,
632523126,35,4,
632523127,36,4,
632523128,34,3,
632523129,35,3,
632523130,44,4,
632523131,25,6,
632523132,29,4,
632523133,35,4,
632523134,33,5,
632523135,35,1,
632523136,42,7,
632523137,23,2,
632523138,31,2,
632523139,34,5,
632523140,27,
632523141,18,5,
632523142,34,6,
632523143,31,6,
632523144,26,8,
632523145,23,2,
632523146,40,2,
632523147,33,2,
632523148,23,4,
632523149,29,1,
632523150,35,8,
632523151,29,4,
632523152,32,1,
632523153,31,
632523154,43,4,
632523155,32,4,
632523156,27,
632523157,28,1,
632523158,18,3,
632523159,33,1,
632523160,40,5,
632523161,35,1,
632523162,31,
632523163,27,3,
632523164,44,2,
632523165,40,3,
632523166,25,5,
632523167,30,1,
632523168,30,4,
632523169,33,2,
632523170,31,2,
632523171,28,2,
632523172,29,2,
632523173,44,2,
632523174,31,2,
632523175,26,2,
632523176,22,2,
632523177,26,4,
632523178,36,3,
632523179,30,2,
632523180,46,2,
632523181,26,5,
632523182,20,4,
632523183,31,1,
632523184,29,1,
632523185,29,9,
632523186,25,3,
632523187,37,8,
632523188,26,1,
632523189,41,3,
632523190,39,2,
632523191,31,5,
632523192,34,2,
632523193,36,8,
632523194,44,4,
632523195,26,4,
632523196,22,1,
632523197,32,
632523198,38,4,
632523199,26,1,
632523200,36,4,
632523201,24,3,
632523202,35,1,
632523203,30,
632523204,41,2,
632523205,29,3,
632523206,31,2,
632523207,29,3,
632523208,42,1,
632523209,28,1,
632523210,31,2,
632523211,25,2,
632523212,40,4,
632523213,25,1,
632523214,29,2,
632523215,42,2,
632523216,33,1,
632523217,28,3,
632523218,36,2,
632523219,26,2,
632523220,33,4,
632523221,27,2,
632523222,27,
632523223,26,8,
632523224,39,2,
632523225,31,1,
632523226,35,5,
632523227,32,1,
632523228,25,4,
632523229,34,1,
632523230,34,3,
632523231,37,3,
632523232,26,6,
632523233,29,4,
632523234,25,1,
632523235,27,
632523236,32,3,
632523237,41,7,
632523238,29,7,
632523239,27,5,
632523240,24,6,
632523241,30,1,
632523242,32,8,
632523243,22,2,
632523244,36,3,
632523245,34,3,
632523246,34,1,
632523247,27,3,
632523248,51,3,
632523249,34,4,
632523250,26,2,
632523251,37,4,
632523252,40,
632523253,34,6,
632523254,31,4,
632523255,47,2,
632523256,28,5,
632523257,25,1,
632523258,32,6,
632523259,34,2,
632523260,35,5,
632523261,37,2,
632523262,51,3,
632523263,37,2,
632523264,47,2,
632523265,17,1,
632523266,39,2,
632523267,37,
632523268,33,3,
632523269,32,3,
632523270,24,2,
632523271,33,2,
632523272,32,1,
632523273,29,
632523274,32,
632523275,39,6,
632523276,34,
632523277,34,2,
632523278,31,6,
632523279,36,3,
632523280,31,3,
632523281,35,4,
632523282,37,4,
632523283,35,6,
632523284,45,3,
632523285,36,7,
632523286,31,4,
632523287,34,3,
632523288,27,3,
632523289,42,
632523290,41,1,
632523291,31,1,
632523292,31,4,
632523293,29,5,
632523294,41,2,
632523295,27,3,
632523296,40,3,
632523297,29,4,
632523298,34,5,
632523299,37,
632523300,28,3,
632523301,27,6,
632523302,31,4,
632523303,27,8,
632523304,30,4,
632523305,31,4,
632523306,32,6,
632523307,34,3,
632523308,33,3,
632523309,35,3,
632523310,35,2,
632523311,33,4,
632523312,32,5,
632523313,43,5,
632523314,37,2,
632523315,30,3,
632523316,32,1,
632523317,35,2,
632523318,44,2,
632523319,38,2,
632523320,30,6,
632523321,42,2,
632523322,23,5,
632523323,37,4,
632523324,32,3,
632523325,39,2,
632523326,37,5,
632523327,41,6,
632523328,38,2,
632523329,31,6,
632523330,27,1,
632523331,31,6,
632523332,31,4,
632523333,25,2,
632523334,31,2,
632523335,43,1,
632523336,44,6,
632523337,34,5,
632523338,38,4,
632523339,32,1,
632523340,32,1,
632523501,34,1,
632523502,23,3,
632523503,39,2,
632523504,35,3,
632523505,37,4,
632523506,35,2,
632523507,30,2,
632523508,27,3,
632523509,29,1,
632523510,35,4,
632523511,35,4,
632523512,26,1,
632523513,26,3,
632523514,38,8,
632523515,37,3,
632523516,29,5,
632523517,37,2,
632523518,38,2,
632523519,32,1,
632523520,35,3,
632523521,36,1,
632523522,30,2,
632523523,31,8,
632523524,32,3,
632523525,31,5,
632523526,37,4,
632523527,30,2,
632523528,28,
632523529,42,1,
632523530,30,2,
632523531,28,3,
632523532,29,3,
632523533,30,5,
632523534,32,2,
632523535,38,1,
632523536,34,4,
632523537,23,4,
632523538,25,5,
632523539,26,4,
632523540,26,1,
632523601,30,5,
632523602,24,5,
632523603,39,4,
632523604,23,4,
632523605,24,1,
632523606,27,4,
632523607,24,2,
632523608,55,3,
632523609,29,4,
632523610,39,1,
632523611,28,6,
632523612,22,3,
632523613,28,1,
632523614,34,4,
632523615,35,2,
632523616,27,5,
632523617,21,4,
632523618,40,7,
632523619,18,1,
632523620,27,1,
632523901,24,3,
632523902,26,2,
632523903,29,2,
632523904,29,4,
632523905,33,4,
632523906,28,
632523907,38,4,
632523908,34,5,
632523909,34,5,
632523910,27,3,
632524213,28,3,
632524214,42,5,
632524215,29,2,
632524216,23,3,
632524217,43,3,
632524218,35,3,
632524219,39,4,
632524220,47,5,
632524221,33,6,
632524222,36,2,
632524223,32,5,
632524224,38,3,
632524225,33,7,
632524226,33,1,
632524227,28,4,
632524228,34,4,
632524229,33,5,
632524230,41,6,
632524231,26,1,
632524232,50,2,
632524233,19,10,
632524234,41,2,
632524235,24,5,
632524236,50,2,
632524237,29,4,
632524238,52,3,
632524239,34,1,
632524240,30,4,
632524241,36,5,
632524242,31,3,
632524243,52,2,
632524244,28,3,
632524245,38,3,
632524246,36,4,
632524247,37,
632524248,29,3,
632524249,28,4,
632524250,44,5,
632524251,34,1,
632524252,24,2,
632524253,34,1,
632524254,30,2,
632524255,38,7,
632524256,39,5,
632524257,35,3,
632524258,35,2,
632524259,46,4,
632524260,28,4,
632524261,40,1,
632524262,34,2,
632524263,47,2,
632524264,43,8,
632524265,39,8,
632524266,38,2,
632524267,30,5,
632524268,41,4,
632524269,43,3,
632524270,37,3,
632524271,36,4,
632524272,34,1,
632524273,36,5,
632524274,42,1,
632524275,32,9,
632524276,29,
632524277,33,2,
632524278,47,4,
632524279,38,5,
632524280,37,4,
632524281,25,1,
632524282,46,
632524283,35,2,
632524284,40,1,
632524285,40,5,
632524286,26,7,
632524287,36,2,
632524288,34,3,
632524289,33,4,
632524290,41,3,
632524291,39,3,
632524292,41,1,
632524293,38,2,
632524294,40,3,
632524295,25,2,
632524296,29,2,
632524297,34,3,
632524298,33,6,
632524299,41,2,
632524300,35,3,
632524301,36,6,
632524302,37,7,
632524303,30,2,
632524503,35,3,
632524504,43,1,
632524505,37,6,
632524506,48,1,
632524507,36,2,
632524508,35,2,
632524509,45,2,
632524510,45,2,
632524511,34,3,
632524512,43,1,
632524513,35,8,
632524514,33,5,
632524515,28,4,
632524516,36,4,
632524601,31,2,
