deviceID,total points,overflow points,overflow percentage, overflow time(ms)
630102001,107,45,0.4205607476635514,59035022
630102301,100,54,0.54,66944822
630102302,129,55,0.4263565891472868,72409053
630102303,125,57,0.456,72501015
630102304,106,55,0.5188679245283019,73488510
630102305,117,52,0.4444444444444444,69014067
630102306,102,41,0.4019607843137255,53525282
630102307,115,50,0.43478260869565216,64577990
630102308,104,51,0.49038461538461536,59156127
630102309,108,47,0.4351851851851852,56769340
630102310,97,48,0.4948453608247423,63356497
630102311,94,43,0.4574468085106383,55528972
630102312,108,40,0.37037037037037035,53019497
630102313,99,45,0.45454545454545453,59520307
630102314,93,39,0.41935483870967744,48112694
630102315,118,55,0.4661016949152542,72763695
630102316,110,48,0.43636363636363634,61001984
630102317,93,38,0.40860215053763443,52228372
630102318,115,45,0.391304347826087,58800957
630102319,108,58,0.5370370370370371,73624736
630102320,105,55,0.5238095238095238,72873907
630102321,107,41,0.38317757009345793,58593813
630102322,105,54,0.5142857142857142,71251912
630102323,123,52,0.42276422764227645,70240802
630102324,106,47,0.44339622641509435,63643004
630102325,115,53,0.4608695652173913,73518462
630102326,116,49,0.4224137931034483,61806327
630102327,121,68,0.5619834710743802,91471707
630102328,101,39,0.38613861386138615,54028435
630102329,113,47,0.415929203539823,61538422
630102330,104,43,0.41346153846153844,59271545
630102331,110,45,0.4090909090909091,60991859
630102332,89,36,0.4044943820224719,45927155
630102333,96,46,0.4791666666666667,62471762
630102334,108,53,0.49074074074074076,71980100
630102335,118,63,0.5338983050847458,78638426
630102336,112,60,0.5357142857142857,77946022
630102337,123,57,0.4634146341463415,73673418
630102338,130,66,0.5076923076923077,87073225
630102339,105,50,0.47619047619047616,65708749
630102340,111,53,0.4774774774774775,65908120
630102341,117,53,0.452991452991453,72046716
630102342,131,62,0.4732824427480916,79942507
630102401,116,50,0.43103448275862066,66583481
630102402,108,55,0.5092592592592593,74120583
630102403,111,43,0.38738738738738737,58895001
630102404,107,44,0.411214953271028,59033616
630102405,115,51,0.4434782608695652,69677875
630102406,101,41,0.40594059405940597,55393096
630102407,118,47,0.3983050847457627,64138179
630102501,114,45,0.39473684210526316,60536943
630102502,111,53,0.4774774774774775,66124087
630102503,123,65,0.5284552845528455,82751702
630102504,111,50,0.45045045045045046,64711708
630102505,121,65,0.5371900826446281,83117507
630102506,103,52,0.5048543689320388,60506681
630102507,103,53,0.5145631067961165,64430513
630102508,105,47,0.44761904761904764,61750798
630102509,103,53,0.5145631067961165,70099117
630102510,111,47,0.42342342342342343,59619871
630102511,104,44,0.4230769230769231,56846966
630102512,126,59,0.46825396825396826,81316242
630102513,113,44,0.3893805309734513,59739610
630102601,96,40,0.4166666666666667,49570046
630102701,106,49,0.46226415094339623,63762041
630102702,113,44,0.3893805309734513,62297565
630102703,100,44,0.44,55247991
630102704,121,56,0.4628099173553719,72433222
630102705,116,43,0.3706896551724138,57455603
630102706,91,45,0.4945054945054945,55857324
630102707,109,56,0.5137614678899083,72555863
630102708,105,42,0.4,54847407
630102709,90,43,0.4777777777777778,54630844
630102710,123,57,0.4634146341463415,78526262
630102901,109,40,0.3669724770642202,55887266
632523101,97,37,0.38144329896907214,46979683
632523102,91,29,0.31868131868131866,36006327
632523103,86,47,0.5465116279069767,56432724
632523104,107,46,0.42990654205607476,56988283
632523105,98,44,0.4489795918367347,59274133
632523106,90,38,0.4222222222222222,49886436
632523107,108,55,0.5092592592592593,70187717
632523108,103,45,0.4368932038834951,58463471
632523109,87,41,0.47126436781609193,52730154
632523110,131,49,0.37404580152671757,65643676
632523111,107,48,0.4485981308411215,60643606
632523112,85,40,0.47058823529411764,50929682
632523113,91,38,0.4175824175824176,51327214
632523114,95,38,0.4,47160982
632523115,96,43,0.4479166666666667,54622185
632523116,121,65,0.5371900826446281,85569088
632523117,102,49,0.4803921568627451,59596657
632523118,112,49,0.4375,61921251
632523119,107,43,0.40186915887850466,56030826
632523120,83,30,0.3614457831325301,39088715
632523121,95,39,0.4105263157894737,49926260
632523122,100,47,0.47,64589057
632523123,103,42,0.4077669902912621,51465179
632523124,98,43,0.4387755102040816,57073427
632523125,93,41,0.44086021505376344,58137510
632523126,125,63,0.504,84452944
632523127,111,60,0.5405405405405406,76474449
632523128,93,49,0.5268817204301075,61873373
632523129,100,48,0.48,61088126
632523130,78,32,0.41025641025641024,43554287
632523131,96,37,0.3854166666666667,51542944
632523132,107,50,0.4672897196261682,64489058
632523133,123,60,0.4878048780487805,76300164
632523134,119,57,0.4789915966386555,75242154
632523135,100,52,0.52,63257536
632523136,84,37,0.44047619047619047,45754490
632523137,100,40,0.4,52995458
632523138,112,48,0.42857142857142855,61769176
632523139,86,38,0.4418604651162791,45905539
632523140,106,54,0.5094339622641509,63824369
632523141,91,38,0.4175824175824176,50772147
632523142,101,40,0.39603960396039606,51581346
632523143,116,59,0.5086206896551724,75963809
632523144,108,56,0.5185185185185185,71836300
632523145,98,45,0.45918367346938777,59080031
632523146,87,42,0.4827586206896552,54820618
