deviceID,total points,overflow points,overflow percentage, overflow time(ms)
630102001,134,51,0.3805970149253731,74598004
630102301,122,55,0.45081967213114754,77634498
630102302,113,46,0.40707964601769914,68107088
630102303,105,45,0.42857142857142855,61702179
630102304,108,48,0.4444444444444444,71421309
630102305,122,46,0.3770491803278688,74081768
630102306,111,49,0.44144144144144143,71759173
630102307,109,44,0.4036697247706422,68756191
630102308,118,55,0.4661016949152542,78618280
630102309,108,44,0.4074074074074074,66491439
630102310,95,37,0.3894736842105263,56942889
630102311,123,54,0.43902439024390244,84032328
630102312,112,48,0.42857142857142855,72731937
630102313,119,52,0.4369747899159664,77817069
630102314,111,55,0.4954954954954955,78788573
630102315,122,56,0.45901639344262296,87933759
630102316,116,56,0.4827586206896552,83278484
630102317,119,43,0.36134453781512604,65455300
630102318,115,49,0.4260869565217391,73645480
630102319,112,48,0.42857142857142855,72242307
630102320,109,38,0.3486238532110092,56394991
630102321,120,52,0.43333333333333335,75495340
630102322,104,51,0.49038461538461536,73601632
630102323,103,48,0.46601941747572817,74538122
630102324,139,63,0.45323741007194246,95793396
630102325,108,32,0.2962962962962963,49953110
630102326,113,46,0.40707964601769914,69543099
630102327,127,61,0.48031496062992124,90765947
630102328,114,41,0.35964912280701755,64288333
630102329,119,48,0.40336134453781514,74180234
630102330,116,66,0.5689655172413793,93838585
630102331,92,40,0.43478260869565216,56972007
630102332,122,62,0.5081967213114754,91495071
630102333,128,64,0.5,91886154
630102334,129,60,0.46511627906976744,81985265
630102335,95,49,0.5157894736842106,66170696
630102336,109,56,0.5137614678899083,79760169
630102337,118,49,0.4152542372881356,67236309
630102338,112,47,0.41964285714285715,71046458
630102339,86,36,0.4186046511627907,51188890
630102340,133,56,0.42105263157894735,85377576
630102341,112,57,0.5089285714285714,76678340
630102342,103,43,0.4174757281553398,63715454
630102401,118,51,0.4322033898305085,76676440
630102402,108,53,0.49074074074074076,75613419
630102403,99,43,0.43434343434343436,60137459
630102404,129,47,0.3643410852713178,74940543
630102405,107,50,0.4672897196261682,71953059
630102406,113,55,0.48672566371681414,81441372
630102407,111,48,0.43243243243243246,70598883
630102501,123,53,0.43089430894308944,74523981
630102502,106,57,0.5377358490566038,80260878
630102503,105,45,0.42857142857142855,69837901
630102504,106,45,0.42452830188679247,66613454
630102505,108,44,0.4074074074074074,66705838
630102506,111,44,0.3963963963963964,69863225
630102507,119,53,0.44537815126050423,80497854
630102508,116,47,0.4051724137931034,70576442
630102509,111,45,0.40540540540540543,68514385
630102510,114,44,0.38596491228070173,65409391
630102511,92,32,0.34782608695652173,48176901
630102512,105,47,0.44761904761904764,73868727
630102513,121,56,0.4628099173553719,82643881
630102601,106,48,0.4528301886792453,75826654
630102701,97,46,0.4742268041237113,63553617
630102702,108,48,0.4444444444444444,71190401
630102703,115,51,0.4434782608695652,76838872
630102704,87,33,0.3793103448275862,48005075
630102705,129,63,0.4883720930232558,88787519
630102706,108,45,0.4166666666666667,64057369
630102707,106,51,0.4811320754716981,75055182
630102708,118,65,0.5508474576271186,93268614
630102709,117,46,0.39316239316239315,69119542
630102710,104,39,0.375,60201220
630102901,85,43,0.5058823529411764,64104528
632523101,107,40,0.37383177570093457,59635454
632523102,78,34,0.4358974358974359,49426376
632523103,107,44,0.411214953271028,64367900
632523104,113,53,0.4690265486725664,83521014
632523105,104,45,0.4326923076923077,65646298
632523106,93,42,0.45161290322580644,59881004
632523107,75,35,0.4666666666666667,52122189
632523108,107,43,0.40186915887850466,60637278
632523109,102,46,0.45098039215686275,67143281
632523110,121,56,0.4628099173553719,81881278
632523111,100,46,0.46,68077886
632523112,90,46,0.5111111111111111,68994049
632523113,113,51,0.45132743362831856,74347875
632523114,99,43,0.43434343434343436,63476418
632523115,89,37,0.4157303370786517,56817922
632523116,97,44,0.4536082474226804,63237109
632523117,93,39,0.41935483870967744,54000624
632523118,83,42,0.5060240963855421,62973361
632523119,95,48,0.5052631578947369,68654705
632523120,124,57,0.4596774193548387,90988979
632523121,98,38,0.3877551020408163,51743098
632523122,119,39,0.3277310924369748,59347757
632523123,100,48,0.48,66418372
632523124,103,57,0.5533980582524272,83176717
632523125,121,55,0.45454545454545453,87023743
632523126,125,57,0.456,81151390
632523127,93,41,0.44086021505376344,61542260
632523128,121,62,0.512396694214876,89164452
632523129,91,39,0.42857142857142855,56562603
632523130,109,52,0.47706422018348627,74724659
632523131,101,48,0.4752475247524752,71631177
632523132,102,52,0.5098039215686274,74998250
632523133,115,58,0.5043478260869565,80637088
632523134,91,41,0.45054945054945056,62132650
632523135,112,61,0.5446428571428571,91295957
632523136,108,46,0.42592592592592593,71347632
632523137,106,51,0.4811320754716981,74984589
632523138,120,61,0.5083333333333333,87973326
632523139,80,41,0.5125,59225960
632523140,101,49,0.48514851485148514,75885529
632523141,113,45,0.39823008849557523,65653835
632523142,101,42,0.4158415841584158,57913199
632523143,107,42,0.3925233644859813,69321516
632523144,110,49,0.44545454545454544,65226480
632523145,104,43,0.41346153846153844,67725291
632523146,110,54,0.4909090909090909,78171550
632523147,107,47,0.4392523364485981,72487675
632523148,105,41,0.3904761904761905,64626004
632523149,96,43,0.4479166666666667,64209714
632523150,113,58,0.5132743362831859,83719347
632523151,89,30,0.33707865168539325,46663643
632523152,103,50,0.4854368932038835,73092166
632523153,108,49,0.4537037037037037,72782709
632523154,93,40,0.43010752688172044,63055755
632523155,115,54,0.46956521739130436,77494963
632523156,120,51,0.425,76160147
632523157,107,54,0.5046728971962616,74870058
632523158,93,40,0.43010752688172044,58798214
632523159,86,48,0.5581395348837209,62867636
632523160,113,45,0.39823008849557523,69390765
632523161,99,50,0.5050505050505051,70277528
632523162,105,50,0.47619047619047616,75916986
632523163,99,52,0.5252525252525253,72631356
632523164,92,43,0.4673913043478261,62526493
632523165,103,37,0.3592233009708738,58050877
632523166,112,45,0.4017857142857143,65925207
