,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,7,48,2,
630102301,15,35,1,
630102302,9,50,
630102303,12,28,4,
630102304,7,42,3,
630102305,11,32,1,
630102306,12,32,3,
630102307,8,44,2,
630102308,9,34,2,
630102309,10,33,1,
630102310,8,38,2,
630102311,5,33,2,
630102312,12,32,4,
630102313,8,34,3,
630102314,8,45,
630102315,7,38,3,
630102316,7,41,4,
630102317,1,35,5,
630102318,18,29,2,
630102319,9,34,3,
630102320,19,31,4,
630102321,10,54,1,
630102322,3,32,1,
630102323,5,33,1,
630102324,4,25,1,
630102325,8,47,3,
630102326,7,39,
630102327,7,45,2,
630102328,9,42,2,
630102329,4,39,
630102330,9,39,1,
630102331,12,33,4,
630102332,11,45,2,
630102333,11,41,2,
630102334,9,33,
630102335,5,37,6,
630102336,5,43,1,
630102337,4,35,1,
630102338,7,41,1,
630102339,6,28,
630102340,11,38,3,
630102341,10,37,1,
630102342,9,48,
630102401,9,29,1,
630102402,9,27,
630102403,9,32,1,
630102404,14,35,5,
630102405,10,27,2,
630102406,7,43,3,
630102407,15,46,1,
630102501,8,36,5,
630102502,4,41,2,
630102503,4,33,2,
630102504,12,35,5,
630102505,13,38,
630102506,11,46,1,
630102507,7,38,4,
630102508,6,34,1,
630102509,6,36,7,
630102510,8,47,3,
630102511,10,34,3,
630102512,7,31,2,
630102513,3,30,
630102601,9,30,2,
630102701,7,31,1,
630102702,6,34,1,
630102703,7,40,1,
630102704,6,45,3,
630102705,5,42,2,
630102706,9,35,2,
630102707,8,33,2,
630102708,13,22,1,
630102709,8,32,2,
630102710,6,41,1,
630102901,11,37,
632523101,9,27,
632523102,8,32,1,
632523103,6,30,2,
632523104,8,34,3,
632523105,5,52,6,
632523106,7,33,
632523107,5,39,1,
632523108,6,39,4,
632523109,14,30,5,
632523110,7,33,2,
632523111,14,32,
632523112,6,33,
632523113,12,45,
632523114,1,41,2,
632523115,8,31,2,
632523116,8,31,
632523117,7,35,2,
632523118,14,40,2,
632523119,9,41,3,
632523120,8,31,1,
632523121,6,37,
632523122,14,30,2,
632523123,9,22,6,
632523124,10,16,2,
632523125,10,42,
632523126,13,44,5,
632523127,10,28,1,
632523128,11,33,1,
632523129,7,33,1,
632523130,12,36,
632523131,7,39,
632523132,7,40,4,
632523133,10,38,3,
632523134,12,25,
632523135,10,30,1,
632523136,5,43,5,
632523137,9,22,1,
632523138,10,47,5,
632523139,9,34,1,
632523140,8,28,2,
632523141,7,31,3,
632523142,9,36,
632523143,12,27,3,
632523144,8,40,4,
632523145,7,31,1,
632523146,12,35,3,
632523147,10,41,
632523148,13,33,
632523149,6,28,3,
632523150,12,36,6,
632523151,11,43,1,
632523152,5,24,2,
632523153,9,38,2,
632523154,9,36,3,
632523155,9,32,2,
632523156,9,35,1,
632523157,8,19,
632523158,12,33,
632523159,11,33,5,
632523160,11,30,2,
632523161,5,27,3,
632523162,8,39,1,
632523163,9,19,1,
632523164,11,31,
632523165,3,49,2,
632523166,13,26,2,
632523167,6,40,2,
632523168,9,39,2,
632523169,20,34,
632523170,7,32,3,
632523171,13,27,2,
632523172,13,23,2,
632523173,8,34,
632523174,10,32,1,
632523175,6,34,6,
632523176,10,37,3,
632523177,5,32,1,
632523178,10,23,
632523179,10,33,4,
632523180,4,38,2,
632523181,8,41,1,
632523182,21,32,2,
632523183,9,33,2,
632523184,8,36,2,
632523185,11,36,2,
632523186,9,24,2,
632523187,13,37,4,
632523188,8,32,3,
632523189,12,29,
632523190,8,42,1,
632523191,5,30,
632523192,9,28,1,
632523193,4,38,
632523194,3,37,2,
632523195,6,35,2,
632523196,8,18,2,
632523197,6,33,1,
632523198,7,36,1,
632523199,9,28,2,
632523200,6,40,2,
632523201,6,32,
632523202,6,24,2,
632523203,16,27,2,
632523204,7,46,2,
632523205,9,35,4,
632523206,6,28,
632523207,12,24,2,
632523208,12,29,2,
632523209,4,32,3,
632523210,5,29,1,
632523211,3,39,3,
632523212,8,44,5,
632523213,10,32,1,
632523214,13,30,3,
632523215,8,37,1,
632523216,10,24,3,
632523217,5,28,1,
632523218,13,27,2,
632523219,6,29,2,
632523220,7,34,2,
632523221,4,33,2,
632523222,12,38,5,
632523223,15,35,3,
632523224,10,34,2,
632523225,4,27,1,
632523226,9,33,2,
632523227,7,36,2,
632523228,8,30,4,
632523229,9,42,
632523230,10,36,
632523231,16,25,2,
632523232,17,38,1,
632523233,12,34,4,
632523234,9,46,4,
632523235,8,35,2,
632523236,11,30,3,
632523237,21,31,2,
632523238,9,28,2,
632523239,2,40,3,
632523240,6,37,4,
632523241,7,28,4,
632523242,11,28,1,
632523243,9,29,3,
632523244,13,36,1,
632523245,12,29,1,
632523246,10,24,1,
632523247,13,32,2,
632523248,7,36,
632523249,3,25,
632523250,5,38,4,
632523251,4,37,2,
632523252,9,48,1,
632523253,10,28,2,
632523254,7,36,1,
632523255,8,30,3,
632523256,6,39,2,
632523257,6,40,
632523258,6,37,1,
632523259,16,24,2,
632523260,6,31,2,
632523261,9,32,1,
632523262,7,29,1,
632523263,7,31,2,
632523264,4,44,1,
632523265,12,35,1,
632523266,10,25,1,
632523267,11,32,1,
632523268,18,37,2,
632523269,8,44,
632523270,10,26,2,
632523271,10,36,1,
632523272,6,36,4,
632523273,18,24,3,
632523274,13,31,2,
632523275,9,28,
632523276,8,27,1,
632523277,11,34,4,
632523278,8,29,1,
632523279,8,37,2,
632523280,6,35,2,
632523281,6,36,3,
632523282,13,31,2,
632523283,10,32,2,
632523284,10,28,2,
632523285,7,32,4,
632523286,7,41,1,
632523287,7,22,1,
632523288,4,28,
632523289,12,44,3,
632523290,5,37,2,
632523291,14,28,3,
632523292,13,44,3,
632523293,7,42,3,
632523294,6,25,1,
632523295,10,28,1,
632523296,7,28,1,
632523297,6,27,5,
632523298,10,26,2,
632523299,7,44,2,
632523300,9,33,3,
632523301,13,30,3,
632523302,11,31,
632523303,13,36,2,
632523304,8,39,3,
632523305,8,38,5,
632523306,13,42,1,
632523307,9,32,1,
632523308,6,30,5,
632523309,6,29,2,
632523310,12,40,
632523311,12,34,1,
632523312,12,36,1,
632523313,9,24,
632523314,8,39,4,
632523315,6,46,1,
632523316,12,30,2,
632523317,6,26,
632523318,7,39,1,
632523319,18,40,4,
632523320,7,39,3,
632523321,7,34,2,
632523322,14,36,2,
632523323,17,48,1,
632523324,5,40,5,
632523325,14,21,2,
632523326,11,39,2,
632523327,10,30,
632523328,17,33,3,
632523329,8,42,
632523330,14,36,1,
632523331,12,27,2,
632523332,9,33,1,
632523333,9,42,2,
632523334,6,35,1,
632523335,6,38,1,
632523336,9,30,3,
632523337,17,38,1,
632523338,9,24,
632523339,6,27,
632523340,12,30,4,
632523501,3,43,4,
632523502,4,31,4,
632523503,4,37,8,
632523504,6,33,1,
632523505,11,29,3,
632523506,6,34,3,
632523507,13,34,1,
632523508,6,42,1,
632523509,9,25,1,
632523510,11,35,2,
632523511,17,43,
632523512,11,25,1,
632523513,13,35,1,
632523514,6,33,
632523515,11,26,
632523516,11,23,6,
632523517,12,24,1,
632523518,12,21,4,
632523519,10,21,
632523520,11,24,1,
632523521,5,40,1,
632523522,8,30,3,
632523523,10,34,3,
632523524,9,34,2,
632523525,4,25,5,
632523526,5,27,
632523527,10,30,3,
632523528,5,24,2,
632523529,11,42,2,
632523530,8,37,1,
632523531,15,43,2,
632523532,11,28,3,
632523533,8,28,2,
632523534,12,32,1,
632523535,6,47,1,
632523536,8,36,3,
632523537,12,20,1,
632523538,8,45,4,
632523539,7,32,1,
632523540,14,30,1,
632523601,7,32,2,
632523602,16,36,1,
632523603,11,41,5,
632523604,8,20,5,
632523605,11,28,1,
632523606,10,36,1,
632523607,17,41,1,
632523608,12,42,1,
632523609,6,25,2,
632523610,14,24,2,
632523611,12,26,1,
632523612,15,36,
632523613,2,36,2,
632523614,3,29,1,
632523615,6,26,2,
632523616,11,15,
632523617,8,33,1,
632523618,12,38,1,
632523619,9,27,
632523620,5,34,2,
632523901,11,30,1,
632523902,9,35,1,
632523903,5,38,1,
632523904,11,34,1,
632523905,6,32,
632523906,9,39,1,
632523907,8,42,3,
632523908,9,34,1,
632523909,6,42,1,
632523910,9,44,1,
632524201,7,40,4,
632524202,4,34,3,
632524203,8,34,2,
632524204,9,30,2,
632524205,6,40,1,
632524206,12,39,3,
632524207,4,33,4,
632524208,11,37,
632524209,8,38,3,
632524210,11,28,
632524211,8,38,2,
632524212,6,25,2,
632524213,9,42,
632524214,10,45,
632524215,2,42,
632524216,3,37,3,
632524217,10,37,
632524218,3,30,2,
632524219,8,40,2,
632524220,18,31,2,
632524221,10,40,1,
632524222,7,33,1,
632524223,19,47,5,
632524224,8,38,
632524225,7,49,
632524226,7,39,1,
632524227,8,39,1,
632524228,11,36,1,
632524229,9,38,4,
632524230,6,25,3,
632524231,6,40,4,
632524232,9,43,2,
632524233,5,36,3,
632524234,10,34,
632524235,7,39,2,
632524236,6,24,2,
632524237,8,35,2,
632524238,10,34,2,
632524239,9,35,5,
632524240,3,42,5,
632524241,7,37,2,
632524242,5,38,1,
632524243,6,33,2,
632524244,6,36,6,
632524245,9,42,4,
632524246,8,35,3,
632524247,15,38,2,
632524248,6,56,3,
632524249,9,38,1,
632524250,7,52,3,
632524251,5,36,
632524252,5,43,2,
632524253,7,34,1,
632524254,12,32,2,
632524255,5,36,2,
632524256,10,40,
632524257,7,42,2,
632524258,14,35,1,
632524259,11,42,
632524260,6,36,3,
632524261,8,35,2,
632524262,7,35,
632524263,19,29,1,
632524264,10,41,6,
632524265,8,51,1,
632524266,14,44,3,
632524267,11,42,3,
632524268,15,33,3,
632524269,17,27,2,
632524270,6,37,3,
632524271,1,35,3,
632524272,9,30,4,
632524273,10,42,2,
632524274,3,45,1,
632524275,10,33,2,
632524276,10,53,1,
632524277,11,26,2,
632524278,10,38,3,
632524279,3,35,
632524280,8,39,4,
632524281,2,39,2,
632524282,11,24,4,
632524283,14,26,2,
632524284,6,38,3,
632524285,8,35,1,
632524286,11,42,3,
632524287,14,34,1,
632524288,7,43,4,
632524289,5,35,
632524290,8,30,
632524291,7,40,2,
632524292,9,24,4,
632524293,11,36,2,
632524294,6,35,2,
632524295,11,25,7,
632524296,2,39,2,
632524297,8,45,1,
632524298,11,32,2,
632524299,6,35,
632524300,7,36,1,
632524301,11,48,2,
632524302,14,34,2,
632524303,7,37,3,
632524501,11,42,3,
632524502,7,41,1,
632524503,13,35,2,
632524504,8,35,3,
632524505,9,32,2,
632524506,9,31,2,
632524507,2,39,
632524508,9,37,
632524509,6,36,
632524510,11,43,3,
632524511,5,32,2,
