,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,12,0,0,0,0,0,0,0,0,5,12,12,8,1,
630102301,11,0,0,0,0,0,0,0,4,3,7,12,6,2,
630102302,11,0,0,0,0,0,0,0,0,1,13,17,8,3,
630102303,12,0,0,0,0,0,0,0,0,1,8,12,14,3,
630102304,8,1,0,0,0,0,0,0,1,2,3,6,9,5,
630102305,11,0,0,0,0,0,0,0,0,1,9,8,6,1,
630102306,3,1,0,0,0,0,0,0,0,4,4,8,10,7,
630102307,8,0,0,0,0,0,0,0,0,2,7,7,11,4,
630102308,14,1,0,0,0,0,0,0,2,3,3,8,5,11,
630102309,10,0,0,0,0,0,0,0,1,0,11,17,10,4,
630102310,11,1,0,0,0,0,0,0,0,2,5,7,10,4,
630102311,7,0,0,0,0,0,0,0,0,3,3,11,2,1,
630102312,9,0,0,0,0,0,0,0,0,3,6,9,10,3,
630102313,6,1,0,0,0,0,0,0,0,3,8,7,9,4,
630102314,6,0,0,0,0,0,0,0,0,3,6,10,7,6,
630102315,5,0,0,0,0,0,0,0,0,1,5,13,9,3,
630102316,4,0,0,0,0,0,0,0,2,0,4,9,9,5,
630102317,11,0,0,0,0,0,0,0,0,4,2,10,3,6,
630102318,6,0,0,0,0,0,0,0,0,3,4,11,9,2,
630102319,11,0,0,0,0,0,0,0,0,3,9,12,7,
630102320,13,0,0,0,0,0,0,0,0,5,12,10,9,6,
630102321,5,0,0,0,0,0,0,0,0,4,7,10,9,3,
630102322,9,0,0,0,0,0,0,0,0,1,10,16,9,2,
630102323,11,1,0,0,0,0,0,0,0,5,10,11,8,3,
630102324,6,0,0,0,0,0,0,0,0,2,3,11,5,3,
630102325,10,2,0,0,0,0,0,0,0,4,4,4,11,12,
630102326,10,3,0,0,0,0,0,0,0,6,10,4,10,10,
630102327,7,0,0,0,0,0,0,0,1,0,7,15,7,3,
630102328,11,1,0,0,0,0,0,0,1,6,12,12,6,3,
630102329,12,1,0,0,0,0,0,0,0,1,11,12,11,7,
630102330,13,0,0,0,0,0,0,0,0,3,9,8,7,6,
630102331,8,0,0,0,0,0,0,0,0,3,7,13,10,8,
630102332,12,1,0,0,0,0,0,0,0,6,8,8,8,1,
630102333,7,1,0,0,0,0,0,0,0,4,9,15,10,2,
630102334,5,0,0,0,0,0,0,0,0,4,9,17,9,4,
630102335,9,0,0,0,0,0,0,0,0,2,3,6,8,5,
630102336,9,0,0,0,0,0,0,0,0,2,2,23,7,2,
630102337,13,0,0,0,0,0,0,0,0,3,11,11,6,2,
630102338,13,1,0,0,0,0,0,0,0,2,9,13,7,2,
630102339,11,0,0,0,0,0,0,0,0,7,10,10,6,3,
630102340,5,0,0,0,0,0,0,0,0,0,4,14,8,2,1,
630102341,3,1,0,0,0,0,0,0,0,5,5,10,5,2,
630102342,9,0,0,0,0,0,0,0,0,2,8,6,9,8,
630102401,10,0,0,0,0,0,0,0,0,2,6,10,11,9,
630102402,7,0,0,0,0,0,0,0,0,3,8,10,8,
630102403,11,0,0,0,0,0,0,0,0,3,13,7,7,6,
630102404,9,0,0,0,0,0,0,0,0,3,9,9,8,3,
630102405,13,2,0,0,0,0,0,0,0,3,12,10,4,2,
630102406,12,0,0,0,0,0,0,0,0,6,5,10,11,6,
630102407,20,0,0,0,0,0,0,0,0,3,7,12,7,4,
630102501,9,1,0,0,0,0,0,0,0,1,8,10,12,3,
630102502,8,0,0,0,0,0,0,0,0,1,6,10,4,4,
630102503,7,0,0,0,0,0,0,0,0,0,7,13,12,3,
630102504,13,2,0,0,0,0,0,0,0,5,6,13,6,7,
630102505,11,0,0,0,0,0,0,0,0,4,3,12,9,6,
630102506,3,1,0,0,0,0,0,0,0,6,7,15,5,2,
630102507,8,0,0,0,0,0,0,0,2,1,4,10,7,2,
630102508,7,0,0,0,0,0,0,0,0,4,4,9,12,4,
630102509,9,1,0,0,0,0,0,0,0,3,4,18,5,3,
630102510,9,1,0,0,0,0,0,0,0,1,7,9,5,5,
630102511,9,0,0,0,0,0,0,0,0,1,8,7,11,3,
630102512,10,1,0,0,0,0,0,0,0,2,4,10,10,3,
630102513,8,3,0,0,0,0,0,0,0,1,5,13,7,4,
630102601,5,1,0,0,0,0,0,0,0,6,8,13,3,1,
630102701,5,0,0,0,0,0,0,0,0,2,9,11,4,2,
630102702,6,2,0,0,0,0,0,0,1,1,6,10,8,6,
630102703,4,1,0,0,0,0,0,0,1,0,6,13,8,3,
630102704,6,0,0,0,0,0,0,0,0,4,12,12,9,
630102705,3,0,0,0,0,0,0,0,1,0,8,7,14,5,
630102706,11,2,0,0,0,0,0,0,0,5,5,10,3,5,
630102707,6,1,0,0,0,0,0,0,0,1,2,19,9,2,
630102708,8,0,0,0,0,0,0,0,2,4,11,14,10,2,
630102709,9,0,0,0,0,0,0,0,0,6,11,10,7,1,
630102710,7,0,0,0,0,0,0,0,0,3,8,9,6,7,
630102901,8,0,0,0,0,0,0,0,0,3,5,15,9,4,
632523101,5,0,0,0,0,0,0,0,0,5,13,7,2,1,
632523102,6,0,0,0,0,0,0,0,2,3,6,4,6,1,
632523103,8,0,0,0,0,0,0,0,0,2,5,3,5,3,
632523104,9,0,0,0,0,0,0,0,0,3,8,11,8,3,
632523105,10,1,0,0,0,0,0,0,0,2,2,7,5,1,
632523106,9,2,0,0,0,0,0,0,0,5,9,12,7,3,
632523107,6,0,0,0,0,0,0,0,2,1,3,7,12,8,1,
632523108,10,0,0,0,0,0,0,0,0,2,6,8,10,4,
632523109,7,1,0,0,0,0,0,0,0,4,6,6,8,1,
632523110,10,0,0,0,0,0,0,0,0,1,5,5,3,5,
632523111,11,1,0,0,0,0,0,0,0,1,10,27,5,5,
632523112,6,0,0,0,0,0,0,0,0,2,4,11,2,5,
632523113,10,0,0,0,0,0,0,0,1,3,3,9,5,4,
632523114,10,1,0,0,0,0,0,0,0,2,6,4,4,4,
632523115,5,0,0,0,0,0,0,0,0,1,5,7,7,3,
632523116,9,0,0,0,0,0,0,0,1,3,5,18,9,4,
632523117,11,0,0,0,0,0,0,0,1,4,10,4,7,2,
632523118,6,0,0,0,0,0,0,0,0,1,6,15,6,3,
632523119,9,0,0,0,0,0,0,0,0,2,8,14,7,8,
632523120,3,0,0,0,0,0,0,0,0,3,5,9,5,9,
632523121,5,1,0,0,0,0,0,0,0,6,5,12,8,6,
632523122,8,0,0,0,0,0,0,0,0,1,4,10,7,5,
632523123,8,0,0,0,0,0,0,0,1,6,6,7,4,3,
632523124,5,1,0,0,0,0,0,0,0,3,4,5,10,3,
632523125,7,0,0,0,0,0,0,0,0,1,7,8,6,6,
632523126,9,0,0,0,0,0,0,0,0,3,6,5,5,4,
632523127,3,1,0,0,0,0,0,0,1,1,9,10,4,4,
632523128,8,0,0,0,0,0,0,0,0,1,5,11,7,2,
632523129,8,1,0,0,0,0,0,0,0,5,3,12,6,5,
632523130,4,1,0,0,0,0,0,0,0,1,9,8,4,4,
632523131,9,0,0,0,0,0,0,0,0,7,6,11,9,6,
632523132,5,0,0,0,0,0,0,0,0,3,6,11,3,6,
632523133,5,0,0,0,0,0,0,0,0,4,6,13,8,5,
632523134,5,0,0,0,0,0,0,0,0,3,7,10,8,2,
632523135,5,0,0,0,0,0,0,0,0,2,11,9,6,2,
632523136,4,0,0,0,0,0,0,0,0,3,5,5,9,1,
632523137,10,1,0,0,0,0,0,0,0,2,4,8,7,4,
632523138,6,1,0,0,0,0,0,0,0,0,12,7,9,2,
632523139,9,0,0,0,0,0,0,0,1,7,9,6,7,3,
632523140,2,0,0,0,0,0,0,0,0,2,6,8,7,
632523141,13,0,0,0,0,0,0,0,0,6,3,12,11,4,
632523142,10,0,0,0,0,0,0,0,0,5,5,7,2,3,
632523143,12,0,0,0,0,0,0,0,0,1,5,15,6,3,
632523144,7,0,0,0,0,0,0,0,1,4,8,7,6,4,
632523145,6,0,0,0,0,0,0,0,0,1,6,7,10,4,
632523146,8,1,0,0,0,0,0,0,0,2,5,14,3,
632523147,4,0,0,0,0,0,0,0,0,2,8,2,7,6,
632523148,6,1,0,0,0,0,0,0,0,3,6,11,6,2,
632523149,5,0,0,0,0,0,0,0,0,6,11,19,10,1,
632523150,8,0,0,0,0,0,0,0,0,3,2,18,9,4,
632523151,5,1,0,0,0,0,0,0,0,1,5,16,7,3,
632523152,6,0,0,0,0,0,0,0,0,6,8,7,4,4,
632523153,6,0,0,0,0,0,0,0,3,5,4,7,6,1,
632523154,3,1,0,0,0,0,0,0,0,1,7,10,6,4,
632523155,6,0,0,0,0,0,0,0,0,2,7,5,7,7,
632523156,3,0,0,0,0,0,0,0,0,5,8,6,5,5,
632523157,15,0,0,0,0,0,0,0,0,2,7,8,5,4,
632523158,8,1,0,0,0,0,0,0,1,1,5,5,9,2,
632523159,12,0,0,0,0,0,0,0,0,1,6,11,5,4,
632523160,4,2,0,0,0,0,0,0,0,3,8,10,7,3,
632523161,12,0,0,0,0,0,0,0,1,1,4,9,8,3,
632523162,6,2,0,0,0,0,0,0,1,1,3,12,10,5,
632523163,5,0,0,0,0,0,0,0,2,2,3,11,8,4,
632523164,6,1,0,0,0,0,0,0,0,1,12,13,7,1,
632523165,7,0,0,0,0,0,0,0,0,0,5,11,10,3,
