,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
632523105,0,0,0,0,0,6,17,8,11,9,8,
632523106,0,0,0,0,0,12,15,6,7,5,1,
632523107,0,0,0,0,4,11,7,6,9,4,13,
632523108,0,0,0,0,0,9,10,5,7,2,5,
632523109,0,0,0,0,1,8,8,8,10,9,6,
632523110,0,0,0,0,3,14,9,12,4,2,13,
632523111,0,0,0,0,3,8,7,9,11,4,2,
632523112,0,0,0,0,0,9,9,5,13,8,11,
632523113,0,0,0,0,0,14,11,7,11,3,8,
632523114,0,0,0,0,1,7,6,9,8,6,6,
632523115,0,1,0,0,2,13,7,1,16,1,9,
632523116,0,0,0,0,4,12,6,4,10,3,8,
632523117,0,0,0,0,0,7,8,9,8,7,9,
632523118,0,0,0,0,2,3,9,9,3,3,7,
632523119,0,0,0,0,0,15,8,7,10,4,14,
632523120,0,0,0,0,0,6,7,10,10,7,7,
632523121,0,0,0,0,2,8,9,7,1,7,10,
632523122,0,0,0,0,5,17,5,4,17,3,9,
632523123,0,0,0,0,6,6,9,10,14,7,7,
632523124,0,0,0,0,1,19,6,4,17,2,6,
632523125,0,0,0,0,0,7,14,9,9,1,11,
632523126,0,0,0,0,0,8,8,7,9,2,6,
632523127,0,0,0,0,2,11,7,3,12,6,6,
632523128,0,0,0,0,0,11,10,6,7,2,6,
632523129,0,0,0,0,1,10,11,6,7,8,6,
632523130,0,0,0,0,3,9,15,6,10,8,7,
632523131,0,0,0,0,2,10,4,9,5,2,5,
632523132,0,1,0,0,2,10,10,10,8,3,5,1,
632523133,0,0,0,0,3,9,17,4,8,6,10,
632523134,0,0,0,0,3,6,9,7,10,6,11,
632523135,0,0,0,0,6,4,11,6,10,5,9,
632523136,0,0,0,0,1,6,3,7,8,1,6,
632523137,0,0,0,0,1,8,6,3,6,2,5,
632523138,0,0,0,0,4,9,9,8,10,2,11,
632523139,0,0,0,0,0,12,4,5,10,3,5,
632523140,0,0,0,0,7,6,5,9,10,3,8,
632523141,0,0,0,0,0,13,13,7,11,5,5,2,
632523142,0,0,0,0,0,12,11,6,10,7,8,
632523143,0,0,0,0,1,4,8,3,11,8,9,
632523144,0,0,0,0,4,11,8,10,10,7,5,1,
632523145,0,0,0,0,0,8,9,5,8,7,4,
632523146,0,0,0,0,2,3,3,5,6,4,13,
632523147,0,0,0,0,3,11,9,3,7,4,14,
632523148,0,0,0,0,5,10,8,7,5,7,8,
632523149,0,0,0,0,0,9,12,8,16,5,14,
632523150,0,0,0,0,3,7,10,8,15,3,4,
632523151,0,0,0,0,1,11,9,6,6,1,7,
632523152,0,0,0,0,6,7,10,7,6,6,6,
632523153,0,0,0,0,3,8,4,7,7,2,10,
632523154,0,0,0,0,0,7,7,7,9,3,6,
632523155,0,0,0,0,1,11,13,10,17,4,6,1,
632523156,0,0,0,0,2,5,12,9,7,1,9,
632523157,0,0,0,0,1,8,11,7,7,1,10,
632523158,0,0,0,0,3,6,5,6,11,1,8,
632523159,0,0,0,0,2,7,9,9,10,5,7,
632523160,0,0,0,0,0,9,8,12,6,5,10,
632523161,0,0,0,0,0,10,7,8,5,4,11,
632523162,0,0,0,0,1,10,3,5,7,2,6,
632523163,0,0,0,0,2,5,11,8,12,2,10,
632523164,0,0,0,0,1,8,8,3,14,1,2,
632523165,0,0,0,0,2,9,4,3,13,6,12,
632523166,0,0,0,0,3,9,7,7,9,4,9,
632523167,0,0,0,0,1,8,5,4,8,5,11,
632523168,0,0,0,0,2,6,12,3,11,2,6,
632523169,0,0,0,0,3,13,10,7,20,8,3,
632523170,0,0,0,0,1,7,10,10,8,4,14,1,
632523171,0,0,0,0,2,7,8,4,18,3,5,
632523172,0,0,0,0,1,9,7,3,18,2,8,
632523173,0,0,0,0,4,10,6,9,10,8,5,
632523174,0,0,0,1,3,6,7,11,7,8,7,
632523175,0,1,0,0,1,11,10,4,11,4,4,1,
632523176,0,0,0,0,0,12,6,7,9,6,2,
632523177,0,0,0,0,3,7,3,7,8,1,13,
632523178,0,0,0,0,0,8,13,8,9,5,8,
632523179,0,0,0,0,1,15,9,7,19,3,7,
632523180,0,0,1,4,2,15,2,2,9,1,8,
632523181,0,0,0,0,6,13,3,7,12,5,9,
632523182,0,0,0,0,2,15,5,5,9,4,10,
632523183,0,1,0,0,8,9,5,6,15,4,3,
632523184,0,0,0,0,3,6,8,9,10,4,10,
632523185,0,0,0,0,0,15,11,10,11,5,7,
632523186,0,0,0,0,5,8,8,9,9,2,7,
632523187,0,0,0,0,5,5,6,10,6,4,7,
632523188,0,0,0,0,3,8,6,5,7,10,7,
632523189,0,0,0,0,0,6,5,7,11,3,7,
632523190,0,0,0,0,0,14,9,5,11,7,8,
632523191,0,0,0,0,3,7,3,2,19,4,7,
632523192,0,0,0,0,6,9,11,4,10,4,9,
632523193,0,0,0,0,1,6,8,9,10,2,5,
632523194,0,0,0,0,1,7,6,7,11,10,14,
632523195,0,0,0,0,0,7,12,6,10,7,7,
632523196,0,0,0,0,4,11,5,12,11,9,3,
632523197,0,0,0,0,5,4,9,10,5,2,5,
632523198,0,0,0,0,4,13,10,5,13,3,9,
632523199,0,0,0,0,2,17,21,8,1,4,6,
632523200,0,0,0,0,1,16,6,1,7,5,4,
632523201,0,0,0,0,0,5,9,7,11,6,3,
632523202,0,0,0,0,0,8,5,8,7,2,5,
632523203,0,0,0,0,1,15,12,5,6,0,9,
632523204,0,0,0,0,3,11,10,7,14,0,6,
632523205,0,0,0,0,5,11,6,2,6,3,15,
632523206,0,0,0,0,0,9,1,5,4,3,11,
632523207,0,0,0,0,1,7,8,7,6,6,5,
632523208,0,0,0,0,5,9,6,6,9,6,7,
632523209,0,0,0,0,0,11,4,8,6,4,7,
632523210,0,0,0,0,4,10,7,8,13,6,9,
632523211,0,0,0,0,1,12,2,7,10,7,8,
632523212,0,0,0,0,1,12,6,6,12,4,8,
632523213,0,0,0,0,2,7,6,7,17,5,5,
632523214,0,0,0,0,0,6,5,13,8,4,2,
632523215,0,0,0,0,1,12,17,5,10,1,9,
632523216,0,0,0,0,1,6,9,7,9,3,7,1,
632523217,0,0,0,0,4,8,10,5,12,2,13,
632523218,0,0,0,0,5,7,7,5,13,6,7,
632523219,0,0,0,0,0,12,5,9,8,4,4,
632523220,0,0,0,0,2,8,9,9,12,5,13,
632523221,0,0,0,0,0,11,7,7,10,3,11,
632523222,0,0,0,0,5,8,9,7,14,3,10,
632523223,0,0,0,0,0,7,10,7,2,2,9,
632523224,0,0,0,0,1,14,6,8,13,5,13,
632523225,0,0,0,0,1,6,5,7,16,5,9,
632523226,0,0,0,3,2,5,16,8,8,9,11,
632523227,0,0,0,0,2,14,3,10,5,1,6,
632523228,0,0,2,2,1,10,10,9,14,6,9,
632523229,0,0,0,0,1,11,10,8,20,3,8,1,
632523230,0,0,0,0,6,7,4,7,8,7,8,
632523231,0,0,0,0,2,11,9,4,8,4,13,
632523232,0,0,0,0,3,5,2,11,7,1,6,
632523233,0,0,0,0,2,9,6,6,10,5,5,
632523234,0,0,0,0,2,12,14,10,9,4,7,
632523235,0,0,0,1,3,11,7,3,8,3,4,
632523236,0,0,0,0,3,6,5,6,11,2,9,
632523237,0,0,0,0,3,16,13,8,5,9,4,
632523238,0,0,0,0,0,12,12,9,2,3,7,
632523239,0,0,0,0,1,10,11,4,6,7,9,
632523240,0,0,0,0,1,19,6,7,12,1,10,
632523241,0,0,0,1,4,12,2,10,9,3,4,
632523242,0,0,0,0,2,7,6,4,16,5,8,
632523243,0,0,0,0,1,9,8,7,16,7,6,
632523244,0,0,0,0,2,18,3,3,10,3,10,
632523245,0,0,0,0,0,13,2,5,12,0,2,
632523246,0,0,0,0,4,16,5,5,6,3,4,
632523247,0,0,0,2,4,8,10,4,11,10,12,
632523248,0,0,0,0,0,7,9,14,11,3,8,
632523249,0,0,0,0,0,6,13,11,8,9,5,
632523250,0,0,0,0,0,15,12,10,8,5,11,
632523251,0,0,0,1,2,7,5,9,7,6,5,
632523252,0,0,0,0,2,7,6,9,7,4,7,
632523253,0,0,0,0,0,11,8,5,9,5,7,
632523254,0,0,0,0,4,8,5,4,7,3,9,1,
632523255,0,0,0,0,3,14,8,6,7,5,12,
632523256,0,0,0,0,6,6,9,9,12,3,9,
632523257,0,0,0,0,4,11,4,5,16,3,5,
632523258,0,0,0,0,5,7,7,11,13,3,11,
632523259,0,0,0,0,0,10,7,5,13,6,10,
632523260,0,0,0,0,4,9,9,7,15,6,8,
632523261,0,0,0,0,0,9,5,4,6,4,6,
632523262,0,0,0,0,1,9,5,10,10,3,8,
632523263,0,0,0,0,2,6,6,3,17,1,12,
632523264,0,0,0,0,0,12,8,6,14,5,5,1,
632523265,0,0,0,0,2,9,7,7,11,5,8,
632523266,0,1,0,0,4,14,10,7,7,4,7,
632523267,0,0,0,0,1,10,10,4,10,2,9,
632523268,0,0,0,0,2,11,9,7,13,2,10,1,
632523269,0,0,0,0,0,5,7,6,10,1,7,1,
632523270,0,0,0,0,3,13,7,7,5,5,14,
632523271,0,0,0,0,0,3,9,8,3,3,12,
632523272,0,0,0,0,4,14,8,7,17,12,9,
632523273,0,0,0,0,0,5,5,7,11,5,6,
632523274,0,0,0,0,4,11,11,9,14,4,5,1,
632523275,0,0,0,0,0,7,5,5,12,6,9,
632523276,0,0,0,0,4,10,14,6,10,6,5,
632523277,0,0,0,0,3,9,6,9,10,3,10,
632523278,0,0,0,0,0,7,8,10,8,8,6,
632523279,0,0,0,0,0,10,5,5,11,2,10,
632523280,0,0,0,1,4,6,7,8,11,3,13,
632523281,0,0,0,0,0,10,7,8,10,8,12,
632523282,0,0,0,0,0,6,8,7,12,8,3,
632523283,0,0,0,0,1,16,8,12,15,13,3,
632523284,0,0,0,0,2,7,5,5,4,7,15,
632523285,0,0,0,0,0,6,6,5,9,2,9,
632523286,0,0,0,0,1,7,11,5,7,2,4,
632523287,0,0,0,0,3,12,10,10,16,3,8,
632523288,0,0,0,0,1,9,9,5,2,6,10,
632523289,0,0,0,0,2,13,4,7,11,3,11,
632523290,0,0,0,0,2,10,5,2,10,4,6,
632523291,0,0,0,0,3,9,9,14,10,6,10,
632523292,0,0,0,0,3,16,8,10,6,9,6,
632523293,0,0,0,0,2,10,8,9,8,2,10,
632523294,0,0,0,0,0,4,9,7,12,4,9,
632523295,0,0,0,0,4,12,5,3,12,1,6,
632523296,0,0,0,0,0,5,10,4,13,1,10,
632523297,0,0,0,0,1,8,8,7,11,3,8,
632523298,0,0,0,0,0,11,6,5,5,10,10,
632523299,0,0,0,0,0,11,11,6,10,11,3,
632523300,0,0,0,0,0,14,8,8,7,4,13,
632523301,0,0,0,0,2,8,7,10,13,4,5,
632523302,0,0,0,0,0,11,10,4,9,4,14,
632523303,0,0,0,0,0,8,6,6,9,6,3,
632523304,0,0,0,0,3,6,7,10,9,3,7,
632523305,0,0,0,0,0,14,8,9,12,3,7,
632523306,0,0,0,0,5,11,12,3,8,7,7,
632523307,0,0,0,1,9,11,1,4,10,8,9,
632523308,0,0,0,0,1,12,5,7,8,10,10,1,
632523309,0,0,0,0,2,6,9,14,14,5,8,
632523310,0,0,0,0,0,16,10,15,10,2,6,
632523311,0,0,0,1,3,7,5,3,6,4,10,
632523312,0,1,0,1,4,15,5,4,10,5,8,
632523313,0,1,0,0,4,17,7,7,9,8,8,1,
632523314,0,0,0,0,0,9,3,4,13,1,7,
632523315,0,0,0,0,1,8,11,5,8,1,12,
632523316,0,0,0,0,0,7,7,7,21,2,3,
632523317,0,0,0,0,3,9,8,10,15,4,8,
632523318,0,0,0,0,8,8,9,4,18,1,7,
632523319,0,0,0,0,7,4,13,9,4,6,1,
632523320,0,0,0,0,1,9,5,7,9,7,4,
632523321,0,0,0,0,2,12,6,6,6,6,12,
632523322,0,0,0,0,0,12,6,16,5,4,14,1,
632523323,0,0,0,0,1,16,11,10,6,8,9,
632523324,0,0,0,0,2,5,9,6,12,4,10,
632523325,0,0,0,0,6,9,5,11,7,4,11,
632523326,0,0,0,0,3,14,7,8,4,7,8,
632523327,0,0,0,0,0,11,11,4,11,4,6,
632523328,0,0,0,0,1,13,10,9,14,4,8,1,
632523329,0,0,0,0,4,12,14,5,17,3,11,
632523330,0,0,0,0,1,12,14,9,8,7,12,
632523331,0,0,0,0,5,4,7,7,11,7,8,
632523332,0,0,0,0,1,18,7,8,7,7,7,
632523333,0,0,0,0,1,4,11,6,19,2,6,
632523334,0,0,0,0,3,8,5,9,11,3,
632523335,0,0,0,0,3,11,6,5,11,6,8,
632523336,0,0,0,0,3,7,14,5,3,1,7,
632523337,0,0,0,0,0,5,6,6,2,3,7,
632523338,0,0,0,0,1,13,13,6,11,6,6,
632523339,0,0,0,0,2,10,11,4,8,8,8,
632523340,0,0,0,0,0,10,8,2,12,0,15,
632523501,0,0,0,0,1,7,8,9,5,2,4,
632523502,0,0,0,0,0,13,9,6,7,2,7,
632523503,0,0,0,0,0,8,14,13,7,1,7,
632523504,0,0,0,0,3,7,13,9,3,5,6,
632523505,0,0,0,0,1,10,7,9,7,3,5,
632523506,0,0,0,0,0,11,10,8,8,6,2,
632523507,0,0,0,0,5,10,8,5,12,11,4,
632523508,0,0,0,0,1,16,8,3,4,2,8,
632523509,0,0,0,1,5,11,14,7,8,7,6,1,
632523510,0,0,0,0,1,19,7,9,10,1,13,
632523511,0,0,0,0,0,11,5,4,6,3,9,
632523512,0,0,0,0,0,10,5,7,5,5,9,
632523513,0,0,0,0,3,8,5,8,12,5,8,
632523514,0,0,0,0,2,8,11,6,2,4,5,
632523515,0,0,0,0,0,7,9,8,6,8,8,
632523516,0,0,0,0,0,9,5,10,12,3,11,
632523517,0,0,0,0,0,12,10,2,9,5,8,
632523518,0,0,0,0,0,21,2,8,9,1,7,
632523519,0,0,0,0,2,4,17,5,2,8,7,1,
632523520,0,0,0,0,1,11,7,4,6,6,10,
632523521,0,0,0,2,2,19,3,3,6,3,10,
632523522,0,0,0,0,2,11,6,5,5,7,9,
632523523,0,0,0,0,0,10,5,8,16,3,4,
632523524,0,0,0,0,3,9,8,7,12,7,8,
632523525,0,0,0,0,2,12,8,9,12,9,2,
632523526,0,1,0,0,3,7,8,13,6,0,5,
632523527,0,0,0,0,2,4,14,6,12,5,8,
632523528,0,0,0,0,1,8,13,9,12,7,8,1,
632523529,0,0,0,0,2,11,12,9,10,1,15,
632523530,0,1,0,0,6,1,4,7,8,7,9,
632523531,0,0,0,0,1,4,4,5,6,5,5,
632523532,0,0,0,0,2,10,6,12,12,6,12,
632523533,0,0,0,0,3,7,9,9,3,8,4,
632523534,0,0,0,0,4,10,7,7,11,3,6,
632523535,0,0,0,0,0,10,3,6,7,2,15,
632523536,0,0,0,0,3,9,7,5,12,2,9,
632523537,0,0,0,0,1,10,4,2,8,5,8,
632523538,0,0,0,0,0,8,8,3,9,1,8,
632523539,0,0,0,0,1,13,11,2,7,4,8,
632523540,0,0,0,0,1,7,7,7,7,4,4,1,
632523601,0,0,0,0,5,11,10,10,14,2,10,
632523602,0,0,0,0,2,4,11,6,13,4,12,
632523603,0,0,0,0,3,3,14,7,8,5,6,
632523604,0,0,0,0,2,12,8,7,14,5,4,
632523605,0,0,0,0,6,5,2,8,11,4,10,
632523606,0,0,0,0,2,10,8,9,9,2,7,
632523607,0,0,0,0,3,4,3,10,6,6,4,
632523608,0,0,0,0,1,17,9,4,14,2,6,
632523609,0,0,0,0,0,12,7,5,6,3,9,
632523610,0,0,0,0,1,10,13,8,10,4,9,
632523611,0,0,0,1,3,10,6,10,5,5,6,
632523612,0,0,0,0,1,12,5,4,8,3,12,
632523613,0,0,0,0,0,10,6,4,6,7,6,
632523614,0,0,0,0,0,7,8,5,11,4,8,
632523615,0,0,0,0,2,6,5,13,3,3,5,
632523616,0,0,0,0,0,9,12,5,10,4,7,
632523617,0,0,0,0,1,6,10,9,11,4,11,
632523618,0,0,0,0,7,7,5,5,15,5,8,1,
632523619,0,0,0,0,0,13,10,5,7,3,6,
632523620,0,0,0,0,3,10,3,4,12,7,10,
632523901,0,0,0,0,2,14,9,10,11,5,3,
632523902,0,0,0,0,0,9,8,8,6,4,3,
632523903,0,0,0,0,0,10,8,13,7,2,9,
632523904,0,0,0,0,2,14,7,6,9,7,9,
632523905,0,0,0,0,6,9,3,10,6,5,11,
632523906,0,0,0,0,0,10,7,6,8,7,12,
632523907,0,0,0,0,6,9,7,5,10,6,10,
632523908,0,0,0,0,2,17,9,9,14,3,8,
632523909,0,0,0,0,2,7,7,7,9,4,4,
632523910,0,0,0,0,4,7,4,5,7,2,9,
632524201,0,0,0,0,4,9,11,8,4,6,15,
632524202,0,0,0,0,6,11,2,8,14,3,5,
632524203,0,0,0,0,1,14,14,5,14,7,8,
632524204,0,0,0,0,0,6,9,6,6,4,8,
632524205,0,0,0,0,8,16,6,9,13,6,9,
632524206,0,0,0,0,1,8,5,3,11,4,7,
632524207,0,0,0,0,1,9,12,7,12,3,10,
632524208,0,0,0,0,4,15,4,10,7,9,5,
632524209,0,0,0,0,4,13,8,9,12,2,13,
632524210,0,0,0,0,4,13,14,6,7,7,5,
632524211,0,0,0,0,1,16,18,7,8,7,13,
632524212,0,0,0,0,1,14,13,8,11,6,7,
632524213,0,0,0,0,1,12,11,3,27,6,7,
632524214,0,0,0,0,0,13,11,10,11,3,10,
632524215,0,0,0,0,1,9,14,4,11,6,8,
632524216,0,0,0,0,0,14,9,17,7,6,7,
632524217,0,0,0,0,6,6,12,7,6,4,6,
632524218,0,0,0,0,1,12,15,3,7,4,6,
632524219,0,0,0,0,2,5,9,12,12,6,6,
632524220,0,0,0,0,1,10,6,5,9,3,10,
632524221,0,0,0,0,2,11,3,4,7,8,13,
632524222,0,0,0,0,1,7,9,11,8,3,5,
632524223,0,0,0,0,0,13,5,5,20,6,5,
632524224,0,0,0,0,3,12,7,5,15,4,7,
632524225,0,0,0,0,1,8,6,6,15,2,10,
632524226,0,0,0,0,0,13,9,6,10,4,7,
632524227,0,0,0,0,4,14,6,9,14,9,9,1,
632524228,0,0,0,0,1,11,12,8,8,4,11,
632524229,0,0,0,0,4,15,9,5,10,9,7,
632524230,0,0,0,0,3,11,9,9,6,14,6,
632524231,0,0,0,0,0,17,8,5,21,3,10,
632524232,0,0,0,0,3,4,6,10,14,6,9,
632524233,0,0,0,0,1,15,9,8,7,4,6,
632524234,0,0,0,0,1,12,10,6,8,9,7,
632524235,0,0,0,0,3,11,8,3,17,1,11,
632524236,0,0,0,0,2,14,15,13,9,3,9,
632524237,0,0,0,0,1,9,11,11,10,6,15,
632524238,0,0,0,0,4,10,13,10,12,3,10,
632524239,0,0,0,0,2,13,10,3,9,7,6,
632524240,0,0,0,0,1,14,9,7,11,1,6,
632524241,0,0,0,0,0,13,12,6,6,3,10,
632524242,0,0,0,0,2,12,13,3,8,3,14,
632524243,0,0,0,0,1,18,9,12,10,4,9,
632524244,0,0,0,0,3,7,12,10,13,11,5,
632524245,0,0,0,0,1,12,12,7,8,3,10,
632524246,0,0,0,0,5,10,5,8,14,6,8,1,
632524247,0,0,0,0,3,11,6,5,13,2,9,
632524248,0,0,0,0,0,18,7,3,12,5,13,
632524249,0,1,0,0,3,9,8,10,16,3,11,
632524250,0,0,0,0,3,12,8,8,9,5,9,
632524251,0,0,0,0,3,12,3,8,8,5,4,
632524252,0,0,0,0,1,11,7,6,9,3,4,
632524253,0,0,0,0,2,9,14,10,9,6,9,
632524254,0,0,0,0,1,5,11,2,16,2,8,
632524255,0,0,0,2,2,11,6,7,13,8,6,
632524256,0,0,0,0,2,15,8,6,16,2,9,
632524257,0,0,0,0,2,14,6,11,6,7,8,
632524258,0,0,0,0,1,8,9,7,11,0,8,
632524259,0,0,0,0,3,16,11,8,13,2,8,
632524260,0,1,0,0,9,8,13,6,13,6,13,
632524261,0,0,0,0,2,7,16,7,7,5,8,
632524262,0,0,0,0,0,8,9,9,12,6,9,
632524263,0,0,0,0,2,12,2,11,12,12,9,
632524264,0,0,0,0,3,17,7,9,12,5,8,
632524265,0,0,0,0,9,11,8,11,9,6,13,
632524266,0,0,0,0,4,3,4,15,9,5,8,
632524267,0,0,0,0,0,13,10,4,9,6,10,
632524268,0,0,0,0,0,18,6,14,10,4,6,
632524269,0,0,0,0,0,10,7,9,16,7,6,
632524270,0,0,0,1,0,15,4,7,9,4,10,
632524271,0,0,0,0,0,16,12,7,15,7,8,
632524272,0,0,0,0,0,19,8,4,13,0,14,
632524273,0,0,0,0,0,11,6,9,10,6,9,
632524274,0,0,0,3,5,9,8,7,6,4,8,
632524275,0,0,0,0,2,17,10,7,8,9,9,
632524276,0,0,0,0,3,17,12,12,13,4,10,1,
632524277,0,0,0,0,1,14,8,11,10,4,9,
632524278,0,0,0,0,2,14,10,10,12,3,8,1,
632524279,0,1,0,0,4,18,6,7,10,12,5,
632524280,0,0,0,0,0,8,10,7,11,2,8,
632524281,0,0,0,0,2,6,10,8,2,8,9,
632524282,0,0,0,0,2,15,8,5,11,10,4,
632524283,0,0,0,0,3,13,6,7,13,6,8,
632524284,0,0,0,0,3,13,6,10,13,3,11,
632524285,0,0,0,0,1,3,14,9,9,4,3,1,
632524286,0,0,0,0,0,14,9,6,13,12,5,
632524287,0,0,0,0,0,14,7,3,12,7,8,
632524288,0,0,0,0,0,10,10,14,7,6,3,1,
632524289,0,0,0,0,1,6,11,11,6,6,10,
632524290,0,0,0,0,2,8,12,8,13,9,9,
632524291,0,0,0,0,0,17,13,4,12,3,13,
632524292,0,0,0,0,2,11,16,6,14,3,2,
632524293,0,0,0,0,3,19,10,9,11,7,17,
632524294,0,0,0,0,0,5,7,8,9,7,12,
632524295,0,0,0,0,3,11,12,9,13,1,13,
632524296,0,0,0,0,5,15,5,10,12,8,6,
632524297,0,0,0,0,1,8,6,9,9,4,8,
632524298,0,0,0,1,11,7,6,8,13,7,13,
632524299,0,0,0,0,1,7,10,4,4,11,11,
632524300,0,0,0,0,0,14,13,16,9,5,9,
632524301,0,0,0,0,0,14,5,6,13,2,12,1,
632524302,0,0,0,0,5,7,11,5,9,3,12,
632524303,0,0,0,0,2,10,9,6,10,8,16,
632524501,0,0,0,0,1,8,8,4,13,6,6,
632524502,0,0,0,0,5,12,7,7,4,6,4,
632524503,0,0,0,0,3,8,7,3,14,1,12,
632524504,0,0,0,0,0,9,9,4,9,3,14,
632524505,0,0,0,0,0,14,12,12,10,5,10,
632524506,0,0,0,0,1,11,8,3,7,7,6,
632524507,0,0,0,0,1,12,11,4,10,6,10,
632524508,0,0,0,0,1,9,5,12,10,3,8,
632524509,0,0,0,0,7,13,9,5,13,7,6,
632524510,0,0,0,0,2,8,11,11,15,5,7,
632524511,0,0,0,0,0,16,6,6,15,4,7,
632524512,0,0,0,0,1,6,13,6,10,5,13,
632524513,0,0,0,0,3,13,10,7,11,4,13,
632524514,0,0,0,0,2,9,4,11,7,4,7,
632524515,0,0,0,0,0,12,10,6,7,5,13,
632524516,0,0,0,0,0,10,8,8,16,5,7,
632524601,0,0,0,0,2,15,8,14,15,2,12,
632524602,0,0,0,0,4,10,11,10,16,1,6,1,
632524603,0,0,0,0,5,5,16,6,15,3,7,
632524604,1,0,0,0,3,13,8,5,14,11,6,
632524605,0,0,0,0,0,12,5,3,13,4,9,
632524606,0,0,0,1,4,2,7,4,9,2,13,
632524607,0,0,0,0,2,10,15,8,18,9,9,
632524608,0,0,0,0,1,12,3,12,13,6,4,
632524801,0,0,0,0,0,10,5,9,14,2,8,
