,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102503,0,1,1,1,1,0,0,0,0,4,1,2,2,1,0,0,0,0,0,0,1,0,1,4,1,0,4,19,2,
630102504,0,0,2,0,1,1,0,2,0,1,0,1,1,0,1,1,0,0,0,0,0,3,1,3,2,1,5,13,1,
630102505,0,0,2,0,2,3,1,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,5,20,4,
630102506,0,0,0,0,1,1,1,1,0,0,0,0,3,1,0,0,0,1,0,1,1,0,0,1,0,1,6,20,2,
630102507,0,2,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,0,4,0,1,5,20,3,
630102508,0,0,0,1,1,1,0,1,0,0,2,0,5,1,1,1,2,0,0,0,1,1,0,7,2,1,12,21,4,
630102509,0,0,0,0,1,0,1,2,0,1,0,1,0,4,0,0,1,0,0,0,0,1,1,4,2,1,5,13,6,
630102510,0,1,0,0,2,0,0,2,0,0,1,1,1,1,1,0,0,1,0,1,0,2,0,8,0,0,4,14,1,
630102511,0,2,0,0,1,1,1,0,1,1,0,0,3,5,0,0,2,0,1,0,2,0,0,6,0,0,7,19,3,
630102512,0,0,1,0,1,0,0,1,0,1,1,1,1,2,1,1,0,3,0,0,0,1,0,2,0,1,7,24,3,
630102513,0,1,1,5,1,1,0,2,1,0,1,1,0,2,0,1,0,1,0,1,0,0,0,1,3,0,2,16,10,
630102601,0,0,0,1,0,0,0,2,0,1,0,0,0,2,1,1,1,0,0,2,2,1,0,5,0,2,2,22,4,
630102701,0,0,0,0,1,0,0,1,1,0,0,2,3,3,2,0,0,0,0,0,1,0,0,2,2,1,9,21,6,
630102702,0,0,0,2,0,0,1,0,0,0,2,0,0,1,0,0,0,1,1,0,1,0,0,3,1,2,2,21,1,
630102703,0,1,2,0,1,0,0,2,1,0,1,3,0,1,0,1,0,0,2,1,0,1,0,3,2,0,4,22,3,
630102704,0,0,1,0,2,0,0,3,0,0,1,0,1,3,0,1,1,0,0,1,0,0,1,3,2,0,3,22,4,
630102705,0,0,1,1,0,1,0,0,0,0,0,1,0,3,0,0,0,1,1,0,0,1,0,4,4,2,1,21,4,
630102706,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2,2,0,5,6,0,3,16,9,
630102707,0,2,0,1,0,0,0,0,2,1,3,2,0,1,0,1,0,1,0,0,0,1,0,5,2,0,7,21,4,
630102708,0,0,0,1,3,1,0,2,1,2,0,0,2,2,0,1,0,2,0,0,0,0,3,3,1,0,7,17,2,
630102709,0,1,0,2,4,1,0,0,1,0,1,1,2,2,1,1,0,0,0,0,1,1,0,2,1,1,8,26,
630102710,0,1,0,1,0,3,0,0,0,1,0,0,1,1,2,2,0,0,0,1,0,0,0,3,0,0,3,18,4,
630102901,0,0,0,0,0,2,0,0,0,1,1,0,2,2,0,1,2,1,0,0,0,0,0,0,0,1,5,21,9,
632523101,0,0,0,2,1,1,0,1,1,0,1,2,1,1,2,0,0,0,0,0,1,0,1,4,0,0,7,11,3,
632523102,0,0,0,0,1,1,0,0,0,1,1,1,1,2,1,0,0,1,0,0,2,4,0,0,1,0,7,19,3,
632523103,0,1,2,0,0,4,2,0,0,0,2,0,1,2,0,1,0,1,2,0,2,0,0,0,1,1,2,20,4,
632523104,0,0,2,1,1,0,2,1,0,0,2,0,0,1,1,0,0,1,0,0,1,1,0,6,2,0,9,14,
632523105,0,1,1,2,1,2,1,0,0,0,2,0,2,0,0,0,0,1,0,1,1,0,0,2,0,0,4,17,4,
632523106,0,1,1,0,0,1,1,1,2,1,1,0,0,2,0,0,2,1,0,1,1,2,1,2,1,0,5,16,5,
632523107,0,0,1,1,2,0,0,1,1,2,1,0,2,2,1,0,3,1,0,1,0,3,0,4,3,1,7,28,2,
632523108,0,0,0,1,0,1,0,1,1,0,0,1,4,1,0,2,3,1,0,0,0,1,0,3,3,0,6,15,4,
632523109,0,0,0,1,1,2,0,1,1,0,1,0,0,3,0,1,1,0,1,1,0,1,0,6,1,1,11,24,4,
632523110,0,0,0,1,1,0,1,0,2,0,0,2,1,0,0,0,1,0,1,1,0,0,0,1,2,0,6,17,4,
632523111,0,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,2,1,0,2,0,1,0,3,1,2,6,29,8,
632523112,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,2,0,0,2,0,1,7,15,2,
632523113,0,0,0,1,0,1,0,0,2,1,1,0,5,2,1,0,1,0,0,0,0,0,0,3,1,1,7,18,
632523114,0,1,0,2,1,1,1,2,0,0,3,2,0,2,0,0,0,0,1,0,1,1,1,1,1,0,3,12,3,
632523115,0,1,0,1,0,1,0,1,1,0,3,1,1,1,0,0,0,0,1,0,0,1,0,4,0,2,3,19,1,
632523116,0,0,1,1,0,3,1,3,0,1,1,0,2,1,0,0,0,1,1,0,0,3,0,2,5,2,5,13,7,
632523117,0,0,0,0,0,1,0,1,0,0,2,0,2,1,0,1,0,0,0,0,1,0,0,3,0,0,7,20,3,
632523118,0,0,0,0,1,0,0,2,1,0,3,0,1,1,1,0,0,2,0,0,1,1,0,4,2,1,2,16,6,
632523119,0,0,2,1,1,2,1,0,1,0,2,0,1,1,1,1,0,1,0,0,0,0,0,4,2,1,9,16,3,
632523120,0,1,1,3,2,2,1,1,1,1,2,0,0,1,0,0,2,2,1,0,1,1,0,3,0,1,5,16,6,
632523121,0,1,0,2,4,2,0,0,2,0,2,3,1,3,0,0,1,1,0,0,0,1,0,1,0,1,4,13,3,
632523122,0,1,0,2,0,2,0,0,0,0,0,1,1,3,3,0,1,2,1,0,1,0,0,1,1,1,5,27,5,
632523123,0,3,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,2,1,2,0,4,2,1,2,20,5,
632523124,0,0,1,0,3,0,1,0,1,1,1,1,1,1,1,2,0,1,0,1,0,1,1,5,1,0,9,23,3,
632523125,0,0,0,1,0,0,0,2,0,0,3,0,1,0,1,3,1,1,0,0,0,0,0,5,0,1,5,20,2,
632523126,0,2,0,5,1,2,0,2,1,0,0,2,2,1,0,1,1,0,1,0,1,2,0,2,1,0,7,13,2,
632523127,1,0,0,0,1,0,0,2,0,0,1,1,3,1,0,0,0,0,0,2,0,2,0,3,1,0,2,18,3,
632523128,1,0,2,0,0,0,0,1,2,2,0,0,3,3,1,2,0,1,0,1,0,2,0,3,1,3,8,10,
632523129,0,0,1,0,1,0,0,0,1,0,3,1,0,1,2,1,0,0,0,1,0,0,0,1,1,0,8,17,1,
632523130,0,0,0,1,1,1,0,1,1,2,1,0,0,2,0,0,1,1,0,1,0,1,0,2,1,0,1,18,4,
632523131,0,0,1,0,2,0,1,1,1,0,1,4,1,2,1,0,0,0,0,0,0,1,1,2,1,0,1,21,4,
632523132,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,2,5,13,5,
632523133,0,1,1,1,0,2,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,3,2,1,6,21,3,
632523134,0,1,0,1,2,2,0,1,1,1,3,1,0,2,2,2,0,0,2,0,1,1,0,6,2,3,6,12,3,
632523135,0,0,1,0,1,0,0,3,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,4,5,2,3,14,3,
632523136,0,1,1,0,1,0,0,2,2,2,0,0,1,2,0,0,0,0,0,0,1,0,0,2,3,2,2,17,3,
632523137,0,0,1,1,3,0,0,1,1,1,2,0,0,1,0,0,0,0,0,1,0,3,0,0,4,0,7,22,4,
632523138,0,0,1,2,1,1,0,1,0,0,0,1,0,3,1,0,0,0,0,0,0,1,0,4,2,0,11,21,3,
632523139,0,1,1,1,0,0,0,3,0,1,1,1,2,0,1,1,1,0,0,0,0,1,0,3,2,0,5,15,4,
632523140,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,2,0,0,0,2,1,0,0,6,1,11,15,3,
632523141,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,1,0,1,0,1,0,6,0,0,5,13,
632523142,0,0,0,1,2,0,2,0,0,0,0,1,0,2,0,1,1,2,0,0,2,2,0,1,4,0,7,17,2,
632523143,0,3,0,1,3,0,0,1,0,1,2,0,1,0,0,0,1,0,0,0,2,1,0,2,2,0,4,19,2,
632523144,0,1,0,0,2,3,0,1,0,0,0,1,0,3,0,1,0,0,0,1,0,2,0,1,0,0,8,17,5,
632523145,1,0,0,0,1,2,0,0,0,0,1,2,1,1,0,3,0,0,1,0,1,2,0,3,1,0,3,26,2,
632523146,0,0,0,0,3,0,0,0,0,0,1,1,1,3,0,1,0,0,0,0,0,1,0,3,0,1,6,19,2,
632523147,0,1,1,1,2,1,0,0,0,0,1,1,1,4,1,2,2,1,0,1,0,2,1,5,2,0,10,22,7,
632523148,1,2,1,1,1,1,0,1,0,0,1,2,0,2,0,2,0,2,1,0,0,1,0,0,2,0,5,16,5,
632523149,0,0,1,0,2,1,0,0,2,0,2,1,1,0,0,1,0,0,0,1,0,1,0,0,2,0,5,15,4,
632523150,0,0,1,1,0,0,0,1,0,1,1,0,1,3,1,0,1,2,0,0,1,1,0,2,2,0,5,22,1,
632523151,0,0,1,0,3,2,0,0,2,1,1,0,0,0,1,2,1,1,0,0,0,0,1,1,2,2,5,12,5,
632523152,0,0,0,1,2,1,0,1,1,2,0,0,2,1,0,2,3,0,0,1,0,2,0,2,0,0,2,20,1,
632523153,0,1,0,0,2,1,0,1,0,0,1,1,1,2,0,1,1,3,0,0,0,0,1,5,0,1,7,23,1,
632523154,1,1,0,1,1,1,0,0,0,0,0,2,0,0,0,0,2,0,0,1,2,1,2,2,0,0,4,20,3,
632523155,1,0,0,0,2,1,0,0,0,0,2,0,1,2,0,1,0,0,0,1,1,2,0,2,1,1,3,17,1,
632523156,0,1,0,1,1,0,0,1,0,0,0,1,0,2,0,2,0,0,0,0,0,1,1,3,1,1,3,18,3,
632523157,0,0,0,1,1,0,0,2,0,0,0,3,0,0,1,0,0,1,1,1,1,4,1,1,3,1,1,14,5,
632523158,0,1,0,0,1,2,0,0,0,0,2,1,0,0,0,1,1,1,0,0,1,1,0,2,1,0,4,14,4,
632523159,0,0,1,1,3,1,0,1,2,0,0,0,2,3,0,0,0,0,1,1,0,1,1,0,0,0,3,15,2,
632523160,0,1,2,0,0,1,0,1,1,1,0,1,0,1,0,0,2,1,0,1,0,1,0,2,1,1,6,18,2,
632523161,0,1,1,1,2,2,0,0,2,0,1,1,0,1,0,0,0,1,1,0,2,1,0,1,1,2,3,29,3,
632523162,0,1,0,3,3,0,0,1,1,1,1,0,1,1,0,1,0,0,0,2,0,0,0,3,0,0,7,10,2,
632523163,0,0,0,1,2,0,0,1,1,0,0,1,0,2,0,0,1,2,0,1,2,4,0,5,3,4,7,12,4,
632523164,0,2,1,1,1,0,0,1,1,0,2,0,0,2,1,1,1,0,0,0,0,2,0,1,3,1,3,11,2,
632523165,0,0,0,1,0,0,1,0,3,1,1,2,2,1,0,0,1,0,0,0,0,0,1,4,2,1,3,18,1,
632523166,0,0,2,2,0,0,0,2,1,1,1,0,2,1,2,1,0,0,0,0,1,3,0,3,1,0,7,23,6,
632523167,1,1,2,0,0,1,2,0,0,0,0,1,0,1,3,0,0,2,0,1,0,2,0,3,1,0,8,21,2,
632523168,0,0,1,1,0,2,0,0,1,0,2,0,2,4,0,1,1,0,0,1,1,1,0,2,0,1,4,11,1,
632523169,0,0,1,0,3,0,2,0,0,0,1,3,0,0,0,1,0,0,0,1,3,1,0,1,2,1,7,19,1,
632523170,0,0,0,3,0,1,0,0,0,0,2,0,0,3,0,1,2,0,1,0,2,0,0,2,0,0,5,18,2,
632523171,0,0,0,1,0,0,0,1,0,0,1,0,0,2,0,0,1,1,0,0,1,1,0,2,1,1,4,16,2,
632523172,0,2,0,3,0,1,0,0,1,0,0,0,2,2,0,1,0,1,1,1,1,2,1,5,1,1,4,13,
632523173,1,0,2,1,1,0,0,3,0,1,1,2,0,1,1,0,1,2,1,1,2,4,1,6,1,0,7,16,4,
632523174,1,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,0,2,2,0,0,0,0,4,2,0,3,11,2,
632523175,0,3,0,0,0,0,0,0,0,1,2,2,3,1,0,0,0,0,0,0,0,1,0,6,0,1,7,22,3,
632523176,0,1,1,0,0,0,0,2,0,0,1,1,1,3,0,1,0,0,0,1,0,1,0,2,0,0,4,17,2,
632523177,0,0,0,1,2,0,0,1,0,1,0,0,2,4,1,1,0,1,0,0,0,0,0,4,0,0,5,12,6,
632523178,3,2,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,2,1,5,0,1,3,10,2,
632523179,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,1,2,0,0,0,3,1,1,5,15,4,
632523180,0,1,0,0,0,0,1,0,0,3,1,2,0,2,0,0,2,0,1,0,0,1,0,2,1,0,5,15,6,
632523181,0,1,0,1,3,1,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,3,2,0,11,13,2,
632523182,0,1,0,0,2,0,0,2,2,0,1,1,0,1,0,0,2,1,0,0,1,0,1,3,1,1,4,14,5,
632523183,0,2,0,2,0,0,1,0,0,0,1,1,5,0,0,0,1,0,0,0,1,1,0,1,2,2,3,24,6,
632523184,0,2,0,1,1,0,0,1,1,0,0,1,1,3,1,0,2,0,1,1,1,0,0,2,1,0,6,12,5,
632523185,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,2,0,2,0,2,1,0,4,19,1,
632523186,0,0,0,0,1,2,1,0,1,2,0,2,1,2,0,1,1,0,1,0,0,1,0,3,1,1,8,10,
632523187,0,0,2,0,0,1,1,3,1,0,0,1,2,2,0,0,0,0,0,1,1,2,0,5,4,1,3,13,1,
632523188,0,1,0,0,1,0,0,1,1,0,1,1,1,2,1,1,1,1,0,1,1,3,0,1,2,1,6,13,3,
632523189,0,1,2,1,2,1,0,0,0,0,2,2,2,1,1,1,0,0,0,1,0,0,1,3,2,0,4,16,3,
632523190,0,1,0,1,1,2,2,2,0,0,0,3,1,1,1,0,1,0,0,1,0,1,0,0,2,3,6,19,6,
632523191,1,0,0,1,0,0,0,0,1,0,0,2,3,2,0,0,1,0,2,0,0,0,0,3,0,1,5,18,3,
632523192,0,0,1,1,0,0,0,2,1,0,3,1,1,1,0,2,0,0,0,0,1,0,0,7,1,1,5,21,4,
632523193,0,1,0,0,1,2,0,1,0,1,0,1,1,2,0,0,0,0,0,1,1,1,0,6,2,0,5,8,8,
632523194,0,1,3,1,2,0,0,2,1,0,0,2,0,2,0,1,0,0,0,1,1,1,0,3,3,0,5,11,4,
632523195,0,0,0,1,1,1,0,1,0,1,1,0,1,4,0,0,0,0,0,0,1,1,0,5,0,1,6,11,1,
632523196,0,0,1,1,3,0,0,2,0,0,1,0,3,1,0,0,0,0,1,0,0,1,1,4,1,0,2,18,1,
632523197,0,2,1,0,0,0,0,0,0,0,1,1,1,4,0,0,1,0,0,1,3,2,1,3,0,0,7,13,3,
632523198,0,0,0,1,5,0,0,0,0,2,1,0,0,3,4,2,0,0,1,1,0,1,0,1,2,1,4,27,2,
632523199,0,0,1,0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0,1,0,6,0,1,6,12,1,
632523200,0,0,0,1,0,2,1,0,0,0,1,0,2,2,0,0,0,0,1,0,1,1,0,3,0,0,5,14,1,
632523201,0,1,1,0,0,1,0,1,0,0,0,2,1,3,1,0,0,0,1,0,0,0,0,2,0,0,4,16,1,
632523202,0,0,1,1,1,1,0,1,0,0,1,4,0,2,0,1,0,0,0,3,0,2,0,1,1,0,7,20,5,
632523203,0,1,1,0,0,0,0,3,0,0,1,1,2,1,1,0,0,0,0,1,0,1,2,4,3,1,11,15,1,
632523204,1,1,1,0,0,0,1,2,0,1,0,3,0,3,0,1,0,2,0,0,0,1,0,2,2,1,7,18,5,
632523205,0,1,1,1,1,0,0,1,1,1,1,3,0,1,1,1,0,1,2,0,0,1,0,1,3,1,5,11,4,
632523206,0,1,0,1,1,0,0,0,0,1,1,2,1,0,0,1,0,0,0,0,0,2,0,1,1,0,4,17,
632523207,1,0,1,1,2,0,0,1,0,0,1,2,2,4,0,2,1,0,0,1,0,1,0,3,2,0,7,14,2,
632523208,1,0,1,0,0,2,0,0,1,0,1,0,3,2,0,2,1,0,1,0,0,2,2,4,0,0,6,16,3,
632523209,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,3,0,5,0,2,0,0,3,12,1,
632523210,0,1,1,0,1,0,2,0,1,0,0,0,1,2,0,0,2,0,1,1,0,1,0,2,1,0,4,17,6,
632523211,0,1,1,1,2,1,0,0,0,0,1,0,1,2,1,0,0,0,1,0,1,0,1,2,0,0,9,9,3,
632523212,0,1,1,0,1,1,0,0,1,1,2,1,0,4,1,2,0,0,1,2,0,1,0,1,3,1,4,23,1,
632523213,0,0,0,0,0,1,0,3,1,0,1,1,1,2,1,0,0,0,0,0,0,2,0,5,1,1,6,15,1,
632523214,0,0,0,0,0,1,0,1,1,0,2,1,3,1,0,0,0,2,1,0,1,1,0,3,1,1,4,23,7,
632523215,0,2,0,1,0,0,0,4,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,3,1,2,8,30,3,
632523216,0,0,0,1,2,0,2,0,0,0,1,1,1,3,1,0,1,2,0,2,1,0,0,2,0,0,6,16,2,
632523217,0,0,1,2,1,0,0,1,0,1,4,0,0,1,3,1,0,1,0,1,1,1,0,2,0,0,11,15,4,
632523218,0,0,0,0,1,0,1,1,1,0,3,0,2,0,0,0,0,1,0,0,0,0,1,3,2,0,2,17,4,
632523219,0,1,0,0,1,0,0,1,1,0,0,2,1,1,0,1,0,1,0,0,1,1,1,2,0,0,6,16,
632523220,0,1,1,1,3,1,2,1,1,3,1,3,2,1,1,0,1,1,1,2,2,0,1,5,1,1,6,24,2,
632523221,1,0,0,0,3,0,0,3,2,0,1,2,1,1,0,0,0,2,0,0,1,1,2,3,0,0,2,17,2,
632523222,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,1,0,1,0,0,0,1,0,1,7,15,2,
632523223,0,0,1,0,1,2,0,0,0,1,0,1,2,0,0,1,1,0,0,0,1,1,0,2,4,0,6,15,1,
632523224,0,1,0,0,3,2,2,1,0,0,1,2,0,2,1,1,0,0,2,0,0,1,0,0,1,1,4,23,1,
632523225,0,0,1,0,1,2,0,3,0,0,3,0,1,3,0,0,0,2,0,0,0,2,2,7,2,0,4,17,2,
632523226,0,0,2,0,1,0,1,0,1,1,1,0,3,1,0,1,1,0,0,0,3,1,0,2,1,1,4,23,5,
632523227,0,1,0,2,2,0,0,0,0,0,3,3,1,2,0,1,1,0,0,0,1,3,2,1,0,0,3,11,1,
632523228,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,2,4,0,2,6,18,2,
632523229,0,0,1,1,3,0,0,0,0,0,0,2,2,3,0,2,0,1,0,2,0,1,0,5,4,0,7,23,3,
632523230,0,0,0,0,1,0,0,2,1,1,0,1,2,2,0,0,1,0,0,0,1,0,0,3,1,1,4,21,2,
632523231,1,0,1,1,1,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,2,2,1,4,11,1,
632523232,0,0,1,1,0,1,0,2,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,3,2,5,16,2,
632523233,0,0,0,2,2,0,0,0,0,0,0,1,1,4,0,0,0,0,2,0,0,0,0,1,2,0,4,19,5,
632523234,0,1,2,1,1,0,0,3,0,0,1,1,0,3,0,1,0,0,0,0,0,1,1,3,4,2,5,23,4,
632523235,0,1,0,0,3,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,4,1,0,5,21,
632523236,0,0,0,0,0,0,0,2,2,0,1,0,1,3,0,2,0,2,0,0,0,0,0,1,2,0,6,15,1,
632523237,0,1,0,2,4,1,0,0,0,1,2,2,0,1,0,0,0,2,1,2,0,0,0,3,0,1,8,19,
632523238,0,1,0,0,1,1,0,0,0,2,1,0,2,3,0,0,0,2,1,0,1,1,1,1,1,0,6,22,4,
632523239,0,1,0,1,0,1,0,0,0,1,0,1,1,2,0,0,1,1,1,1,0,0,0,1,2,0,6,15,6,
632523240,0,1,2,0,1,2,0,0,0,0,1,0,4,2,0,0,0,1,0,0,1,2,0,2,1,0,8,22,2,
632523241,0,0,0,3,0,2,0,2,0,1,2,0,0,0,0,0,0,2,0,0,1,1,1,2,0,0,1,12,1,
632523242,0,2,0,2,0,1,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0,1,0,0,1,0,1,20,1,
632523243,0,1,1,1,1,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,2,3,0,5,1,0,6,17,6,
632523244,0,0,0,2,1,1,0,1,1,0,0,1,2,3,1,2,0,2,0,0,0,0,0,5,2,2,7,19,2,
632523245,0,0,1,2,1,1,1,0,0,0,1,2,1,2,0,0,0,1,0,0,0,0,0,4,3,1,4,14,3,
632523246,0,1,0,1,3,0,0,0,1,1,1,2,1,0,0,0,1,0,1,0,1,1,1,7,1,2,2,20,3,
