,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102001,0,0,4,48,15,
630102301,0,0,9,27,11,
630102302,0,0,0,35,7,
630102303,0,0,4,38,12,
630102304,0,1,7,29,7,1,
630102305,0,0,1,41,11,
630102306,0,0,1,33,12,
630102307,0,0,2,46,9,
630102308,0,0,0,40,15,
630102309,0,0,6,43,13,
630102310,0,0,3,34,5,
630102311,0,1,0,51,10,
630102312,0,0,0,35,12,
630102313,0,0,4,36,11,
630102314,0,0,1,38,12,
630102315,0,0,3,31,13,
630102316,0,0,1,21,12,1,
630102317,0,0,2,37,10,
630102318,0,0,2,28,11,
630102319,0,0,7,38,6,
630102320,0,0,1,37,13,
630102321,0,0,1,34,12,
630102322,0,0,5,35,9,
630102323,0,0,1,36,9,
630102324,0,0,0,41,10,
630102325,0,0,4,31,10,
630102326,0,0,2,31,14,
630102327,0,0,6,39,10,
630102328,0,0,4,25,14,
630102329,0,0,3,35,16,
630102330,0,0,2,28,14,
630102331,0,1,4,19,14,
630102332,0,0,9,31,11,
630102333,0,0,2,42,13,
630102334,0,0,3,32,8,1,
630102335,0,0,1,41,11,
630102336,0,0,1,32,15,
630102337,0,0,11,33,6,
630102338,0,0,4,23,13,
630102339,0,0,2,44,8,
630102340,0,0,2,38,8,
630102341,0,2,14,32,12,
630102342,0,0,1,48,16,
630102401,0,0,5,29,12,
630102402,0,0,1,32,18,
630102403,0,0,5,39,8,
630102404,0,0,1,26,11,
630102405,0,0,2,44,15,
630102406,0,0,4,38,4,
630102407,0,0,2,39,11,
630102501,0,0,0,40,9,
630102502,0,0,7,36,16,
630102503,0,0,0,31,9,
630102504,0,0,2,54,5,
630102505,0,0,11,40,8,1,
630102506,0,0,5,29,15,
630102507,0,0,1,24,14,
630102508,0,0,0,35,12,
630102509,0,0,4,48,6,
630102510,0,0,3,32,9,
630102511,0,0,6,31,14,
630102512,0,1,11,31,13,
630102513,0,0,2,23,10,
630102601,0,1,5,26,8,
630102701,0,0,5,40,8,
630102702,0,0,0,27,15,
630102703,0,7,5,20,6,
630102704,0,0,1,34,8,
630102705,0,0,4,29,12,
630102706,0,0,1,40,15,
630102707,0,0,5,42,14,
630102708,0,0,1,41,18,
630102709,0,0,6,34,12,
630102710,0,0,6,36,5,
630102901,0,0,5,30,15,
632523101,0,0,1,29,12,
632523102,0,0,6,27,17,
632523103,0,0,0,35,3,
632523104,0,0,4,34,5,
632523105,0,0,0,38,6,
632523106,0,0,3,35,8,
632523107,0,0,3,35,12,
632523108,0,0,3,33,8,
632523109,0,0,2,43,14,
632523110,0,0,7,31,13,
632523111,0,0,8,41,10,
632523112,0,1,8,28,7,
632523113,0,0,1,37,6,
632523114,0,0,7,27,7,
632523115,0,0,2,45,5,
632523116,0,0,2,30,13,
632523117,0,0,1,29,10,
632523118,0,0,6,31,8,
632523119,0,0,4,36,12,
632523120,0,0,2,30,12,
632523121,0,0,3,32,12,
632523122,0,0,5,39,9,
632523123,0,0,4,31,9,
632523124,0,0,8,28,12,
632523125,0,1,5,23,13,
632523126,0,0,1,29,11,
632523127,0,0,2,33,5,
632523128,0,0,4,39,4,
632523129,0,0,3,30,21,
632523130,0,0,5,40,9,
632523131,0,0,4,25,8,
632523132,0,0,1,46,8,
632523133,0,0,5,43,6,
632523134,0,0,0,30,6,
632523135,0,0,1,32,17,
632523136,0,0,8,35,4,
632523137,0,0,1,34,10,
632523138,0,0,1,42,8,
632523139,0,0,5,38,8,
632523140,0,0,2,20,10,
632523141,0,2,4,35,7,
632523142,0,1,2,30,4,
632523143,0,0,1,39,16,
632523144,0,0,9,29,9,
632523145,0,0,8,38,7,
632523146,0,0,5,23,8,
632523147,0,0,3,35,10,
632523148,0,0,5,36,8,
632523149,0,0,2,27,9,
632523150,0,0,5,36,10,
632523151,0,0,0,32,9,
632523152,0,0,3,36,8,
632523153,0,0,5,38,5,
632523154,0,0,13,38,8,
632523155,0,0,4,45,19,
632523156,0,1,1,41,8,
632523157,0,0,1,30,7,
632523158,0,0,1,38,12,
632523159,0,0,0,28,15,
632523160,0,0,2,26,20,
632523161,0,0,4,31,11,
632523162,0,0,6,27,7,
632523163,0,0,1,37,14,
632523164,0,0,1,32,13,
632523165,0,0,0,36,16,
632523166,0,0,2,32,15,
632523167,0,0,8,27,7,1,
632523168,0,0,1,26,9,
632523169,0,0,3,36,6,
632523170,0,0,1,38,16,1,
632523171,0,0,3,34,7,
632523172,0,0,0,34,9,
632523173,0,0,3,42,10,
632523174,0,0,5,42,10,
632523175,0,0,0,34,17,
632523176,0,3,4,33,13,
632523177,0,0,4,33,17,
632523178,0,0,5,41,11,
632523179,0,0,4,27,14,
632523180,0,0,1,23,8,
632523181,0,0,2,42,12,1,
632523182,0,0,3,29,8,
632523183,0,0,13,27,7,
632523184,1,2,8,28,8,
632523185,0,0,5,32,12,
632523186,0,0,2,46,11,
632523187,0,0,3,41,9,
632523188,0,0,3,25,10,
632523189,0,0,2,35,11,
632523190,0,0,5,35,8,1,
632523191,0,0,2,34,12,
632523192,0,0,3,34,12,
632523193,0,0,5,35,16,
632523194,0,0,1,29,15,
632523195,0,0,2,35,9,
632523196,0,0,0,33,11,
632523197,0,0,9,21,10,
632523198,0,0,4,34,14,
632523199,0,0,2,23,5,
632523200,0,0,0,36,5,
632523201,0,0,4,40,11,
632523202,0,0,1,42,4,
632523203,0,0,2,32,8,
632523204,0,0,3,28,13,
632523205,0,0,1,33,13,
632523206,0,0,5,29,15,
632523207,0,0,4,37,14,
632523208,0,0,4,36,12,
632523209,0,0,5,33,7,1,
632523210,0,0,5,22,9,
632523211,0,0,6,35,13,
632523212,0,0,1,31,15,
632523213,0,0,3,30,12,
632523214,0,0,3,37,5,1,
632523215,0,0,7,43,8,
632523216,0,0,4,25,7,
632523217,0,0,3,29,15,1,
632523218,0,0,7,25,6,
632523219,0,0,7,31,7,1,
632523220,0,0,3,33,15,
632523221,0,0,6,23,6,
632523222,0,0,2,25,14,
632523223,0,0,0,36,6,
632523224,0,0,3,28,14,
632523225,0,0,0,30,10,
632523226,0,0,8,25,11,
632523227,0,0,2,27,9,
632523228,0,0,2,34,7,
632523229,0,0,3,35,7,
632523230,0,0,7,39,13,
632523231,0,0,3,30,10,
632523232,0,0,1,30,10,
632523233,0,0,3,42,13,
632523234,0,0,2,50,15,
632523235,0,0,4,34,13,
632523236,0,0,6,36,6,
632523237,0,0,0,37,12,
632523238,0,0,2,25,16,
632523239,0,0,6,22,4,
632523240,0,0,0,32,13,
632523241,0,0,7,26,9,
632523242,0,0,3,29,12,
632523243,0,0,4,34,10,
632523244,0,0,4,45,15,
632523245,0,0,3,29,8,
632523246,0,0,2,39,11,
632523247,0,0,5,42,10,
632523248,0,1,13,29,15,
632523249,0,0,3,32,8,
632523250,0,0,5,42,7,
632523251,0,0,1,41,14,
632523252,0,0,1,36,9,
632523253,0,0,10,32,8,
632523254,0,0,3,36,13,
632523255,0,0,2,30,10,
632523256,0,0,8,28,5,
632523257,0,0,5,44,9,
632523258,0,0,4,22,11,
632523259,0,0,11,19,13,
632523260,0,0,0,35,10,
632523261,0,0,5,32,7,
632523262,0,0,6,35,13,
632523263,0,0,1,41,2,
632523264,0,0,3,34,11,
632523265,0,0,3,43,7,
632523266,0,0,5,33,5,
632523267,0,0,4,26,14,
632523268,0,0,0,29,9,
632523269,0,0,5,33,4,
632523270,0,0,5,36,6,
632523271,0,0,13,33,14,
632523272,0,2,4,36,11,
632523273,0,0,3,45,10,
632523274,0,0,5,33,7,
632523275,0,0,2,40,9,
632523276,0,0,4,38,9,
632523277,0,0,8,35,10,
632523278,0,0,2,36,9,1,
632523279,0,0,2,35,15,
632523280,0,0,2,40,9,
632523281,0,0,3,27,20,
632523282,0,0,1,33,14,
632523283,0,0,0,29,7,
632523284,0,0,0,36,9,
632523285,0,0,0,45,7,
632523286,0,0,9,33,16,
632523287,0,0,8,29,6,
632523288,0,0,6,29,10,
632523289,0,0,0,30,12,
632523290,0,0,4,39,6,
632523291,0,1,0,45,9,
632523292,0,0,1,47,7,
632523293,0,0,4,39,5,
632523294,0,0,7,29,15,
632523295,0,0,0,29,22,
632523296,0,0,4,35,8,
632523297,0,1,7,34,8,
632523298,0,0,8,37,6,
632523299,0,0,2,40,11,
632523300,0,0,1,22,13,
632523301,0,0,8,26,5,
632523302,0,0,7,34,4,
632523303,0,0,3,31,13,
632523304,0,0,2,20,10,
632523305,0,2,4,22,14,
632523306,0,0,0,47,8,
632523307,0,1,4,25,7,
632523308,0,0,0,36,8,
632523309,0,0,1,39,9,
632523310,0,0,5,31,14,
632523311,0,0,1,36,12,
632523312,0,0,3,35,9,
632523313,0,0,0,36,18,
632523314,0,0,2,32,9,
632523315,0,0,7,33,8,
632523316,0,0,5,36,9,
632523317,0,0,0,40,11,
632523318,0,0,1,31,11,
632523319,0,1,4,35,9,
632523320,0,0,0,46,5,
632523321,0,1,6,25,10,
632523322,0,1,3,41,7,
632523323,0,0,3,30,9,
632523324,0,0,6,32,14,
632523325,0,1,6,32,12,
632523326,0,0,4,42,16,
632523327,0,0,2,35,7,1,
632523328,0,0,2,38,8,
632523329,0,0,0,43,4,
632523330,0,0,3,32,15,
632523331,0,0,1,43,9,
632523332,0,0,1,33,14,
632523333,0,0,6,34,8,
632523334,0,0,3,30,13,
632523335,0,0,4,38,11,2,
632523336,0,0,1,36,16,
