deviceID,total points,overflow points,overflow percentage, overflow time(ms)
630102001,70,45,0.6428571428571429,84098853
630102301,70,46,0.6571428571428571,96106044
630102302,75,48,0.64,94258726
630102303,65,41,0.6307692307692307,91006701
630102304,59,41,0.6949152542372882,78412985
630102305,76,51,0.6710526315789473,94780657
630102306,63,46,0.7301587301587301,104304659
630102307,55,35,0.6363636363636364,72666989
630102308,72,46,0.6388888888888888,81131085
630102309,65,45,0.6923076923076923,104164229
630102310,57,40,0.7017543859649122,78452623
630102311,63,46,0.7301587301587301,80857263
630102312,81,43,0.5308641975308642,88212492
630102313,59,38,0.6440677966101694,68262550
630102314,73,46,0.6301369863013698,76593328
630102315,47,23,0.48936170212765956,44769278
630102316,66,41,0.6212121212121212,74732512
630102317,76,48,0.631578947368421,88439691
630102318,73,45,0.6164383561643836,86728771
630102319,72,43,0.5972222222222222,83808562
630102320,74,45,0.6081081081081081,71824230
630102321,69,45,0.6521739130434783,87011930
630102322,61,36,0.5901639344262295,69389152
630102323,67,35,0.5223880597014925,67768461
630102324,65,49,0.7538461538461538,103229992
630102325,58,35,0.603448275862069,64045600
630102326,59,35,0.5932203389830508,68554878
630102327,66,47,0.7121212121212122,98035498
630102328,60,41,0.6833333333333333,83065198
630102329,72,56,0.7777777777777778,108464828
630102330,53,37,0.6981132075471698,64568595
630102331,70,43,0.6142857142857143,76930305
630102332,70,48,0.6857142857142857,86539987
630102333,80,54,0.675,118872549
630102334,69,44,0.6376811594202898,77119563
630102335,69,41,0.5942028985507246,90142920
630102336,72,46,0.6388888888888888,83484996
630102337,61,39,0.639344262295082,70559647
630102338,49,33,0.673469387755102,73020186
630102339,63,48,0.7619047619047619,92893149
630102340,54,31,0.5740740740740741,58172541
630102341,65,40,0.6153846153846154,85260548
630102342,72,49,0.6805555555555556,98330424
630102401,52,34,0.6538461538461539,67200740
630102402,59,41,0.6949152542372882,70919414
630102403,68,45,0.6617647058823529,96885701
630102404,67,50,0.746268656716418,99654586
630102405,70,40,0.5714285714285714,80646336
630102406,59,38,0.6440677966101694,78586446
630102407,64,45,0.703125,88692903
630102501,66,40,0.6060606060606061,75446337
630102502,63,31,0.49206349206349204,60843034
630102503,77,46,0.5974025974025974,94127815
630102504,61,33,0.5409836065573771,62419568
630102505,58,40,0.6896551724137931,93487960
630102506,66,48,0.7272727272727273,109707915
630102507,62,38,0.6129032258064516,80049782
630102508,59,43,0.7288135593220338,77331987
630102509,43,22,0.5116279069767442,38241114
630102510,60,42,0.7,74134595
630102511,77,56,0.7272727272727273,119874464
630102512,58,40,0.6896551724137931,90838729
630102513,63,37,0.5873015873015873,73268696
630102601,66,42,0.6363636363636364,84259618
630102701,57,38,0.6666666666666666,71300468
630102702,57,29,0.5087719298245614,54029132
630102703,62,44,0.7096774193548387,69612750
630102704,68,39,0.5735294117647058,88865008
630102705,65,45,0.6923076923076923,82864574
630102706,63,35,0.5555555555555556,73456638
630102707,74,48,0.6486486486486487,85796771
