,="["&(COLUMN(B1)-2)*10&".."&(COLUMN(B1)-1)*10&")"
630102339,18,6,3,1,1,0,0,5,2,6,
630102340,21,3,5,1,1,1,1,4,1,
630102341,16,4,3,4,2,1,1,5,10,2,
630102342,5,7,4,2,3,0,0,2,2,4,
630102401,13,5,5,3,1,1,0,2,5,6,
630102402,15,6,4,3,0,2,0,3,4,2,
630102403,9,3,2,1,4,1,0,2,2,5,
630102404,14,4,5,2,1,0,1,3,2,2,
630102405,15,6,3,1,0,0,0,4,0,1,
630102406,14,6,3,1,5,0,0,4,7,1,
630102407,14,4,3,2,1,2,1,3,2,1,
630102501,16,1,4,2,2,0,0,2,2,
630102502,19,5,2,0,3,0,0,3,5,1,
630102503,6,5,4,0,2,0,1,2,4,
630102504,13,4,5,1,4,0,0,6,5,4,
630102505,15,2,5,0,1,0,1,3,1,9,
630102506,13,3,2,2,4,0,0,1,1,6,
630102507,13,4,3,2,0,0,0,3,3,2,
630102508,13,9,4,1,1,2,0,0,3,1,
630102509,19,2,4,2,1,1,0,3,4,7,
630102510,9,7,4,1,2,0,1,8,5,3,
630102511,12,3,8,0,2,0,1,1,2,
630102512,10,4,5,2,0,0,0,1,5,2,
630102513,14,7,4,2,5,0,0,1,1,3,
630102601,13,4,3,3,2,1,0,3,2,1,
630102701,11,5,1,3,2,0,0,3,4,3,
630102702,18,5,3,1,3,0,0,1,2,2,
630102703,12,4,4,1,0,1,0,1,2,2,
630102704,16,2,6,1,3,1,2,3,3,5,
630102705,15,5,5,3,1,0,0,2,0,3,
630102706,15,5,3,1,0,0,0,6,4,1,
630102707,15,3,4,1,3,0,1,5,3,3,
630102708,11,7,4,1,2,0,0,2,2,1,
630102709,12,6,1,2,1,1,0,3,0,4,
630102710,12,4,1,1,2,0,1,5,3,2,
630102901,14,3,3,2,1,0,0,1,1,4,
632523101,9,3,1,3,1,1,0,2,3,1,
632523102,14,5,1,2,2,4,1,1,4,1,
632523103,5,4,3,1,1,2,2,3,0,3,
632523104,11,3,3,1,3,0,5,3,1,4,
632523105,16,10,2,2,1,3,1,4,0,2,
632523106,15,3,2,3,4,3,2,4,2,2,
632523107,15,6,2,0,5,3,0,1,3,1,
632523108,11,7,3,2,1,0,0,4,2,4,
632523109,15,3,1,3,1,2,2,1,3,2,
632523110,13,3,3,3,1,1,1,4,0,3,
632523111,10,3,5,1,3,0,2,1,2,2,
632523112,13,4,4,2,2,1,2,2,1,5,
632523113,11,3,2,1,2,1,1,3,5,5,
632523114,9,9,4,0,2,0,1,4,2,4,
632523115,14,3,1,2,2,0,1,3,3,2,
632523116,12,7,5,3,1,1,1,2,1,3,
632523117,5,2,6,0,1,3,2,4,4,
632523118,7,3,2,3,1,1,1,2,2,2,
632523119,12,8,0,0,0,1,0,3,2,2,
632523120,11,2,4,2,0,2,4,4,2,1,
632523121,11,3,2,0,1,2,0,0,4,5,
632523122,19,6,2,3,2,3,3,1,3,3,
632523123,11,6,2,2,3,2,0,3,3,1,
632523124,11,7,3,6,1,0,4,2,3,1,
632523125,8,6,3,2,1,2,2,1,1,1,
632523126,16,1,3,1,2,2,2,5,1,5,
632523127,8,9,3,1,0,2,1,3,1,
632523128,14,6,0,0,0,0,2,6,0,1,
632523129,9,3,0,3,2,1,0,0,7,
632523130,13,5,9,5,1,3,0,5,2,3,
632523131,11,6,2,2,2,1,2,1,2,2,
632523132,9,5,3,0,2,2,2,5,1,3,
632523133,9,4,0,2,0,3,5,1,4,2,
632523134,9,5,2,2,0,1,3,3,0,3,
632523135,10,4,1,0,2,3,2,3,2,4,
632523136,11,1,2,2,2,0,5,0,4,1,
632523137,9,6,2,2,2,3,1,3,3,2,
632523138,24,0,5,1,1,1,3,3,2,5,
632523139,13,1,3,2,1,2,1,5,3,1,
632523140,10,8,3,1,0,3,2,1,3,5,
632523141,15,3,3,1,4,2,2,6,4,2,
632523142,12,5,3,1,1,4,0,2,3,6,
632523143,18,7,2,0,1,2,1,3,3,2,
632523144,16,3,2,1,0,2,0,0,3,1,
632523145,12,3,1,2,4,1,1,0,4,3,
632523146,8,4,1,2,1,0,2,4,1,3,
632523147,14,4,2,1,2,2,2,2,2,6,
632523148,11,7,4,0,0,0,2,2,3,2,
632523149,13,6,1,0,1,2,4,2,0,3,
632523150,8,6,4,0,4,2,1,3,0,3,
632523151,13,2,3,0,3,0,3,3,1,2,
632523152,12,4,1,1,3,1,2,2,4,5,
632523153,4,3,2,2,2,1,0,3,2,1,
632523154,12,4,4,4,3,4,2,3,2,4,
632523155,14,6,2,1,4,2,0,2,5,1,
632523156,4,5,0,2,0,2,0,2,3,3,
632523157,11,4,0,2,0,1,0,2,3,2,
632523158,12,4,0,3,2,0,3,0,1,2,
632523159,9,4,2,2,2,1,2,3,4,1,
632523160,15,3,2,2,3,2,2,2,5,2,
632523161,8,5,0,2,2,3,5,3,1,2,
632523162,10,5,1,1,1,1,2,1,4,1,
632523163,8,4,3,3,1,1,2,1,4,4,
632523164,13,2,2,2,3,2,2,3,4,1,
632523165,10,5,4,2,2,2,4,3,3,3,
632523166,7,2,3,1,2,2,2,4,1,2,
632523167,12,6,0,1,2,7,3,1,3,2,
632523168,8,3,1,2,2,1,0,1,2,3,
632523169,11,7,4,1,2,2,1,2,4,2,
632523170,13,5,3,0,2,2,3,0,0,3,
632523171,10,3,3,0,0,1,3,4,2,2,
632523172,4,2,2,1,1,1,2,8,1,
632523173,23,4,1,2,3,2,3,3,1,2,
632523174,9,1,1,1,2,2,2,2,
632523175,4,4,0,0,1,1,0,1,
632523176,12,3,3,3,1,2,1,2,
632523177,17,2,3,1,3,0,2,5,7,3,
632523178,13,1,3,0,2,3,3,1,6,5,
632523179,11,7,2,1,4,2,1,1,4,2,
632523180,11,1,2,2,1,1,0,2,1,1,
632523181,22,6,2,0,1,2,3,2,3,3,
632523182,10,6,2,1,2,1,0,4,3,2,
632523183,14,0,1,2,2,1,1,1,1,6,
632523184,7,2,1,3,0,2,2,5,1,2,
632523185,9,1,2,1,0,0,1,2,2,2,
632523186,10,5,2,3,1,1,1,2,3,2,
632523187,7,3,3,4,1,2,2,1,2,2,
632523188,14,3,1,1,0,4,1,1,1,2,
632523189,11,3,4,3,2,0,2,2,2,1,
632523190,13,3,3,0,0,1,2,2,1,8,
632523191,13,9,2,0,2,2,1,2,0,2,
632523192,12,2,2,3,1,2,0,2,3,2,
632523193,9,2,2,4,2,0,1,4,0,1,
632523194,14,3,3,4,1,0,1,3,0,2,
632523195,9,4,4,1,1,3,0,3,2,2,
632523196,12,5,1,4,0,2,2,3,1,5,
632523197,23,2,0,2,3,1,2,4,0,4,
632523198,11,4,2,0,1,1,1,5,3,1,
632523199,16,1,2,1,1,2,1,4,2,2,
632523200,13,3,3,2,0,3,3,2,6,7,
632523201,9,1,3,3,1,3,5,1,6,2,
632523202,10,7,1,3,5,0,0,4,1,
632523203,10,5,3,2,1,2,2,
632523204,12,1,1,4,4,1,5,1,4,4,
632523205,11,6,3,1,2,0,2,0,5,4,
632523206,10,2,2,0,2,1,1,4,2,8,
632523207,9,4,5,0,2,2,2,1,2,2,
632523208,11,7,0,5,4,5,2,2,4,1,
632523209,10,3,3,1,0,1,3,1,2,2,
632523210,9,8,1,0,1,1,1,3,3,1,
632523211,11,3,1,3,2,2,3,1,3,1,
632523212,15,2,3,1,1,1,1,1,4,5,
632523213,9,2,2,3,2,2,2,8,1,3,
632523214,9,8,0,1,2,7,2,5,2,3,
632523215,17,5,0,1,1,1,1,2,6,3,
632523216,10,2,2,0,0,0,1,2,2,1,
632523217,15,3,1,2,1,0,2,1,1,1,
632523218,9,1,4,1,3,2,0,1,3,5,
632523219,8,3,4,2,1,3,2,4,1,2,
632523220,10,8,1,0,0,3,3,1,0,3,
632523221,16,3,2,1,1,4,1,1,1,
632523222,7,5,3,2,0,3,0,1,2,4,
632523223,15,6,2,5,1,0,3,3,2,1,
632523224,8,2,4,1,3,2,2,1,1,1,
632523225,9,6,1,1,1,4,1,2,2,2,
632523226,9,2,5,3,1,1,1,1,2,4,
632523227,6,4,2,7,0,2,3,3,2,
632523228,9,2,4,0,4,0,2,2,2,4,
632523229,9,6,5,1,2,0,2,1,2,1,
632523230,11,9,0,0,5,6,3,1,1,3,
632523231,10,5,1,1,2,1,1,2,2,2,
632523232,15,1,1,0,1,1,0,3,0,1,
632523233,9,5,3,3,1,2,2,1,1,1,
632523234,8,3,1,2,5,0,3,1,2,1,
632523235,13,4,4,2,2,2,0,1,3,2,
632523236,12,3,3,2,0,1,0,2,3,2,
632523237,13,6,3,4,1,1,3,0,5,1,
632523238,9,5,6,1,0,2,4,1,0,4,
632523239,8,8,1,0,0,2,2,3,2,3,
632523240,12,5,2,2,3,0,2,2,2,1,
632523241,16,9,2,0,3,2,3,2,2,
632523242,10,5,3,1,3,3,3,2,2,2,
632523243,9,5,1,0,4,5,3,1,5,2,
632523244,7,4,3,2,2,2,1,2,2,
632523245,12,4,3,1,1,2,3,3,2,4,
632523246,9,6,3,0,1,2,1,3,0,1,
632523247,13,4,1,2,1,2,3,3,3,4,
632523248,13,7,0,3,1,1,6,1,3,1,
632523249,13,2,2,1,1,2,1,2,3,4,
632523250,13,3,2,1,2,2,1,1,0,3,
632523251,12,3,3,2,1,1,2,4,2,3,
632523252,9,3,1,1,2,4,4,0,1,3,
632523253,8,3,0,1,3,0,1,3,2,3,
632523254,12,10,4,0,2,1,8,0,2,2,
632523255,16,3,2,2,2,1,0,6,2,2,
632523256,7,4,0,2,2,3,2,3,2,2,
632523257,12,6,3,1,1,3,2,2,2,4,
632523258,11,3,3,1,2,4,2,2,2,2,
632523259,5,1,1,1,1,0,3,3,6,3,
632523260,17,9,1,2,3,3,2,4,5,4,
632523261,11,8,2,0,2,5,0,6,2,1,
632523262,11,2,4,3,2,1,1,5,3,3,
632523263,17,6,5,1,3,3,3,1,1,3,
632523264,10,0,6,0,4,3,1,1,2,1,
632523265,9,1,3,2,2,4,2,2,2,6,
632523266,11,7,4,1,4,1,0,2,6,5,
632523267,13,2,1,3,1,1,2,1,1,5,
632523268,15,1,3,0,1,0,1,4,3,5,
632523269,10,2,5,0,2,0,3,1,1,2,
632523270,15,6,4,0,6,1,1,1,0,5,
632523271,11,1,3,2,1,0,1,2,2,1,
632523272,6,4,2,3,3,0,4,1,1,3,
632523273,14,6,2,0,4,0,3,5,2,2,
632523274,6,6,7,2,2,2,2,2,1,
632523275,8,1,3,3,2,1,2,1,2,4,
632523276,15,4,0,0,1,1,2,5,2,3,
632523277,9,1,1,2,2,0,1,1,3,4,
632523278,7,7,1,0,1,3,0,1,3,5,
632523279,15,4,2,1,3,2,4,1,1,1,
632523280,11,0,3,1,1,2,5,4,3,2,
632523281,12,9,2,1,4,3,2,7,1,2,
632523282,8,3,3,4,1,0,2,1,2,2,
632523283,13,8,3,1,2,4,1,3,1,
632523284,10,0,4,1,0,1,0,1,2,3,
632523285,12,3,3,0,1,1,1,2,1,4,
632523286,17,5,1,4,0,3,3,2,2,3,
632523287,8,8,3,0,2,0,1,4,3,1,
632523288,10,4,4,1,2,1,1,3,4,3,
632523289,10,4,2,2,2,0,0,2,5,2,
632523290,16,5,2,1,2,1,4,0,1,5,
632523291,10,1,1,1,3,2,2,2,4,4,
632523292,23,4,3,1,2,1,2,1,3,2,
632523293,7,5,5,1,5,4,2,3,2,3,
632523294,15,2,2,5,0,3,3,3,2,2,
632523295,12,4,5,3,1,3,2,3,3,3,
632523296,13,7,1,1,1,4,2,5,3,2,
632523297,10,5,2,1,2,1,3,2,2,4,
632523298,8,2,1,1,3,3,1,3,3,1,
632523299,11,4,1,1,4,2,2,1,3,3,
632523300,11,1,4,2,0,2,1,2,4,2,
632523301,9,5,2,2,1,0,2,1,0,3,
632523302,16,5,3,0,1,2,1,3,4,2,
632523303,14,4,4,0,3,3,0,5,2,3,
632523304,15,4,4,1,1,2,3,5,4,
632523305,13,3,1,0,2,2,2,3,2,2,
632523306,12,5,1,1,1,2,2,2,3,5,
632523307,15,4,2,2,2,2,2,4,2,3,
632523308,13,2,3,2,2,2,3,3,2,7,
632523309,9,3,1,0,1,1,1,2,2,2,
632523310,18,4,5,2,1,3,2,
632523311,16,5,3,1,1,0,2,8,3,4,
632523312,20,2,3,2,0,4,3,3,3,3,
632523313,6,4,7,1,0,1,3,2,1,4,
632523314,12,8,2,2,0,3,3,1,1,3,
632523315,6,5,1,0,0,4,1,3,0,6,
632523316,7,6,7,3,0,2,2,2,0,2,
632523317,14,1,8,4,2,4,5,2,2,2,
632523318,9,2,2,2,6,0,3,2,4,1,
632523319,10,2,5,1,1,0,0,3,2,3,
632523320,10,9,2,4,1,1,1,4,2,
632523321,10,4,2,1,0,2,0,1,4,5,
632523322,8,4,1,0,0,1,1,3,2,5,
632523323,10,6,4,1,0,0,0,2,2,3,
632523324,10,2,4,2,1,2,1,2,2,2,
632523325,10,2,1,2,1,2,1,2,5,
632523326,10,4,0,4,3,4,0,3,2,2,
632523327,11,6,4,2,0,1,3,1,3,3,
632523328,13,7,3,2,0,2,3,3,3,4,
632523329,11,8,3,3,1,2,1,3,2,
632523330,10,6,3,2,1,1,0,1,5,7,
632523331,10,2,2,3,1,5,1,0,4,3,
632523332,7,4,6,5,2,3,3,3,2,3,
632523333,9,4,2,0,1,2,2,3,3,3,
632523334,11,2,0,6,0,1,1,0,3,2,
632523335,15,3,3,3,2,1,5,2,3,
632523336,16,5,5,2,1,1,1,4,3,4,
632523337,9,7,4,3,3,2,2,2,4,2,
632523338,11,6,1,3,4,0,0,4,3,
632523339,14,7,0,0,1,2,5,2,3,1,
632523340,8,2,4,2,0,3,0,3,1,5,
632523501,10,4,0,0,1,1,3,3,2,6,
632523502,6,1,2,3,2,2,0,1,2,1,
632523503,14,2,0,2,2,1,3,2,2,1,
632523504,7,5,0,4,3,1,3,3,2,4,
632523505,7,4,3,1,0,2,2,3,0,5,
632523506,10,8,1,1,4,1,1,4,0,2,
632523507,8,5,1,3,4,1,0,3,7,1,
632523508,12,3,1,2,0,1,1,1,0,2,
632523509,9,2,0,0,3,1,0,4,3,3,
632523510,13,7,0,2,1,0,1,1,4,2,
632523511,19,4,2,3,1,1,0,4,2,
632523512,13,1,2,6,1,1,1,2,1,
632523513,16,3,2,5,1,1,0,3,1,3,
632523514,11,0,1,2,2,0,1,3,3,3,
632523515,14,1,6,1,1,1,1,0,1,2,
632523516,15,6,1,3,2,2,2,2,2,2,
632523517,8,7,0,2,2,0,2,0,4,
632523518,10,6,3,4,2,3,2,5,3,1,
632523519,14,2,2,1,3,1,1,1,1,3,
632523520,15,5,1,2,0,2,2,1,0,1,
632523521,6,8,0,2,2,2,1,7,2,2,
632523522,15,2,3,2,1,1,1,3,1,
632523523,9,1,4,5,2,0,2,3,1,2,
632523524,12,9,2,3,2,0,5,5,2,1,
632523525,12,7,2,1,1,2,1,6,0,1,
632523526,7,4,2,0,3,3,1,1,2,1,
632523527,13,1,5,0,5,2,1,2,3,2,
632523528,19,3,3,3,1,0,2,6,3,1,
632523529,12,5,2,1,4,0,2,6,3,4,
632523530,13,7,1,1,1,1,2,3,3,1,
632523531,7,5,4,1,3,4,2,1,1,1,
632523532,9,5,4,0,2,0,0,2,3,
632523533,11,4,0,1,2,3,2,2,2,1,
632523534,10,3,1,3,1,1,6,2,3,4,
632523535,16,6,1,0,2,0,0,3,2,2,
632523536,17,3,2,2,2,1,4,1,3,
632523537,11,2,7,0,1,2,1,1,1,2,
632523538,9,6,3,1,0,2,2,1,3,1,
632523539,10,3,3,1,2,1,2,5,2,1,
632523540,10,5,2,2,5,0,2,2,3,
632523601,9,5,0,2,6,0,1,4,0,2,
632523602,13,1,1,2,2,0,0,3,5,2,
632523603,6,9,4,3,4,3,1,2,0,1,
632523604,17,1,4,3,0,5,1,2,4,3,
632523605,10,1,1,1,1,1,3,2,1,1,
632523606,11,4,0,1,0,0,2,1,3,2,
632523607,7,2,3,1,2,5,2,7,2,1,
632523608,10,3,2,4,1,0,1,2,3,3,
632523609,10,3,2,1,2,1,2,1,1,1,
632523610,9,9,4,4,2,2,5,3,0,5,
632523611,11,3,4,2,3,2,3,5,2,4,
632523612,10,5,3,1,2,0,1,3,2,2,
632523613,5,5,3,2,1,1,0,1,5,3,
632523614,11,4,2,0,2,1,0,7,2,1,
632523615,6,2,3,3,1,3,2,1,3,2,
632523616,5,4,2,2,2,1,1,2,2,1,
632523617,9,4,1,3,1,1,2,2,1,6,
632523618,5,2,2,3,1,0,1,3,3,2,
632523619,7,4,1,1,2,6,2,0,3,2,
632523620,10,5,0,2,3,0,2,3,2,
632523901,8,2,4,0,1,6,1,4,1,1,
632523902,5,4,3,3,0,1,6,3,1,2,
632523903,7,3,1,3,1,0,1,2,1,1,
632523904,6,8,1,2,1,2,0,3,4,5,
632523905,6,1,2,0,0,0,0,4,2,3,
632523906,11,8,4,3,0,3,1,2,0,1,
632523907,12,2,3,3,3,2,2,3,0,2,
632523908,9,5,0,0,1,5,1,4,2,1,
632523909,13,6,3,4,5,2,0,6,2,2,
632523910,13,6,0,2,2,3,0,4,2,
632524201,9,7,1,2,1,2,0,2,5,2,
632524202,10,0,2,6,2,1,2,2,2,
632524203,12,6,1,2,1,1,2,4,4,1,
632524204,12,6,1,2,2,2,5,4,1,2,
632524205,13,4,1,8,2,1,0,2,3,1,
632524206,13,5,0,5,2,0,3,2,4,1,
632524207,16,6,4,6,5,0,0,4,3,1,
632524208,10,1,5,1,1,2,3,2,
632524209,13,8,1,2,2,4,3,2,0,2,
632524210,13,10,2,1,2,5,1,3,3,1,
632524211,7,3,1,2,1,2,3,1,2,4,
632524212,7,3,0,2,2,1,4,1,1,3,
632524213,17,5,0,1,5,1,1,5,1,2,
632524214,9,2,2,5,4,3,0,2,0,3,
632524215,17,4,1,1,3,1,2,5,2,
632524216,12,2,2,0,6,1,0,3,3,4,
632524217,13,6,1,4,3,3,2,4,2,3,
632524218,12,1,3,3,0,3,3,4,1,10,
632524219,18,4,2,1,1,2,1,2,4,6,
632524220,11,9,7,0,1,0,0,1,
632524221,15,9,4,1,2,1,2,5,4,1,
632524222,7,2,0,4,2,3,0,2,4,1,
632524223,20,6,3,4,1,1,1,2,1,
632524224,17,4,3,3,3,0,3,4,3,3,
632524225,12,5,2,2,3,0,3,3,1,1,
632524226,7,3,0,0,1,0,1,4,3,4,
632524227,8,1,4,2,1,1,4,2,3,6,
632524228,15,2,2,2,2,2,0,3,4,3,
632524229,15,5,5,2,3,0,3,1,0,2,
632524230,12,3,4,2,3,3,1,8,5,2,
632524231,7,4,5,0,4,5,2,2,1,1,
632524232,13,4,5,3,2,0,2,0,0,3,
632524233,16,2,0,0,2,2,0,6,1,5,
632524234,9,2,1,2,2,2,1,3,2,1,
632524235,18,4,2,2,4,0,0,1,3,6,
632524236,13,5,4,4,3,1,0,1,6,2,
632524237,7,3,3,3,2,1,1,0,1,5,
632524238,7,4,1,3,1,1,1,4,1,
632524239,9,4,1,0,2,2,1,1,3,3,
632524240,11,6,2,3,1,5,2,2,4,1,
632524241,8,7,1,3,3,2,3,3,2,4,
632524242,9,4,2,4,1,3,0,1,3,2,
632524243,14,3,5,1,1,0,1,4,2,1,
632524244,11,8,5,0,6,0,1,2,4,4,
632524245,8,1,1,0,2,2,3,2,3,5,
632524246,15,5,5,4,3,1,1,2,2,2,
632524247,11,2,3,3,2,1,1,6,0,2,
632524248,11,3,0,3,4,1,2,2,4,1,
632524249,11,3,5,2,3,1,2,1,4,4,
632524250,13,6,2,5,2,1,2,2,2,3,
632524251,13,4,4,5,3,2,2,3,2,5,
632524252,17,8,3,0,2,2,2,1,1,4,
632524253,17,3,2,4,2,1,1,3,2,4,
632524254,8,8,1,4,3,3,2,0,2,4,
632524255,10,4,3,2,1,2,1,1,1,2,
632524256,12,10,6,1,2,3,2,4,2,2,
632524257,14,0,7,3,0,0,2,1,3,2,
632524258,15,3,4,3,3,4,2,1,3,2,
632524259,8,3,1,2,3,0,3,6,1,8,
632524260,12,2,0,0,0,1,1,3,2,3,
632524261,13,1,3,0,2,2,2,2,
632524262,7,7,2,1,1,2,2,6,3,6,
632524263,17,4,1,0,1,2,2,2,3,
632524264,13,3,3,0,2,0,3,3,1,3,
632524265,6,6,7,1,0,3,1,7,7,2,
632524266,12,0,3,3,4,4,4,0,1,2,
632524267,14,4,2,1,2,3,1,5,2,6,
632524268,12,5,2,1,2,1,3,1,1,
632524269,12,7,1,1,2,4,2,1,6,2,
632524270,13,2,3,1,4,2,1,5,4,1,
632524271,8,5,2,2,2,1,3,3,0,5,
632524272,8,7,2,3,0,2,1,3,2,2,
632524273,10,5,3,2,0,3,3,5,4,2,
632524274,22,1,7,1,1,1,1,5,2,5,
632524275,11,5,1,0,2,2,1,1,2,2,
632524276,5,5,1,1,2,2,2,6,1,3,
632524277,9,5,3,2,1,1,0,1,0,3,
632524278,13,2,2,1,2,2,5,3,3,2,
632524279,13,6,4,2,1,1,3,4,4,
632524280,10,7,2,1,3,3,3,0,1,4,
632524281,7,4,2,3,3,2,3,3,5,4,
632524282,12,2,2,1,3,1,4,6,0,1,
632524283,22,2,0,5,3,4,2,7,2,4,
632524284,15,8,1,2,0,1,4,2,2,1,
632524285,9,6,2,4,3,6,0,4,3,3,
632524286,14,6,4,0,6,2,2,3,4,2,
632524287,9,2,1,0,2,0,2,4,4,
632524288,15,3,2,3,0,0,3,3,1,4,
632524289,12,1,3,5,2,1,1,2,2,2,
632524290,10,2,2,0,2,2,2,5,2,1,
632524291,5,7,3,1,2,0,2,1,1,1,
632524292,16,6,3,1,3,1,1,3,2,2,
632524293,11,5,1,2,2,0,1,2,1,4,
632524294,7,6,4,3,5,1,1,5,3,3,
632524295,17,3,1,1,0,1,1,2,2,3,
632524296,8,7,3,3,0,1,0,4,1,4,
632524297,14,3,1,2,1,1,2,1,5,3,
632524298,18,8,5,1,2,4,2,2,6,1,
632524299,10,7,4,3,0,3,1,1,4,1,
632524300,11,8,0,1,0,1,2,5,2,3,
632524301,15,3,3,1,2,1,1,2,2,8,
632524302,9,6,0,1,2,2,2,4,4,4,
632524303,8,12,2,1,3,1,1,0,3,2,
632524501,13,3,4,1,4,0,1,2,2,
632524502,14,3,2,1,2,3,3,2,2,3,
632524503,10,6,1,1,2,3,2,3,1,2,
632524504,11,1,4,2,0,2,1,2,3,1,
632524505,13,5,7,1,3,2,5,5,2,4,
632524506,17,9,3,1,1,6,0,1,4,1,
632524507,13,4,2,1,0,2,1,2,2,3,
632524508,16,6,1,1,5,3,2,4,4,2,
632524509,10,8,2,1,3,2,1,4,4,2,
632524510,14,6,2,0,3,0,0,4,2,1,
632524511,12,7,5,1,1,2,3,4,1,5,
632524512,12,9,0,1,2,1,1,5,1,2,
632524513,14,2,4,2,3,0,1,2,3,5,
632524514,11,6,7,3,1,3,1,1,1,2,
632524515,15,5,2,4,1,3,1,6,2,2,
632524516,18,5,3,4,1,3,1,3,2,1,
632524601,7,5,3,4,4,1,4,2,0,3,
632524602,11,5,4,0,2,0,2,6,0,1,
632524603,18,7,4,1,1,6,3,7,5,4,
632524604,10,5,2,2,3,4,0,3,5,1,
632524605,17,4,8,2,1,1,2,5,3,5,
632524606,10,1,3,3,0,2,4,4,5,
632524607,16,4,5,1,1,2,1,3,4,2,
632524608,8,6,4,0,0,2,1,2,2,8,
632524801,15,7,1,4,3,0,2,2,7,5,
632524901,5,3,3,2,2,1,0,2,0,3,
632525001,10,11,4,3,2,1,3,4,1,2,
632525002,11,5,4,0,3,1,3,3,5,2,
632525003,7,3,2,0,3,3,3,2,1,2,
632525004,13,2,1,4,3,1,2,3,0,3,
632525005,11,5,1,2,1,1,1,2,2,5,
632525006,3,1,2,0,6,0,5,3,4,1,
632525007,10,4,1,1,1,2,1,3,6,3,
632525008,14,1,2,0,1,1,2,1,2,1,
632525009,13,4,4,4,2,1,2,2,2,1,
632525010,16,6,2,0,4,1,0,3,6,4,
632525011,15,6,3,2,3,1,5,3,3,2,
632525012,10,5,2,1,4,3,1,3,2,
632525013,12,8,2,4,4,2,4,2,3,
632525014,13,5,5,3,3,3,1,3,1,3,
632525015,10,4,2,0,1,2,1,3,3,2,
632525016,13,10,4,1,0,2,2,9,2,3,
632525017,9,6,4,2,2,1,0,1,3,2,
632525018,14,2,1,1,1,2,0,2,4,6,
632525019,13,4,2,0,0,1,1,4,1,2,
632525020,10,4,3,6,0,1,1,5,2,3,
632525021,9,4,2,3,0,2,2,1,9,1,
632525022,10,2,6,1,1,3,3,2,3,1,
632525023,11,4,4,4,1,0,3,5,0,3,
632525024,10,4,3,1,6,2,3,3,6,4,
632525025,12,6,2,1,4,1,2,2,3,1,
632525026,18,2,4,3,3,1,0,4,4,6,
632525027,13,2,5,1,2,1,3,1,2,2,
632525028,8,4,5,2,3,0,1,1,3,3,
632525029,11,4,6,1,3,2,6,3,2,3,
632525030,10,1,4,3,3,1,2,2,1,5,
632525031,9,6,5,0,2,2,4,3,1,6,
632525032,11,11,4,2,3,1,3,7,1,3,
632525033,9,3,5,1,2,2,2,2,
632525034,11,5,2,2,2,1,1,1,5,3,
632525035,14,6,3,3,3,0,3,0,0,2,
632525036,11,4,7,3,0,0,4,5,6,3,
632525037,9,6,4,3,1,2,0,1,1,3,
632525038,11,7,1,3,3,1,2,3,3,8,
632525039,8,5,5,3,1,1,0,1,
632525040,10,3,2,2,2,2,1,2,1,2,
632525041,20,4,2,1,0,4,2,2,0,1,
632525042,13,4,3,2,1,1,1,5,2,4,
632525043,22,4,2,3,0,2,3,3,3,1,
632525044,16,5,4,4,6,1,0,4,6,1,
632525045,13,5,5,2,1,1,5,0,2,1,
632525046,22,6,0,2,3,2,2,3,1,3,
632525047,9,1,5,3,3,1,3,1,3,5,
632525048,12,0,1,3,4,3,2,1,
